"","pert_iname","mean","n","median","sd","sRGES"
"720","gallic-acid",-0.300301237809472,3,-0.342037648786115,0.118960145040933,-0.300301237809472
"276","canertinib",-0.298741174744709,39,-0.39841474003485,0.291706173342636,-0.298741174744709
"1391","pitavastatin",-0.296849071966457,13,-0.410499434680579,0.267877300127927,-0.296849071966457
"919","L-689560",-0.296033699318249,4,-0.411947459493472,0.347741751310267,-0.296033699318249
"1920","Y-39983",-0.295846598947658,20,-0.43483546869379,0.349822216045196,-0.295846598947658
"301","CDK1-5-inhibitor",-0.295330946421035,6,-0.462918428996732,0.386621232519628,-0.295330946421035
"805","hycanthone",-0.29529363464236,3,-0.396420466613881,0.178430204174105,-0.29529363464236
"1339","PHCCC",-0.294272317099086,6,-0.343915754779333,0.246326454000287,-0.294272317099086
"1268","oxidopamine",-0.293862748633819,3,-0.325842101556989,0.0982217434022481,-0.293862748633819
"1500","reserpine",-0.29078507565962,13,-0.40266030720955,0.288101449232908,-0.29078507565962
"1231","NVP-BGJ398",-0.29067543788281,26,-0.325523955712687,0.285910953883154,-0.29067543788281
"492","diflunisal",-0.289802179193365,2,-0.289802179193365,0.162079703916138,-0.289802179193365
"1739","tetracycline",-0.289639325307069,3,-0.436343138797126,0.373570184668456,-0.289639325307069
"1232","NVP-TAE684",-0.289259027973703,67,-0.250399020928384,0.277401486738429,-0.289259027973703
"1903","WAY-213613",-0.289082026812088,6,-0.306158565361019,0.140567994788227,-0.289082026812088
"388","clofazimine",-0.28718476706675,6,-0.329997625651163,0.205299237695646,-0.28718476706675
"1621","semaxanib",-0.286621502789488,8,-0.266389668050793,0.175050056999638,-0.286621502789488
"292","carmofur",-0.285848077169437,4,-0.230493943684128,0.188958050414354,-0.285848077169437
"724","gavestinel",-0.28466466428236,6,-0.318392709317638,0.385367256422502,-0.28466466428236
"1134","nadifloxacin",-0.283526543904008,1,-0.283526543904008,NA,-0.283526543904008
"340","chlorhexidine",-0.283006217446967,3,-0.32788709133204,0.228785896764067,-0.283006217446967
"1048","methantheline",-0.282490600366933,3,-0.287032667400766,0.00821622657929117,-0.282490600366933
"1510","rifabutin",-0.281578802931618,9,-0.279593871259678,0.169656060750234,-0.281578802931618
"1433","procyclidine",-0.279888651837636,3,-0.324976913575236,0.334457376950109,-0.279888651837636
"1458","puromycin",-0.2766682906542,30,-0.364339434712216,0.245996983679836,-0.2766682906542
"1198","NNC-63-0532",-0.2760032866498,4,-0.452129797042455,0.406113938724513,-0.2760032866498
"152","aztreonam",-0.275575481096954,1,-0.275575481096954,NA,-0.275575481096954
"1457","purmorphamine",-0.275279318172423,34,-0.359649977389405,0.283564015827976,-0.275279318172423
"1042","mesulergine",-0.273717548078059,2,-0.273717548078059,0.174037227744604,-0.273717548078059
"332","CGS-20625",-0.273601333915107,4,-0.311877581636866,0.305476582137189,-0.273601333915107
"1789","tolmetin",-0.273458901934525,1,-0.273458901934525,NA,-0.273458901934525
"579","entecavir",-0.272671959716777,5,-0.348198835928897,0.224935897886443,-0.272671959716777
"577","enrofloxacin",-0.269967222812881,9,-0.229746735881705,0.19102601533414,-0.269967222812881
"443","dacinostat",-0.269320801087054,25,-0.328771433065912,0.237813867913987,-0.269320801087054
"1025","memantine",-0.26918337935659,7,-0.216172970415465,0.270423189733347,-0.26918337935659
"900","ketoprofen",-0.267320400576617,4,-0.252930350731128,0.167099050617086,-0.267320400576617
"455","dasatinib",-0.267180347232442,55,-0.330737769388076,0.301078647877156,-0.267180347232442
"64","AM-404",-0.265777854541746,13,-0.43120444654187,0.241404758399559,-0.265777854541746
"1309","PD-184352",-0.265503968985573,60,-0.263030109771866,0.267936762693912,-0.265503968985573
"1331","PETCM",-0.263784527229476,1,-0.263784527229476,NA,-0.263784527229476
"915","L-168049",-0.263305746291088,10,-0.394388585747645,0.314010147815091,-0.263305746291088
"1404","PP-2",-0.263224987292903,18,-0.379575518787339,0.269059579112745,-0.263224987292903
"1864","UBP-302",-0.262928916123783,2,-0.262928916123783,0.399645834072231,-0.262928916123783
"48","alimemazine",-0.261732728194466,8,-0.146010558407879,0.200206457508181,-0.261732728194466
"799","homoharringtonine",-0.261305066591224,65,-0.317506554832186,0.262884572931863,-0.261305066591224
"68","amantadine",-0.261277193613164,2,-0.261277193613164,0.0302046947642366,-0.261277193613164
"108","apoptosis-activator-II",-0.260926275496828,4,-0.212744481149389,0.196176663442669,-0.260926275496828
"358","cilomilast",-0.25915909736575,6,-0.261028124345691,0.282762190449418,-0.25915909736575
"263","BW-B70C",-0.259077417162882,19,-0.290264523034625,0.332178488341921,-0.259077417162882
"1632","siguazodan",-0.256508743096732,3,-0.371532693618583,0.236351491196064,-0.256508743096732
"848","INCA-6",-0.256446992489569,7,-0.234105957673606,0.261288641887038,-0.256446992489569
"1820","trichostatin-a",-0.255861930931441,804,-0.347484910009613,0.292635858907777,-0.255861930931441
"306","cefepime",-0.255578350311642,1,-0.255578350311642,NA,-0.255578350311642
"1894","viomycin",-0.255447261223498,1,-0.255447261223498,NA,-0.255447261223498
"213","BMS-299897",-0.255163643355303,23,-0.303366367783546,0.271080878565088,-0.255163643355303
"557","dyphylline",-0.255081931057869,1,-0.255081931057869,NA,-0.255081931057869
"464","deoxycholic-acid",-0.255033375829308,9,-0.136568612028735,0.236472131016762,-0.255033375829308
"1688","sulfathiazole",-0.254470137905721,1,-0.254470137905721,NA,-0.254470137905721
"1720","telenzepine",-0.253988640312341,2,-0.253988640312341,0.285521001997762,-0.253988640312341
"1568","ryuvidine",-0.253327387140745,21,-0.270522506360093,0.210555887927524,-0.253327387140745
"1409","pralidoxime",-0.252956568548756,1,-0.252956568548756,NA,-0.252956568548756
"556","dydrogesterone",-0.2527792925131,5,-0.19212416758429,0.202832560699329,-0.2527792925131
"1233","O-1918",-0.252503801583557,2,-0.252503801583557,0.265067714262631,-0.252503801583557
"211","BMS-182874",-0.251032581374687,4,-0.217968890923042,0.283368833036422,-0.251032581374687
"148","azathioprine",-0.250281213336873,8,-0.272691521157779,0.188881654325012,-0.250281213336873
"451","danusertib",-0.249528857877459,13,-0.374547742645902,0.305527118066454,-0.249528857877459
"204","bisoprolol",-0.248544911121598,3,-0.346573331235908,0.19106009158447,-0.248544911121598
"1613","SDZ-205-557",-0.248099208221908,1,-0.248099208221908,NA,-0.248099208221908
"847","immethridine",-0.246878064754397,3,-0.161344449688008,0.661927024088052,-0.246878064754397
"986","loteprednol",-0.244496024314316,4,-0.288923882302798,0.236633892387236,-0.244496024314316
"1407","PQ-401",-0.244397456217153,10,-0.288749934455456,0.28400480692899,-0.244397456217153
"3","17-hydroxyprogesterone-caproate",-0.244090707750896,5,-0.175003932672644,0.256061391284351,-0.244090707750896
"565","elesclomol",-0.24406096259984,30,-0.170068938115114,0.219303094035862,-0.24406096259984
"1342","phenazopyridine",-0.243385764755662,7,-0.351712023491165,0.289627580080255,-0.243385764755662
"384","clobenpropit",-0.242003820428749,8,-0.163982872392463,0.279479968789902,-0.242003820428749
"1428","procainamide",-0.241716786286823,5,-0.340621886634157,0.309065943513065,-0.241716786286823
"510","diosmin",-0.241389801597422,3,-0.347858004299722,0.199308739069483,-0.241389801597422
"1719","teicoplanin",-0.241013197863422,7,-0.168115710701763,0.206276938888128,-0.241013197863422
"1738","tetracaine",-0.240503105175048,2,-0.240503105175048,0.440036876887523,-0.240503105175048
"656","fenobam",-0.240050677950582,6,-0.175649801237307,0.195634411533288,-0.240050677950582
"1908","WZ-3146",-0.239804800975128,16,-0.231516438571653,0.27421040420994,-0.239804800975128
"1669","streptozotocin",-0.239595058434097,2,-0.239595058434097,0.0370540594213007,-0.239595058434097
"940","latrunculin-b",-0.23936212049709,12,-0.256790414765875,0.270355163269014,-0.23936212049709
"769","GW-4064",-0.239199169387901,10,-0.209152640134235,0.219832359551861,-0.239199169387901
"133","atomoxetine",-0.238863336817856,7,-0.181696540233513,0.206194623922372,-0.238863336817856
"1310","PD-198306",-0.237480363879581,16,-0.205905162781011,0.239979855806012,-0.237480363879581
"563","edrophonium",-0.236422702501005,2,-0.236422702501005,0.26679681739815,-0.236422702501005
"912","L-152804",-0.235806583786726,2,-0.235806583786726,0.179238080899171,-0.235806583786726
"1403","PP-1",-0.234086795628554,17,-0.293954171254785,0.272498530762593,-0.234086795628554
"1018","mefloquine",-0.233839296614134,9,-0.361681858255641,0.398214867949781,-0.233839296614134
"1533","RO-60-0175",-0.233742938122338,6,-0.222527259157709,0.394873637183249,-0.233742938122338
"1931","zaldaride",-0.233298041201755,5,-0.167348329925017,0.151267660498781,-0.233298041201755
"1073","mevastatin",-0.233149340357561,21,-0.273504273504273,0.282323140774794,-0.233149340357561
"321","CGK-733",-0.232757308222104,23,-0.241406309481685,0.284742951559761,-0.232757308222104
"205","bisphenol-a",-0.232213565427321,6,-0.233761594011676,0.214006065008576,-0.232213565427321
"147","azasetron",-0.232150375571752,6,-0.239192214293604,0.227831286559327,-0.232150375571752
"514","diphencyprone",-0.232085167411752,7,-0.3294863782074,0.270657382294097,-0.232085167411752
"795","hexylcaine",-0.231654082114205,4,-0.232302973100519,0.0692200779211471,-0.231654082114205
"599","erythrosine",-0.231570767626064,16,-0.24493038432157,0.214849023901958,-0.231570767626064
"1305","PD-160170",-0.231323336972191,10,-0.367538008462936,0.319891726895284,-0.231323336972191
"1806","trametinib",-0.23036877613695,30,-0.222742900952368,0.263931211002744,-0.23036877613695
"210","BML-284",-0.229607985292713,5,-0.226154894866551,0.0886685955709269,-0.229607985292713
"1610","scriptaid",-0.229059208450752,44,-0.382517959205076,0.349561519993044,-0.229059208450752
"29","acetylcysteine",-0.228760991647067,8,-0.20247587998556,0.210981962412764,-0.228760991647067
"302","cediranib",-0.228024261587227,18,-0.218607695422194,0.293040426097346,-0.228024261587227
"714","fursultiamine",-0.2280163599182,1,-0.2280163599182,NA,-0.2280163599182
"636","everolimus",-0.225690224913284,16,-0.241774669330047,0.291489548267008,-0.225690224913284
"1212","norgestrel",-0.224520696305691,8,-0.225188367647038,0.206214492235136,-0.224520696305691
"1249","omeprazole",-0.224460823207837,4,-0.258127523464947,0.361154796256726,-0.224460823207837
"1064","metitepine",-0.22410352050746,3,-0.118085050600388,0.196289875025762,-0.22410352050746
"398","clopidogrel",-0.223596443554856,10,-0.160446999045322,0.220646212875102,-0.223596443554856
"1223","nTZDpa",-0.223560743734396,5,-0.229301032982015,0.265561238993205,-0.223560743734396
"1101","MNITMT",-0.223484209501162,6,-0.217922500131089,0.316949136190635,-0.223484209501162
"92","amsacrine",-0.223422882301813,22,-0.132905181626204,0.37938326736979,-0.223422882301813
"331","CGS-15943",-0.223028559796281,59,-0.26429446427168,0.306770608105492,-0.223028559796281
"1273","oxybuprocaine",-0.222869856803262,4,-0.159093249404681,0.394904500487303,-0.222869856803262
"987","lovastatin",-0.222475739417185,55,-0.269256987048398,0.263479451994616,-0.222475739417185
"1799","torin-2",-0.221293983646711,61,-0.223122411368288,0.262606461721611,-0.221293983646711
"630","etomidate",-0.221268803911524,2,-0.221268803911524,0.311475317284354,-0.221268803911524
"1164","neratinib",-0.221043733914461,73,-0.259065320056281,0.282745620806613,-0.221043733914461
"69","ambroxol",-0.22080262931984,5,-0.184678307377694,0.229971312247429,-0.22080262931984
"883","JAK3-inhibitor-V",-0.220515041654694,4,-0.13562830262685,0.284421388040857,-0.220515041654694
"131","AT7867",-0.220476764370541,13,-0.18751689574712,0.197592697792896,-0.220476764370541
"257","butamben",-0.22031185356807,2,-0.22031185356807,0.165593526577077,-0.22031185356807
"191","BI-78D3",-0.220139522378271,10,-0.241315857521542,0.160674937964145,-0.220139522378271
"1698","suramin",-0.220088164514708,3,-0.19420243924248,0.107676450391791,-0.220088164514708
"138","auranofin",-0.219836803652485,50,-0.176777167395347,0.228888112491939,-0.219836803652485
"1498","remoxipride",-0.218843655780854,4,-0.189741878212818,0.180452633674905,-0.218843655780854
"208","BIX-02189",-0.217651302505695,12,-0.171721520266319,0.202773389565037,-0.217651302505695
"146","azapropazone",-0.217300336573506,2,-0.217300336573506,0.19157992440831,-0.217300336573506
"124","AS-703026",-0.217076726581167,12,-0.275775646761924,0.339630188944944,-0.217076726581167
"1184","nilotinib",-0.215954037416046,27,-0.207470374243858,0.311976156979337,-0.215954037416046
"578","entacapone",-0.214580068124144,3,-0.145437298452799,0.168265859529848,-0.214580068124144
"1577","saracatinib",-0.214471016439691,58,-0.241387301319243,0.2969919590307,-0.214471016439691
"1289","paracetamol",-0.21340699065562,2,-0.21340699065562,0.449918055493061,-0.21340699065562
"984","lorglumide",-0.213393881746806,1,-0.213393881746806,NA,-0.213393881746806
"1443","propofol",-0.213290266881565,4,-0.329557967594777,0.434896240048949,-0.213290266881565
"1411","pranlukast",-0.21317103029696,2,-0.21317103029696,0.301311061680692,-0.21317103029696
"1645","SN-38",-0.213143680341307,76,-0.154680798448147,0.266112380947134,-0.213143680341307
"117","argatroban",-0.212648688892152,3,-0.0799905615856536,0.241944145910402,-0.212648688892152
"1758","thiostrepton",-0.212554479486704,34,-0.237408092293284,0.276394914958248,-0.212554479486704
"258","butein",-0.211612915225444,12,-0.211882825200392,0.303765550260142,-0.211612915225444
"1570","safinamide",-0.211092758638771,4,-0.230572597137014,0.262243218558835,-0.211092758638771
"197","bifonazole",-0.210869907188926,1,-0.210869907188926,NA,-0.210869907188926
"1026","menadione",-0.209951649599138,65,-0.1788929530284,0.228510688292211,-0.209951649599138
"1400","PNU-74654",-0.209320879452629,43,-0.0896457825385837,0.302355398572914,-0.209320879452629
"1939","ZD-7155",-0.208781963781448,5,-0.14333987304249,0.151490479348171,-0.208781963781448
"850","indinavir",-0.208481063363047,4,-0.135903589711953,0.306911369843019,-0.208481063363047
"1620","selumetinib",-0.208279017244948,100,-0.225079818754091,0.32329468830713,-0.208279017244948
"1960","zosuquidar",-0.207842088993527,6,-0.324216596864,0.325685362821498,-0.207842088993527
"819","ibrutinib",-0.207588388967483,26,-0.184561041249274,0.261784208581474,-0.207588388967483
"1075","MG-132",-0.207086099767245,47,-0.155306996388507,0.330809141846283,-0.207086099767245
"101","anethole",-0.206524813528044,1,-0.206524813528044,NA,-0.206524813528044
"827","icosapent",-0.206281789103875,1,-0.206281789103875,NA,-0.206281789103875
"1517","rimonabant",-0.205936927579163,3,-0.228566934088406,0.0718604734113023,-0.205936927579163
"67","AM-92016",-0.205647354240994,6,-0.178884169681716,0.376873230842285,-0.205647354240994
"1376","piperacetazine",-0.205529792863423,4,-0.174941920161327,0.0727398248952524,-0.205529792863423
"947","levcromakalim",-0.20525290963231,3,-0.203161868806041,0.0643211626672709,-0.20525290963231
"1493","ranolazine",-0.204250112082079,5,-0.316317969692203,0.486245393689507,-0.204250112082079
"1742","tetrindole",-0.203852842667925,13,-0.256043206963452,0.267352544417478,-0.203852842667925
"1466","pyrimethamine",-0.203506553561857,11,-0.0566304860783388,0.285252395180971,-0.203506553561857
"1128","mycophenolate-mofetil",-0.20333050307055,13,-0.18845367311625,0.235165536039514,-0.20333050307055
"94","amuvatinib",-0.203088268303928,20,-0.18229687764681,0.302941146649309,-0.203088268303928
"547","DPO-1",-0.2030331344064,3,-0.445178543338053,0.461542230283467,-0.2030331344064
"1674","sulconazole",-0.202833837901149,13,-0.199334067432227,0.21566661022801,-0.202833837901149
"1734","terfenadine",-0.202728459913984,16,-0.19201325147047,0.314464239417295,-0.202728459913984
"267","caffeic-acid",-0.202486526882911,15,-0.146957931875273,0.241643856851079,-0.202486526882911
"743","gliquidone",-0.202466091514656,10,-0.178130917035988,0.247696522137182,-0.202466091514656
"1817","triamterene",-0.202457015186708,7,-0.25816685019139,0.258719304503516,-0.202457015186708
"1576","saquinavir",-0.202285926603977,6,-0.20501375698163,0.195573635903385,-0.202285926603977
"1125","MRS-1220",-0.202040428899769,8,-0.23825441770227,0.35493992130864,-0.202040428899769
"1055","methotrexate",-0.201781039033733,10,-0.272390016255047,0.245030373069656,-0.201781039033733
"561","econazole",-0.20111209059296,8,-0.252795729610229,0.291430731708942,-0.20111209059296
"1189","niridazole",-0.200972681034031,2,-0.200972681034031,0.0384680030140552,-0.200972681034031
"521","disopyramide",-0.199922293121843,6,-0.136274171191512,0.208223619858364,-0.199922293121843
"961","lidoflazine",-0.198916600654596,7,-0.245870693723454,0.330470341073888,-0.198916600654596
"661","fenretinide",-0.198723067189859,34,-0.26059199832206,0.312818549739041,-0.198723067189859
"732","geldanamycin",-0.198444812969873,638,-0.202247777221785,0.275650796194792,-0.198444812969873
"310","cefotaxime",-0.197854377393739,5,-0.011936171086641,0.320613446920796,-0.197854377393739
"1896","vorinostat",-0.19754005306006,860,-0.228795539202203,0.308126842952872,-0.19754005306006
"1883","vicriviroc",-0.197500233011309,5,-0.221409469875728,0.428561188727391,-0.197500233011309
"710","FR-139317",-0.197397480960446,4,-0.214281755513432,0.182749149297677,-0.197397480960446
"559","EBPC",-0.197344338918637,5,-0.165880132137801,0.365597118097769,-0.197344338918637
"1821","triciribine",-0.197332643118938,63,-0.187595549200007,0.260428165914496,-0.197332643118938
"38","afatinib",-0.196913283598837,43,-0.204341670599339,0.314336171519988,-0.196913283598837
"71","AMG-9810",-0.19642321959261,15,-0.151434114624299,0.216431371404574,-0.19642321959261
"663","fexaramine",-0.196295155275782,9,-0.175475853389964,0.312532955053951,-0.196295155275782
"166","bendroflumethiazide",-0.195850237272259,9,-0.436612381038925,0.422781618532337,-0.195850237272259
"740","gliclazide",-0.195329805400521,1,-0.195329805400521,NA,-0.195329805400521
