"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"155","bambuterol","Launched","adrenergic receptor agonist","ADRB2|BCHE",-0.39929971717605,3,-0.439915826060161,0.0970867429991233,-0.39929971717605
"599","esmolol","Launched","adrenergic receptor antagonist","ADRB1",-0.397311872413263,1,-0.397311872413263,NA,-0.397311872413263
"136","ATPA","Preclinical","glutamate receptor agonist","GRIA2|GRIK1",-0.396913895771823,3,-0.423024487441665,0.0654301913771953,-0.396913895771823
"951","levopropoxyphene","Launched","antitussive","OPRD1|OPRK1|OPRM1",-0.395109575732438,1,-0.395109575732438,NA,-0.395109575732438
"1294","PD-0325901","Phase 2","MEK inhibitor","MAP2K1",-0.392905462127371,66,-0.487126905954552,0.281528623092468,-0.392905462127371
"1517","rivastigmine","Launched","acetylcholinesterase inhibitor","ACHE|BCHE",-0.389708705300893,1,-0.389708705300893,NA,-0.389708705300893
"128","aspirin","Launched","cyclooxygenase inhibitor","AKR1C1|ASIC3|EDNRA|HSPA5|IKBKB|NFKB1|NFKB2|NFKBIA|PRKAA1|PRKAA2|PRKAB1|PRKAB2|PRKAG1|PRKAG2|PRKAG3|PTGS1|PTGS2|RPS6KA3|TP53",-0.386352824644399,1,-0.386352824644399,NA,-0.386352824644399
"1247","ornidazole","Launched","antiprotozoal agent","",-0.376152327570395,4,-0.473894117707164,0.283151159330622,-0.376152327570395
"1044","methenamine","Launched","bacterial DNA inhibitor","",-0.373007955471309,1,-0.373007955471309,NA,-0.373007955471309
"400","clorsulon","Launched","glycolysis inhibitor","",-0.36883225840281,1,-0.36883225840281,NA,-0.36883225840281
"66","AM-630","Preclinical","cannabinoid receptor antagonist","CNR1|CNR2",-0.367629770824637,2,-0.367629770824637,0.0680794562860265,-0.367629770824637
"1308","pempidine","Launched","ganglionic blocker","",-0.366689461422753,1,-0.366689461422753,NA,-0.366689461422753
"1292","PCA-4248","Phase 1","platelet activating factor receptor antagonist","PTAFR",-0.365928133321526,9,-0.51495122011396,0.392923537628514,-0.365928133321526
"456","DCEBIO","Preclinical","potassium channel activator","KCNN2|KCNN3|KCNN4",-0.36133631724946,3,-0.514190903402723,0.274452024347995,-0.36133631724946
"563","eliprodil","Phase 3","glutamate receptor antagonist","GRIN1|GRIN2B",-0.357683301326505,3,-0.332468145351581,0.117243071932823,-0.357683301326505
"971","lomerizine","Launched","calcium channel blocker","CACNA1B|SCN5A",-0.356066535906058,3,-0.387499344554559,0.163039582566857,-0.356066535906058
"1214","NSC-663284","Preclinical","CDC inhibitor","CDC25A|CDC25B|CDC25C",-0.35605894651016,23,-0.367266253410588,0.276813870043306,-0.35605894651016
"63","AM-281","Preclinical","cannabinoid receptor antagonist","CNR1|CNR2|GPR55",-0.355763586565815,10,-0.436316920979498,0.205943225523653,-0.355763586565815
"1030","mercaptopurine","Launched","immunosuppressant|protein synthesis inhibitor|purine antagonist","HPRT1|IMPDH1|IMPDH2|PPAT",-0.352598640852516,4,-0.408644014472236,0.246131820774569,-0.352598640852516
"694","fluvastatin","Launched","HMGCR inhibitor","HMGCR",-0.35090465060449,15,-0.224188558544387,0.26862993699566,-0.35090465060449
"1050","methyldopa","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C|DDC",-0.347648261758691,1,-0.347648261758691,NA,-0.347648261758691
"380","clebopride","Launched","dopamine receptor antagonist","ACHE|DRD2",-0.345791035146348,5,-0.300804085721427,0.18938602225452,-0.345791035146348
"275","candesartan","Launched","angiotensin receptor antagonist","AGTR1",-0.345249768255167,7,-0.412229810644084,0.174467569642303,-0.345249768255167
"118","aripiprazole","Launched","serotonin receptor agonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR3A|HTR6|HTR7",-0.343573555025007,7,-0.370569698431825,0.203832620686367,-0.343573555025007
"621","etidronic-acid","Launched","bone resorption inhibitor","ATP6V1A|PTPRS",-0.33800716893678,1,-0.33800716893678,NA,-0.33800716893678
"505","dimethadione","Preclinical","oxazolidine antiepileptic","",-0.337836753122193,2,-0.337836753122193,0.229565918709901,-0.337836753122193
"295","carteolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",-0.336244923903239,5,-0.421379828996557,0.231602284407531,-0.336244923903239
"106","apafant","Phase 3","platelet activating factor receptor antagonist","PTAFR",-0.333546607907119,2,-0.333546607907119,0.202077878351372,-0.333546607907119
"1758","tioguanine","Phase 2","purine antagonist","",-0.332112189865823,3,-0.449084998164753,0.233577317047775,-0.332112189865823
"1657","sulbactam","Launched","beta lactamase inhibitor","",-0.330849704724101,1,-0.330849704724101,NA,-0.330849704724101
"237","bromfenac","Withdrawn","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.330587526547812,1,-0.330587526547812,NA,-0.330587526547812
"715","gaboxadol","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRD|GABRR1|GABRR2|GABRR3",-0.330220477101008,1,-0.330220477101008,NA,-0.330220477101008
"1106","montelukast","Launched","leukotriene receptor antagonist","ALOX5|CYSLTR1",-0.326993919516281,4,-0.376583155544894,0.137409441305704,-0.326993919516281
"72","amifostine","Launched","reducing agent","ALPPL2|ENPP1",-0.326747905726065,4,-0.320717377851134,0.17547089843011,-0.326747905726065
"476","DH-97","Preclinical","melatonin receptor antagonist","MTNR1B",-0.325907306360326,3,-0.1670599339311,0.311994542179344,-0.325907306360326
"1661","sulfachlorpyridazine","Launched","bacterial antifolate","",-0.324557428493174,1,-0.324557428493174,NA,-0.324557428493174
"357","cilnidipine","Launched","calcium channel blocker","CACNA1B",-0.323784575215822,7,-0.257668711656442,0.207567589398411,-0.323784575215822
"620","eticlopride","Preclinical","dopamine receptor antagonist","DRD2|DRD3|DRD4",-0.323225108232133,4,-0.457019420030238,0.311986779050071,-0.323225108232133
"369","ciprofloxacin","Launched","bacterial DNA gyrase inhibitor","TOP2A",-0.322980827402689,2,-0.322980827402689,0.264664855785323,-0.322980827402689
"918","L-701252","Preclinical","glutamate receptor antagonist","GRIN1",-0.321917637663568,7,-0.363431387971265,0.30754934330014,-0.321917637663568
"247","bufexamac","Withdrawn","cyclooxygenase inhibitor","HDAC10|HDAC6",-0.320617691783336,2,-0.320617691783336,0.285794088898637,-0.320617691783336
"1311","penfluridol","Launched","T-type calcium channel blocker","CACNA1G",-0.319956901329114,23,-0.353154003460752,0.280774080003467,-0.319956901329114
"1446","PSB-1115","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2B|ADORA3",-0.319716709107895,2,-0.319716709107895,0.0348764715158231,-0.319716709107895
"421","CS-110266","Preclinical","dopamine receptor agonist","SLC6A3",-0.319244788390575,4,-0.254273504273504,0.178301685535275,-0.319244788390575
"1212","NSC-3852","Preclinical","HDAC inhibitor","HDAC1",-0.318713028566198,19,-0.371768653977243,0.257006622574679,-0.318713028566198
"315","cefuroxime","Launched","bacterial cell wall synthesis inhibitor","",-0.318707323129184,2,-0.318707323129184,0.185541271754486,-0.318707323129184
"32","actinomycin-d","Launched","RNA polymerase inhibitor","",-0.316792245098026,3,-0.439856326359394,0.249798993113139,-0.316792245098026
"223","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",-0.316710496451078,87,-0.432760081128657,0.282284308363789,-0.316710496451078
"889","JX-401","Preclinical","p38 MAPK inhibitor","MAPK14",-0.313964964246362,10,-0.353367278034537,0.252907758460365,-0.313964964246362
"1736","thiocolchicoside","Launched","GABA receptor antagonist","GABRA1|GABRB2|GABRG2|GLRA1|GLRB",-0.313574580844004,5,-0.35871218079807,0.299753605072934,-0.313574580844004
"1385","pivmecillinam","Launched","bacterial cell wall synthesis inhibitor","",-0.312206010763777,5,-0.362120497089822,0.1592107104731,-0.312206010763777
"341","chlormezanone","Withdrawn","GABA receptor modulator","GABRA1|TSPO",-0.311389019977977,1,-0.311389019977977,NA,-0.311389019977977
"1602","selamectin","Launched","nematocide","",-0.309993697893602,15,-0.352288815478999,0.267024279572405,-0.309993697893602
"827","idelalisib","Launched","PI3K inhibitor","PIK3CA|PIK3CB|PIK3CD|PIK3CG",-0.309946894418712,2,-0.309946894418712,0.221845436505968,-0.309946894418712
"309","ceforanide","Launched","penicillin binding protein inhibitor","",-0.308113309859356,6,-0.38573670593012,0.334916206890005,-0.308113309859356
"222","BNTX","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",-0.308003201600282,13,-0.373401222735742,0.241679871804255,-0.308003201600282
"1138","naltriben","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",-0.307935332116477,1,-0.307935332116477,NA,-0.307935332116477
"1656","SU-4312","Preclinical","PDGFR tyrosine kinase receptor inhibitor|tyrosine kinase inhibitor|VEGFR inhibitor","KDR|PDGFRB",-0.307429501313382,16,-0.326100747700522,0.313370718642285,-0.307429501313382
"116","arcyriaflavin-a","Preclinical","CDK inhibitor","CCND1|CDK4",-0.306865818234361,8,-0.409870207057487,0.252741116740618,-0.306865818234361
"1165","nicergoline","Launched","adrenergic receptor antagonist","ADRA1A",-0.305560936581818,9,-0.396334749095485,0.231747393268651,-0.305560936581818
"1748","tianeptine","Launched","selective serotonin reuptake enhancer (SSRE)","OPRD1|OPRK1|OPRM1",-0.302907759819482,5,-0.303523674689319,0.236714529677441,-0.302907759819482
"1621","sitagliptin","Launched","dipeptidyl peptidase inhibitor","DPP4",-0.301817071499484,7,-0.368393619568629,0.267055540204515,-0.301817071499484
"717","gallic-acid","Preclinical","beta amyloid protein neurotoxicity inhibitor|PPAR receptor agonist","CA1|CA12|CA14|CA2|CA4|CA6|CA9|SELP",-0.300301237809472,3,-0.342037648786115,0.118960145040933,-0.300301237809472
"276","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",-0.298741174744709,39,-0.39841474003485,0.291706173342636,-0.298741174744709
"1384","pitavastatin","Launched","HMGCR inhibitor","HMGCR",-0.296849071966457,13,-0.410499434680579,0.267877300127927,-0.296849071966457
"914","L-689560","Preclinical","glutamate receptor antagonist","GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D",-0.296033699318249,4,-0.411947459493472,0.347741751310267,-0.296033699318249
"1904","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",-0.295846598947658,20,-0.43483546869379,0.349822216045196,-0.295846598947658
"301","CDK1-5-inhibitor","Preclinical","CDK inhibitor|glycogen synthase kinase inhibitor","CDK1|CDK5|GSK3B",-0.295330946421035,6,-0.462918428996732,0.386621232519628,-0.295330946421035
"801","hycanthone","Launched","RNA synthesis inhibitor","",-0.29529363464236,3,-0.396420466613881,0.178430204174105,-0.29529363464236
"1332","PHCCC","Preclinical","glutamate receptor agonist","GRM1|GRM4",-0.294272317099086,6,-0.343915754779333,0.246326454000287,-0.294272317099086
"1261","oxidopamine","Preclinical","neurotoxin","",-0.293862748633819,3,-0.325842101556989,0.0982217434022481,-0.293862748633819
"1493","reserpine","Launched","vesicular monoamine transporter inhibitor","SLC18A1|SLC18A2",-0.29078507565962,13,-0.40266030720955,0.288101449232908,-0.29078507565962
"1224","NVP-BGJ398","Phase 2","FGFR inhibitor","FGFR1|FGFR2|FGFR3|FGFR4|KDR",-0.29067543788281,26,-0.325523955712687,0.285910953883154,-0.29067543788281
"490","diflunisal","Launched","prostanoid receptor antagonist","PTGS1|PTGS2",-0.289802179193365,2,-0.289802179193365,0.162079703916138,-0.289802179193365
"1723","tetracycline","Launched","bacterial 30S ribosomal subunit inhibitor","PRNP",-0.289639325307069,3,-0.436343138797126,0.373570184668456,-0.289639325307069
"1225","NVP-TAE684","Preclinical","ALK tyrosine kinase receptor inhibitor","ALK|INSR",-0.289259027973703,67,-0.250399020928384,0.277401486738429,-0.289259027973703
"1887","WAY-213613","Preclinical","glutamate inhibitor","SLC1A2",-0.289082026812088,6,-0.306158565361019,0.140567994788227,-0.289082026812088
"388","clofazimine","Launched","GK0582 inhibitor","",-0.28718476706675,6,-0.329997625651163,0.205299237695646,-0.28718476706675
"1605","semaxanib","Phase 3","VEGFR inhibitor","FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET",-0.286621502789488,8,-0.266389668050793,0.175050056999638,-0.286621502789488
"292","carmofur","Launched","thymidylate synthase inhibitor","TYMS",-0.285848077169437,4,-0.230493943684128,0.188958050414354,-0.285848077169437
"721","gavestinel","Phase 3","glutamate receptor antagonist","GLRB",-0.28466466428236,6,-0.318392709317638,0.385367256422502,-0.28466466428236
"1127","nadifloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.283526543904008,1,-0.283526543904008,NA,-0.283526543904008
"340","chlorhexidine","Launched","membrane integrity inhibitor","",-0.283006217446967,3,-0.32788709133204,0.228785896764067,-0.283006217446967
"1041","methantheline","Launched","acetylcholine receptor antagonist","CHRM1|HRH2",-0.282490600366933,3,-0.287032667400766,0.00821622657929117,-0.282490600366933
"1503","rifabutin","Launched","protein synthesis inhibitor","HSP90AA1|HSP90B1",-0.281578802931618,9,-0.279593871259678,0.169656060750234,-0.281578802931618
"1426","procyclidine","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",-0.279888651837636,3,-0.324976913575236,0.334457376950109,-0.279888651837636
"1451","puromycin","Preclinical","protein synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",-0.2766682906542,30,-0.364339434712216,0.245996983679836,-0.2766682906542
"1191","NNC-63-0532","Preclinical","opioid receptor agonist","OPRL1",-0.2760032866498,4,-0.452129797042455,0.406113938724513,-0.2760032866498
"152","aztreonam","Launched","bacterial cell wall synthesis inhibitor","",-0.275575481096954,1,-0.275575481096954,NA,-0.275575481096954
"1450","purmorphamine","Preclinical","smoothened receptor agonist","SMO",-0.275279318172423,34,-0.359649977389405,0.283564015827976,-0.275279318172423
"1035","mesulergine","Phase 2","dopamine receptor agonist","HTR2A|HTR2B|HTR2C|HTR3A|HTR3B|HTR6|HTR7",-0.273717548078059,2,-0.273717548078059,0.174037227744604,-0.273717548078059
"332","CGS-20625","Phase 1","benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6",-0.273601333915107,4,-0.311877581636866,0.305476582137189,-0.273601333915107
"1773","tolmetin","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.273458901934525,1,-0.273458901934525,NA,-0.273458901934525
"576","entecavir","Launched","DNA replication inhibitor|nucleoside reverse transcriptase inhibitor","",-0.272671959716777,5,-0.348198835928897,0.224935897886443,-0.272671959716777
"574","enrofloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.269967222812881,9,-0.229746735881705,0.19102601533414,-0.269967222812881
"441","dacinostat","Phase 1","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",-0.269320801087054,25,-0.328771433065912,0.237813867913987,-0.269320801087054
"1018","memantine","Launched","glutamate receptor antagonist","CHRFAM7A|DRD2|GRIN1|GRIN2A|GRIN2B|GRIN3A|HTR3A",-0.26918337935659,7,-0.216172970415465,0.270423189733347,-0.26918337935659
"896","ketoprofen","Launched","cyclooxygenase inhibitor","CXCR1|PTGS1|PTGS2|SLC5A8",-0.267320400576617,4,-0.252930350731128,0.167099050617086,-0.267320400576617
"453","dasatinib","Launched","Bcr-Abl kinase inhibitor|ephrin inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor|tyrosine kinase inhibitor","ABL1|ABL2|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|STAT5B|YES1",-0.267180347232442,55,-0.330737769388076,0.301078647877156,-0.267180347232442
"64","AM-404","Preclinical","cyclooxygenase inhibitor|FAAH inhibitor|TRPV antagonist","CNR1|CNR2|FAAH|TRPV1",-0.265777854541746,13,-0.43120444654187,0.241404758399559,-0.265777854541746
"1302","PD-184352","Phase 2","MEK inhibitor","MAP2K1|MAP3K1|MAP3K2",-0.265503968985573,60,-0.263030109771866,0.267936762693912,-0.265503968985573
"1324","PETCM","Preclinical","caspase activator","CASP3",-0.263784527229476,1,-0.263784527229476,NA,-0.263784527229476
"910","L-168049","Preclinical","glucagon receptor antagonist","GCGR",-0.263305746291088,10,-0.394388585747645,0.314010147815091,-0.263305746291088
"1397","PP-2","Preclinical","src inhibitor","ABL1|LCK|LYN|RIPK2|SRC",-0.263224987292903,18,-0.379575518787339,0.269059579112745,-0.263224987292903
"1848","UBP-302","Preclinical","glutamate receptor antagonist","GRIK1",-0.262928916123783,2,-0.262928916123783,0.399645834072231,-0.262928916123783
"48","alimemazine","Launched","histamine receptor agonist","HRH1",-0.261732728194466,8,-0.146010558407879,0.200206457508181,-0.261732728194466
"795","homoharringtonine","Launched","protein synthesis inhibitor","RPL3",-0.261305066591224,65,-0.317506554832186,0.262884572931863,-0.261305066591224
"68","amantadine","Launched","glutamate receptor antagonist","DRD2|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A",-0.261277193613164,2,-0.261277193613164,0.0302046947642366,-0.261277193613164
"108","apoptosis-activator-II","Preclinical","carboxylesterase inhibitor","BCHE|CES1",-0.260926275496828,4,-0.212744481149389,0.196176663442669,-0.260926275496828
"358","cilomilast","Phase 3","phosphodiesterase inhibitor","PDE4A|PDE4B|PDE4D",-0.25915909736575,6,-0.261028124345691,0.282762190449418,-0.25915909736575
"263","BW-B70C","Preclinical","lipoxygenase inhibitor","ALOX5",-0.259077417162882,19,-0.290264523034625,0.332178488341921,-0.259077417162882
"1616","siguazodan","Phase 1","phosphodiesterase inhibitor","PDE3A",-0.256508743096732,3,-0.371532693618583,0.236351491196064,-0.256508743096732
"844","INCA-6","Preclinical","calcineurin inhibitor","NFATC1",-0.256446992489569,7,-0.234105957673606,0.261288641887038,-0.256446992489569
"1804","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",-0.255861930931441,804,-0.347484910009613,0.292635858907777,-0.255861930931441
"306","cefepime","Launched","bacterial cell wall synthesis inhibitor","",-0.255578350311642,1,-0.255578350311642,NA,-0.255578350311642
"1878","viomycin","Launched","protein synthesis inhibitor","",-0.255447261223498,1,-0.255447261223498,NA,-0.255447261223498
"213","BMS-299897","Phase 1","gamma secretase inhibitor","",-0.255163643355303,23,-0.303366367783546,0.271080878565088,-0.255163643355303
"554","dyphylline","Launched","adenosine receptor antagonist|phosphodiesterase inhibitor","ADORA1|ADORA2A|PDE3A|PDE4A|PDE4B|PDE4C|PDE4D|PDE7A|PDE7B",-0.255081931057869,1,-0.255081931057869,NA,-0.255081931057869
"462","deoxycholic-acid","Launched","biliverdin reductase A activator|G protein-coupled receptor agonist","EFTUD1|FPR1|GPBAR1",-0.255033375829308,9,-0.136568612028735,0.236472131016762,-0.255033375829308
"1672","sulfathiazole","Launched","dihydropteroate synthase inhibitor","",-0.254470137905721,1,-0.254470137905721,NA,-0.254470137905721
"1704","telenzepine","Phase 3","acetylcholine receptor antagonist","CHRM1",-0.253988640312341,2,-0.253988640312341,0.285521001997762,-0.253988640312341
"1552","ryuvidine","Preclinical","histone lysine methyltransferase inhibitor","CDK2|CDK4",-0.253327387140745,21,-0.270522506360093,0.210555887927524,-0.253327387140745
"1402","pralidoxime","Launched","acetylcholinesterase inhibitor","ACHE|BCHE",-0.252956568548756,1,-0.252956568548756,NA,-0.252956568548756
"553","dydrogesterone","Launched","progesterone receptor agonist","PGR",-0.2527792925131,5,-0.19212416758429,0.202832560699329,-0.2527792925131
