"","pert_iname","mean","n","median","sd","sRGES"
"215","selamectin",-0.570040899795501,1,-0.570040899795501,NA,-0.570040899795501
"109","granisetron",-0.568507157464213,1,-0.568507157464213,NA,-0.568507157464213
"110","GSK-3-inhibitor-IX",-0.568166325835038,1,-0.568166325835038,NA,-0.568166325835038
"158","NSC-632839",-0.564758009543286,2,-0.564758009543286,0.0132552395927946,-0.564758009543286
"148","naltrindole",-0.560838445807771,1,-0.560838445807771,NA,-0.560838445807771
"66","dasatinib",-0.548824130879346,2,-0.548824130879346,0.113392549607454,-0.548824130879346
"276","zolantidine",-0.548057259713701,1,-0.548057259713701,NA,-0.548057259713701
"183","piromidic-acid",-0.546693933197001,1,-0.546693933197001,NA,-0.546693933197001
"6","alvocidib",-0.543796864349012,1,-0.543796864349012,NA,-0.543796864349012
"7","AM-404",-0.541922290388548,1,-0.541922290388548,NA,-0.541922290388548
"230","temsirolimus",-0.529311520109066,4,-0.531612133605999,0.123379715928771,-0.529311520109066
"133","metformin",-0.526244035446489,1,-0.526244035446489,NA,-0.526244035446489
"212","SB-216763",-0.526244035446489,1,-0.526244035446489,NA,-0.526244035446489
"14","andarine",-0.525051124744376,1,-0.525051124744376,NA,-0.525051124744376
"278","zoxazolamine",-0.515678254942058,1,-0.515678254942058,NA,-0.515678254942058
"273","ZK-164015",-0.511077027948194,1,-0.511077027948194,NA,-0.511077027948194
"116","immepip",-0.509713701431493,1,-0.509713701431493,NA,-0.509713701431493
"259","ursolic-acid",-0.505282890252215,1,-0.505282890252215,NA,-0.505282890252215
"262","vincristine",-0.499659168370825,1,-0.499659168370825,NA,-0.499659168370825
"62","cytochalasin-b",-0.498125426039537,1,-0.498125426039537,NA,-0.498125426039537
"142","mitotane",-0.493524199045671,1,-0.493524199045671,NA,-0.493524199045671
"37","BX-795",-0.487559645535106,1,-0.487559645535106,NA,-0.487559645535106
"250","triciribine",-0.48653715064758,1,-0.48653715064758,NA,-0.48653715064758
"30","bisindolylmaleimide-ix",-0.485173824130879,1,-0.485173824130879,NA,-0.485173824130879
"274","ZK-93423",-0.477845944103613,1,-0.477845944103613,NA,-0.477845944103613
"199","R-96544",-0.468643490115883,1,-0.468643490115883,NA,-0.468643490115883
"65","dactinomycin",-0.464042263122018,1,-0.464042263122018,NA,-0.464042263122018
"3","ABT-737",-0.451431492842536,1,-0.451431492842536,NA,-0.451431492842536
"78","doxycycline",-0.444444444444444,1,-0.444444444444444,NA,-0.444444444444444
"5","AG-14361",-0.442740286298569,1,-0.442740286298569,NA,-0.442740286298569
"213","SB-590885",-0.43694614860259,1,-0.43694614860259,NA,-0.43694614860259
"150","nelfinavir",-0.431152010906612,1,-0.431152010906612,NA,-0.431152010906612
"90","estrone",-0.416837082481254,1,-0.416837082481254,NA,-0.416837082481254
"232","terfenadine",-0.412065439672802,1,-0.412065439672802,NA,-0.412065439672802
"248","triamcinolone",-0.403033401499659,1,-0.403033401499659,NA,-0.403033401499659
"160","NVP-AUY922",-0.39927005226085,2,-0.39927005226085,0.281031163063603,-0.39927005226085
"106","gaboxadol",-0.392467620995228,1,-0.392467620995228,NA,-0.392467620995228
"94","evodiamine",-0.37678936605317,1,-0.37678936605317,NA,-0.37678936605317
"219","sirolimus",-0.375336097856548,6,-0.617672119972734,0.514669434649977,-0.375336097856548
"17","asiatic-acid",-0.37252897068848,1,-0.37252897068848,NA,-0.37252897068848
"24","benzethonium",-0.36758691206544,1,-0.36758691206544,NA,-0.36758691206544
"209","saclofen",-0.364519427402863,1,-0.364519427402863,NA,-0.364519427402863
"73","digoxin",-0.362133605998637,2,-0.362133605998637,0.0127732308803296,-0.362133605998637
"170","parthenolide",-0.360940695296524,1,-0.360940695296524,NA,-0.360940695296524
"19","atovaquone",-0.353101567825494,1,-0.353101567825494,NA,-0.353101567825494
"21","auranofin",-0.345262440354465,1,-0.345262440354465,NA,-0.345262440354465
"255","tyrphostin-AG-1478",-0.343217450579414,2,-0.343217450579414,0.399344218277474,-0.343217450579414
"130","mebendazole",-0.342706203135651,1,-0.342706203135651,NA,-0.342706203135651
"184","pizotifen",-0.330606680299932,2,-0.330606680299932,0.192080471917409,-0.330606680299932
"166","ouabain",-0.328732106339468,2,-0.328732106339468,0.315233697952285,-0.328732106339468
"103","fluvastatin",-0.327539195637356,2,-0.327539195637356,0.259561691662547,-0.327539195637356
"202","RO-90-7501",-0.321063394683027,1,-0.321063394683027,NA,-0.321063394683027
"178","phenothiazine",-0.30385139740968,1,-0.30385139740968,NA,-0.30385139740968
"155","norethisterone",-0.297886843899114,1,-0.297886843899114,NA,-0.297886843899114
"186","PPT",-0.295245398773006,2,-0.295245398773006,0.291494768863371,-0.295245398773006
"83","enzalutamide",-0.284736423540105,1,-0.284736423540105,NA,-0.284736423540105
"35","brucine",-0.279652351738241,1,-0.279652351738241,NA,-0.279652351738241
"236","thiotepa",-0.265167007498296,1,-0.265167007498296,NA,-0.265167007498296
"88","erythrosine",-0.263803680981595,1,-0.263803680981595,NA,-0.263803680981595
"12","amoxicillin",-0.259032038173142,1,-0.259032038173142,NA,-0.259032038173142
"72","digoxigenin",-0.251874573960464,1,-0.251874573960464,NA,-0.251874573960464
"185","podophyllotoxin",-0.232589184276301,1,-0.232589184276301,NA,-0.232589184276301
"47","CGS-15943",-0.213019768234492,2,-0.213019768234492,0.333791033382198,-0.213019768234492
"141","mitomycin-c",-0.194188820722564,2,-0.194188820722564,0.653483311924787,-0.194188820722564
"120","KI-8751",-0.190865712338105,1,-0.190865712338105,NA,-0.190865712338105
"101","FGIN-1-43",-0.18626448534424,1,-0.18626448534424,NA,-0.18626448534424
"222","STAT3-inhibitor-VI",-0.181152010906612,1,-0.181152010906612,NA,-0.181152010906612
"138","mianserin",-0.179959100204499,1,-0.179959100204499,NA,-0.179959100204499
"205","RS-23597-190",-0.175357873210634,1,-0.175357873210634,NA,-0.175357873210634
"27","bergenin",-0.157975460122699,1,-0.157975460122699,NA,-0.157975460122699
"105","fostamatinib",-0.13154680754374,2,-0.13154680754374,0.957972232328367,-0.13154680754374
"20","ATPA",-0.129345603271984,1,-0.129345603271984,NA,-0.129345603271984
"97","fenbendazole",-0.111963190184049,1,-0.111963190184049,NA,-0.111963190184049
"98","fenobam",-0.109236537150648,1,-0.109236537150648,NA,-0.109236537150648
"203","rosuvastatin",-0.106169052488071,1,-0.106169052488071,NA,-0.106169052488071
"119","kenpaullone",-0.102221086116792,1,-0.102221086116792,NA,-0.102221086116792
"277","zonisamide",-0.0991820040899796,1,-0.0991820040899796,NA,-0.0991820040899796
"1","10-DEBC",-0.081799591002045,1,-0.081799591002045,NA,-0.081799591002045
"190","progesterone",-0.0785616905248805,2,-0.0785616905248805,0.657700888158858,-0.0785616905248805
"23","azacitidine",-0.0688479890933879,1,-0.0688479890933879,NA,-0.0688479890933879
"194","puromycin",-0.066291751874574,1,-0.066291751874574,NA,-0.066291751874574
"50","cirazoline",-0.0656100886162236,1,-0.0656100886162236,NA,-0.0656100886162236
"104","forskolin",-0.0656100886162235,2,-0.0656100886162235,1.02716056626349,-0.0656100886162235
"11","amodiaquine",-0.0501022494887526,1,-0.0501022494887526,NA,-0.0501022494887526
"220","SKF-83566",-0.0400477164280845,1,-0.0400477164280845,NA,-0.0400477164280845
"36","butein",-0.0197682344921608,1,-0.0197682344921608,NA,-0.0197682344921608
"225","tacrolimus",-0.00894683026584865,2,-0.00894683026584865,0.0856770486407013,-0.00894683026584865
"163","oligomycin-a",-0.00783912747102927,1,-0.00783912747102927,NA,-0.00783912747102927
"9","amiodarone",-0.00732788002726642,1,-0.00732788002726642,NA,-0.00732788002726642
"187","prednisolone",-0.00715746421267904,2,-0.00715746421267904,0.82351188524691,-0.00715746421267904
"144","MK-2206",0.0019739831856393,2,0.0019739831856393,0.0302661304035478,0.0019739831856393
"28","BI-2536",0.0141445126107703,1,0.0141445126107703,NA,0.0141445126107703
"137","MGCD-265",0.0233753692342653,1,0.0233753692342653,NA,0.0233753692342653
"55","CMPD-1",0.0303340149965917,1,0.0303340149965917,NA,0.0303340149965917
"161","NVP-TAE684",0.0323790047716428,2,0.0323790047716428,0.145325626808278,0.0323790047716428
"206","rucaparib",0.0354464894342195,1,0.0354464894342195,NA,0.0354464894342195
"87","erythromycin",0.035531697341513,2,0.035531697341513,0.693972043771869,0.035531697341513
"238","tivozanib",0.0489093387866394,1,0.0489093387866394,NA,0.0489093387866394
"235","TG-101348",0.0501022494887525,1,0.0501022494887525,NA,0.0501022494887525
"70","desoxycortone",0.05027266530334,2,0.05027266530334,0.682042328138353,0.05027266530334
"129","lylamine",0.0898091342876619,1,0.0898091342876619,NA,0.0898091342876619
"237","thiothixene",0.0969665985003408,1,0.0969665985003408,NA,0.0969665985003408
"279","zuclopenthixol",0.101738241308793,1,0.101738241308793,NA,0.101738241308793
"99","fenoterol",0.102249488752556,1,0.102249488752556,NA,0.102249488752556
"198","quercetin",0.115996364462622,3,0.038173142467621,0.146910326532303,0.115996364462622
"25","benzonatate",0.124403544648943,1,0.124403544648943,NA,0.124403544648943
"242","torin-2",0.128493524199046,1,0.128493524199046,NA,0.128493524199046
"228","tanespimycin",0.130879345603272,2,0.130879345603272,0.0898946248747721,0.130879345603272
"156","norgestimate",0.133776414451261,1,0.133776414451261,NA,0.133776414451261
"79","DR-2313",0.138207225630538,1,0.138207225630538,NA,0.138207225630538
"218","sildenafil",0.139428538968416,1,0.139428538968416,NA,0.139428538968416
"253","TWS-119",0.142297205180641,1,0.142297205180641,NA,0.142297205180641
"74","dipyridamole",0.147580095432856,1,0.147580095432856,NA,0.147580095432856
"93","everolimus",0.152010906612134,1,0.152010906612134,NA,0.152010906612134
"189","prochlorperazine",0.152351738241309,1,0.152351738241309,NA,0.152351738241309
"145","MLN-8054",0.17211997273347,4,0.254516019086571,0.603488302335868,0.17211997273347
"135","metitepine",0.174676209952284,1,0.174676209952284,NA,0.174676209952284
"175","PF-562271",0.179277436946149,1,0.179277436946149,NA,0.179277436946149
"63","dabrafenib",0.180640763462849,1,0.180640763462849,NA,0.180640763462849
"265","WAY-161503",0.184219495569189,1,0.184219495569189,NA,0.184219495569189
"69","desipramine",0.185241990456714,1,0.185241990456714,NA,0.185241990456714
"125","lapatinib",0.192399454669393,1,0.192399454669393,NA,0.192399454669393
"46","cefotaxime",0.220518064076346,1,0.220518064076346,NA,0.220518064076346
"140","mirtazapine",0.220518064076346,1,0.220518064076346,NA,0.220518064076346
"38","BX-912",0.227760736196319,2,0.227760736196319,0.00976067642742232,0.227760736196319
"42","carbenoxolone",0.228357191547376,1,0.228357191547376,NA,0.228357191547376
"100","fenretinide",0.238752556237219,1,0.238752556237219,NA,0.238752556237219
"139","mibefradil",0.243353783231084,1,0.243353783231084,NA,0.243353783231084
"193","purmorphamine",0.249744376278118,2,0.249744376278118,0.313908173993005,0.249744376278118
"48","chenodeoxycholic-acid",0.25068166325835,1,0.25068166325835,NA,0.25068166325835
"124","lacidipine",0.255794137695978,1,0.255794137695978,NA,0.255794137695978
"85","epothilone-a",0.257327880027266,1,0.257327880027266,NA,0.257327880027266
"211","SB-203580",0.278558850261304,2,0.278558850261304,0.328107347314379,0.278558850261304
"132","mephenytoin",0.280845262440354,1,0.280845262440354,NA,0.280845262440354
"246","trametinib",0.291240627130198,1,0.291240627130198,NA,0.291240627130198
"4","acadesine",0.295501022494888,1,0.295501022494888,NA,0.295501022494888
"81","enrofloxacin",0.300613496932515,1,0.300613496932515,NA,0.300613496932515
"56","cortisone",0.301806407634629,1,0.301806407634629,NA,0.301806407634629
"162","olaparib",0.318743846095584,3,0.283231083844581,0.21816648648694,0.318743846095584
"64","dacinostat",0.319018404907976,1,0.319018404907976,NA,0.319018404907976
"157","nortriptyline",0.339127471029312,1,0.339127471029312,NA,0.339127471029312
"44","cediranib",0.343643490115883,2,0.343643490115883,0.463812883569704,0.343643490115883
"192","PSB-06126",0.350886162235856,1,0.350886162235856,NA,0.350886162235856
"95","EX-527",0.361281526925699,1,0.361281526925699,NA,0.361281526925699
"154","nitazoxanide",0.36826857532379,1,0.36826857532379,NA,0.36826857532379
"71","dexamethasone",0.370398773006135,2,0.370398773006135,0.367652145432882,0.370398773006135
"247","tretinoin",0.374403544648943,1,0.374403544648943,NA,0.374403544648943
"226","talniflumate",0.389400136332652,1,0.389400136332652,NA,0.389400136332652
"180","piceatannol",0.389570552147239,1,0.389570552147239,NA,0.389570552147239
"196","pyroxamide",0.395023858214042,1,0.395023858214042,NA,0.395023858214042
"147","mometasone",0.40081799591002,1,0.40081799591002,NA,0.40081799591002
"251","trifluoperazine",0.403374233128834,2,0.403374233128834,0.57190333734004,0.403374233128834
"92","etifenin",0.416325835037491,1,0.416325835037491,NA,0.416325835037491
"113","IBC-293",0.422460804362645,1,0.422460804362645,NA,0.422460804362645
"258","UCL-2077",0.426721199727335,1,0.426721199727335,NA,0.426721199727335
"214","SDM25N",0.431152010906612,1,0.431152010906612,NA,0.431152010906612
"152","nilotinib",0.436094069529652,1,0.436094069529652,NA,0.436094069529652
"26","benzthiazide",0.453817314246762,1,0.453817314246762,NA,0.453817314246762
"272","zibotentan",0.453817314246762,1,0.453817314246762,NA,0.453817314246762
"111","heptaminol",0.457907293796864,1,0.457907293796864,NA,0.457907293796864
"149","naringenin",0.458418541240627,1,0.458418541240627,NA,0.458418541240627
"53","clonidine",0.459270620313565,1,0.459270620313565,NA,0.459270620313565
"112","hydroflumethiazide",0.465405589638718,1,0.465405589638718,NA,0.465405589638718
"239","toltrazuril",0.465746421267894,1,0.465746421267894,NA,0.465746421267894
"177","phenacetin",0.466768916155419,1,0.466768916155419,NA,0.466768916155419
"244","tosufloxacin",0.471540558963872,1,0.471540558963872,NA,0.471540558963872
"233","tetrabenazine",0.479379686434901,1,0.479379686434901,NA,0.479379686434901
"122","L-670596",0.488922972051806,1,0.488922972051806,NA,0.488922972051806
"204","RS-100329",0.489945466939332,1,0.489945466939332,NA,0.489945466939332
"59","curcumin",0.492842535787321,1,0.492842535787321,NA,0.492842535787321
"153","nimodipine",0.496250852079073,1,0.496250852079073,NA,0.496250852079073
"10","amlodipine",0.497614178595774,1,0.497614178595774,NA,0.497614178595774
"234","tetrindole",0.508691206543967,1,0.508691206543967,NA,0.508691206543967
"207","RWJ-21757",0.516359918200409,1,0.516359918200409,NA,0.516359918200409
"217","SIB-1893",0.517893660531697,1,0.517893660531697,NA,0.517893660531697
"31","BMS-191011",0.525051124744377,2,0.525051124744377,0.0110862003867014,0.525051124744377
"8","AM-580",0.52692569870484,1,0.52692569870484,NA,0.52692569870484
"260","valproic-acid",0.527948193592365,1,0.527948193592365,NA,0.527948193592365
"52","CL-218872",0.528289025221541,1,0.528289025221541,NA,0.528289025221541
"188","procainamide",0.530163599182004,1,0.530163599182004,NA,0.530163599182004
"45","cefixime",0.54038854805726,1,0.54038854805726,NA,0.54038854805726
"256","UB-165",0.542092706203136,1,0.542092706203136,NA,0.542092706203136
"49","cholic-acid",0.554362644853442,1,0.554362644853442,NA,0.554362644853442
"123","L-733060",0.563224267211997,1,0.563224267211997,NA,0.563224267211997
"115","ilomastat",0.569700068166326,1,0.569700068166326,NA,0.569700068166326
"91","ethambutol",0.598159509202454,1,0.598159509202454,NA,0.598159509202454
"229","temozolomide",0.609406952965235,1,0.609406952965235,NA,0.609406952965235
"257","ubenimex",0.616564417177914,1,0.616564417177914,NA,0.616564417177914
"182","pifithrin-mu",0.629004771642808,2,0.629004771642808,0.408743388170547,0.629004771642808
"227","tamoxifen",0.630197682344922,1,0.630197682344922,NA,0.630197682344922
"195","PX-12",0.634287661895024,1,0.634287661895024,NA,0.634287661895024
"179","PI-103",0.670074982958419,1,0.670074982958419,NA,0.670074982958419
"200","ritanserin",0.697000681663258,1,0.697000681663258,NA,0.697000681663258
"121","L-368899",0.726482617586912,1,0.726482617586912,NA,0.726482617586912
"41","carbamazepine",0.730572597137014,1,0.730572597137014,NA,0.730572597137014
"118","JLK-6",0.823108384458078,1,0.823108384458078,NA,0.823108384458078
"2","3-amino-benzamide",0.839468302658487,1,0.839468302658487,NA,0.839468302658487
"15","anisomycin",NA,1,NA,NA,NA
"32","bortezomib",NA,2,NA,NA,NA
"33","brefeldin-a",NA,1,NA,NA,NA
"40","canertinib",NA,2,NA,NA,NA
"51","cisplatin",NA,1,NA,NA,NA
"57","CP-724714",NA,1,NA,NA,NA
"60","CYT-997",NA,2,NA,NA,NA
"80","emetine",NA,2,NA,NA,NA
"89","estradiol",NA,3,NA,NA,NA
"107","geldanamycin",NA,10,NA,NA,NA
"108","gemcitabine",NA,3,NA,NA,NA
"168","palbociclib",NA,1,NA,NA,NA
"171","pazopanib",NA,1,NA,NA,NA
"210","saracatinib",NA,3,NA,NA,NA
"216","selumetinib",NA,3,NA,NA,NA
"221","SN-38",NA,2,NA,NA,NA
"231","teniposide",NA,4,NA,NA,NA
"245","tozasertib",NA,2,NA,NA,NA
"249","trichostatin-a",NA,19,NA,NA,NA
"252","triptolide",NA,1,NA,NA,NA
"254","tyrphostin-A9",NA,1,NA,NA,NA
"263","vorinostat",NA,7,NA,NA,NA
"264","VX-745",NA,1,NA,NA,NA
"266","wortmannin",NA,8,NA,NA,NA
"268","WZ-4002",NA,1,NA,NA,NA
"269","XAV-939",NA,2,NA,NA,NA
"270","Y-39983",NA,1,NA,NA,NA
