"","log2FoldChange","logCPM","LR","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"22962",-8.79584391879911,-1.63221976706706,349.117901034642,6.59522830751574e-78,3.86289117199504e-73,"HSFY2",9606,159119,"NULL","Y","Yq11.222","heat shock transcription factor, Y linked 2","protein-coding","HSFY2","heat shock transcription factor, Y linked 2","O","heat shock transcription factor 2-like p",-8.79584391879911,"down"
"10151",-8.77869088577445,-0.670050916149699,369.486759029731,2.42071008577625e-82,1.41788251854172e-77,"TMSB4Y",9606,9087,"NULL","Y","Yq11.221","thymosin beta 4, Y-linked","protein-coding","TMSB4Y","thymosin beta 4, Y-linked","O","thymosin beta-4, Y isoform|thymosin beta",-8.77869088577445,"down"
"20450",-8.66123090543187,-0.768695187849178,114.813347334905,8.64646704208384e-27,5.0550704914839e-22,"GH1",9606,2688,"NULL","17","17q24.2","growth hormone 1","protein-coding","GH1","growth hormone 1","O","pituitary growth hormone|somatotropin",-8.66123090543187,"down"
"26970",-8.5013945372159,0.410036079845201,280.384205470905,6.19257552208309e-63,3.6268057060184e-58,"PRKY",9606,5616,"NULL","Y","Yp11.2","protein kinase, Y-linked, pseudogene","pseudo","PRKY","protein kinase, Y-linked, pseudogene","O","NULL",-8.5013945372159,"down"
"5888",-8.34527203839582,-1.07704140763936,306.464740603724,1.28638569016785e-68,7.53436098731308e-64,"RP11-424G14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.34527203839582,"down"
"28914",-7.3947556732519,-1.34551535945147,270.324138585685,9.64416907063089e-61,5.64810761621498e-56,"MYL2",9606,4633,"NULL","12","12q24.11","myosin, light chain 2, regulatory, cardiac, slow","protein-coding","MYL2","myosin, light chain 2, regulatory, cardiac, slow","O","MLC-2|MLC-2v|RLC of myosin|cardiac ventr",-7.3947556732519,"down"
"50492",-7.17345099385037,-2.3863058630824,99.6193854876999,1.84687811070117e-23,1.07885384836609e-18,"C20orf85",9606,128602,"NULL","20","20q13.32","chromosome 20 open reading frame 85","protein-coding","C20orf85","chromosome 20 open reading frame 85","O","low in lung cancer 1|uncharacterized pro",-7.17345099385037,"down"
"55014",-7.16991527094089,1.52309711140072,78.8431805580243,6.72411537860197e-19,3.91874720149544e-14,"TTR",9606,7276,"NULL","18","18q12.1","transthyretin","protein-coding","TTR","transthyretin","O","ATTR|carpal tunnel syndrome 1|prealbumin",-7.16991527094089,"down"
"7345",-7.13807493798435,-1.88152665788386,130.207570405388,3.69091136879565e-30,2.15896169606333e-25,"FSHB",9606,2488,"NULL","11","11p13","follicle stimulating hormone, beta polypeptide","protein-coding","FSHB","follicle stimulating hormone, beta polypeptide","O","FSH-B|FSH-beta|follicle-stimulating horm",-7.13807493798435,"down"
"36889",-7.05971363679941,-1.42314474188654,102.56148496422,4.18185062223607e-24,2.44337168156009e-19,"PRL",9606,5617,"RP3-404K8.1","6","6p22.2-p21.3","prolactin","protein-coding","PRL","prolactin","O","decidual prolactin",-7.05971363679941,"down"
"48585",-6.91167500680307,-2.88166009237412,213.454575211637,2.42216625352956e-48,1.41837211474184e-43,"GYG2P1",9606,352887,"NULL","Y","Yq11.21","glycogenin 2 pseudogene 1","pseudo","GYG2P1","glycogenin 2 pseudogene 1","O","NULL",-6.91167500680307,"down"
"22960",-6.86689894742528,-3.06708663605796,243.342731118703,7.34279621905922e-55,4.30023517772984e-50,"HSFY1",9606,86614,"NULL","Y","Yq11.222","heat shock transcription factor, Y-linked 1","protein-coding","HSFY1","heat shock transcription factor, Y-linked 1","O","heat shock transcription factor 2-like p",-6.86689894742528,"down"
"588",-6.78688541259953,-2.68065120160567,213.784576014997,2.05216749443401e-48,1.20172876306561e-43,"RP11-115H13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.78688541259953,"down"
"45258",-6.58442192898382,-3.23125029471207,180.182349470577,4.42187171774084e-41,2.58887323458573e-36,"RP11-414C23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.58442192898382,"down"
"11892",-6.38008470491939,-3.21649349619554,87.0143355102387,1.07737423001766e-20,6.28658636957605e-16,"PRM2",9606,5620,"NULL","16","16p13.2","protamine 2","protein-coding","PRM2","protamine 2","O","cancer/testis antigen family 94, member ",-6.38008470491939,"down"
"4736",-6.37175566022131,1.65972370832057,112.534252731891,2.7290920172699e-26,1.59539990237581e-21,"NLGN4Y",9606,22829,"NULL","Y","Yq11.221","neuroligin 4, Y-linked","protein-coding","NLGN4Y","neuroligin 4, Y-linked","O","neuroligin-4, Y-linked",-6.37175566022131,"down"
"57213",-6.33354482958612,-2.82326345705635,43.0131811778586,5.43722989651995e-11,3.10960615011872e-06,"PNLIPRP1",9606,5407,"NULL","10","10q25.3","pancreatic lipase-related protein 1","protein-coding","PNLIPRP1","pancreatic lipase-related protein 1","O","PL-RP1|inactive pancreatic lipase-relate",-6.33354482958612,"down"
"56067",-6.24732947901808,-3.05021132602048,112.750912122517,2.44658681276631e-26,1.43027465074318e-21,"CYP11B1",9606,1584,"NULL","8","8q21","cytochrome P450, family 11, subfamily B, polypeptide 1","protein-coding","CYP11B1","cytochrome P450, family 11, subfamily B, polypeptide 1","O","CYPXIB1|cytochrome P-450c11|cytochrome P",-6.24732947901808,"down"
"28917",-6.24220142213335,-2.65779733726191,163.248211284611,2.20798644716213e-37,1.29255526616871e-32,"MYL1",9606,4632,"NULL","2","2q33-q34","myosin, light chain 1, alkali; skeletal, fast","protein-coding","MYL1","myosin, light chain 1, alkali; skeletal, fast","O","A1 catalytic|A2 catalytic|MLC1/MLC3|MLC1",-6.24220142213335,"down"
"3910",-6.19491104448118,-2.71568887378748,66.8768624379225,2.89007125697229e-16,1.67936260600146e-11,"SPRR3",9606,6707,"NULL","1","1q21-q22","small proline-rich protein 3","protein-coding","SPRR3","small proline-rich protein 3","O","22 kDa pancornulin|cornifin beta|esophag",-6.19491104448118,"down"
"52314",-6.1741123987859,1.91072101122542,132.259722806141,1.31270936154605e-30,7.67908722317207e-26,"PCDH11Y",9606,83259,"NULL","Y","Yp11.2","protocadherin 11 Y-linked","protein-coding","PCDH11Y","protocadherin 11 Y-linked","O","PCDH-Y|protocadherin 22|protocadherin Y|",-6.1741123987859,"down"
"11748",-6.10716539081932,-3.13160230764144,46.0121231529074,1.17523481434786e-11,6.74643545176389e-07,"ADAM2",9606,2515,"NULL","8","8p11.2","ADAM metallopeptidase domain 2","protein-coding","ADAM2","ADAM metallopeptidase domain 2","O","cancer/testis antigen 15|disintegrin and",-6.10716539081932,"down"
"46052",-6.08785361502347,-2.68434066977432,136.559661027584,1.50522421200731e-31,8.80691634203357e-27,"LIPF",9606,8513,"RP11-186O14.1","10","10q23.31","lipase, gastric","protein-coding","LIPF","lipase, gastric","O","gastric lipase|gastric triacylglycerol l",-6.08785361502347,"down"
"17384",-6.02052537028695,-1.93733204331849,84.918195342556,3.1096826665011e-20,1.81406448033008e-15,"CLPS",9606,1208,"NULL","6","6p21.31","colipase, pancreatic","protein-coding","CLPS","colipase, pancreatic","O","colipase|pancreatic colipase preproprote",-6.02052537028695,"down"
"22247",-5.94550940250588,3.28930719646384,230.77036669485,4.04892424660393e-52,2.37117150653866e-47,"SYTL1",9606,84958,"RP11-4K3__A.6","1","1p36.11","synaptotagmin-like 1","protein-coding","SYTL1","synaptotagmin-like 1","O","NADPH oxidase-related, C2 domain-contain",-5.94550940250588,"down"
"28058",-5.93347406864756,-3.5469206557911,78.4327663853727,8.27678394029495e-19,4.82288200200987e-14,"FAM224A",9606,401630,"NULL","Y","Yq11.222","family with sequence similarity 224, member A (non-protein coding)","miscRNA","FAM224A","family with sequence similarity 224, member A (non-protein coding)","O","NULL",-5.93347406864756,"down"
"20435",-5.89468772401327,-3.56897390387152,43.6663638637017,3.8940740608123e-11,2.22920163685261e-06,"RPL23AP4",9606,54029,"NULL","21","21q22.3","ribosomal protein L23a pseudogene 4","pseudo","RPL23AP4","ribosomal protein L23a pseudogene 4","O","NULL",-5.89468772401327,"down"
"38304",-5.82063232203434,-1.33046027180509,94.5799707867557,2.35388057683372e-22,1.37452502403629e-17,"CCDC60",9606,160777,"NULL","12","12q24.23","coiled-coil domain containing 60","protein-coding","CCDC60","coiled-coil domain containing 60","O","coiled-coil domain-containing protein 60",-5.82063232203434,"down"
"48124",-5.81037591811588,0.136748142824145,281.836047469006,2.98878153395225e-63,1.75046956880516e-58,"CKM",9606,1158,"NULL","19","19q13.32","creatine kinase, muscle","protein-coding","CKM","creatine kinase, muscle","O","creatine kinase M chain|creatine kinase ",-5.81037591811588,"down"
"52225",-5.80211995644561,-1.68013960374738,213.408185662377,2.47927143483452e-48,1.45178697409605e-43,"TMEM108-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.80211995644561,"down"
"11890",-5.79430792440047,-3.63331618956148,69.9991884094385,5.93288635982749e-17,3.45110066664805e-12,"PRM1",9606,5619,"NULL","16","16p13.2","protamine 1","protein-coding","PRM1","protamine 1","O","cancer/testis antigen family 94, member ",-5.79430792440047,"down"
"57148",-5.78976886646307,-1.67301816998817,163.803630219821,1.66978257634955e-37,9.77524115846556e-33,"MYH1",9606,4619,"NULL","17","17p13.1","myosin, heavy chain 1, skeletal muscle, adult","protein-coding","MYH1","myosin, heavy chain 1, skeletal muscle, adult","O","myHC-IIx/d|myosin heavy chain 1|myosin h",-5.78976886646307,"down"
"25720",-5.64480711040882,-3.68040335733527,122.487263892265,1.80570653669008e-28,1.05603135385246e-23,"HSFY3P",9606,442479,"NULL","Y","Yp11.31","heat shock transcription factor, Y-linked 3, pseudogene","pseudo","HSFY3P","heat shock transcription factor, Y-linked 3, pseudogene","O","NULL",-5.64480711040882,"down"
"20807",-5.63256368328676,-3.46851330644602,149.454922941462,2.28087773132197e-34,1.33481526592424e-29,"ANOS2P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.63256368328676,"down"
"14230",-5.60508228984804,-2.85988591832989,60.5109353968817,7.31708619900721e-15,4.24237340732239e-10,"CRNN",9606,49860,"NULL","1","1q21","cornulin","protein-coding","CRNN","cornulin","O","53 kDa putative calcium-binding protein|",-5.60508228984804,"down"
"16214",-5.55859072082603,-2.23977860496972,38.5031705371099,5.46648074014652e-10,3.10621835097346e-05,"KRT4",9606,3851,"NULL","12","12q13.13","keratin 4","protein-coding","KRT4","keratin 4","O","cytokeratin 4|keratin, type II cytoskele",-5.55859072082603,"down"
"26715",-5.51395109748334,-3.72790528057175,124.698484504213,5.92464134624398e-29,3.46514498417772e-24,"TTTY10",9606,246119,"NULL","Y","Yq11.221","testis-specific transcript, Y-linked 10 (non-protein coding)","miscRNA","TTTY10","testis-specific transcript, Y-linked 10 (non-protein coding)","O","NULL",-5.51395109748334,"down"
"19610",-5.4396836670655,0.875583872978901,70.4589098010987,4.69953845597529e-17,2.73386250599451e-12,"LPAR3",9606,23566,"NULL","1","1p22.3","lysophosphatidic acid receptor 3","protein-coding","LPAR3","lysophosphatidic acid receptor 3","O","LPA receptor 3|LPA receptor EDG7|LPA-3|c",-5.4396836670655,"down"
"20685",-5.43781886228469,-3.773233961805,48.5081467151564,3.28919644588271e-12,1.89217603942295e-07,"AC022486.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.43781886228469,"down"
"1488",-5.36783417067512,-3.50790185004007,37.3302838807918,9.97239625659415e-10,5.65404950560119e-05,"RP11-804A23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.36783417067512,"down"
"13681",-5.34795798242055,-2.89164456288141,158.528497851768,2.3722630714644e-36,1.38850929835883e-31,"RP11-327J17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.34795798242055,"down"
"44336",-5.338307182116,-2.14267483902971,91.381980839371,1.1845018591045e-21,6.9142927021507e-17,"C11orf16",9606,56673,"NULL","11","11p15.3","chromosome 11 open reading frame 16","protein-coding","C11orf16","chromosome 11 open reading frame 16","O","uncharacterized protein C11orf16",-5.338307182116,"down"
"30254",-5.31200378020839,-3.70251582435994,107.249015623345,3.92605592277011e-25,2.29466190518144e-20,"BCORP1",9606,286554,"NULL","Y","Yq11.222","BCL6 corepressor pseudogene 1","pseudo","BCORP1","BCL6 corepressor pseudogene 1","O","putative BCoR-like protein 2",-5.31200378020839,"down"
"54242",-5.3117571486983,-1.8678971407526,132.88393115461,9.58552502292195e-31,5.60762799365957e-26,"CTC-304I17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.3117571486983,"down"
"21136",-5.25928734610267,-2.43127192661301,61.1930762104439,5.17431771069869e-15,3.00105252902814e-10,"CLPSL1",9606,340204,"NULL","6","6p21.31","colipase-like 1","protein-coding","CLPSL1","colipase-like 1","O","colipase-like protein 1|colipase-like pr",-5.25928734610267,"down"
"10944",-5.2087087908365,-0.911883642328676,72.8146520988886,1.42415612894277e-17,8.29029765780165e-13,"CPA1",9606,1357,"NULL","7","7q32","carboxypeptidase A1 (pancreatic)","protein-coding","CPA1","carboxypeptidase A1 (pancreatic)","O","carboxypeptidase A1|pancreatic carboxype",-5.2087087908365,"down"
"7681",-5.13389275923592,2.9228914916076,85.0454364259759,2.91586981765048e-20,1.70106013422094e-15,"KLK7",9606,5650,"NULL","19","19q13.41","kallikrein-related peptidase 7","protein-coding","KLK7","kallikrein-related peptidase 7","O","kallikrein 7 (chymotryptic, stratum corn",-5.13389275923592,"down"
"35721",-5.105580456164,2.58375080286872,45.8234183157812,1.29407239510531e-11,7.42642266103035e-07,"CARTPT",9606,9607,"NULL","5","5q13.2","CART prepropeptide","protein-coding","CARTPT","CART prepropeptide","O","cocaine and amphetamine regulated transc",-5.105580456164,"down"
"42665",-5.039260215546,-2.97465828205362,82.8503799872591,8.8505234899215e-20,5.16127127838262e-15,"RP11-60A8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.039260215546,"down"
"16208",-5.02834156917424,-1.21435269368522,57.51012598908,3.36243767285555e-14,1.94661604194626e-09,"KRT2",9606,3849,"NULL","12","12q13.13","keratin 2","protein-coding","KRT2","keratin 2","O","cytokeratin-2e|epithelial keratin-2e|ker",-5.02834156917424,"down"
"12552",-5.02219181575789,-0.57332625273725,284.934286442972,6.31484227450715e-64,3.69853997175609e-59,"RP11-236L14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.02219181575789,"down"
"46211",-5.01596138978816,-3.58180091933189,84.3997757533865,4.04193647134001e-20,2.35778280182677e-15,"RP11-31I22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.01596138978816,"down"
"10701",-4.98749957240562,-3.25309142744776,108.347132068133,2.25595654790352e-25,1.31867428094604e-20,"PAGE4",9606,9506,"JM27","X","Xp11.23","P antigen family, member 4 (prostate associated)","protein-coding","PAGE4","P antigen family, member 4 (prostate associated)","O","G antigen, family C, 1|P antigen family ",-4.98749957240562,"down"
"46867",-4.95967599570583,-3.91672609546277,72.5234288194816,1.65060709895243e-17,9.60735861945259e-13,"ZNF736P9Y",9606,100419726,"NULL","Y","NULL","zinc finger protein 736 pseudogene 9, Y-linked","pseudo","ZNF736P9Y","zinc finger protein 736 pseudogene 9, Y-linked","O","NULL",-4.95967599570583,"down"
"33968",-4.93839841990956,-3.91272545971967,38.9057635428947,4.44765516225594e-10,2.52907015491359e-05,"RP11-175I6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.93839841990956,"down"
"28251",-4.91326248713354,1.48712242530034,102.345342571604,4.66393847431377e-24,2.7249993323873e-19,"SPAG6",9606,9576,"RP11-301N24.4","10","10p12.2","sperm associated antigen 6","protein-coding","SPAG6","sperm associated antigen 6","O","axoneme central apparatus protein|protei",-4.91326248713354,"down"
"47215",-4.8822976136547,0.0553953529792736,123.267011948028,1.21890716703424e-28,7.12877856639976e-24,"PYDC1",9606,260434,"NULL","16","16p11.2","PYD (pyrin domain) containing 1","protein-coding","PYDC1","PYD (pyrin domain) containing 1","O","PAAD-only protein 1|pyrin domain contain",-4.8822976136547,"down"
"58382",-4.83337161153439,-2.966008565848,96.3862002944761,9.45236947814585e-23,5.52018377523718e-18,"SFTPA1",9606,653509,"RP11-589B3.2","10","10q22.3","surfactant protein A1","protein-coding","SFTPA1","surfactant protein A1","O","35 kDa pulmonary surfactant-associated p",-4.83337161153439,"down"
"53091",-4.82535746386336,-0.118622256842534,96.8328437780391,7.54343510127341e-23,4.40559240219671e-18,"AC004603.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.82535746386336,"down"
"35830",-4.76924054496062,-3.96032856660072,37.8856535030532,7.50148518293939e-10,4.25761794528091e-05,"RPL23AP84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.76924054496062,"down"
"10803",-4.75818705061242,-3.72889961210049,56.6371686593865,5.24117398095485e-14,3.03285773581933e-09,"TCP11X2",9606,100996648,"NULL","X","NULL","t-complex 11 family, X-linked 2","protein-coding","TCP11X2","t-complex 11 family, X-linked 2","O","T-complex protein 11 homolog",-4.75818705061242,"down"
"29727",-4.70727418415704,-3.4632573529539,78.4349900162655,8.26747241784611e-19,4.81753885260311e-14,"MED28P8",9606,101060144,"NULL","1","NULL","mediator complex subunit 28 pseudogene 8","pseudo","MED28P8","mediator complex subunit 28 pseudogene 8","O","NULL",-4.70727418415704,"down"
"13136",-4.70086882173736,-1.02062837127326,128.081600957979,1.07721756534237e-29,6.30075326144406e-25,"RP11-1084I9.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.70086882173736,"down"
"659",-4.69783658317695,-3.10237648876803,96.6972678776259,8.07806505702218e-23,4.71775155460209e-18,"LINC01099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.69783658317695,"down"
"52077",-4.68166194721972,-2.42195571281103,43.7232694618022,3.78247602311984e-11,2.16542969847587e-06,"RP11-46C24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.68166194721972,"down"
"42459",-4.64406087910509,-2.35516701585578,146.459030429097,1.03036549652467e-33,6.02959584911274e-29,"NPAP1",9606,23742,"NULL","15","15q11-q13","nuclear pore associated protein 1","protein-coding","NPAP1","nuclear pore associated protein 1","O","nuclear pore-associated protein 1|protei",-4.64406087910509,"down"
"47890",-4.6337203402073,-4.00228645160972,72.4379860621214,1.72364065084137e-17,1.00317609519619e-12,"TBL1Y",9606,90665,"NULL","Y","Yp11.2","transducin (beta)-like 1, Y-linked","protein-coding","TBL1Y","transducin (beta)-like 1, Y-linked","O","F-box-like/WD repeat-containing protein ",-4.6337203402073,"down"
"28911",-4.62094751094814,-1.91883390294212,216.326111296043,5.72509204108929e-49,3.3526711501823e-44,"MYL7",9606,58498,"NULL","7","7p21-p11.2","myosin, light chain 7, regulatory","protein-coding","MYL7","myosin, light chain 7, regulatory","O","MLC-2a|MLC2a|myosin light chain 2a|myosi",-4.62094751094814,"down"
"57146",-4.58849011665534,-1.69465429267712,42.9571332602094,5.59525165537144e-11,3.19975656415726e-06,"MYH2",9606,4620,"NULL","17","17p13.1","myosin, heavy chain 2, skeletal muscle, adult","protein-coding","MYH2","myosin, heavy chain 2, skeletal muscle, adult","O","fast 2a myosin heavy chain|myosin heavy ",-4.58849011665534,"down"
"35687",-4.58432566626047,-4.01939404185837,58.9677007357205,1.60281486699481e-14,9.28574765044774e-10,"CRCT1",9606,54544,"NULL","1","1q21","cysteine-rich C-terminal 1","protein-coding","CRCT1","cysteine-rich C-terminal 1","O","cysteine-rich C-terminal protein 1|prote",-4.58432566626047,"down"
"22245",-4.58198102934645,3.64952126185023,105.584989427496,9.09137839194142e-25,5.31291061846665e-20,"SYTL5",9606,94122,"NULL","X","Xp21.1","synaptotagmin-like 5","protein-coding","SYTL5","synaptotagmin-like 5","O","exophilin 9|synaptotagmin-like protein 5",-4.58198102934645,"down"
"27989",-4.57615730374751,-3.68271510738098,107.110792737137,4.20965246153989e-25,2.46033138114699e-20,"RP11-3G21.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57615730374751,"down"
"44995",-4.57301975811901,-2.41850013150675,161.839538841855,4.48482150637726e-37,2.62527996518805e-32,"RP11-327J17.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57301975811901,"down"
"51961",-4.5707968141041,-2.17462166543036,110.312226463712,8.37107304643675e-26,4.89347817075553e-21,"RP3-333A15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5707968141041,"down"
"26924",-4.52697977636684,-1.70193465374539,36.6318045924847,1.42684638962925e-09,8.08080184302631e-05,"AC104809.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.52697977636684,"down"
"43427",-4.48887309811957,-2.51415267612599,83.1227421364342,7.71133934606178e-20,4.49717599322977e-15,"RP11-373D23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.48887309811957,"down"
"16940",-4.48003200105481,-2.87649989399464,87.7896911772963,7.27973608397545e-21,4.24816278916471e-16,"RP11-13E1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.48003200105481,"down"
"2654",-4.47631827104891,-3.35731168179412,126.832034622478,2.02180858373805e-29,1.18255584062839e-24,"C7orf72",9606,100130988,"tcag7.1071","7","7p12.2","chromosome 7 open reading frame 72","protein-coding","C7orf72","chromosome 7 open reading frame 72","O","uncharacterized protein C7orf72",-4.47631827104891,"down"
"4442",-4.44356481061398,-1.75170385515736,51.6307873079856,6.69829247546951e-13,3.86364208277557e-08,"CTRB1",9606,1504,"NULL","16","16q23.1","chymotrypsinogen B1","protein-coding","CTRB1","chymotrypsinogen B1","O","chymotrypsinogen B",-4.44356481061398,"down"
"56815",-4.43659234887047,0.896407219001906,170.363850159611,6.16167048369066e-39,3.60728836797186e-34,"ACTA1",9606,58,"RP5-1068B5.2","1","1q42.13","actin, alpha 1, skeletal muscle","protein-coding","ACTA1","actin, alpha 1, skeletal muscle","O","actin, alpha skeletal muscle|nemaline my",-4.43659234887047,"down"
"45175",-4.43561371434763,0.0912910442849971,103.037486816714,3.28866185802635e-24,1.92153223702622e-19,"GUCA1A",9606,2978,"RP1-139D8.2","6","6p21.1","guanylate cyclase activator 1A (retina)","protein-coding","GUCA1A","guanylate cyclase activator 1A (retina)","O","GCAP 1|cone dystrophy 3|guanylate cyclas",-4.43561371434763,"down"
"6210",-4.41235255046094,-3.69807825291085,50.2717899866384,1.33860058175413e-12,7.71114251125285e-08,"PIP",9606,5304,"NULL","7","7q34","prolactin-induced protein","protein-coding","PIP","prolactin-induced protein","O","SABP|gross cystic disease fluid protein ",-4.41235255046094,"down"
"48905",-4.40679241740864,-2.57782832228568,56.0566266851418,7.04134771607154e-14,4.07320841331591e-09,"AC005307.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.40679241740864,"down"
"39662",-4.35143571485513,-0.666103724993223,98.4005543849585,3.41763551065757e-23,1.99620672541998e-18,"CTB-50L17.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.35143571485513,"down"
"41188",-4.34548116423369,-3.50802581499954,106.312972801004,6.29629450470437e-25,3.67955450854923e-20,"RP11-809H16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.34548116423369,"down"
"50674",-4.3440130902513,-1.89476611682888,134.201963971305,4.93510585096702e-31,2.88728367810826e-26,"ANKRD20A19P",9606,400110,"NULL","13","13q12.12","ankyrin repeat domain 20 family, member A19, pseudogene","pseudo","ANKRD20A19P","ankyrin repeat domain 20 family, member A19, pseudogene","O","NULL",-4.3440130902513,"down"
"36724",-4.34268072482045,-3.42222050113906,118.219064082077,1.55257895666678e-27,9.07886070700468e-23,"LINC00202-2",9606,731789,"NULL","10","10p12.1","long intergenic non-protein coding RNA 202-2","miscRNA","LINC00202-2","long intergenic non-protein coding RNA 202-2","O","NULL",-4.34268072482045,"down"
"44541",-4.33734430017338,-3.94188725365837,50.5062357829744,1.1878676117654e-12,6.84437439223107e-08,"SRY",9606,6736,"NULL","Y","Yp11.3","sex determining region Y","protein-coding","SRY","sex determining region Y","O","essential protein for sex determination ",-4.33734430017338,"down"
