"","database","category","pval","qval","genes"
"239","GO_Biological_Process_2017","cell morphogenesis (GO:0000902)",0.0052078706597925,0.0853682327762064,"TGFB2,NOX4,CAP2"
"242","GO_Biological_Process_2017","reciprocal meiotic recombination (GO:0007131)",0.0052078706597925,0.0853682327762064,"RAD51,MND1,TRIP13"
"213","GO_Biological_Process_2017","extracellular matrix disassembly (GO:0022617)",0.00546497995788854,0.0878600623999004,"MMP11,LAMA3,SPP1,CAPG,MMP9"
"377","GO_Biological_Process_2017","DNA strand elongation involved in DNA replication (GO:0006271)",0.00580087194201474,0.0898060915467468,"GINS1,GINS2"
"450","GO_Biological_Process_2017","negative regulation of microtubule polymerization (GO:0031115)",0.00580087194201474,0.0898060915467468,"STMN1,TUBB4A"
"217","GO_Biological_Process_2017","neutrophil chemotaxis (GO:0030593)",0.00688559767232644,0.102903934478732,"CCL25,LGALS3,TGFB2,CCL20"
"240","GO_Biological_Process_2017","positive regulation of epithelial cell migration (GO:0010634)",0.00728384610378405,0.102903934478732,"TGFB2,ENPP2,SOX9"
"362","GO_Biological_Process_2017","hair follicle development (GO:0001942)",0.00738544984297123,0.102903934478732,"TGFB2,SOX9"
"393","GO_Biological_Process_2017","axonal fasciculation (GO:0007413)",0.00738544984297123,0.102903934478732,"NRCAM,EPHB2"
"406","GO_Biological_Process_2017","protein maturation (GO:0051604)",0.00738544984297123,0.102903934478732,"TSPAN15,TESC"
"587","GO_Biological_Process_2017","positive regulation of T cell migration (GO:2000406)",0.00738544984297123,0.102903934478732,"PYCARD,CCL20"
"224","GO_Biological_Process_2017","cellular response to interleukin-1 (GO:0071347)",0.00788458391046084,0.108057576215496,"CCL25,PYCARD,CCL20,SOX9"
"243","GO_Biological_Process_2017","cellular response to cAMP (GO:0071320)",0.00890317731637238,0.115796058009851,"KCNQ1,AQP8,HCN2"
"244","GO_Biological_Process_2017","negative regulation of epithelial cell proliferation (GO:0050680)",0.00890317731637238,0.115796058009851,"TGFB2,CDKN2B,SOX9"
"324","GO_Biological_Process_2017","positive regulation of calcium-mediated signaling (GO:0050850)",0.00914179405340926,0.115796058009851,"CDH13,TREM2"
"347","GO_Biological_Process_2017","regulation of G1/S transition of mitotic cell cycle (GO:2000045)",0.00914179405340926,0.115796058009851,"E2F1,KIF14"
"599","GO_Biological_Process_2017","mitotic spindle midzone assembly (GO:0051256)",0.00914179405340926,0.115796058009851,"KIF4A,KIF23"
"197","GO_Biological_Process_2017","signal transduction (GO:0007165)",0.00971931725616507,0.121273869047075,"CD74,CXCL9,CCL20,IGSF1,LRRC1,PYCARD,GPR143,GPNMB,KRT17,MDK,PTK7,STMN1,ITPKA,DEPDC1,CCR6,SOX9,FGF13,FGF12,SLC39A4,CAP2,PTGES,ASIC1"
"226","GO_Biological_Process_2017","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)",0.0101578407984182,0.124881689815847,"CD74,ENPP2,TREM2,THBS4"
"332","GO_Biological_Process_2017","hippocampus development (GO:0021766)",0.0110644886919811,0.130280458401355,"KIF14,FGF13"
"530","GO_Biological_Process_2017","cyclooxygenase pathway (GO:0019371)",0.0110644886919811,0.130280458401355,"PTGDS,PTGES"
"547","GO_Biological_Process_2017","negative regulation of ossification (GO:0030279)",0.0110644886919811,0.130280458401355,"SOX9,DKK1"
"248","GO_Biological_Process_2017","epithelial to mesenchymal transition (GO:0001837)",0.0127285180783353,0.142752318977534,"TGFB2,LEF1,SOX9"
"331","GO_Biological_Process_2017","embryonic limb morphogenesis (GO:0030326)",0.0131482399058255,0.142752318977534,"TGFB2,LEF1"
"355","GO_Biological_Process_2017","angiotensin maturation (GO:0002003)",0.0131482399058255,0.142752318977534,"ACE2,REN"
"486","GO_Biological_Process_2017","establishment of mitotic spindle orientation (GO:0000132)",0.0131482399058255,0.142752318977534,"CENPA,NDC80"
"487","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.0131482399058255,0.142752318977534,"FOXM1,TP73"
"544","GO_Biological_Process_2017","mitotic recombination (GO:0006312)",0.0131482399058255,0.142752318977534,"TOP2A,RAD51"
"246","GO_Biological_Process_2017","positive regulation of epithelial to mesenchymal transition (GO:0010718)",0.0138097559423353,0.148012255997337,"TGFB2,RGCC,LEF1"
"264","GO_Biological_Process_2017","neuron migration (GO:0001764)",0.014941654831258,0.156881246572322,"DCDC2,NRCAM,FGF13"
"231","GO_Biological_Process_2017","carbohydrate metabolic process (GO:0005975)",0.0150788556484068,0.156881246572322,"CHIT1,GCNT3,B4GALNT1,SLC2A5"
"463","GO_Biological_Process_2017","mitotic spindle assembly checkpoint (GO:0007094)",0.0153878734676201,0.156881246572322,"CENPF,TTK"
"545","GO_Biological_Process_2017","limb development (GO:0060173)",0.0153878734676201,0.156881246572322,"COMP,DKK1"
"300","GO_Biological_Process_2017","endocardial cushion morphogenesis (GO:0003203)",0.0177783324036751,0.170835469993936,"TGFB2,SOX9"
"454","GO_Biological_Process_2017","positive chemotaxis (GO:0050918)",0.0177783324036751,0.170835469993936,"LGALS3,GPNMB"
"472","GO_Biological_Process_2017","inner ear morphogenesis (GO:0042472)",0.0177783324036751,0.170835469993936,"USH1C,EPHB2"
"478","GO_Biological_Process_2017","regulation of double-strand break repair via homologous recombination (GO:0010569)",0.0177783324036751,0.170835469993936,"RAD51AP1,RAD51"
"527","GO_Biological_Process_2017","regulation of AMPA receptor activity (GO:2000311)",0.0177783324036751,0.170835469993936,"MAPK8IP2,CACNG4"
"251","GO_Biological_Process_2017","monocyte chemotaxis (GO:0002548)",0.0186436854472671,0.177115011749037,"CCL25,LGALS3,CCL20"
"333","GO_Biological_Process_2017","inner ear development (GO:0048839)",0.0203146746796606,0.186627121232926,"TGFB2,KCNQ1"
"336","GO_Biological_Process_2017","negative regulation of phosphorylation (GO:0042326)",0.0203146746796606,0.186627121232926,"CDKN2B,CDKN2C"
"505","GO_Biological_Process_2017","response to bacterium (GO:0009617)",0.0203146746796606,0.186627121232926,"CHIT1,NOS2"
"255","GO_Biological_Process_2017","cellular response to retinoic acid (GO:0071300)",0.0213685415698169,0.192309528529355,"PTK7,TESC,SOX9"
"218","GO_Biological_Process_2017","cellular protein metabolic process (GO:0044267)",0.0213932848722847,0.192309528529355,"BPIFB2,STC2,TMEM132A,GPC3,SPP1,AFP,LYZ"
"344","GO_Biological_Process_2017","nitric oxide mediated signal transduction (GO:0007263)",0.0229920709066104,0.200222617478399,"NOS2,PDX1"
"412","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.0229920709066104,0.200222617478399,"RAD51,RAD54L"
"442","GO_Biological_Process_2017","positive regulation of cell-matrix adhesion (GO:0001954)",0.0229920709066104,0.200222617478399,"CCL25,CDH13"
"220","GO_Biological_Process_2017","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.0233360018913907,0.201122655476316,"PYCARD,CCL25,CD74,GPNMB,CCL20,TREM2"
"212","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.024390201011374,0.205753644577083,"TGFB2,EPCAM,LEF1,REG1A,SIRPG,KIF14,BIRC5,TTK,SOX9,FOXM1"
"227","GO_Biological_Process_2017","cell cycle arrest (GO:0007050)",0.0250311399800093,0.205753644577083,"TGFB2,CDKN2B,CDKN2C,PRR11,CDKN3"
"346","GO_Biological_Process_2017","calcium-mediated signaling using intracellular calcium source (GO:0035584)",0.0258058021222044,0.205753644577083,"GPR143,CCL20"
"441","GO_Biological_Process_2017","cell separation after cytokinesis (GO:0000920)",0.0258058021222044,0.205753644577083,"KIF20A,CEP55"
"474","GO_Biological_Process_2017","viral entry into host cell (GO:0046718)",0.0258058021222044,0.205753644577083,"ACE2,LAMP3"
"499","GO_Biological_Process_2017","positive regulation of telomere capping (GO:1904355)",0.0258058021222044,0.205753644577083,"PKIB,NEK2"
"528","GO_Biological_Process_2017","positive regulation of T cell activation (GO:0050870)",0.0258058021222044,0.205753644577083,"PYCARD,SIRPG"
"266","GO_Biological_Process_2017","cytokinesis (GO:0000910)",0.025842263972002,0.205753644577083,"KIF23,KIF20A,RAB11FIP4"
"225","GO_Biological_Process_2017","regulation of apoptotic process (GO:0042981)",0.0284343762191999,0.22051423247058,"BEX2,ACTN2,TNFRSF9,BIRC5,SOX9,TP73"
"350","GO_Biological_Process_2017","intracellular transport (GO:0046907)",0.0287512575828867,0.22051423247058,"BCAS4,CSPG5"
"437","GO_Biological_Process_2017","negative regulation of DNA binding (GO:0043392)",0.0287512575828867,0.22051423247058,"LEF1,E2F1"
"495","GO_Biological_Process_2017","superoxide metabolic process (GO:0006801)",0.0287512575828867,0.22051423247058,"NOS2,NOX4"
"263","GO_Biological_Process_2017","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)",0.0290819147026565,0.22102255174019,"LAMP3,LEF1,DPEP1"
"268","GO_Biological_Process_2017","interstrand cross-link repair (GO:0036297)",0.0307785575955854,0.231346153550947,"RAD51AP1,RAD51,UBE2T"
"221","GO_Biological_Process_2017","nervous system development (GO:0007399)",0.0317315030733448,0.231346153550947,"MDK,APLP1,CSPG5,MSI1,FGF13,EPHB2,PAFAH1B3,FGF12"
"360","GO_Biological_Process_2017","positive regulation of cytokine secretion (GO:0050715)",0.0318239326056924,0.231346153550947,"C1QTNF3,RGCC"
"427","GO_Biological_Process_2017","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)",0.0318239326056924,0.231346153550947,"PYCARD,TP73"
"429","GO_Biological_Process_2017","intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)",0.0318239326056924,0.231346153550947,"E2F1,TP73"
"236","GO_Biological_Process_2017","oxidation-reduction process (GO:0055114)",0.0324688811599065,0.232409330400979,"ALDH3A1,COX4I2,NOX4,BLVRA,DUOX2"
"273","GO_Biological_Process_2017","negative regulation of angiogenesis (GO:0016525)",0.0325261861924816,0.232409330400979,"RGCC,SULF1,THBS4"
"269","GO_Biological_Process_2017","chemokine-mediated signaling pathway (GO:0070098)",0.0343245920429687,0.239969184595683,"CCL25,CXCL9,CCL20"
"297","GO_Biological_Process_2017","DNA repair (GO:0006281)",0.0345217118755349,0.239969184595683,"RAD51AP1,RAD51,UBE2T,NUDT1,RAD54L"
"361","GO_Biological_Process_2017","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)",0.0350194264601355,0.239969184595683,"CDH13,PCDHB5"
"433","GO_Biological_Process_2017","G2 DNA damage checkpoint (GO:0031572)",0.0350194264601355,0.239969184595683,"CLSPN,DTL"
"443","GO_Biological_Process_2017","cartilage development (GO:0051216)",0.0350194264601355,0.239969184595683,"SOX9,SULF1"
"1019","GO_Cellular_Component_2017","chromosome, centromeric region (GO:0000775)",1.95719948702612e-12,3.50338708177675e-10,"CENPE,CENPF,CDCA5,NUF2,HJURP,BIRC5,CDCA8,KIF2C,OIP5,CENPA,NDC80"
"1021","GO_Cellular_Component_2017","kinesin complex (GO:0005871)",9.02884733733881e-09,8.08081836691824e-07,"CENPE,KIF18A,KIF4A,KIF14,KIF23,KIF2C,KIF20A,KIF11,KIF1A"
"1022","GO_Cellular_Component_2017","spindle (GO:0005819)",1.44581454638326e-05,0.000862669346008681,"CDC20,TPX2,CENPF,KIF23,TTK,KIF20A,KIF11"
"1020","GO_Cellular_Component_2017","integral component of plasma membrane (GO:0005887)",6.98994957830668e-05,0.00312800243629224,"GAL3ST1,PODXL2,AQP8,SLC2A5,TSPAN8,GPNMB,EPCAM,SIT1,KIAA1324,ADAM23,ENPP2,GPC3,NRCAM,CCR6,EPHB2,RHBG,SLC39A4,CACNG4,ASIC1,SLC13A2,ABCC4,TNFRSF9,SLC52A3,SCTR,PTH2R,SLC6A11,TSPAN15,SLC6A8,FXYD3,MEP1A,FXYD2,PCDHB5,CSPG5,LGR5,CD200,HCN2"
"1031","GO_Cellular_Component_2017","replication fork protection complex (GO:0031298)",0.000108560592295931,0.00388646920419434,"GINS2,CDC45,MCM10"
"1024","GO_Cellular_Component_2017","condensed chromosome kinetochore (GO:0000777)",0.000360072999161749,0.0107421778083255,"HJURP,BIRC5,NDC80"
"1025","GO_Cellular_Component_2017","kinetochore (GO:0000776)",0.00081016769235614,0.0207171452759641,"CENPE,CENPF,CENPI,KIF2C,NEK2,NDC80"
"1147","GO_Cellular_Component_2017","chromosome passenger complex (GO:0032133)",0.00213377729658827,0.0424384595654779,"BIRC5,CDCA8"
"1155","GO_Cellular_Component_2017","condensin complex (GO:0000796)",0.00213377729658827,0.0424384595654779,"NCAPG,NCAPH"
"1026","GO_Cellular_Component_2017","chromatin (GO:0000785)",0.00408866515368439,0.0731871062509506,"CENPF,RAD51,OIP5,MCM2,TP73"
"1027","GO_Cellular_Component_2017","microtubule (GO:0005874)",0.00516680925162605,0.0806019079597511,"CENPE,KIF14,KIF11,FGF13,TUBB4A"
"1060","GO_Cellular_Component_2017","condensed chromosome outer kinetochore (GO:0000940)",0.00580087194201474,0.0806019079597511,"CENPE,CENPF"
"1029","GO_Cellular_Component_2017","nuclear chromosome (GO:0000228)",0.0058537698518255,0.0806019079597511,"TOP2A,RAD51,BIRC5"
"1034","GO_Cellular_Component_2017","basement membrane (GO:0005604)",0.00890317731637238,0.11383348140219,"APLP1,LAMA3,THBS4"
"1023","GO_Cellular_Component_2017","nucleolus (GO:0005730)",0.00978780969398791,0.116801195681589,"TOP2A,EMX1,HJURP,CDCA8,MCM10,CAPG,PKMYT1,PYCARD,RGCC,RAD51,ORC1,UBE2T,MAGEC2,HOXD9,PITX1,DTL,MCM2,E2F8"
"1051","GO_Cellular_Component_2017","Flemming body (GO:0090543)",0.0110644886919811,0.123783967241539,"CAPG,CEP55"
"1028","GO_Cellular_Component_2017","microtubule cytoskeleton (GO:0015630)",0.013136408315286,0.130102437562001,"TPX2,CENPE,KIF18A,KIF2C,TUBB4A,MCM2"
"1032","GO_Cellular_Component_2017","spindle pole (GO:0000922)",0.0135455364875192,0.130102437562001,"TPX2,CENPF,CCNB1,KIF11"
"1036","GO_Cellular_Component_2017","cytoplasmic microtubule (GO:0005881)",0.0138097559423353,0.130102437562001,"SCTR,KIF2C,GTSE1"
"1030","GO_Cellular_Component_2017","Golgi lumen (GO:0005796)",0.0154636383467139,0.13839956320309,"MMP11,PODXL2,GPC3,CSPG5,MUC5B"
"1046","GO_Cellular_Component_2017","stereocilium (GO:0032420)",0.0203146746796606,0.173158417507584,"USH1C,CIB2"
"1047","GO_Cellular_Component_2017","photoreceptor inner segment (GO:0001917)",0.0258058021222044,0.209965389994299,"USH1C,CIB2"
"1045","GO_Cellular_Component_2017","protein phosphatase type 2A complex (GO:0000159)",0.0287512575828867,0.220374472384391,"PPP2R2C,NKD1"
"1038","GO_Cellular_Component_2017","caveola (GO:0005901)",0.0307785575955854,0.220374472384391,"KIF18A,PLVAP,CDH13"
"1039","GO_Cellular_Component_2017","mitotic spindle (GO:0072686)",0.0307785575955854,0.220374472384391,"TPX2,KIF23,CAPG"
"1033","GO_Cellular_Component_2017","neuron projection (GO:0043005)",0.0324688811599065,0.223535758754741,"SCGN,STMN1,CDH13,NRCAM,FGF13"
"1048","GO_Cellular_Component_2017","spindle midzone (GO:0051233)",0.0350194264601355,0.23216582727275,"KIF14,CDCA8"
"1","KEGG_2016","Cell cycle_Homo sapiens_hsa04110",4.70515648517607e-09,8.56338480302045e-07,"TGFB2,CDKN2B,CDKN2C,CDKN2A,TTK,PKMYT1,CDC20,CCNA2,CCNB1,CDC45,ORC1,CCNE1,E2F1,MCM2"
"2","KEGG_2016","Ether lipid metabolism_Homo sapiens_hsa00565",0.000524532727395771,0.0477324781930151,"GAL3ST1,ENPP2,PPAP2C,PAFAH1B3,PLA2G7"
"3","KEGG_2016","ECM-receptor interaction_Homo sapiens_hsa04512",0.00138750758100036,0.0841754599140216,"COMP,VWF,LAMA3,SPP1,HMMR,THBS4"
"9","KEGG_2016","Nitrogen metabolism_Homo sapiens_hsa00910",0.00188908678528097,0.0859534487302843,"CA12,CA9,GLUL"
"4","KEGG_2016","Bladder cancer_Homo sapiens_hsa05219",0.00313212170573719,0.109648561821268,"CDKN2A,E2F1,MMP9,UPK3A"
"6","KEGG_2016","p53 signaling pathway_Homo sapiens_hsa04115",0.00361478775234948,0.109648561821268,"CCNB1,CDKN2A,CCNE1,GTSE1,TP73"
"5","KEGG_2016","Pathways in cancer_Homo sapiens_hsa05200",0.00667814032207456,0.173631648373938,"CDKN2B,TGFB2,NOS2,CDKN2A,LEF1,LAMA3,MMP9,RAD51,CCNE1,E2F1,BIRC5,FGF13,FGF12"
"8","KEGG_2016","Hippo signaling pathway_Homo sapiens_hsa04390",0.0079910657961684,0.181796746862831,"TGFB2,PPP2R2C,LEF1,BIRC5,AFP,NKD1,TP73"
"7","KEGG_2016","Small cell lung cancer_Homo sapiens_hsa05222",0.00914401736295796,0.184912351117594,"CDKN2B,NOS2,CCNE1,LAMA3,E2F1"
