"","id","cmap_score","p","padj","sig_id","cell_id","pert_desc","pert_id","pert_type","pert_dose","pert_time","pert_time_unit","brew_prefix","is_gold","pert_mfc_id","pert_iname","pool_id","zmad_ref"
"237","441010",-0.693437441903699,0,0,"HOG002_MCF7_24H:BRD-K12762134-001-01-3:1.2333","MCF7","-666","BRD-K12762134","trt_cp",1.2333,"24","h","HOG002_MCF7_24H","1","NULL","XAV-939","epsilon","population"
"329","77487",-0.691764268451385,0,0,"CPC016_HT29_6H:BRD-K08547377-003-03-2:10","HT29","-666","BRD-K08547377","trt_cp",10,"6","h","CPC016_HT29_6H","1","NULL","irinotecan","epsilon","population"
"82","19002",-0.685443390964863,0,0,"CPC006_AGS_6H:BRD-M86331534-373-01-5:10","AGS","BJM-ctd2-9","BRD-M86331534","trt_cp",10,"6","h","CPC006_AGS_6H","1","NULL","pyrvinium-pamoate","epsilon","population"
"60","167105",-0.68311953894776,0,0,"ERG011_VCAP_24H:BRD-K03406345-001-12-0:10","VCAP","EWS-FLI-Inhibitor","BRD-K03406345","trt_cp",10,"24","h","ERG011_VCAP_24H","1","NULL","azacitidine","epsilon","population"
"1","10020",-0.678285926752184,0,0,"CPC005_HT29_24H:BRD-A83937277-001-03-0:10","HT29","Mephenytoin","BRD-A83937277","trt_cp",10,"24","h","CPC005_HT29_24H","1","NULL","mephenytoin","epsilon","population"
"62","167351",-0.675869120654397,0,0,"ERG011_VCAP_24H:BRD-K40175214-001-04-1:1","VCAP","torin1","BRD-K40175214","trt_cp",1,"24","h","ERG011_VCAP_24H","1","NULL","torin-1","epsilon","population"
"18","11133",-0.674010039040714,0,0,"CPC004_PC3_6H:BRD-A22032524-074-04-0:10","PC3","AMLODIPINE BESYLATE","BRD-A22032524","trt_cp",10,"6","h","CPC004_PC3_6H","1","NULL","amlodipine","epsilon","population"
"23","112754",-0.665365309537089,0,0,"DEB001_MCF7_6H:BRD-A19500257-001-04-7:10","MCF7","geldanamycin","BRD-A19500257","trt_cp",10,"6","h","DEB001_MCF7_6H","1","NULL","geldanamycin","epsilon","population"
"202","34689",-0.665086447295036,0,0,"CPC005_VCAP_6H:BRD-A52660433-066-01-3:10","VCAP","Tetrindole mesylate","BRD-A52660433","trt_cp",10,"6","h","CPC005_VCAP_6H","1","NULL","tetrindole","epsilon","population"
"374","9059",-0.653188324967466,0,0,"CPC004_HEPG2_6H:BRD-K80431395-001-02-4:10","HEPG2","TRICIRIBINE","BRD-K80431395","trt_cp",10,"6","h","CPC004_HEPG2_6H","1","NULL","triciribine","epsilon","population"
"132","30373",-0.652723554564045,0,0,"CPC006_PC3_6H:BRD-K15108141-001-01-7:0.08","PC3","gemcitabine","BRD-K15108141","trt_cp",0.08,"6","h","CPC006_PC3_6H","1","NULL","gemcitabine","epsilon","population"
"233","439659",-0.649563115820785,0,0,"DOSBIO001_HT29_24H:BRD-A19500257:0.37037","HT29","geldanamycin","BRD-A19500257","trt_cp",0.37037,"24","h","DOSBIO001_HT29_24H","1","NULL","geldanamycin","epsilon","population"
"92","20916",-0.64900539133668,0,0,"CPC006_EFO27_6H:BRD-A19633847-050-20-6:10","EFO27","PERHEXILINE MALEATE","BRD-A19633847","trt_cp",10,"6","h","CPC006_EFO27_6H","1","NULL","perhexiline","epsilon","population"
"196","336164",-0.641476110801264,0,0,"MUC.CP003_MCF7_24H:BRD-K81418486-001-13-7:3.3333","MCF7","-666","BRD-K81418486","trt_cp",3.3333,"24","h","MUC.CP003_MCF7_24H","1","NULL","vorinostat","epsilon","population"
"104","23695",-0.631344116006693,0,0,"CPC006_HEPG2_6H:BRD-M86331534-373-01-5:10","HEPG2","BJM-ctd2-9","BRD-M86331534","trt_cp",10,"6","h","CPC006_HEPG2_6H","1","NULL","pyrvinium-pamoate","epsilon","population"
"8","102224",-0.630042758877115,0,0,"CPC018_NPC_24H:BRD-K97399794-001-10-4:10","NPC","-666","BRD-K97399794","trt_cp",10,"24","h","CPC018_NPC_24H","1","NULL","quercetin","epsilon","population"
"334","79211",-0.629670942554378,0,0,"CPC014_MCF7_6H:BRD-K56957086-001-02-2:10","MCF7","-666","BRD-K56957086","trt_cp",10,"6","h","CPC014_MCF7_6H","1","NULL","dacinostat","epsilon","population"
"394","99933",-0.624372559955382,0,0,"CPC017_MCF7_24H:BRD-K28761384-003-03-6:10","MCF7","-666","BRD-K28761384","trt_cp",10,"24","h","CPC017_MCF7_24H","1","NULL","zuclopenthixol","epsilon","population"
"213","3857",-0.623721881390593,0,0,"CPC003_HA1E_24H:BRD-K17497770-001-01-0:10","HA1E","Butein","BRD-K17497770","trt_cp",10,"24","h","CPC003_HA1E_24H","1","NULL","butein","epsilon","population"
"316","73789",-0.623071202825804,0,0,"CPC015_A549_24H:BRD-K66296774-001-02-0:10","A549","-666","BRD-K66296774","trt_cp",10,"24","h","CPC015_A549_24H","1","NULL","fluvastatin","epsilon","population"
"386","95968",-0.620654396728016,0,0,"CPC017_HEPG2_6H:BRD-K73397362-001-01-7:10","HEPG2","-666","BRD-K73397362","trt_cp",10,"6","h","CPC017_HEPG2_6H","1","NULL","purmorphamine","epsilon","population"
"139","321773",-0.620096672243912,0,0,"LJP001_BT20_6H:BRD-K76908866-001-03-5:0.4","BT20","CP724714","BRD-K76908866","trt_cp",0.4,"6","h","LJP001_BT20_6H","1","NULL","CP-724714","epsilon","population"
"344","82686",-0.61535601412902,0,0,"CPC016_NPC_24H:BRD-A35588707-001-03-0:10","NPC","-666","BRD-A35588707","trt_cp",10,"24","h","CPC016_NPC_24H","1","NULL","teniposide","epsilon","population"
"304","720",-0.607547871351552,0,0,"CPC004_A375_6H:BRD-A19037878:10","A375","trichostatin-a","BRD-A19037878","trt_cp",10,"6","h","CPC004_A375_6H","1","NULL","trichostatin-a","epsilon","population"
"339","80446",-0.599367912251348,0,0,"CPC015_MCF7_24H:BRD-K19352500-070-05-8:10","MCF7","-666","BRD-K19352500","trt_cp",10,"24","h","CPC015_MCF7_24H","1","NULL","prochlorperazine","epsilon","population"
"3","101213",-0.596393381669455,0,0,"CPD001_MCF7_24H:BRD-A45889380-336-04-2:10","MCF7","Quinacrine dihydrochloride dihydrate","BRD-A45889380","trt_cp",10,"24","h","CPD001_MCF7_24H","1","NULL","mepacrine","epsilon","population"
"241","441892",-0.592024539877301,0,0,"HOG003_MCF7_24H:BRD-K60230970-001-04-3:10.5126","MCF7","MG-132","BRD-K60230970","trt_cp",10.5126,"24","h","HOG003_MCF7_24H","1","NULL","MG-132","epsilon","population"
"181","330251",-0.591745677635248,0,0,"LJP002_SKBR3_6H:BRD-K12343256-001-01-4:10","SKBR3","JTP-74057;GSK1120212;GSK-1120212","BRD-K12343256","trt_cp",10,"6","h","LJP002_SKBR3_6H","1","NULL","trametinib","epsilon","population"
"128","29610",-0.588306376649935,0,0,"CPC006_OV7_6H:BRD-A35588707-001-03-0:1.25","OV7","TENIPOSIDE","BRD-A35588707","trt_cp",1.25,"6","h","CPC006_OV7_6H","1","NULL","teniposide","epsilon","population"
"209","365413",-0.588027514407882,0,0,"PCLB001_MCF7_24H:BRD-A19037878-001-02-3:2.5","MCF7","trichostatin-a","BRD-A19037878","trt_cp",2.5,"24","h","PCLB001_MCF7_24H","1","NULL","trichostatin-a","epsilon","population"
"99","23151",-0.586261386874884,0,0,"CPC006_HCT116_6H:BRD-A79465854-001-01-3:10","HCT116","auranofin","BRD-A79465854","trt_cp",10,"6","h","CPC006_HCT116_6H","1","NULL","auranofin","epsilon","population"
"305","72050",-0.586261386874884,0,0,"CPC014_A375_6H:BRD-K19687926-379-01-7:10","A375","HY-50898","BRD-K19687926","trt_cp",10,"6","h","CPC014_A375_6H","1","NULL","lapatinib","epsilon","population"
"162","326013",-0.584960029745306,0,0,"LJP001_MCF10A_24H:BRD-K94294671-003-02-1:0.4","MCF10A","OSI-027","BRD-K94294671","trt_cp",0.4,"24","h","LJP001_MCF10A_24H","1","NULL","OSI-027","epsilon","population"
"172","328865",-0.583658672615728,0,0,"LJP001_MDAMB231_24H:BRD-K05804044-001-02-9:10","MDAMB231","AZ-628","BRD-K05804044","trt_cp",10,"24","h","LJP001_MDAMB231_24H","1","NULL","AZ-628","epsilon","population"
"256","47649",-0.583565718535044,0,0,"CPC006_SNUC4_6H:BRD-K40853697-001-04-9:160","SNUC4","STAT3 Inhibitor VI, S31-201","BRD-K40853697","trt_cp",160,"6","h","CPC006_SNUC4_6H","1","NULL","STAT3-inhibitor-VI","epsilon","population"
"281","59117",-0.581427774679308,0,0,"CPC013_HA1E_6H:BRD-K17210248-003-01-7:10","HA1E","S1216","BRD-K17210248","trt_cp",10,"6","h","CPC013_HA1E_6H","1","NULL","daunorubicin","epsilon","population"
"343","82611",-0.579475738984941,0,0,"CPC013_NEU_24H:BRD-K68202742-001-05-8:10","NEU","trichostatin-a","BRD-K68202742","trt_cp",10,"24","h","CPC013_NEU_24H","1","NULL","trichostatin-a","epsilon","population"
"337","80103",-0.5785461981781,0,0,"CPC016_MCF7_6H:BRD-A19037878:10","MCF7","trichostatin-a","BRD-A19037878","trt_cp",10,"6","h","CPC016_MCF7_6H","1","NULL","trichostatin-a","epsilon","population"
"83","19020",-0.578267335936048,0,0,"CPC006_AGS_6H:BRD-K23363278-001-01-3:1","AGS","CYT997","BRD-K23363278","trt_cp",1,"6","h","CPC006_AGS_6H","1","NULL","CYT-997","epsilon","population"
"266","52145",-0.576501208403049,0,0,"CPC006_VCAP_24H:BRD-K08845546-001-02-2:22.2","VCAP","FK506","BRD-K08845546","trt_cp",22.2,"24","h","CPC006_VCAP_24H","1","NULL","tacrolimus","epsilon","population"
"204","354697",-0.572597137014315,0,0,"NMH002_NEU_24H:BRD-K89732114-300-10-5:10","NEU","Trifluoperazine.2HCl","BRD-K89732114","trt_cp",10,"24","h","NMH002_NEU_24H","1","NULL","trifluoperazine","epsilon","population"
"330","7749",-0.567763524818739,0,0,"CPC004_HCC515_24H:BRD-K66296774-001-02-0:10","HCC515","FLUVASTATIN","BRD-K66296774","trt_cp",10,"24","h","CPC004_HCC515_24H","1","NULL","fluvastatin","epsilon","population"
"279","5824",-0.566926938092582,0,0,"CPC004_HCC515_6H:BRD-A10188456-001-03-1:10","HCC515","DEXAMETHASONE","BRD-A10188456","trt_cp",10,"6","h","CPC004_HCC515_6H","1","NULL","dexamethasone","epsilon","population"
"359","87472",-0.561442647332218,0,0,"CPC014_SKB_24H:BRD-K50140147-001-01-0:10","SKB","S1108","BRD-K50140147","trt_cp",10,"24","h","CPC014_SKB_24H","1","NULL","NVP-TAE684","epsilon","population"
"179","329338",-0.560420152444692,0,0,"LJP001_MDAMB231_24H:BRD-K56343971-001-04-9:0.4","MDAMB231","PLX4032:RG7204, R7204, RO5185426,","BRD-K56343971","trt_cp",0.4,"24","h","LJP001_MDAMB231_24H","1","NULL","vemurafenib","epsilon","population"
"282","59185",-0.554471091280907,0,0,"CPC012_HA1E_6H:BRD-A59985574-003-01-9:10","HA1E","T542500","BRD-A59985574","trt_cp",10,"6","h","CPC012_HA1E_6H","1","NULL","topotecan","epsilon","population"
"234","439818",-0.552704963747909,0,0,"DOSBIO001_HT29_24H:BRD-K81418486:10","HT29","vorinostat","BRD-K81418486","trt_cp",10,"24","h","DOSBIO001_HT29_24H","1","NULL","vorinostat","epsilon","population"
"207","361451",-0.551868377021751,0,0,"RAD001_A549_6H:BRD-K01228321-318-03-5:0.0412","A549","-666","BRD-K01228321","trt_cp",0.0412,"6","h","RAD001_A549_6H","1","NULL","cisplatin","epsilon","population"
"194","3354",-0.550752928053542,0,0,"CPC002_HA1E_6H:BRD-A24122750-001-02-9:10","HA1E","Saclofen","BRD-A24122750","trt_cp",10,"6","h","CPC002_HA1E_6H","1","NULL","saclofen","epsilon","population"
"146","322788",-0.548893846439859,0,0,"LJP002_BT20_24H:BRD-K56277358-001-03-4:0.08","BT20","MGCD265","BRD-K56277358","trt_cp",0.08,"24","h","LJP002_BT20_24H","1","NULL","MGCD-265","epsilon","population"
"155","324533",-0.541922290388548,0,0,"LJP001_HS578T_24H:BRD-K20285085-001-03-0:2","HS578T","R406","BRD-K20285085","trt_cp",2,"24","h","LJP001_HS578T_24H","1","NULL","fostamatinib","epsilon","population"
"200","34",-0.541457519985127,0,0,"CPC004_A375_6H:BRD-A72758037-001-01-8:10","A375","ASIATIC ACID","BRD-A72758037","trt_cp",10,"6","h","CPC004_A375_6H","1","NULL","asiatic-acid","epsilon","population"
"71","17656",-0.541364565904443,0,0,"CPC006_A375_24H:BRD-K92991072-001-02-3:10","A375","PAC 1","BRD-K92991072","trt_cp",10,"24","h","CPC006_A375_24H","1","NULL","PAC-1","epsilon","population"
"45","14664",-0.540992749581707,0,0,"CPC003_VCAP_6H:BRD-K28168037-001-01-3:10","VCAP","Fenretinide","BRD-K28168037","trt_cp",10,"6","h","CPC003_VCAP_6H","1","NULL","fenretinide","epsilon","population"
"188","332614",-0.540435025097602,0,0,"NMH002_FIBRNPC_24H:BRD-K04923131-001-11-3:10","FIBRNPC","BIO","BRD-K04923131","trt_cp",10,"24","h","NMH002_FIBRNPC_24H","1","NULL","GSK-3-inhibitor-IX","epsilon","population"
"184","330651",-0.539970254694181,0,0,"LJP002_SKBR3_6H:BRD-K56751279-001-01-8:0.08","SKBR3","Y39983","BRD-K56751279","trt_cp",0.08,"6","h","LJP002_SKBR3_6H","1","NULL","Y-39983","epsilon","population"
"309","73019",-0.539319576129392,0,0,"CPC014_A549_6H:BRD-K18135438-001-08-4:10","A549","BL-053","BRD-K18135438","trt_cp",10,"6","h","CPC014_A549_6H","1","NULL","chenodeoxycholic-acid","epsilon","population"
"35","12890",-0.535787321063395,0,0,"CPC003_PC3_24H:BRD-K71059170-001-02-5:10","PC3","Cefixime","BRD-K71059170","trt_cp",10,"24","h","CPC003_PC3_24H","1","NULL","cefixime","epsilon","population"
"43","14569",-0.535694366982711,0,0,"CPC003_VCAP_6H:BRD-K92093830-003-05-0:10","VCAP","Doxorubicin hydrochloride","BRD-K92093830","trt_cp",10,"6","h","CPC003_VCAP_6H","1","NULL","doxorubicin","epsilon","population"
"391","98958",-0.534578918014501,0,0,"CPD001_MCF7_6H:BRD-K86301799-001-28-0:10","MCF7","Dipyridamole","BRD-K86301799","trt_cp",10,"6","h","CPD001_MCF7_6H","1","NULL","dipyridamole","epsilon","population"
"187","331064",-0.534207101691764,0,0,"LJP002_SKBR3_24H:BRD-K02113016-001-05-5:0.4","SKBR3","KU-0059436;AZD2281;Olaparib","BRD-K02113016","trt_cp",0.4,"24","h","LJP002_SKBR3_24H","1","NULL","olaparib","epsilon","population"
"171","328540",-0.527421453801822,0,0,"LJP001_MDAMB231_6H:BRD-K78431006-001-04-5:10","MDAMB231","PF02341066:Crizotinib","BRD-K78431006","trt_cp",10,"6","h","LJP001_MDAMB231_6H","1","NULL","crizotinib","epsilon","population"
"388","96423",-0.527421453801822,0,0,"CPC018_HT29_6H:BRD-K03015355-003-01-5:10","HT29","-666","BRD-K03015355","trt_cp",10,"6","h","CPC018_HT29_6H","1","NULL","forskolin","epsilon","population"
"121","27121",-0.524818739542666,0,0,"CPC006_MDST8_6H:BRD-K68336408-001-04-2:56.78","MDST8","Tyrphostin AG 1478","BRD-K68336408","trt_cp",56.78,"6","h","CPC006_MDST8_6H","1","NULL","tyrphostin-AG-1478","epsilon","population"
"182","330396",-0.522959657928983,0,0,"LJP002_SKBR3_6H:BRD-K50168500-001-03-8:0.08","SKBR3","PD-183805;Canertinib;CI-1033","BRD-K50168500","trt_cp",0.08,"6","h","LJP002_SKBR3_6H","1","NULL","canertinib","epsilon","population"
"78","18136",-0.51952035694367,0,0,"CPC006_A549_6H:BRD-A19037878:10","A549","trichostatin-a","BRD-A19037878","trt_cp",10,"6","h","CPC006_A549_6H","1","NULL","trichostatin-a","epsilon","population"
"59","16677",-0.517754229410671,0,0,"CPC001_VCAP_24H:BRD-K73397362-001-01-7:10","VCAP","Purmorphamine","BRD-K73397362","trt_cp",10,"24","h","CPC001_VCAP_24H","1","NULL","purmorphamine","epsilon","population"
"57","166122",-0.514500836586726,0,0,"ERG011_VCAP_6H:BRD-K82261406-001-03-8:2","VCAP","EWS-FLI-Inhibitor","BRD-K82261406","trt_cp",2,"6","h","ERG011_VCAP_6H","1","NULL","anisomycin","epsilon","population"
"65","17104",-0.51412902026399,0,0,"CPC006_A375_6H:BRD-K41859756-001-01-9:10","A375","-666","BRD-K41859756","trt_cp",10,"6","h","CPC006_A375_6H","1","NULL","NVP-AUY922","epsilon","population"
"242","442346",-0.513757203941253,0,0,"HOG001_MCF7_24H:BRD-K50128260-001-01-6:0.3704","MCF7","sildenafil","BRD-K50128260","trt_cp",0.3704,"24","h","HOG001_MCF7_24H","1","NULL","sildenafil","epsilon","population"
"79","18280",-0.512455846811675,0,0,"CPC006_A549_24H:BRD-K47983010-001-02-1:10","A549","BX-795","BRD-K47983010","trt_cp",10,"24","h","CPC006_A549_24H","1","NULL","BX-795","epsilon","population"
"160","325449",-0.512176984569623,0,0,"LJP002_MCF10A_6H:BRD-K91900765-001-02-7:0.08","MCF10A","VX-745","BRD-K91900765","trt_cp",0.08,"6","h","LJP002_MCF10A_6H","1","NULL","VX-745","epsilon","population"
"325","76508",-0.509853132552519,0,0,"CPC016_HEPG2_6H:BRD-K36007650-300-02-3:10","HEPG2","-666","BRD-K36007650","trt_cp",10,"6","h","CPC016_HEPG2_6H","1","NULL","puromycin","epsilon","population"
"190","332862",-0.503253392823945,0,0,"NMH002_FIBRNPC_24H:BRD-A50287119-001-01-5:10","FIBRNPC","Rapamycin","BRD-A50287119","trt_cp",10,"24","h","NMH002_FIBRNPC_24H","1","NULL","sirolimus","epsilon","population"
"193","33440",-0.502788622420524,0,0,"CPC006_SKMEL28_6H:BRD-K74402642-003-01-2:10","SKMEL28","Chemistry 2804","BRD-K74402642","trt_cp",10,"6","h","CPC006_SKMEL28_6H","1","NULL","NSC-632839","epsilon","population"
"191","334203",-0.502137943855735,0,0,"MUC.CP001_MCF7_6H:BRD-K49049886-001-03-8:10","MCF7","CGS-15943","BRD-K49049886","trt_cp",10,"6","h","MUC.CP001_MCF7_6H","1","NULL","CGS-15943","epsilon","population"
"211","3673",-0.501859081613683,0,0,"CPC001_HA1E_24H:BRD-K68336408-001-03-4:10","HA1E","AG-1478","BRD-K68336408","trt_cp",10,"24","h","CPC001_HA1E_24H","1","NULL","tyrphostin-AG-1478","epsilon","population"
"149","323352",-0.501022494887526,0,0,"LJP001_HS578T_6H:BRD-K57080016-001-08-4:0.4","HS578T","AZD6244:Selumetinib, Array142886","BRD-K57080016","trt_cp",0.4,"6","h","LJP001_HS578T_6H","1","NULL","selumetinib","epsilon","population"
"138","321688",-0.498791596951106,0,0,"LJP001_BT20_6H:BRD-K19540840-001-04-5:2","BT20","AZD0530:Saracatinib","BRD-K19540840","trt_cp",2,"6","h","LJP001_BT20_6H","1","NULL","saracatinib","epsilon","population"
"389","98496",-0.496281836772634,0,0,"CPC018_MCF7_6H:BRD-K63151507-001-01-6:10","MCF7","-666","BRD-K63151507","trt_cp",10,"6","h","CPC018_MCF7_6H","1","NULL","MNITMT","epsilon","population"
"348","83251",-0.495259341885109,0,0,"CPC015_NPC_24H:BRD-K71266197-236-01-9:10","NPC","-666","BRD-K71266197","trt_cp",10,"24","h","CPC015_NPC_24H","1","NULL","PSB-06126","epsilon","population"
"145","322782",-0.486242796058747,0,0,"LJP001_BT20_24H:BRD-K79404599-001-05-1:0.08","BT20","LY317615:Enzastaurin","BRD-K79404599","trt_cp",0.08,"24","h","LJP001_BT20_24H","1","NULL","enzastaurin","epsilon","population"
"310","73191",-0.483825989960959,0,0,"CPC014_A549_6H:BRD-K50140147-001-01-0:10","A549","S1108","BRD-K50140147","trt_cp",10,"6","h","CPC014_A549_6H","1","NULL","NVP-TAE684","epsilon","population"
"303","71518",-0.47620375534486,0,0,"CPC016_A375_6H:BRD-K41160163-001-01-9:10","A375","-666","BRD-K41160163","trt_cp",10,"6","h","CPC016_A375_6H","1","NULL","fenobam","epsilon","population"
"349","84027",-0.475924893102807,0,0,"CPC014_NPC_24H:BRD-A75409952:10","NPC","wortmannin","BRD-A75409952","trt_cp",10,"24","h","CPC014_NPC_24H","1","NULL","wortmannin","epsilon","population"
