"","log2FoldChange","logCPM","LR","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"35192",-3.14851067197901,-2.01272091533788,33.0229923616139,9.10754235177188e-09,0.000509539671954581,"RP11-426C22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14851067197901,"down"
"45524",-3.14394164464104,-3.52662832630126,32.009529591997,1.53418127865015e-08,0.000856226571614649,"KRTDAP",9606,388533,"UNQ467/PRO826","19","19q13.12","keratinocyte differentiation-associated protein","protein-coding","KRTDAP","keratinocyte differentiation-associated protein","O","KIPV467",-3.14394164464104,"down"
"51404",-3.10357018521623,-4.65902102490494,32.9716829753228,9.35109859491655e-09,0.000523091104301037,"RP4-650F12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.10357018521623,"down"
"41565",-3.09691116048763,-3.45018574409166,34.7399762423469,3.76813862657773e-09,0.000211614897129979,"HMGN1P18",9606,100874444,"NULL","7","NULL","high mobility group nucleosome binding domain 1 pseudogene 18","pseudo","HMGN1P18","high mobility group nucleosome binding domain 1 pseudogene 18","O","NULL",-3.09691116048763,"down"
"34072",-3.09045997460095,-4.30268497079494,31.9337921409256,1.59517819147983e-08,0.00089009347906383,"AC108925.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09045997460095,"down"
"12362",-3.08100242491594,-4.58637783149335,32.4481266708224,1.22416905785833e-08,0.000683808594029085,"FKSG56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08100242491594,"down"
"57799",-3.08010530906987,-2.54114194936747,35.4036792923631,2.67980185373278e-09,0.000150674539027979,"BEND4",9606,389206,"NULL","4","4p13","BEN domain containing 4","protein-coding","BEND4","BEN domain containing 4","O","BEN domain-containing protein 4|coiled-c",-3.08010530906987,"down"
"5915",-3.06942265528648,-4.61298828431548,35.5762647627802,2.45257763770254e-09,0.000137945229232579,"RP11-325E14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06942265528648,"down"
"15182",-3.02973456158062,-3.95967516588688,34.9463115838022,3.3892281906226e-09,0.000190410228977368,"AC009060.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02973456158062,"down"
"30634",-3.01987206323275,-3.39055240603421,31.7605999260896,1.74394864643718e-08,0.000972635039090943,"KRT72",9606,140807,"NULL","12","12q13.13","keratin 72","protein-coding","KRT72","keratin 72","O","CK-72|K72|cytokeratin-72|keratin 6, inne",-3.01987206323275,"down"
"9927",-3.01362119225501,-4.59760352892195,35.127242779924,3.08849674161404e-09,0.000173579693872192,"RPL31P15",9606,100270984,"NULL","2","2qter","ribosomal protein L31 pseudogene 15","pseudo","RPL31P15","ribosomal protein L31 pseudogene 15","O","NULL",-3.01362119225501,"down"
"35591",-3.00895297750413,-4.64341137534637,32.9458373483216,9.47624289811412e-09,0.000530015741534421,"SHCBP1L",9606,81626,"RP5-1133A12.2","1","1q25.3","SHC SH2-domain binding protein 1-like","protein-coding","SHCBP1L","SHC SH2-domain binding protein 1-like","O","GE36|SHC SH2 domain-binding protein 1-li",-3.00895297750413,"down"
"9793",-3.00666964312773,-4.28756398157423,33.4606705111408,7.27197132501166e-09,0.000407266754057278,"RP11-666F17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.00666964312773,"down"
"58223",-3.00226599530239,-4.66787019603246,35.0310291862136,3.2449299063559e-09,0.000182339101297951,"RP5-1023B21.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.00226599530239,"down"
"16068",-2.9963583968086,-4.64615836727936,33.8306720652637,6.01234446948758e-09,0.000337040006270535,"C3orf30",9606,152405,"NULL","3","3q13.32","chromosome 3 open reading frame 30","protein-coding","C3orf30","chromosome 3 open reading frame 30","O","uncharacterized protein C3orf30",-2.9963583968086,"down"
"43001",-2.99475899957796,-4.48832191057552,33.400480302803,7.500543934959e-09,0.000420000458181964,"RP11-83B20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99475899957796,"down"
"44242",-2.9828091292983,-4.39430982243832,33.4014359098273,7.49685938844577e-09,0.000419809132034186,"CTC-498M16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9828091292983,"down"
"20488",-2.9707641669944,5.16926838618021,35.6722883531008,2.3346146493356e-09,0.000131340750942322,"MT1F",9606,4494,"PRO0376","16","16q13","metallothionein 1F","protein-coding","MT1F","metallothionein 1F","O","MT-1F|MT-IF|metallothionein 1F (function",-2.9707641669944,"down"
"26187",-2.96759045711323,-4.49333528687511,34.3854976511005,4.52079311044667e-09,0.000253661701427163,"C1QTNF9-AS1",9606,100874232,"NULL","13","NULL","C1QTNF9 antisense RNA 1","miscRNA","C1QTNF9-AS1","C1QTNF9 antisense RNA 1","O","NULL",-2.96759045711323,"down"
"16970",-2.96099911107361,-4.2362684456086,33.5218057541131,7.04694977433412e-09,0.000394713750760002,"CMP21-97G8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.96099911107361,"down"
"44443",-2.95363904885255,-4.67291500597489,34.0558886245869,5.35515989911261e-09,0.000300317367142235,"C16orf78",9606,123970,"NULL","16","16q12.1","chromosome 16 open reading frame 78","protein-coding","C16orf78","chromosome 16 open reading frame 78","O","uncharacterized protein C16orf78",-2.95363904885255,"down"
"31882",-2.90847410200042,-4.08083345781057,35.6446700972069,2.36794870670058e-09,0.000133204218598028,"RP11-452D12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.90847410200042,"down"
"14517",-2.89747307471338,-4.07101594909127,34.1332061724296,5.14654877014737e-09,0.000288654480871256,"AC016712.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89747307471338,"down"
"11238",-2.86937642893186,-4.67932948781606,31.8123498030703,1.69809585277307e-08,0.000947248809552403,"CYP4F36P",9606,100422235,"NULL","19","NULL","cytochrome P450, family 4, subfamily F, polypeptide 36, pseudogene","pseudo","CYP4F36P","cytochrome P450, family 4, subfamily F, polypeptide 36, pseudogene","O","NULL",-2.86937642893186,"down"
"9596",-2.86468347605038,-1.53453309713933,32.1226561671663,1.44739526136316e-08,0.000807979456750756,"AC008592.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86468347605038,"down"
"15092",-2.85858597306977,-1.3971542285928,36.1288595639074,1.84691254733178e-09,0.000103994318407562,"FAM157B",9606,100132403,"RP11-885N19.7","9","9q34.3","family with sequence similarity 157, member B","protein-coding","FAM157B","family with sequence similarity 157, member B","O","putative protein FAM157B",-2.85858597306977,"down"
"25700",-2.853356291921,-1.93344285445379,34.5750196711639,4.10135898374778e-09,0.000230246191988616,"FP325317.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.853356291921,"down"
"47034",-2.85322879628841,-4.49149297702578,32.2815554356185,1.33373385078243e-08,0.000744730307599892,"VPS26AP1",9606,100421731,"NULL","3","NULL","vacuolar protein sorting 26 homolog A (S. pombe) pseudogene 1","pseudo","VPS26AP1","vacuolar protein sorting 26 homolog A (S. pombe) pseudogene 1","O","NULL",-2.85322879628841,"down"
"14356",-2.85264533786069,-2.39205884698102,32.6164628781543,1.12259831411085e-08,0.000627296711942001,"CTC-265F19.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85264533786069,"down"
"21080",-2.84308646788442,-4.10050144801401,35.6712062157734,2.33591185475777e-09,0.000131411393213108,"RP11-753D20.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.84308646788442,"down"
"50215",-2.80320258400529,-3.5947402922417,32.8025093829275,1.02013069568535e-08,0.000570324468036808,"GS1-304P7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.80320258400529,"down"
"34776",-2.78390433017103,0.0720732806752918,35.6426429275755,2.37041410665153e-09,0.000133340534327362,"RP11-132A1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78390433017103,"down"
"42101",-2.77049491786493,1.84683207162261,31.8241547051301,1.68780647110801e-08,0.000941559717972312,"COLEC10",9606,10584,"UNQ366/PRO702","8","8q23-q24.1","collectin sub-family member 10 (C-type lectin)","protein-coding","COLEC10","collectin sub-family member 10 (C-type lectin)","O","CL-34|collectin 34|collectin liver 1|col",-2.77049491786493,"down"
"20818",-2.74778705712682,-3.81943425908136,35.8725310742995,2.10657803715865e-09,0.000118558211931289,"NPAS4",9606,266743,"NULL","11","11q13","neuronal PAS domain protein 4","protein-coding","NPAS4","neuronal PAS domain protein 4","O","HLH-PAS transcription factor NXF|PAS dom",-2.74778705712682,"down"
"36264",-2.73782248507845,-4.21377885937208,35.711568073448,2.28801344942596e-09,0.000128725924678154,"NEPNP",9606,442253,"NULL","6","6q22.1","nephrocan, pseudogene","pseudo","NEPNP","nephrocan, pseudogene","O","NULL",-2.73782248507845,"down"
"43559",-2.73684438336799,1.91777723669011,33.5678356357795,6.88214032561026e-09,0.000385530618900361,"RP11-404G16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73684438336799,"down"
"42926",-2.72962067448413,-3.00119581681155,32.3752999948826,1.2709168362426e-08,0.000709819762209855,"AKR1C5P",9606,100996684,"NULL","10","NULL","aldo-keto reductase family 1, member C5, pseudogene","pseudo","AKR1C5P","aldo-keto reductase family 1, member C5, pseudogene","O","NULL",-2.72962067448413,"down"
"5429",-2.72299008266917,-3.09360467037454,34.352996072991,4.59692164082473e-09,0.000257919482501753,"RP4-782L23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72299008266917,"down"
"1466",-2.72003080807885,-4.22553826995362,31.7868691205131,1.72051999827329e-08,0.00095963723423691,"AC009495.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72003080807885,"down"
"34296",-2.71450418487496,-3.85838731109739,32.4546956406919,1.22003804684751e-08,0.000681525453349489,"AC090804.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71450418487496,"down"
"34266",-2.70488633666906,-2.82493104563707,33.8182300286499,6.05091900314271e-09,0.000339184264721165,"LOC100421166",9606,100421166,"NULL","17","NULL","SEC24 family, member A (S. cerevisiae) pseudogene","pseudo","NULL","NULL","NULL","NULL",-2.70488633666906,"down"
"55529",-2.69520297303559,1.85029082941963,36.18843029301,1.79130882014615e-09,0.000100888304059451,"KIAA1456",9606,57604,"NULL","8","8p22","KIAA1456","protein-coding","KIAA1456","KIAA1456","O","putative methyltransferase KIAA1456",-2.69520297303559,"down"
"13059",-2.69106748547976,-3.91660514348725,34.063477194475,5.33431576739964e-09,0.000299153762551539,"RP6-159A1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69106748547976,"down"
"13969",-2.68860199840289,-3.41105069717258,34.5570963156968,4.13929763383081e-09,0.000232363611972726,"RP11-761I4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68860199840289,"down"
"45666",-2.67756278935286,-4.30407294508674,32.667724100009,1.09337818526316e-08,0.000611034398834318,"RP11-925D8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67756278935286,"down"
"46916",-2.67254412035022,-3.98280951102817,33.4516678088283,7.30571018574557e-09,0.000409141687532309,"RP11-125H8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67254412035022,"down"
"44860",-2.64529206342955,-2.93905564293055,32.7823063047592,1.03078835991024e-08,0.000576231308957022,"RP11-10A14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64529206342955,"down"
"24677",-2.64358991852361,-2.67855624142,34.2395570204302,4.87283269483522e-09,0.000273346422849477,"RP11-334A14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64358991852361,"down"
"54945",-2.64055966512648,-2.95580843734447,34.9003514693189,3.470182202308e-09,0.000194947895761259,"WNT16",9606,51384,"NULL","7","7q31","wingless-type MMTV integration site family, member 16","protein-coding","WNT16","wingless-type MMTV integration site family, member 16","O","protein Wnt-16|wingless-type MMTV integr",-2.64055966512648,"down"
"18769",-2.59519110889197,-4.2602103203914,35.2905592230893,2.84005427294962e-09,0.000159667851225228,"RP11-473C18.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59519110889197,"down"
"7654",-2.59384831920698,-3.91160960800345,32.2708413538562,1.34110842510838e-08,0.000748821300243512,"RP11-20B24.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59384831920698,"down"
"20550",-2.58143766277448,-3.49803902445661,33.2208474362393,8.22638342709755e-09,0.000460471812331785,"RP11-247A12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58143766277448,"down"
"19513",-2.58049990553111,-4.11907919011053,33.0621762431945,8.9258310716374e-09,0.000499444877613471,"RP11-3K24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58049990553111,"down"
"34377",-2.57004254349664,0.632818578578989,32.4038978304564,1.25235023778302e-08,0.000699500225313706,"TRPV3",9606,162514,"NULL","17","17p13.2","transient receptor potential cation channel, subfamily V, member 3","protein-coding","TRPV3","transient receptor potential cation channel, subfamily V, member 3","O","VRL-3|transient receptor potential catio",-2.57004254349664,"down"
"32717",-2.5700095364914,-3.87251351597365,34.9947297732715,3.30598921631512e-09,0.000185750310107882,"CTB-131B5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5700095364914,"down"
"20750",-2.56859827946578,-3.62297964142523,32.5943054019559,1.13546950863824e-08,0.000634443587951619,"ORAOV1P1",9606,100873907,"NULL","4","NULL","oral cancer overexpressed 1 pseudogene 1","pseudo","ORAOV1P1","oral cancer overexpressed 1 pseudogene 1","O","NULL",-2.56859827946578,"down"
"6025",-2.55988948633645,-1.17384313343383,33.6456957286046,6.61210268292481e-09,0.000370476113324277,"ACSBG1",9606,23205,"NULL","15","15q23-q24","acyl-CoA synthetase bubblegum family member 1","protein-coding","ACSBG1","acyl-CoA synthetase bubblegum family member 1","O","bubblegum|lipidosin|long-chain-fatty-aci",-2.55988948633645,"down"
"3997",-2.55634457945141,-3.04496159407418,35.3406184765221,2.76798659441386e-09,0.000155621742311136,"CTD-2521M24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55634457945141,"down"
"5913",-2.54906524050632,-3.94893028187472,32.1158959759442,1.45244041286625e-08,0.00081076676286607,"RP11-380G5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.54906524050632,"down"
"9740",-2.53922592239161,-2.81615903713949,35.6121143913666,2.40785460293268e-09,0.000135439413560361,"FERP1",9606,553112,"NULL","X","Xq25","fer (fps/fes related) tyrosine kinase (phosphoprotein NCP94) pseudogene 1","pseudo","FERP1","fer (fps/fes related) tyrosine kinase (phosphoprotein NCP94) pseudogene 1","O","NULL",-2.53922592239161,"down"
"48146",-2.5272993456668,-3.36586663920742,33.4232167633152,7.41336843802259e-09,0.000415148632529265,"RP1-187B23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5272993456668,"down"
"29571",-2.52315840823544,-4.22039735213048,35.8994275090987,2.07769755415529e-09,0.000116947362230739,"RP11-417F21.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52315840823544,"down"
"268",-2.51932351120732,-2.65841068365339,35.2776329548681,2.85896683720098e-09,0.000160725397653765,"GS1-21A4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51932351120732,"down"
"34008",-2.51372266318514,-4.06457551952543,32.9414053348412,9.49787053567438e-09,0.000531206401189733,"RP11-84A19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51372266318514,"down"
"45903",-2.50479163571064,-3.4420813782343,31.901677431228,1.62177043389248e-08,0.000904850595885969,"RP11-15E1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.50479163571064,"down"
"20794",-2.49896113154192,-4.23496152272071,34.5391204674405,4.17770039533528e-09,0.00023450267859096,"RP11-236P24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49896113154192,"down"
"33073",-2.49364773158306,8.94841142795461,32.3641214287976,1.27824903089169e-08,0.000713863736282079,"RP5-857K21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49364773158306,"down"
"9790",-2.4936380071845,-4.08381237024024,34.7715410872514,3.70753647884947e-09,0.000208222663725144,"RP11-867G23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4936380071845,"down"
"8549",-2.4881963943619,-4.32810324170573,33.9527540653787,5.64667008854782e-09,0.000316614438534965,"C10orf82",9606,143379,"NULL","10","10q25.3","chromosome 10 open reading frame 82","protein-coding","C10orf82","chromosome 10 open reading frame 82","O","uncharacterized protein C10orf82",-2.4881963943619,"down"
"40",-2.48369437834292,-3.40095544012276,33.3223731198256,7.80791734561484e-09,0.00043710282884221,"RNF219-AS1",9606,100874222,"NULL","13","NULL","RNF219 antisense RNA 1","miscRNA","RNF219-AS1","RNF219 antisense RNA 1","O","NULL",-2.48369437834292,"down"
"55686",-2.47574052167215,-4.3120954360489,33.3406379470754,7.73492869914438e-09,0.000433039983221598,"RP11-383F6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47574052167215,"down"
"2382",-2.46841166690212,-4.12305674863205,34.7143954373009,3.81797885513205e-09,0.000214394784631085,"RP13-204A15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46841166690212,"down"
"49628",-2.46806340764065,-3.45508401435389,32.7170474466619,1.06598202906146e-08,0.000595809335503321,"FBXW12",9606,285231,"NULL","3","3p21.31","F-box and WD repeat domain containing 12","protein-coding","FBXW12","F-box and WD repeat domain containing 12","O","F-box and WD-40 domain protein 12|F-box ",-2.46806340764065,"down"
"47049",-2.46771370574523,-4.27984090945468,32.0323335593725,1.51627732035627e-08,0.000846264698037242,"VIT",9606,5212,"UNQ647/PRO1277","2","2p22.2","vitrin","protein-coding","VIT","vitrin","O","NULL",-2.46771370574523,"down"
"16901",-2.46040290327762,-4.08761048981655,33.7426270505232,6.29070123192563e-09,0.000352562350543272,"RHOA-IT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46040290327762,"down"
"34251",-2.45474497773778,-4.10593420187896,33.656497033784,6.5754889069653e-09,0.000368450945412894,"RP11-83A24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45474497773778,"down"
"38519",-2.44840812652418,-4.03509901497567,33.2138576970245,8.25600664981731e-09,0.000462113460210224,"SCML2P2",9606,100421172,"NULL","16","NULL","sex comb on midleg-like 2 (Drosophila) pseudogene 2","pseudo","SCML2P2","sex comb on midleg-like 2 (Drosophila) pseudogene 2","O","NULL",-2.44840812652418,"down"
"1866",-2.44809099874358,-4.27214213668475,32.9299006284916,9.55424298795745e-09,0.000534340147587496,"CLK2P1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44809099874358,"down"
"6007",-2.43280292076841,-3.49037024288446,35.8670729850046,2.11248763341397e-09,0.000118884466545638,"AC007279.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43280292076841,"down"
"41129",-2.42684166506999,-4.20151409618539,32.4434460596639,1.22712108667837e-08,0.000685445296596802,"RP11-266A24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42684166506999,"down"
"22636",-2.41993348858649,-3.6571805318373,33.235107470754,8.16627767437683e-09,0.000457131891656266,"C9orf131",9606,138724,"NULL","9","9p13.3","chromosome 9 open reading frame 131","protein-coding","C9orf131","chromosome 9 open reading frame 131","O","uncharacterized protein C9orf131",-2.41993348858649,"down"
"18666",-2.40356015671294,-0.224480022318534,35.5867536531654,2.43940716375461e-09,0.000137206895332542,"CALML6",9606,163688,"RP1-140A9.2","1","1p36.33","calmodulin-like 6","protein-coding","CALML6","calmodulin-like 6","O","EF-hand protein|calglandulin-like protei",-2.40356015671294,"down"
"10582",-2.39963316834618,-3.64785915592432,32.3502347934908,1.28741652739935e-08,0.000718944885560891,"RP5-892K4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39963316834618,"down"
"15785",-2.37117285650674,-3.05735436632327,34.6775366000817,3.89095575781632e-09,0.000218473274845629,"RP1-253P7.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37117285650674,"down"
"37346",-2.36561062721575,-2.54469552982026,35.0066604571805,3.28579470364253e-09,0.000184622232808266,"Z83844.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36561062721575,"down"
"58447",-2.35671612263315,3.24446010480262,34.7393510883459,3.76934884054658e-09,0.000211679092187415,"CES4A",9606,283848,"UNQ440/PRO873","16","16q22.1","carboxylesterase 4A","protein-coding","CES4A","carboxylesterase 4A","O","carboxylesterase 6|carboxylesterase 8 (p",-2.35671612263315,"down"
"40974",-2.35489440120009,-3.7968435349845,35.4208258939148,2.65631419073696e-09,0.000149359234316758,"NPM1P37",9606,100422261,"NULL","6","NULL","nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 37","pseudo","NPM1P37","nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 37","O","NULL",-2.35489440120009,"down"
"57720",-2.3538901373656,-3.96970678760841,34.0663322099684,5.32649472003843e-09,0.000298720476889195,"RP4-671O14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3538901373656,"down"
