"","pert_iname","mean","n","median","sd","sRGES"
"422","CS-110266",-0.498088373662968,4,-0.568497862056144,0.238528153736273,-0.498088373662968
"428","cycloheximide",-0.494155582515356,74,-0.542068176959697,0.321821228990839,-0.494155582515356
"256","butacaine",-0.493936553981449,1,-0.493936553981449,NA,-0.493936553981449
"292","carmofur",-0.492888302838177,4,-0.549905625940343,0.396370343856713,-0.492888302838177
"632","etoposide",-0.492477425903589,35,-0.643335192414947,0.441840493932368,-0.492477425903589
"28","acetylcholine",-0.49217042644845,2,-0.49217042644845,0.134953675695503,-0.49217042644845
"1253","orlistat",-0.490214087120667,6,-0.581407763884198,0.245259412489806,-0.490214087120667
"240","bromperidol",-0.489446871884404,2,-0.489446871884404,0.17385177879145,-0.489446871884404
"227","brefeldin-a",-0.489424798513884,68,-0.565119345319742,0.436383630834203,-0.489424798513884
"162","belinostat",-0.48919100707976,25,-0.606596899770629,0.34364701059218,-0.48919100707976
"763","guanethidine",-0.488731125463137,1,-0.488731125463137,NA,-0.488731125463137
"149","azelastine",-0.488480149445289,2,-0.488480149445289,0.366225837833725,-0.488480149445289
"984","lorglumide",-0.488117628530621,1,-0.488117628530621,NA,-0.488117628530621
"199","bimatoprost",-0.487003599541384,2,-0.487003599541384,0.0248736577167296,-0.487003599541384
"1930","zalcitabine",-0.486314319365349,2,-0.486314319365349,0.181095055170587,-0.486314319365349
"1436","proglumide",-0.485496323455329,1,-0.485496323455329,NA,-0.485496323455329
"466","dequalinium",-0.484746235359732,2,-0.484746235359732,0.182002107929499,-0.484746235359732
"868","irinotecan",-0.484129649668193,27,-0.707377714048376,0.402027502667653,-0.484129649668193
"917","L-655240",-0.481842022920383,3,-0.531954772981263,0.144795944330587,-0.481842022920383
"436","CYT-997",-0.479732585686816,40,-0.589434689177091,0.424514417789417,-0.479732585686816
"62","AM-251",-0.479258372803688,6,-0.503066064683604,0.185271118306248,-0.479258372803688
"1474","quiflapon",-0.47896008904454,39,-0.567779275676931,0.376569701120387,-0.47896008904454
"1800","tosedostat",-0.476540323406681,49,-0.57411874397959,0.328665216281346,-0.476540323406681
"378","cladribine",-0.473388749099441,11,-0.599386503067485,0.371035241413505,-0.473388749099441
"1102","mocetinostat",-0.473073091127485,16,-0.53714303066241,0.342433312959689,-0.473073091127485
"1326","perhexiline",-0.472291311475882,50,-0.545701237864825,0.312487794776392,-0.472291311475882
"1380","pirarubicin",-0.471199672201364,14,-0.57483591037983,0.439926707880597,-0.471199672201364
"1799","torin-2",-0.470874843787199,61,-0.514866925652272,0.415462472436354,-0.470874843787199
"622","ethoxyquin",-0.47066085217814,1,-0.47066085217814,NA,-0.47066085217814
"78","aminopurvalanol-a",-0.47030315067511,34,-0.614183372733427,0.34711954934307,-0.47030315067511
"80","amiprilose",-0.468969087909688,1,-0.468969087909688,NA,-0.468969087909688
"1550","RS-102895",-0.468559056956913,7,-0.494531460097827,0.247983535766884,-0.468559056956913
"850","indinavir",-0.467120721683046,4,-0.440387128078287,0.160693097455209,-0.467120721683046
"1850","tyrphostin-A9",-0.466782717153482,26,-0.566076772350788,0.365171250907822,-0.466782717153482
"1216","novobiocin",-0.466626645076448,1,-0.466626645076448,NA,-0.466626645076448
"1057","methyldopa",-0.466015988101878,1,-0.466015988101878,NA,-0.466015988101878
"438","cytarabine",-0.465182465621393,15,-0.597676147982896,0.428963502882637,-0.465182465621393
"439","cytochalasin-b",-0.464841513528206,35,-0.55383616357431,0.354619599723478,-0.464841513528206
"594","ER-27319",-0.464537723301326,14,-0.543666987147464,0.254545373290033,-0.464537723301326
"940","latrunculin-b",-0.464116626386565,12,-0.626426845138502,0.398022616990206,-0.464116626386565
"1798","torin-1",-0.463701538952615,67,-0.544636549544525,0.473861317327223,-0.463701538952615
"1725","tenatoprazole",-0.463264547313627,1,-0.463264547313627,NA,-0.463264547313627
"1872","vanoxerine",-0.462594275594603,17,-0.544320505670199,0.409287661666989,-0.462594275594603
"748","GR-127935",-0.462388348926978,17,-0.573247815579104,0.400747804643202,-0.462388348926978
"1257","OSI-027",-0.460287133173396,54,-0.481285479929687,0.402471886972039,-0.460287133173396
"1085","milnacipran",-0.459424123802399,2,-0.459424123802399,0.187025770487431,-0.459424123802399
"948","levetiracetam",-0.457338380599394,3,-0.419145700662988,0.159216635265129,-0.457338380599394
"1098","ML-9",-0.456867886583586,4,-0.601030370316621,0.55438527561645,-0.456867886583586
"1270","oxolinic-acid",-0.454619817810002,1,-0.454619817810002,NA,-0.454619817810002
"1286","panobinostat",-0.452570522188244,73,-0.372907453631451,0.468591947641857,-0.452570522188244
"437","CYT387",-0.451357581153194,17,-0.481502137943856,0.369869830589232,-0.451357581153194
"512","diperodon",-0.451076847356963,2,-0.451076847356963,0.051230770493807,-0.451076847356963
"1902","WAY-170523",-0.450149560873443,13,-0.531158207845325,0.331993033591901,-0.450149560873443
"1567","RX-821002",-0.450035761653301,2,-0.450035761653301,0.378528197540225,-0.450035761653301
"946","levalbuterol",-0.449987864633986,1,-0.449987864633986,NA,-0.449987864633986
"21","aceclidine",-0.449337186069197,1,-0.449337186069197,NA,-0.449337186069197
"1587","SB-218078",-0.448721229917587,21,-0.567184369560553,0.310139491436829,-0.448721229917587
"1789","tolmetin",-0.447292196294146,1,-0.447292196294146,NA,-0.447292196294146
"641","ezetimibe",-0.44433975384855,11,-0.515371764987212,0.370258047688054,-0.44433975384855
"1905","wortmannin",-0.444278464670966,584,-0.557563622209744,0.431464256613458,-0.444278464670966
"1598","SB-415286",-0.442232951783017,13,-0.625410805701099,0.395432241474407,-0.442232951783017
"1310","PD-198306",-0.441666763608446,16,-0.614974902398216,0.36083564274847,-0.441666763608446
"1058","methylene-blue",-0.440946520551318,56,-0.561858100737351,0.413081964701619,-0.440946520551318
"612","etamsylate",-0.440785410646256,1,-0.440785410646256,NA,-0.440785410646256
"1947","ZK-164015",-0.436123298546164,15,-0.657870370676002,0.409261310888838,-0.436123298546164
"1962","ZSTK-474",-0.435956622094251,47,-0.516874627200708,0.422593430117494,-0.435956622094251
"1875","vatalanib",-0.433203197620376,1,-0.433203197620376,NA,-0.433203197620376
"324","CGP-37157",-0.431409294653776,7,-0.502900167317345,0.154413228124538,-0.431409294653776
"1913","XL-147",-0.431404278106173,16,-0.566758200768378,0.379502008127134,-0.431404278106173
"433","cyclosporin-a",-0.429989876366106,73,-0.53355358316903,0.360181410449341,-0.429989876366106
"1953","ZM-336372",-0.428317376472879,50,-0.519368790456629,0.338961131071314,-0.428317376472879
"264","BX-795",-0.428095328107178,48,-0.565390355803349,0.377491272481466,-0.428095328107178
"1505","reversine",-0.427279440775814,16,-0.528719970973454,0.425498673387963,-0.427279440775814
"87","amonafide",-0.427174946941752,13,-0.600108704938876,0.408186735786336,-0.427174946941752
"1013","medetomidine",-0.426823707727498,1,-0.426823707727498,NA,-0.426823707727498
"1849","tyloxapol",-0.425542834719354,3,-0.620189626324596,0.408327055299674,-0.425542834719354
"518","dipivefrine",-0.425069870667359,5,-0.396483495792194,0.263044627302796,-0.425069870667359
"1129","mycophenolic-acid",-0.424443318095015,35,-0.575085466418705,0.389913263142916,-0.424443318095015
"1878","vemurafenib",-0.421707286367082,81,-0.489326031579515,0.373757863633396,-0.421707286367082
"359","cilostamide",-0.421474974818086,5,-0.483265425518909,0.209437532026764,-0.421474974818086
"1918","Y-27152",-0.421062448030378,3,-0.422308979364194,0.222523972336155,-0.421062448030378
"37","adrenosterone",-0.420986191460534,1,-0.420986191460534,NA,-0.420986191460534
"729","GDC-0941",-0.419981989720274,65,-0.449749023982153,0.381249479374809,-0.419981989720274
"403","cloxacillin",-0.419631901840491,1,-0.419631901840491,NA,-0.419631901840491
"768","GW-405833",-0.419115598608936,43,-0.52323568021309,0.388448626267922,-0.419115598608936
"1078","mibefradil",-0.418572084000832,20,-0.608446685976243,0.372214393116697,-0.418572084000832
"425","cyanocobalamin",-0.418479271240007,1,-0.418479271240007,NA,-0.418479271240007
"346","chloroxine",-0.418196794239292,15,-0.473731176798662,0.386803693288304,-0.418196794239292
"1200","NO-ASA",-0.41733451606862,6,-0.632011965408646,0.456180653207535,-0.41733451606862
"206","bithionol",-0.417295777598391,17,-0.517565481291357,0.379932998998866,-0.417295777598391
"1710","tamibarotene",-0.416673590551161,17,-0.44671872095185,0.260658109715244,-0.416673590551161
"1765","tiaprofenic-acid",-0.416048177959498,3,-0.447236423845736,0.206172190071294,-0.416048177959498
"585","epiandrosterone",-0.415724990493812,1,-0.415724990493812,NA,-0.415724990493812
"71","AMG-9810",-0.41562134651047,15,-0.410612516056184,0.354056838443102,-0.41562134651047
"494","digitoxin",-0.412886177510422,23,-0.490924841767283,0.373367317163019,-0.412886177510422
"353","CI-976",-0.411432745941074,23,-0.517175074152484,0.407455514063571,-0.411432745941074
"1269","oxolamine",-0.411005763153002,1,-0.411005763153002,NA,-0.411005763153002
"1806","trametinib",-0.410539228501666,30,-0.517525412359839,0.530241817356102,-0.410539228501666
"314","cefsulodin",-0.410073382388216,2,-0.410073382388216,0.0349149583720294,-0.410073382388216
"522","disulfiram",-0.409773960472752,8,-0.474248879692547,0.220172657060236,-0.409773960472752
"276","canertinib",-0.409274044650108,39,-0.518120318476217,0.435604546605838,-0.409274044650108
"1280","PAC-1",-0.408974483329221,52,-0.556336628344713,0.35300870898159,-0.408974483329221
"1117","moroxydine",-0.408533184606804,2,-0.408533184606804,0.0632044878963547,-0.408533184606804
"962","limonin",-0.40732478155791,1,-0.40732478155791,NA,-0.40732478155791
"289","carbimazole",-0.405648768147651,1,-0.405648768147651,NA,-0.405648768147651
"331","CGS-15943",-0.405352145795987,59,-0.538517331077563,0.356544204158752,-0.405352145795987
"454","darifenacin",-0.403994185511473,1,-0.403994185511473,NA,-0.403994185511473
"1026","menadione",-0.403688527659096,65,-0.550824451360144,0.366467194438943,-0.403688527659096
"724","gavestinel",-0.403291779620278,6,-0.522326150201358,0.278192014967353,-0.403291779620278
"1196","NNC-05-2090",-0.402664393279388,16,-0.497536716861871,0.343813221084313,-0.402664393279388
"250","buparlisib",-0.401389558948877,30,-0.540635187170368,0.445121112335288,-0.401389558948877
"949","levobunolol",-0.401134039784347,1,-0.401134039784347,NA,-0.401134039784347
"1337","PHA-665752",-0.400310116394735,22,-0.527671009840696,0.394879774037122,-0.400310116394735
"1232","NVP-TAE684",-0.399610267501553,67,-0.50304889384644,0.381153241172451,-0.399610267501553
"580","entinostat",-0.399426210922645,58,-0.423596757478136,0.360611845537488,-0.399426210922645
"1488","raloxifene",-0.398911727266509,8,-0.549701126962838,0.508874279895248,-0.398911727266509
"1750","thiamphenicol",-0.398215281650865,1,-0.398215281650865,NA,-0.398215281650865
"706","foxy-5",-0.39806655512177,1,-0.39806655512177,NA,-0.39806655512177
"1901","WAY-161503",-0.397955010224949,1,-0.397955010224949,NA,-0.397955010224949
"1823","triclosan",-0.397190241723067,14,-0.519315857966165,0.366472793010611,-0.397190241723067
"676","floxuridine",-0.397183962326952,17,-0.513087934560327,0.437567524791616,-0.397183962326952
"376","citiolone",-0.395062718336699,2,-0.395062718336699,0.174826568164675,-0.395062718336699
"712","fulvestrant",-0.394971235358344,69,-0.540320640242835,0.511633227237789,-0.394971235358344
"713","furaltadone",-0.394813162297825,1,-0.394813162297825,NA,-0.394813162297825
"29","acetylcysteine",-0.393565611943444,8,-0.772870271999177,0.683825112296404,-0.393565611943444
"1288","papaverine",-0.393264960536915,13,-0.513645659044432,0.265027887554604,-0.393264960536915
"907","KN-62",-0.393206817279296,11,-0.462390778955196,0.32161407693252,-0.393206817279296
"43","alcuronium",-0.393137148887565,1,-0.393137148887565,NA,-0.393137148887565
"1201","nobiletin",-0.391405904802585,10,-0.477830451756832,0.395823931108083,-0.391405904802585
"650","felbinac",-0.389567712189294,1,-0.389567712189294,NA,-0.389567712189294
"1682","sulfamethizole",-0.387318223436738,1,-0.387318223436738,NA,-0.387318223436738
"1079","miconazole",-0.386533105525575,3,-0.538520171035508,0.519301846296387,-0.386533105525575
"1575","SANT-1",-0.385190994968043,2,-0.385190994968043,0.165042156891972,-0.385190994968043
"1284","palonosetron",-0.38408342142893,1,-0.38408342142893,NA,-0.38408342142893
"318","cerulenin",-0.383351319695043,56,-0.524676468463694,0.410600827078119,-0.383351319695043
"325","CGP-53353",-0.382790366671831,17,-0.469436698271054,0.288404855702188,-0.382790366671831
"1552","RS-17053",-0.382608635941373,15,-0.59715276517312,0.509520805457914,-0.382608635941373
"993","lylamine",-0.382486031220135,14,-0.511905997756666,0.396769112547482,-0.382486031220135
"381","clemastine",-0.380912783404556,8,-0.505994118225154,0.478082201128131,-0.380912783404556
"337","chlorambucil",-0.37928475287845,9,-0.601168381458675,0.398892660736322,-0.37928475287845
"1258","OSI-930",-0.378036403776487,11,-0.422265963880388,0.426700638444458,-0.378036403776487
"1841","troxipide",-0.377754668513312,2,-0.377754668513312,0.160524055096614,-0.377754668513312
"34","adapalene",-0.377443143087315,3,-0.536939951663878,0.388882652993418,-0.377443143087315
"154","balsalazide",-0.377270360641106,6,-0.496873902931067,0.365119943165751,-0.377270360641106
"561","econazole",-0.376786332211666,8,-0.490145447468508,0.371253699579783,-0.376786332211666
"1713","tanespimycin",-0.375843075648731,137,-0.339220788197176,0.418556698936078,-0.375843075648731
"697","fluvastatin",-0.37484958660798,15,-0.529615170105968,0.355143286075784,-0.37484958660798
"39","AG-14361",-0.374178715632673,74,-0.481750274003757,0.388750543820154,-0.374178715632673
"270","calcifediol",-0.373986594078171,10,-0.453484358046682,0.272242759288928,-0.373986594078171
"1654","spiperone",-0.373867531606092,17,-0.535933207634544,0.512416874584584,-0.373867531606092
"1820","trichostatin-a",-0.373442662899631,804,-0.398991812321044,0.435688091949019,-0.373442662899631
"1181","niflumic-acid",-0.372976828766147,2,-0.372976828766147,0.31632278224789,-0.372976828766147
"99","andarine",-0.372882299599644,5,-0.505109634479683,0.458281575102969,-0.372882299599644
"373","cisplatin",-0.371743668541285,5,-0.236246364209625,0.355877405563492,-0.371743668541285
"1393","pizotifen",-0.371189446216723,11,-0.468953337051497,0.313591368607563,-0.371189446216723
"1285","pancuronium",-0.370950429807233,2,-0.370950429807233,0.322948211095594,-0.370950429807233
"913","L-161982",-0.370611502407479,8,-0.393854315287805,0.290858072809807,-0.370611502407479
"1335","PF-562271",-0.3700374242744,48,-0.507833112075907,0.413048567596812,-0.3700374242744
"1883","vicriviroc",-0.36978191945961,5,-0.521007622234616,0.352329837683059,-0.36978191945961
"1402","ponatinib",-0.36967489992917,27,-0.455766721153295,0.388627179098766,-0.36967489992917
"1646","SNS-314",-0.369534093613401,10,-0.367986614612381,0.255468640284667,-0.369534093613401
"1081","midostaurin",-0.367926323715642,18,-0.322464161343412,0.404069077995477,-0.367926323715642
"1190","nisoldipine",-0.367027483606568,10,-0.529807533717459,0.386127269998956,-0.367027483606568
"1188","nintedanib",-0.366174464399029,17,-0.381576501208403,0.41824263310777,-0.366174464399029
"281","capsazepine",-0.36599608653592,13,-0.482540383689573,0.37996106377473,-0.36599608653592
"1302","PD-102807",-0.365599133444842,14,-0.449701126962838,0.415509061634379,-0.365599133444842
"193","BIBU-1361",-0.365557765212114,14,-0.508130642101917,0.448160712715688,-0.365557765212114
"357","cilnidipine",-0.365340595642643,7,-0.548426236078493,0.402747805389293,-0.365340595642643
"905","KI-16425",-0.363787672345507,5,-0.477542294106711,0.423532110596154,-0.363787672345507
"115","arctigenin",-0.363561991598385,16,-0.375764007537049,0.391331900713767,-0.363561991598385
"618","ethionamide",-0.363431864658859,1,-0.363431864658859,NA,-0.363431864658859
"342","chloropyramine",-0.363354661436366,1,-0.363354661436366,NA,-0.363354661436366
"1447","proscillaridin-a",-0.36299356050067,4,-0.610316482976967,0.530010860733535,-0.36299356050067
"851","indirubin",-0.362945690500053,38,-0.506932954440064,0.383356540571275,-0.362945690500053
"1794","topiramate",-0.361253899212904,2,-0.361253899212904,0.0096489380440774,-0.361253899212904
"267","caffeic-acid",-0.360235587075631,15,-0.488396490772674,0.321493844769063,-0.360235587075631
"1546","roxarsone",-0.35887427474739,1,-0.35887427474739,NA,-0.35887427474739
"1526","RO-04-5595",-0.357563467102897,5,-0.426194459936791,0.528578448540178,-0.357563467102897
"347","chlorphenamine",-0.355659483534691,4,-0.373144146111378,0.171863549547788,-0.355659483534691
"597","erlotinib",-0.35553431621522,32,-0.501495140720042,0.427438435276425,-0.35553431621522
"933","lanatoside-c",-0.35502282602583,6,-0.641939461225712,0.645340819049883,-0.35502282602583
