"","database","category","pval","qval","genes"
"763","GO_Biological_Process_2017","protein K27-linked ubiquitination (GO:0044314)",0.00214797828079374,0.0622913701430184,"UBE2S,UBE2T"
"207","GO_Biological_Process_2017","regulation of apoptotic process (GO:0042981)",0.00230258432417122,0.0646209149041601,"TP53AIP1,PERP,TNFRSF9,BIRC5,BRCA1,BMP7,TP63,TP73"
"218","GO_Biological_Process_2017","male gonad development (GO:0008584)",0.00263530502714023,0.0716473554253749,"TFAP2C,MSH2,SIX4,WNT5A"
"386","GO_Biological_Process_2017","cochlea development (GO:0090102)",0.00319028967790146,0.0730408426256388,"HOXA1,MCM2"
"387","GO_Biological_Process_2017","mesenchymal cell differentiation (GO:0048762)",0.00319028967790146,0.0730408426256388,"BMP7,FGFR2"
"434","GO_Biological_Process_2017","cellular response to iron ion (GO:0071281)",0.00319028967790146,0.0730408426256388,"TF,TFR2"
"510","GO_Biological_Process_2017","regulation of G2/M transition of mitotic cell cycle (GO:0010389)",0.00319028967790146,0.0730408426256388,"CENPF,KIF14"
"574","GO_Biological_Process_2017","proline transport (GO:0015824)",0.00319028967790146,0.0730408426256388,"SLC6A15,SLC1A4"
"629","GO_Biological_Process_2017","positive regulation of phospholipase activity (GO:0010518)",0.00319028967790146,0.0730408426256388,"FGFR3,FGFR2"
"238","GO_Biological_Process_2017","protein localization to nucleus (GO:0034504)",0.00356985063198004,0.0796351294826316,"COL1A1,SIX4,BMP7"
"449","GO_Biological_Process_2017","protein hexamerization (GO:0034214)",0.00442254634916824,0.0900821075810564,"PANX2,SPAST"
"627","GO_Biological_Process_2017","response to vitamin D (GO:0033280)",0.00442254634916824,0.0900821075810564,"CYP24A1,SPP1"
"651","GO_Biological_Process_2017","hyaluronan biosynthetic process (GO:0030213)",0.00442254634916824,0.0900821075810564,"ABCC5,HAS3"
"222","GO_Biological_Process_2017","homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)",0.00445233405285681,0.0900821075810564,"CADM4,CDH1,FAT2,DSG2"
"219","GO_Biological_Process_2017","visual perception (GO:0007601)",0.00494955650612731,0.0961318012081336,"COL1A1,ZIC2,COL11A1,POU6F2,PAX6"
"198","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)",0.00519408142084046,0.0961318012081336,"TFAP2C,WNT5A,PAX6,BRCA1,FOXM1,FOXP3,BARX2,GRHL2,ARNTL2,KLF5,GAL,TFR2,EPCAM,POU2AF1,MYBL2,OTX1,VGLL1,TP63,FGFR2,TP73"
"233","GO_Biological_Process_2017","anterograde axonal transport (GO:0008089)",0.00525670682798205,0.0961318012081336,"SPAST,KIF4A,AP3B2"
"221","GO_Biological_Process_2017","cornification (GO:0070268)",0.0056000623566282,0.0961318012081336,"DSP,PERP,PKP2,PKP1,KRT23,DSG2"
"345","GO_Biological_Process_2017","DNA replication checkpoint (GO:0000076)",0.00583889471752528,0.0961318012081336,"CDC45,CDC6"
"373","GO_Biological_Process_2017","kinetochore assembly (GO:0051382)",0.00583889471752528,0.0961318012081336,"CENPF,CENPA"
"403","GO_Biological_Process_2017","negative regulation of microtubule polymerization (GO:0031115)",0.00583889471752528,0.0961318012081336,"STMN1,TUBB4A"
"562","GO_Biological_Process_2017","endochondral ossification (GO:0001958)",0.00583889471752528,0.0961318012081336,"DLX5,FGFR3"
"624","GO_Biological_Process_2017","regulation of pH (GO:0006885)",0.00583889471752528,0.0961318012081336,"SLC9A7,ATP6V0A4"
"223","GO_Biological_Process_2017","ion transport (GO:0006811)",0.00585630513107021,0.0961318012081336,"SLC9A2,CHRNB4,SLC15A1,TRPA1,SLC9A7"
"227","GO_Biological_Process_2017","B cell differentiation (GO:0030183)",0.00604460679569762,0.0973853317084617,"TPD52,CD79A,CR2,MSH2"
"242","GO_Biological_Process_2017","strand displacement (GO:0000732)",0.00660639588881825,0.104310368381581,"RAD51AP1,RAD51,BRCA1"
"243","GO_Biological_Process_2017","base-excision repair (GO:0006284)",0.00735134114451503,0.104310368381581,"POLQ,NEIL3,UNG"
"247","GO_Biological_Process_2017","DNA recombination (GO:0006310)",0.00735134114451503,0.104310368381581,"RAD51,HMGB3,RAD54L"
"585","GO_Biological_Process_2017","negative regulation of interleukin-10 production (GO:0032693)",0.00743361245937707,0.104310368381581,"IL23A,FOXP3"
"588","GO_Biological_Process_2017","mitotic G1 DNA damage checkpoint (GO:0031571)",0.00743361245937707,0.104310368381581,"TP63,TP73"
"623","GO_Biological_Process_2017","response to gamma radiation (GO:0010332)",0.00743361245937707,0.104310368381581,"TP63,TP73"
"631","GO_Biological_Process_2017","regulation of protein catabolic process (GO:0042176)",0.00743361245937707,0.104310368381581,"ODC1,FAM83D"
"657","GO_Biological_Process_2017","pharyngeal system development (GO:0060037)",0.00743361245937707,0.104310368381581,"SIX4,BMP7"
"253","GO_Biological_Process_2017","cellular response to ionizing radiation (GO:0071479)",0.00814399899971724,0.112464748091333,"RAD51AP1,RAD51,ECT2"
"211","GO_Biological_Process_2017","negative regulation of transcription, DNA-templated (GO:0045892)",0.00852564590688479,0.114356602077451,"GMNN,WNT5A,BRCA1,FOXM1,FOXP3,BMP7,CENPF,GCLC,SIX4,ZIC2,DEPDC1,BIRC5,TP63"
"245","GO_Biological_Process_2017","mismatch repair (GO:0006298)",0.00898502181903056,0.114356602077451,"RNASEH2A,MSH2,TP73"
"255","GO_Biological_Process_2017","neurogenesis (GO:0022008)",0.00898502181903056,0.114356602077451,"BCL11A,SALL4,WDR62"
"348","GO_Biological_Process_2017","embryonic skeletal system development (GO:0048706)",0.0092011059142777,0.114356602077451,"COL1A1,WNT5A"
"349","GO_Biological_Process_2017","microtubule depolymerization (GO:0007019)",0.0092011059142777,0.114356602077451,"STMN1,KIF14"
"384","GO_Biological_Process_2017","hemidesmosome assembly (GO:0031581)",0.0092011059142777,0.114356602077451,"COL17A1,LAMC2"
"601","GO_Biological_Process_2017","negative regulation of JUN kinase activity (GO:0043508)",0.0092011059142777,0.114356602077451,"SERPINB3,TP73"
"215","GO_Biological_Process_2017","negative regulation of apoptotic process (GO:0043066)",0.0094372125281249,0.115639083091108,"NGFR,GCLC,SIX4,CEACAM5,WNT5A,KIF14,BIRC5,DKK1,PRLR,TP63,LTF"
"228","GO_Biological_Process_2017","collagen catabolic process (GO:0030574)",0.0096643213722144,0.116777216580924,"COL1A1,MMP11,COL7A1,COL11A1"
"216","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.0100669680744986,0.119976194860462,"SERPINB3,EPCAM,KIF14,BIRC5,LAMC2,TTK,FOXM1,FGFR3,FGFR2,PTHLH,IL12RB2"
"363","GO_Biological_Process_2017","neutral amino acid transport (GO:0015804)",0.0111359075441017,0.122635943840107,"SLC7A5,SLC6A15"
"379","GO_Biological_Process_2017","postreplication repair (GO:0006301)",0.0111359075441017,0.122635943840107,"MSH2,BRCA1"
"582","GO_Biological_Process_2017","glutathione biosynthetic process (GO:0006750)",0.0111359075441017,0.122635943840107,"GCLC,GCLM"
"609","GO_Biological_Process_2017","exit from mitosis (GO:0010458)",0.0111359075441017,0.122635943840107,"SPAST,UBE2S"
"620","GO_Biological_Process_2017","embryo implantation (GO:0007566)",0.0111359075441017,0.122635943840107,"SPP1,PRLR"
"650","GO_Biological_Process_2017","positive regulation of ubiquitin protein ligase activity (GO:1904668)",0.0111359075441017,0.122635943840107,"CDC20,UBE2S"
"225","GO_Biological_Process_2017","G2/M transition of mitotic cell cycle (GO:0000086)",0.0115652296384486,0.125771872318129,"TPX2,NEK2,HMMR,FOXM1,TUBB4A,AURKA"
"271","GO_Biological_Process_2017","negative regulation of neuron projection development (GO:0010977)",0.0118038767125732,0.126782379505416,"RTN4R,NGFR,TRPV4"
"220","GO_Biological_Process_2017","nervous system development (GO:0007399)",0.012070759686726,0.128067816188435,"GDA,DLX5,MDK,DLX6,MPPED2,PAFAH1B3,FGF12,BARX2,RAPGEFL1"
"237","GO_Biological_Process_2017","negative regulation of neuron apoptotic process (GO:0043524)",0.0122530996483071,0.128436104747315,"MSH2,SIX4,KIF14,TP73"
"268","GO_Biological_Process_2017","epithelial to mesenchymal transition (GO:0001837)",0.0128436620973464,0.130823021428584,"WNT5A,FAM83D,BMP7"
"270","GO_Biological_Process_2017","establishment of protein localization to plasma membrane (GO:0090002)",0.0128436620973464,0.130823021428584,"SLC9A3R1,CDH1,PKP2"
"235","GO_Biological_Process_2017","regulation of cell cycle (GO:0051726)",0.0129629848967442,0.130823021428584,"CENPF,MYBL2,FOXM1,PRR11"
"462","GO_Biological_Process_2017","positive regulation of histone H3-K4 methylation (GO:0051571)",0.0132326734318568,0.130823021428584,"DNMT3B,BRCA1"
"555","GO_Biological_Process_2017","establishment of mitotic spindle orientation (GO:0000132)",0.0132326734318568,0.130823021428584,"CENPA,NDC80"
"258","GO_Biological_Process_2017","cognition (GO:0050890)",0.0139341771197434,0.133216858177766,"SLC1A4,HOXA1,TMPRSS11E"
"267","GO_Biological_Process_2017","positive regulation of osteoblast differentiation (GO:0045669)",0.0139341771197434,0.133216858177766,"BMP7,TP63,LTF"
"276","GO_Biological_Process_2017","regulation of heart rate by cardiac conduction (GO:0086091)",0.0139341771197434,0.133216858177766,"DSP,PKP2,DSG2"
"266","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.015075729813228,0.13339581513724,"TPX2,BIRC5,MYBL2"
"274","GO_Biological_Process_2017","DNA synthesis involved in DNA repair (GO:0000731)",0.015075729813228,0.13339581513724,"RAD51AP1,RAD51,BRCA1"
"224","GO_Biological_Process_2017","positive regulation of gene expression (GO:0010628)",0.0151992759438391,0.13339581513724,"IL1A,CDH3,DNMT3B,PKP1,ITGB8,PAX6,BRCA1,DKK1"
"241","GO_Biological_Process_2017","carbohydrate metabolic process (GO:0005975)",0.0152480662943111,0.13339581513724,"GPI,GALNT3,HAS3,ME1"
"378","GO_Biological_Process_2017","glutamate metabolic process (GO:0006536)",0.0154861808377716,0.13339581513724,"GCLC,GCLM"
"388","GO_Biological_Process_2017","positive regulation of protein localization to nucleus (GO:1900182)",0.0154861808377716,0.13339581513724,"NGFR,GTSE1"
"392","GO_Biological_Process_2017","leukocyte tethering or rolling (GO:0050901)",0.0154861808377716,0.13339581513724,"PODXL2,ADD2"
"402","GO_Biological_Process_2017","mitotic chromosome condensation (GO:0007076)",0.0154861808377716,0.13339581513724,"NCAPG,NCAPD2"
"546","GO_Biological_Process_2017","mitotic spindle assembly checkpoint (GO:0007094)",0.0154861808377716,0.13339581513724,"CENPF,TTK"
"639","GO_Biological_Process_2017","purine nucleotide catabolic process (GO:0006195)",0.0154861808377716,0.13339581513724,"GDA,NUDT1"
"292","GO_Biological_Process_2017","transferrin transport (GO:0033572)",0.0162685778296997,0.137735990727087,"TF,TFR2,ATP6V0A4"
"230","GO_Biological_Process_2017","protein homooligomerization (GO:0051260)",0.0163066747642413,0.137735990727087,"POLQ,SPAST,RAD51,SYT1,ECT2"
"306","GO_Biological_Process_2017","regulation of intracellular pH (GO:0051453)",0.01751293030281,0.138977262848717,"SLC9A2,SLC9A7,SLC4A11"
"396","GO_Biological_Process_2017","sodium ion import across plasma membrane (GO:0098719)",0.0178913257920187,0.138977262848717,"SLC9A2,SLC9A7"
"398","GO_Biological_Process_2017","nucleobase-containing small molecule catabolic process (GO:0034656)",0.0178913257920187,0.138977262848717,"ENTPD2,NUDT1"
"419","GO_Biological_Process_2017","positive regulation of histone acetylation (GO:0035066)",0.0178913257920187,0.138977262848717,"BRCA1,FOXP3"
"554","GO_Biological_Process_2017","ureteric bud development (GO:0001657)",0.0178913257920187,0.138977262848717,"BMP7,FGFR2"
"583","GO_Biological_Process_2017","regulation of double-strand break repair via homologous recombination (GO:0010569)",0.0178913257920187,0.138977262848717,"RAD51AP1,RAD51"
"587","GO_Biological_Process_2017","negative regulation of axonogenesis (GO:0050771)",0.0178913257920187,0.138977262848717,"RTN4R,NGFR"
"596","GO_Biological_Process_2017","establishment of skin barrier (GO:0061436)",0.0178913257920187,0.138977262848717,"STMN1,TP63"
"637","GO_Biological_Process_2017","cell-cell junction assembly (GO:0007043)",0.0178913257920187,0.138977262848717,"TRPV4,FSCN1"
"246","GO_Biological_Process_2017","double-strand break repair via homologous recombination (GO:0000724)",0.0186677132125296,0.143541984259923,"RAD51AP1,POLQ,RAD51,BRCA1"
"280","GO_Biological_Process_2017","retina homeostasis (GO:0001895)",0.0188089496616451,0.143541984259923,"TF,CDH3,LTF"
"315","GO_Biological_Process_2017","cellular response to calcium ion (GO:0071277)",0.0201567533800164,0.149458109562322,"SYT1,WNT5A,ECT2"
"441","GO_Biological_Process_2017","negative regulation of endopeptidase activity (GO:0010951)",0.0204431207332372,0.149458109562322,"SERPINB3,GAPDH"
"598","GO_Biological_Process_2017","regulation of neuron apoptotic process (GO:0043523)",0.0204431207332372,0.149458109562322,"KIF14,TP63"
"612","GO_Biological_Process_2017","blood vessel development (GO:0001568)",0.0204431207332372,0.149458109562322,"COL1A1,PAX6"
"654","GO_Biological_Process_2017","regulation of synaptic transmission, glutamatergic (GO:0051966)",0.0204431207332372,0.149458109562322,"SYT1,MAPK8IP2"
"281","GO_Biological_Process_2017","cellular response to retinoic acid (GO:0071300)",0.0215564157077251,0.155045038234789,"WNT5A,PTK6,FZD10"
"232","GO_Biological_Process_2017","protein autophosphorylation (GO:0046777)",0.021666051163543,0.155045038234789,"VRK1,PTK6,NEK2,FGFR3,FGFR2,AURKA"
"229","GO_Biological_Process_2017","cellular protein metabolic process (GO:0044267)",0.0217419478903957,0.155045038234789,"TF,IGFBP2,TMEM132A,SPP1,CP,CHGB,LTF"
"389","GO_Biological_Process_2017","iron ion homeostasis (GO:0055072)",0.0231366921946797,0.156038156661793,"TF,TFR2"
"406","GO_Biological_Process_2017","negative regulation of DNA replication (GO:0008156)",0.0231366921946797,0.156038156661793,"GMNN,CDC6"
"465","GO_Biological_Process_2017","positive regulation of dendrite extension (GO:1903861)",0.0231366921946797,0.156038156661793,"SYT1,RASAL1"
"536","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.0231366921946797,0.156038156661793,"RAD51,RAD54L"
"595","GO_Biological_Process_2017","cardiac muscle cell action potential involved in contraction (GO:0086002)",0.0231366921946797,0.156038156661793,"PKP2,FGF12"
"597","GO_Biological_Process_2017","DNA-dependent DNA replication (GO:0006261)",0.0231366921946797,0.156038156661793,"POLQ,POLE2"
"602","GO_Biological_Process_2017","innate immune response in mucosa (GO:0002227)",0.0231366921946797,0.156038156661793,"NOS2,LTF"
"290","GO_Biological_Process_2017","defense response to Gram-negative bacterium (GO:0050829)",0.0245114069642285,0.162785679838769,"NOS2,IL23A,LTF"
"339","GO_Biological_Process_2017","bicarbonate transport (GO:0015701)",0.0245114069642285,0.162785679838769,"CA12,SLC4A11,CA9"
"542","GO_Biological_Process_2017","mitotic sister chromatid segregation (GO:0000070)",0.0259672785238307,0.167985290427476,"SPAG5,NDC80"
"568","GO_Biological_Process_2017","microtubule bundle formation (GO:0001578)",0.0259672785238307,0.167985290427476,"SPAST,KIF20A"
"594","GO_Biological_Process_2017","bone mineralization (GO:0030282)",0.0259672785238307,0.167985290427476,"FGFR3,FGFR2"
"299","GO_Biological_Process_2017","cytokinesis (GO:0000910)",0.0260666829973669,0.167985290427476,"KIF20A,KLHL13,ECT2"
"257","GO_Biological_Process_2017","extracellular matrix disassembly (GO:0022617)",0.0268392171779542,0.171692051064854,"MMP11,CDH1,SPP1,LAMC2"
"236","GO_Biological_Process_2017","apoptotic process (GO:0006915)",0.0272352945995349,0.172076503895654,"TP53AIP1,IL1A,BIK,TNFRSF9,BRCA1,TP63,MCM2"
"244","GO_Biological_Process_2017","keratinization (GO:0031424)",0.0272948937213796,0.172076503895654,"DSP,CDH3,PKP2,PKP1,KRT23,DSG2"
"340","GO_Biological_Process_2017","fibroblast growth factor receptor signaling pathway (GO:0008543)",0.0279889657826087,0.175182735473882,"GALNT3,ESRP1,FGFR3,FGFR2"
"580","GO_Biological_Process_2017","nuclear envelope organization (GO:0006998)",0.0289302276656986,0.178505660064949,"SPAST,NUP155"
"589","GO_Biological_Process_2017","regulation of sodium ion transmembrane transporter activity (GO:2000649)",0.0289302276656986,0.178505660064949,"FXYD3,FGF12"
"240","GO_Biological_Process_2017","leukocyte migration (GO:0050900)",0.0292586247657724,0.179260588353676,"COL1A1,SLC7A5,EPCAM,CEACAM5,GPC1,SDC1,ADD2"
"296","GO_Biological_Process_2017","interstrand cross-link repair (GO:0036297)",0.0310425414779855,0.18572177070747,"RAD51AP1,RAD51,UBE2T"
"455","GO_Biological_Process_2017","positive regulation of cytokine secretion (GO:0050715)",0.0320209949495639,0.18572177070747,"IL1A,GAPDH"
"514","GO_Biological_Process_2017","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)",0.0320209949495639,0.18572177070747,"TP63,TP73"
"516","GO_Biological_Process_2017","intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)",0.0320209949495639,0.18572177070747,"BRCA1,TP73"
"534","GO_Biological_Process_2017","positive regulation of activated T cell proliferation (GO:0042104)",0.0320209949495639,0.18572177070747,"IL23A,IGFBP2"
"535","GO_Biological_Process_2017","learning or memory (GO:0007611)",0.0320209949495639,0.18572177070747,"PTPRZ1,DKK1"
"575","GO_Biological_Process_2017","ventricular cardiac muscle tissue morphogenesis (GO:0055010)",0.0320209949495639,0.18572177070747,"PKP2,FGFR2"
"584","GO_Biological_Process_2017","regulation of protein kinase activity (GO:0045859)",0.0320209949495639,0.18572177070747,"SLC9A3R1,ECT2"
"463","GO_Biological_Process_2017","humoral immune response (GO:0006959)",0.0328040001432807,0.189003179633472,"GPI,POU2AF1,LTF"
"511","GO_Biological_Process_2017","G2 DNA damage checkpoint (GO:0031572)",0.0352351409592415,0.201674819964079,"BRCA1,CLSPN"
"356","GO_Biological_Process_2017","cellular iron ion homeostasis (GO:0006879)",0.0364799330071781,0.207434913178072,"TF,TFR2,CP"
"260","GO_Biological_Process_2017","brain development (GO:0007420)",0.0368528370051654,0.208194598665545,"H2AFY2,ZIC2,PHGDH,PAFAH1B3"
"249","GO_Biological_Process_2017","regulation of cell proliferation (GO:0042127)",0.0382095812988053,0.213091895704876,"TFAP2C,TNFRSF9,STYK1,PTK6,BRCA1"
"252","GO_Biological_Process_2017","regulation of signal transduction by p53 class mediator (GO:1901796)",0.0382095812988053,0.213091895704876,"TPX2,BRCA1,TP63,AURKA,TP73"
"452","GO_Biological_Process_2017","response to hormone (GO:0009725)",0.0385683294165984,0.213722589760768,"GCLC,ME1"
"295","GO_Biological_Process_2017","protein homotetramerization (GO:0051289)",0.0403581112923896,0.222225043192272,"CD79A,TRPA1,TP63"
"494","GO_Biological_Process_2017","positive regulation of JUN kinase activity (GO:0043507)",0.0420163251015112,0.225643227397005,"FZD10,DKK1"
"501","GO_Biological_Process_2017","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)",0.0420163251015112,0.225643227397005,"IL1A,EYA2"
"502","GO_Biological_Process_2017","positive regulation of cell cycle arrest (GO:0071158)",0.0420163251015112,0.225643227397005,"BRCA1,TP73"
"524","GO_Biological_Process_2017","cell motility (GO:0048870)",0.0420163251015112,0.225643227397005,"FSCN1,PLD1"
"468","GO_Biological_Process_2017","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.0455749918341522,0.237426604165943,"FAM83D,FGFR2"
"493","GO_Biological_Process_2017","cerebral cortex development (GO:0021987)",0.0455749918341522,0.237426604165943,"KIF14,WDR62"
"498","GO_Biological_Process_2017","positive regulation of mitotic nuclear division (GO:0045840)",0.0455749918341522,0.237426604165943,"IL1A,AURKA"
"503","GO_Biological_Process_2017","positive regulation of cell cycle (GO:0045787)",0.0455749918341522,0.237426604165943,"PTK6,FGFR2"
"505","GO_Biological_Process_2017","killing of cells of other organism (GO:0031640)",0.0455749918341522,0.237426604165943,"GAPDH,LTF"
"302","GO_Biological_Process_2017","double-strand break repair (GO:0006302)",0.0465489917677583,0.24105727879732,"POLQ,BRCA1,TRIP13"
"250","GO_Biological_Process_2017","cell surface receptor signaling pathway (GO:0007166)",0.0485830589061402,0.243127614111536,"RTN4R,UPK1B,LAMA1,CD9,PRLR,IL12RB2"
"422","GO_Biological_Process_2017","positive regulation of vascular endothelial growth factor production (GO:0010575)",0.0492402904716944,0.243127614111536,"IL1A,BRCA1"
"453","GO_Biological_Process_2017","cell redox homeostasis (GO:0045454)",0.0492402904716944,0.243127614111536,"GCLC,NOS2"
"467","GO_Biological_Process_2017","negative regulation of gene expression, epigenetic (GO:0045814)",0.0492402904716944,0.243127614111536,"H2AFY2,DNMT3B"
"477","GO_Biological_Process_2017","positive regulation of release of cytochrome c from mitochondria (GO:0090200)",0.0492402904716944,0.243127614111536,"BIK,FAM162A"
"484","GO_Biological_Process_2017","collagen fibril organization (GO:0030199)",0.0492402904716944,0.243127614111536,"COL1A1,COL11A1"
"485","GO_Biological_Process_2017","reciprocal meiotic recombination (GO:0007131)",0.0492402904716944,0.243127614111536,"RAD51,TRIP13"
"506","GO_Biological_Process_2017","cellular response to BMP stimulus (GO:0071773)",0.0492402904716944,0.243127614111536,"DLX5,BMP7"
"254","GO_Biological_Process_2017","cellular response to DNA damage stimulus (GO:0006974)",0.05194644090199,0.243127614111536,"POLQ,RAD51,UBE2T,MCM10,BRCA1,TP73"
"471","GO_Biological_Process_2017","cell fate commitment (GO:0045165)",0.0530082769495919,0.243127614111536,"WNT5A,FGFR2"
"483","GO_Biological_Process_2017","glycosaminoglycan catabolic process (GO:0006027)",0.0530082769495919,0.243127614111536,"GPC1,SDC1"
"488","GO_Biological_Process_2017","proton transport (GO:0015992)",0.0530082769495919,0.243127614111536,"SLC4A11,ATP6V0A4"
"521","GO_Biological_Process_2017","cellular amino acid metabolic process (GO:0006520)",0.0530082769495919,0.243127614111536,"SLC7A4,SLC7A5"
"543","GO_Biological_Process_2017","positive regulation of DNA repair (GO:0045739)",0.0530082769495919,0.243127614111536,"EYA2,BRCA1"
"263","GO_Biological_Process_2017","cell migration (GO:0016477)",0.0530751007231932,0.243127614111536,"DEPDC1B,STYK1,FSCN1,PTK6,FAM83D"
"272","GO_Biological_Process_2017","central nervous system development (GO:0007417)",0.0536904065999781,0.243127614111536,"PTPRZ1,ADAM23,POU6F2,PAX6"
"251","GO_Biological_Process_2017","negative regulation of cell proliferation (GO:0008285)",0.0554281187982304,0.243127614111536,"IL1A,SLC9A3R1,PKP2,CDC6,IRF6,FOXP3,PTHLH,CDKN3"
