"","pert_iname","mean","n","median","sd","sRGES"
"80","amiprilose",-0.472520597266021,1,-0.472520597266021,NA,-0.472520597266021
"828","idarubicin",-0.471589468424998,86,-0.637130447167169,0.354596550571139,-0.471589468424998
"1470","pyrvinium",-0.471488057722953,7,-0.482494887525562,0.128507072319753,-0.471488057722953
"308","cefmetazole",-0.471329243353783,1,-0.471329243353783,NA,-0.471329243353783
"291","cardiogenol-c",-0.46847151751142,1,-0.46847151751142,NA,-0.46847151751142
"805","hycanthone",-0.468072646259771,3,-0.391765507839128,0.215032157096725,-0.468072646259771
"399","clorgiline",-0.467893660531697,1,-0.467893660531697,NA,-0.467893660531697
"1219","NSC-3852",-0.467742875251768,19,-0.460668029993183,0.188412813237896,-0.467742875251768
"1568","ryuvidine",-0.46634948192061,21,-0.452692569870484,0.157956729981727,-0.46634948192061
"1798","torin-1",-0.465931999547051,67,-0.512622630291242,0.240560618786181,-0.465931999547051
"300","CD-437",-0.46185721474856,67,-0.482118415943594,0.20575933762978,-0.46185721474856
"1060","methyllycaconitine",-0.454647386632074,1,-0.454647386632074,NA,-0.454647386632074
"1921","YM-155",-0.453141117739052,58,-0.503554220239771,0.277262654358723,-0.453141117739052
"654","fendiline",-0.451935923653715,2,-0.451935923653715,0.0545537460768194,-0.451935923653715
"1230","NVP-BEZ235",-0.451673977973249,85,-0.462781435578893,0.296588358720991,-0.451673977973249
"1750","thiamphenicol",-0.450852079072938,1,-0.450852079072938,NA,-0.450852079072938
"733","gemcitabine",-0.449610494002229,82,-0.511417097693078,0.265540474802758,-0.449610494002229
"373","cisplatin",-0.446167938646378,5,-0.54479915882361,0.191798099874527,-0.446167938646378
"21","aceclidine",-0.445444932644344,1,-0.445444932644344,NA,-0.445444932644344
"1471","pyrvinium-pamoate",-0.445022073632549,64,-0.513059111240117,0.225511257988379,-0.445022073632549
"228","bretylium",-0.443849840619804,1,-0.443849840619804,NA,-0.443849840619804
"91","ampicillin",-0.441968450026757,1,-0.441968450026757,NA,-0.441968450026757
"1286","panobinostat",-0.441664701633085,73,-0.536237218813906,0.302079955799632,-0.441664701633085
"1459","purvalanol-a",-0.43984135405171,14,-0.544358458142213,0.301377329041634,-0.43984135405171
"1145","naltriben",-0.439691694743867,1,-0.439691694743867,NA,-0.439691694743867
"1650","spaglumic-acid",-0.433706691335551,1,-0.433706691335551,NA,-0.433706691335551
"138","auranofin",-0.432602474977318,50,-0.486903692017214,0.252570026799254,-0.432602474977318
"289","carbimazole",-0.431920733598673,1,-0.431920733598673,NA,-0.431920733598673
"685","flumetasone",-0.430717659091343,11,-0.515110917647752,0.281690553867544,-0.430717659091343
"103","anisomycin",-0.430251164755382,24,-0.475237803745485,0.269930602371226,-0.430251164755382
"1770","tigecycline",-0.429639071818959,29,-0.451034571362817,0.252650674339609,-0.429639071818959
"1084","miglitol",-0.42760736196319,1,-0.42760736196319,NA,-0.42760736196319
"1361","PI-828",-0.426595828436843,18,-0.431130004218986,0.189751747792767,-0.426595828436843
"1906","WYE-125132",-0.425525620116466,65,-0.50054533060668,0.295802892681234,-0.425525620116466
"890","JTC-801",-0.425047464017417,5,-0.455323790047716,0.205704343432197,-0.425047464017417
"1573","salubrinal",-0.424867952305073,6,-0.453183367416497,0.11485565363785,-0.424867952305073
"1820","trichostatin-a",-0.424206036168707,804,-0.491038758074046,0.278881134866969,-0.424206036168707
"986","loteprednol",-0.42267343493341,4,-0.416993865030675,0.209209580536063,-0.42267343493341
"222","BNTX",-0.422530634445704,13,-0.480741456161727,0.287173264809512,-0.422530634445704
"1192","nitazoxanide",-0.420271024303024,7,-0.46441717791411,0.11335799890174,-0.420271024303024
"675","florfenicol",-0.420168859024712,1,-0.420168859024712,NA,-0.420168859024712
"1182","nifuroxazide",-0.415734541283629,3,-0.439732594539368,0.0558829253317021,-0.415734541283629
"1758","thiostrepton",-0.414886742743289,34,-0.475210537215151,0.271021006901278,-0.414886742743289
"454","darifenacin",-0.414674653162408,1,-0.414674653162408,NA,-0.414674653162408
"254","busulfan",-0.41426039536469,1,-0.41426039536469,NA,-0.41426039536469
"131","AT7867",-0.412986563893567,13,-0.4670759141065,0.218000326034851,-0.412986563893567
"1069","metrifonate",-0.411220177232447,1,-0.411220177232447,NA,-0.411220177232447
"223","bortezomib",-0.409342927582817,87,-0.511247693247605,0.304170370140285,-0.409342927582817
"1618","selamectin",-0.409213231624291,15,-0.456092512739777,0.337837099290162,-0.409213231624291
"1467","pyrithyldione",-0.409166814034937,1,-0.409166814034937,NA,-0.409166814034937
"1738","tetracaine",-0.402397897879518,2,-0.402397897879518,0.0780179301996284,-0.402397897879518
"434","cyproheptadine",-0.401857805952608,10,-0.428550687181068,0.218484470594303,-0.401857805952608
"1683","sulfamethoxazole",-0.401486025903204,1,-0.401486025903204,NA,-0.401486025903204
"92","amsacrine",-0.400576324919758,22,-0.455853930599354,0.250586960343184,-0.400576324919758
"1460","purvalanol-b",-0.400241212061777,2,-0.400241212061777,0.0405717741448794,-0.400241212061777
"1563","rufloxacin",-0.399412212807943,2,-0.399412212807943,0.0188658210058901,-0.399412212807943
"1686","sulfaquinoxaline",-0.398778265977677,1,-0.398778265977677,NA,-0.398778265977677
"441","dabrafenib",-0.398660335113991,12,-0.407218052021639,0.383112506396039,-0.398660335113991
"1355","phenytoin",-0.397919370272156,1,-0.397919370272156,NA,-0.397919370272156
"882","ivermectin",-0.39728339162214,14,-0.469461486025903,0.263098068741895,-0.39728339162214
"428","cycloheximide",-0.397122808901076,74,-0.460175675657296,0.239049618675869,-0.397122808901076
"369","ciprofloxacin",-0.396048983022922,2,-0.396048983022922,0.0882809965046915,-0.396048983022922
"1677","sulfachlorpyridazine",-0.395969813353274,1,-0.395969813353274,NA,-0.395969813353274
"1795","topotecan",-0.395338884768465,26,-0.512470250916582,0.314597165082449,-0.395338884768465
"835","IKK-16",-0.395060900038483,16,-0.463168177361454,0.267932725328408,-0.395060900038483
"1905","wortmannin",-0.394628538396477,584,-0.454535690589384,0.278480073307796,-0.394628538396477
"793","hexestrol",-0.393565098841173,2,-0.393565098841173,0.0378087634057753,-0.393565098841173
"437","CYT387",-0.393170851196798,17,-0.485494205862304,0.237826103110626,-0.393170851196798
"1894","viomycin",-0.391320869931324,1,-0.391320869931324,NA,-0.391320869931324
"996","M-344",-0.390298017333306,6,-0.455960366799336,0.2448835218701,-0.390298017333306
"1610","scriptaid",-0.388634713345923,44,-0.45189777852198,0.234552907192732,-0.388634713345923
"299","CD-1530",-0.38823589467532,44,-0.445383582951092,0.24027296627473,-0.38823589467532
"1578","sarafloxacin",-0.387183173953137,2,-0.387183173953137,0.0691104091932702,-0.387183173953137
"1718","tegaserod",-0.386378070697717,10,-0.420441524328052,0.198764368114872,-0.386378070697717
"829","idazoxan",-0.385526732235346,1,-0.385526732235346,NA,-0.385526732235346
"1896","vorinostat",-0.385428803107609,860,-0.455374136397155,0.282762488736368,-0.385428803107609
"1221","NSC-663284",-0.380422654140037,23,-0.48582666406902,0.353218480617501,-0.380422654140037
"120","artemisinin",-0.380288928489861,2,-0.380288928489861,0.0793541951498354,-0.380288928489861
"1026","menadione",-0.378912492435423,65,-0.498260201901331,0.281308386100846,-0.378912492435423
"1300","PCO-400",-0.378693836465321,2,-0.378693836465321,0.114232345583822,-0.378693836465321
"1331","PETCM",-0.37821930210583,1,-0.37821930210583,NA,-0.37821930210583
"505","dimaprit",-0.377196807218305,1,-0.377196807218305,NA,-0.377196807218305
"1220","NSC-632839",-0.376786918065089,95,-0.403863473884971,0.225168169751058,-0.376786918065089
"1388","piromidic-acid",-0.372602396857023,1,-0.372602396857023,NA,-0.372602396857023
"622","ethoxyquin",-0.370693739733642,1,-0.370693739733642,NA,-0.370693739733642
"906","KI-8751",-0.370074607777697,19,-0.404853442399455,0.248819292269489,-0.370074607777697
"306","cefepime",-0.36942584607311,1,-0.36942584607311,NA,-0.36942584607311
"1850","tyrphostin-A9",-0.368284460389217,26,-0.460305191676382,0.313467767899689,-0.368284460389217
"199","bimatoprost",-0.368271205245144,2,-0.368271205245144,0.0107910742554196,-0.368271205245144
"1029","mephenesin",-0.367773591066548,2,-0.367773591066548,0.109759304732144,-0.367773591066548
"933","lanatoside-c",-0.3664337911444,6,-0.314208492225376,0.258212385772396,-0.3664337911444
"1053","methimazole",-0.366244035446489,1,-0.366244035446489,NA,-0.366244035446489
"822","ibutilide",-0.365562372188139,2,-0.365562372188139,0.0756560875085478,-0.365562372188139
"891","JTE-013",-0.363889157171759,8,-0.395548738922972,0.19135356705531,-0.363889157171759
"740","gliclazide",-0.363031844709784,1,-0.363031844709784,NA,-0.363031844709784
"620","ethosuximide",-0.362160872528971,2,-0.362160872528971,0.353456988850781,-0.362160872528971
"443","dacinostat",-0.361152798675025,25,-0.398445807770961,0.182823642212614,-0.361152798675025
"618","ethionamide",-0.358663940013633,1,-0.358663940013633,NA,-0.358663940013633
"1310","PD-198306",-0.356532306456012,16,-0.452501704158146,0.316475452209302,-0.356532306456012
"34","adapalene",-0.356414451261077,3,-0.441922290388548,0.163899470488673,-0.356414451261077
"1366","PIK-75",-0.356343938863929,65,-0.437414939460977,0.343585038900909,-0.356343938863929
"277","canrenone",-0.355683514784767,1,-0.355683514784767,NA,-0.355683514784767
"796","hexylresorcinol",-0.354410361281527,2,-0.354410361281527,0.058168811420309,-0.354410361281527
"49","alizapride",-0.352329731553683,1,-0.352329731553683,NA,-0.352329731553683
"341","chlormezanone",-0.351465576005453,1,-0.351465576005453,NA,-0.351465576005453
"1257","OSI-027",-0.350415141546721,54,-0.364846875251694,0.266166960552065,-0.350415141546721
"1273","oxybuprocaine",-0.349949411821363,4,-0.328635116693424,0.0730363441869683,-0.349949411821363
"1458","puromycin",-0.349618286066037,30,-0.452033986431238,0.252061441451202,-0.349618286066037
"868","irinotecan",-0.349374139979809,27,-0.454810985814078,0.283426084499642,-0.349374139979809
"837","IKK-2-inhibitor-V",-0.349045124120307,73,-0.426126595902695,0.261997939581556,-0.349045124120307
"335","chicago-sky-blue-6b",-0.348772487205011,3,-0.340668029993183,0.0642740325143976,-0.348772487205011
"1092","mitomycin-c",-0.348058779627506,25,-0.431988899924508,0.296148496007979,-0.348058779627506
"494","digitoxin",-0.347291961562839,23,-0.348785082610261,0.211647506594784,-0.347291961562839
"1819","trichlormethiazide",-0.346753726100377,1,-0.346753726100377,NA,-0.346753726100377
"1488","raloxifene",-0.345769890284467,8,-0.423980913428766,0.316358126362239,-0.345769890284467
"206","bithionol",-0.345477434119813,17,-0.479323596584358,0.285848135831373,-0.345477434119813
"1537","rolitetracycline",-0.34544230272299,2,-0.34544230272299,0.133377731642943,-0.34544230272299
"136","ATPA",-0.345027883705806,3,-0.414764826175869,0.258600440401632,-0.345027883705806
"1943","zidovudine",-0.345003408316292,1,-0.345003408316292,NA,-0.345003408316292
"210","BML-284",-0.344386562014793,5,-0.375978186775733,0.130108159470027,-0.344386562014793
"1360","PI-103",-0.343975401895033,87,-0.396714383094751,0.327835098167943,-0.343975401895033
"632","etoposide",-0.343882395357946,35,-0.434974584996082,0.300456072324806,-0.343882395357946
"1849","tyloxapol",-0.338311228400194,3,-0.403244717109748,0.208638818718204,-0.338311228400194
"1682","sulfamethizole",-0.33794663680249,1,-0.33794663680249,NA,-0.33794663680249
"1680","sulfaguanidine",-0.337909923718218,2,-0.337909923718218,0.100687900763548,-0.337909923718218
"117","argatroban",-0.336963288429563,3,-0.27211997273347,0.134604739146295,-0.336963288429563
"1055","methotrexate",-0.336116256361332,10,-0.486440831164708,0.368064963956538,-0.336116256361332
"252","bupropion",-0.335945896191923,5,-0.319781867757328,0.161964154030215,-0.335945896191923
"264","BX-795",-0.335814994426978,48,-0.421761321127898,0.282638605466396,-0.335814994426978
"1027","mepacrine",-0.335487738127002,65,-0.389643978315783,0.297779894477015,-0.335487738127002
"1121","moxisylyte",-0.334594535103693,2,-0.334594535103693,0.0525676937690511,-0.334594535103693
"1173","niclosamide",-0.334495528002443,94,-0.401406856233556,0.305908782431549,-0.334495528002443
"1491","ramipril",-0.334327523830608,3,-0.267912553639573,0.305325923116689,-0.334327523830608
"1318","penfluridol",-0.333540898581193,23,-0.396359918200409,0.24517040867766,-0.333540898581193
"944","lestaurtinib",-0.332113032791198,24,-0.406453794266703,0.22366235686676,-0.332113032791198
"1024","melphalan",-0.331675118362135,2,-0.331675118362135,0.469293322630434,-0.331675118362135
"43","alcuronium",-0.331470835848161,1,-0.331470835848161,NA,-0.331470835848161
"436","CYT-997",-0.329916000356401,40,-0.318112042259193,0.306041240658925,-0.329916000356401
"61","ALX-5407",-0.329775051124744,1,-0.329775051124744,NA,-0.329775051124744
"261","BVT-948",-0.329647327684766,10,-0.476782549420586,0.331720674038961,-0.329647327684766
"1319","pentamidine",-0.329407471046585,11,-0.44346284935242,0.315771681830667,-0.329407471046585
"1216","novobiocin",-0.328825982405762,1,-0.328825982405762,NA,-0.328825982405762
"321","CGK-733",-0.328611493652967,23,-0.39821930210583,0.326421256959706,-0.328611493652967
"1781","TNP-470",-0.328493524199046,3,-0.375869120654397,0.194419337900603,-0.328493524199046
"1188","nintedanib",-0.328126345257677,17,-0.375719404222383,0.286018497542466,-0.328126345257677
"984","lorglumide",-0.326903692017214,1,-0.326903692017214,NA,-0.326903692017214
"1695","sumatriptan",-0.32660376018354,2,-0.32660376018354,0.0492034493684543,-0.32660376018354
"378","cladribine",-0.325787374651856,11,-0.424062713019768,0.321159453623692,-0.325787374651856
"1575","SANT-1",-0.324385724672547,2,-0.324385724672547,0.169325941418602,-0.324385724672547
"297","catharanthine",-0.324226312201772,1,-0.324226312201772,NA,-0.324226312201772
"422","CS-110266",-0.324113059369207,4,-0.326782549420586,0.236941381706514,-0.324113059369207
"1109","mometasone",-0.322519109175002,11,-0.455315416625258,0.426960490121015,-0.322519109175002
"250","buparlisib",-0.322012243322515,30,-0.357149760953392,0.250318694807469,-0.322012243322515
"963","lincomycin",-0.32127315350324,1,-0.32127315350324,NA,-0.32127315350324
"1313","pelitinib",-0.321221589035945,32,-0.404154083907119,0.306161100567055,-0.321221589035945
"1094","mitoxantrone",-0.321177066900035,77,-0.33532201679431,0.381018870176674,-0.321177066900035
"800","homosalate",-0.32088879215721,4,-0.480370728080863,0.514894051087326,-0.32088879215721
"697","fluvastatin",-0.320552186537469,15,-0.39918200408998,0.245953875696586,-0.320552186537469
"1288","papaverine",-0.319778242606943,13,-0.406216768916155,0.274767558520554,-0.319778242606943
"714","fursultiamine",-0.318745739604635,1,-0.318745739604635,NA,-0.318745739604635
"1827","trifluridine",-0.318046041743593,5,-0.291648068295333,0.365358456906231,-0.318046041743593
"1907","WYE-354",-0.316446691465725,15,-0.415751681110602,0.280898612265509,-0.316446691465725
"1962","ZSTK-474",-0.315271004223976,47,-0.378969131690016,0.34858710937938,-0.315271004223976
"1852","tyrphostin-AG-1478",-0.315214910797891,66,-0.385862304021813,0.274259629963635,-0.315214910797891
"1232","NVP-TAE684",-0.31516304472122,67,-0.381327686563908,0.303256912710212,-0.31516304472122
"1846","TW-37",-0.314202352644798,39,-0.420618756775223,0.268599586617064,-0.314202352644798
"426","cyanopindolol",-0.313297693380541,1,-0.313297693380541,NA,-0.313297693380541
"1532","RO-28-1675",-0.313257101061786,61,-0.377496739051979,0.261831245905972,-0.313257101061786
"387","clofarabine",-0.313175285486647,14,-0.385247250299422,0.286765336264165,-0.313175285486647
"220","BMY-45778",-0.31286818003077,9,-0.452242672119973,0.298163818220921,-0.31286818003077
"1072","metyrapone",-0.312406700554568,5,-0.292452430940186,0.194719810819469,-0.312406700554568
"115","arctigenin",-0.31196975588826,16,-0.354245205309647,0.37114997949791,-0.31196975588826
"1635","sirolimus",-0.311098350773298,288,-0.366331094880199,0.314425774827467,-0.311098350773298
"1838","troleandomycin",-0.31081293255834,3,-0.291301976823449,0.143543205153519,-0.31081293255834
"340","chlorhexidine",-0.310781121606283,3,-0.356550783912747,0.212975426909745,-0.310781121606283
"636","everolimus",-0.309389461729008,16,-0.419525465640509,0.299811131916913,-0.309389461729008
"1687","sulfasalazine",-0.309095141147297,3,-0.351566268704331,0.0989066006761719,-0.309095141147297
"462","deflazacort",-0.308921415261931,1,-0.308921415261931,NA,-0.308921415261931
"94","amuvatinib",-0.308655321574436,20,-0.418084775728859,0.290841159063161,-0.308655321574436
"1402","ponatinib",-0.308610116302745,27,-0.352269938650307,0.253574953287872,-0.308610116302745
"24","acenocoumarol",-0.307453209335123,2,-0.307453209335123,0.0156111613800718,-0.307453209335123
"571","emedastine",-0.306999124873383,1,-0.306999124873383,NA,-0.306999124873383
"722","ganciclovir",-0.306944591812715,2,-0.306944591812715,0.100508456723257,-0.306944591812715
"87","amonafide",-0.306718548880671,13,-0.349384946277609,0.2203839118086,-0.306718548880671
"1376","piperacetazine",-0.305924968675742,4,-0.355946733534169,0.130616307326949,-0.305924968675742
"1619","selegiline",-0.305395981865315,3,-0.38792618690474,0.157116290891746,-0.305395981865315
"707","FPL-55712",-0.305235173824131,3,-0.270674846625767,0.137416330391419,-0.305235173824131
"819","ibrutinib",-0.304478499200957,26,-0.409944705055041,0.357899005470722,-0.304478499200957
"557","dyphylline",-0.304185661891095,1,-0.304185661891095,NA,-0.304185661891095
"989","loxoprofen",-0.304177038983812,1,-0.304177038983812,NA,-0.304177038983812
"900","ketoprofen",-0.303738144577114,4,-0.319286883500086,0.0822053422317504,-0.303738144577114
"64","AM-404",-0.303617744917664,13,-0.366884798909339,0.202942604750707,-0.303617744917664
"1715","targinine",-0.303468109195128,2,-0.303468109195128,0.0434386251673701,-0.303468109195128
"1749","theophylline",-0.302179765636846,2,-0.302179765636846,0.0357939669876702,-0.302179765636846
"940","latrunculin-b",-0.301996137241536,12,-0.223428766189502,0.276545543727958,-0.301996137241536
"1671","SU-11274",-0.299023252459377,38,-0.373935951664447,0.320051362711362,-0.299023252459377
"1346","pheniramine",-0.298495316778154,5,-0.42291751874574,0.324865285782456,-0.298495316778154
"1368","pimethixene",-0.298186775732788,1,-0.298186775732788,NA,-0.298186775732788
"328","CGP-57380",-0.296526182944456,14,-0.286365178043117,0.249066859586746,-0.296526182944456
"911","KU-60019",-0.295695758591919,18,-0.385022971587339,0.291873665912326,-0.295695758591919
"688","fluocinonide",-0.295683124555138,11,-0.327162724055387,0.286519499189515,-0.295683124555138
"1823","triclosan",-0.295628897513658,14,-0.422811082545758,0.303151075015723,-0.295628897513658
"1468","pyroxamide",-0.295473306309785,16,-0.322627033466003,0.229366803789745,-0.295473306309785
"1913","XL-147",-0.295226726717537,16,-0.441427306131306,0.331474527682495,-0.295226726717537
"748","GR-127935",-0.294817022715988,17,-0.44145875937287,0.288046405014529,-0.294817022715988
"952","levodopa",-0.294683026584867,1,-0.294683026584867,NA,-0.294683026584867
"162","belinostat",-0.294149978344567,25,-0.367689161554192,0.251139985154416,-0.294149978344567
"1322","pentoxifylline",-0.292263371502547,4,-0.310184298564578,0.300548477362608,-0.292263371502547
"318","cerulenin",-0.291819667100735,56,-0.394824619079245,0.302045533291393,-0.291819667100735
"1294","paromomycin",-0.291784400947003,1,-0.291784400947003,NA,-0.291784400947003
"1829","trimethadione",-0.291138377641445,1,-0.291138377641445,NA,-0.291138377641445
"215","BMS-387032",-0.290413721744434,36,-0.35223759878204,0.378522821423331,-0.290413721744434
"964","linezolid",-0.289615208973245,7,-0.331588275391956,0.264697569346753,-0.289615208973245
"1954","ZM-39923",-0.289249651485856,3,-0.456768916155419,0.333731988857229,-0.289249651485856
"1260","ouabain",-0.288992964714106,57,-0.373578732106339,0.258150528528566,-0.288992964714106
"1505","reversine",-0.288870216833419,16,-0.275663064887016,0.337190087529047,-0.288870216833419
"1235","obatoclax",-0.288722283814897,16,-0.337244523646389,0.361114486644125,-0.288722283814897
"1551","RS-16566",-0.287514559028375,2,-0.287514559028375,0.149476822639282,-0.287514559028375
"1142","nalidixic-acid",-0.287402862985685,1,-0.287402862985685,NA,-0.287402862985685
"729","GDC-0941",-0.287148797811207,65,-0.307258156911556,0.339549857815414,-0.287148797811207
"63","AM-281",-0.286943325217877,10,-0.345244620378068,0.258239330495825,-0.286943325217877
"909","KU-0063794",-0.285835961067656,38,-0.364324374979295,0.290513298923749,-0.285835961067656
"580","entinostat",-0.28574735350463,58,-0.283476482617587,0.31387802340649,-0.28574735350463
"1184","nilotinib",-0.285622146337953,27,-0.31571915473756,0.290211095626378,-0.285622146337953
"1097","MK-2206",-0.284947865098078,69,-0.343761007932687,0.294704008089329,-0.284947865098078
"208","BIX-02189",-0.284804351701785,12,-0.287266779818839,0.303266718422362,-0.284804351701785
"1662","SRC-kinase-inhibitor-I",-0.283600233972632,5,-0.292520597266021,0.191884078548797,-0.283600233972632
"1116","morin",-0.283424314985325,9,-0.370061349693252,0.350810406960569,-0.283424314985325
"1794","topiramate",-0.283270426850206,2,-0.283270426850206,0.154715156527101,-0.283270426850206
"1261","oxandrolone",-0.282822085889571,1,-0.282822085889571,NA,-0.282822085889571
"1879","venlafaxine",-0.282774906027225,4,-0.25288869542553,0.20908823621279,-0.282774906027225
"1264","oxcarbazepine",-0.282687506518803,6,-0.28042944785276,0.109329799876289,-0.282687506518803
"512","diperodon",-0.282592950303085,2,-0.282592950303085,0.0675353415201871,-0.282592950303085
"240","bromperidol",-0.282159315739095,2,-0.282159315739095,0.152661799412,-0.282159315739095
"1003","masitinib",-0.282010665890842,19,-0.412043432985176,0.290302409063932,-0.282010665890842
"272","calcitriol",-0.280724112029537,53,-0.336850965231245,0.30248461570984,-0.280724112029537
"325","CGP-53353",-0.28058339053665,17,-0.465158634075837,0.393503710722548,-0.28058339053665
"1417","prednicarbate",-0.280149827728723,7,-0.422936411853615,0.342847147010719,-0.280149827728723
"1107","molindone",-0.279674116596669,4,-0.186912065439672,0.248740447650907,-0.279674116596669
"915","L-168049",-0.279106398415611,10,-0.388836985749575,0.226153508211095,-0.279106398415611
"514","diphencyprone",-0.277869177227214,7,-0.389139547504603,0.252455552937715,-0.277869177227214
"739","givinostat",-0.277358903588106,7,-0.333502192358046,0.281962943409947,-0.277358903588106
"1356","phloretin",-0.277145832055682,54,-0.348588957055215,0.293880901416737,-0.277145832055682
"1447","proscillaridin-a",-0.276665888271729,4,-0.24742175609356,0.271310997038656,-0.276665888271729
"1117","moroxydine",-0.27626448534424,2,-0.27626448534424,0.234738242970585,-0.27626448534424
"1132","nabumetone",-0.274697717865129,7,-0.335710781315101,0.301354888400836,-0.274697717865129
"1280","PAC-1",-0.274411219901976,52,-0.346596943550956,0.246884535103283,-0.274411219901976
"546","doxylamine",-0.27373080196026,5,-0.219509202453988,0.13776416519431,-0.27373080196026
"1516","rimexolone",-0.273396263330834,9,-0.384948875255624,0.366567367069096,-0.273396263330834
"1058","methylene-blue",-0.272269516697859,56,-0.363757707848161,0.329788887390108,-0.272269516697859
"1391","pitavastatin",-0.270082819238806,13,-0.233856657252388,0.225615916781501,-0.270082819238806
"128","aspirin",-0.269534912194446,1,-0.269534912194446,NA,-0.269534912194446
"493","digitoxigenin",-0.268896355445449,18,-0.328393904631647,0.247663374218824,-0.268896355445449
"496","digoxin",-0.268456385586179,52,-0.310380174634801,0.280216114933421,-0.268456385586179
"1506","RHC-80267",-0.268432711071533,4,-0.302429351121081,0.138249911614366,-0.268432711071533
"143","azacitidine",-0.268348639960357,19,-0.407885287109239,0.357320365906288,-0.268348639960357
"1871","valsartan",-0.267439576069956,4,-0.277787224331715,0.170993395346196,-0.267439576069956
"522","disulfiram",-0.26741769029693,8,-0.255278703540986,0.228155578022515,-0.26741769029693
"72","amifostine",-0.267145333021807,4,-0.33471986441155,0.220246010175659,-0.267145333021807
"501","dihydroxyphenylglycine",-0.266662479955437,2,-0.266662479955437,0.204724661262051,-0.266662479955437
"207","BIX-01294",-0.266367384756969,18,-0.295285520173569,0.238476555410728,-0.266367384756969
"1920","Y-39983",-0.266288595913555,20,-0.334778584183448,0.249286455166472,-0.266288595913555
"1465","pyridoxine",-0.266123089340889,3,-0.46327724348279,0.365259958717321,-0.266123089340889
"124","AS-703026",-0.266077823978912,12,-0.281743501151502,0.27159656296751,-0.266077823978912
"1524","rivastigmine",-0.265594898561181,1,-0.265594898561181,NA,-0.265594898561181
"218","BMS-777607",-0.265416978518124,8,-0.264177709146985,0.325241434380074,-0.265416978518124
"1630","SIB-1893",-0.265186411916679,29,-0.26332651670075,0.252934265242041,-0.265186411916679
"1669","streptozotocin",-0.264944688544394,2,-0.264944688544394,0.235785302693313,-0.264944688544394
"1338","PHA-793887",-0.264928275271633,59,-0.238607633699559,0.309687743215156,-0.264928275271633
"1160","nefopam",-0.264341416560754,4,-0.486873795565526,0.491982336379601,-0.264341416560754
"1301","PD-0325901",-0.264305055814282,66,-0.301799591002045,0.406694976357711,-0.264305055814282
