"","database","category","pval","qval","genes"
"47","GO_Cellular_Component_2017","spindle midzone (GO:0051233)",0.0276436686160637,0.0783237277455138,"AURKB"
"49","GO_Cellular_Component_2017","nuclear chromosome (GO:0000228)",0.0344385849273094,0.0836365633948942,"TOP2A"
"53","GO_Cellular_Component_2017","spindle microtubule (GO:0005876)",0.0411877021355911,0.0875238670381311,"AURKB"
"54","GO_Cellular_Component_2017","spindle (GO:0005819)",0.0729552673084778,0.137804393804903,"AURKB"
"52","GO_Cellular_Component_2017","microtubule organizing center (GO:0005815)",0.0935671653427092,0.152460133933753,"DLGAP5"
"56","GO_Cellular_Component_2017","kinetochore (GO:0000776)",0.0986506748983111,0.152460133933753,"AURKB"
"55","GO_Cellular_Component_2017","centriole (GO:0005814)",0.111239462832692,0.15758923901298,"TOP2A"
"1","KEGG_2016","Nucleotide excision repair_Homo sapiens_hsa03420",0.0637961117140517,0.104966411075486,"BIVM-ERCC5"
"2","KEGG_2016","Staphylococcus aureus infection_Homo sapiens_hsa05150",0.0755562582886232,0.104966411075486,"MASP1"
"3","KEGG_2016","RNA degradation_Homo sapiens_hsa03018",0.102445254361051,0.104966411075486,"PAPD7"
"4","KEGG_2016","Complement and coagulation cascades_Homo sapiens_hsa04610",0.104966411075486,0.104966411075486,"MASP1"
