"","pert_iname","mean","n","median","sd","sRGES"
"218","sildenafil",-0.50628989279296,1,-0.50628989279296,NA,-0.50628989279296
"146","MNITMT",-0.496281836772634,1,-0.496281836772634,NA,-0.496281836772634
"192","PSB-06126",-0.495259341885109,1,-0.495259341885109,NA,-0.495259341885109
"160","NVP-AUY922",-0.486645597075045,2,-0.486645597075045,0.038867429814245,-0.486645597075045
"98","fenobam",-0.47620375534486,1,-0.47620375534486,NA,-0.47620375534486
"213","SB-590885",-0.475181260457334,1,-0.475181260457334,NA,-0.475181260457334
"177","phenacetin",-0.465421081985499,1,-0.465421081985499,NA,-0.465421081985499
"29","bisacodyl",-0.456311582078453,1,-0.456311582078453,NA,-0.456311582078453
"124","lacidipine",-0.454080684142034,1,-0.454080684142034,NA,-0.454080684142034
"105","fostamatinib",-0.452670880584991,2,-0.452670880584991,0.115660181504734,-0.452670880584991
"59","curcumin",-0.452035694366983,1,-0.452035694366983,NA,-0.452035694366983
"94","evodiamine",-0.452035694366983,1,-0.452035694366983,NA,-0.452035694366983
"56","cortisone",-0.448224577058933,1,-0.448224577058933,NA,-0.448224577058933
"20","ATPA",-0.434746235359732,1,-0.434746235359732,NA,-0.434746235359732
"116","immepip",-0.432422383342629,1,-0.432422383342629,NA,-0.432422383342629
"175","PF-562271",-0.42796058746979,1,-0.42796058746979,NA,-0.42796058746979
"233","tetrabenazine",-0.423498791596951,1,-0.423498791596951,NA,-0.423498791596951
"157","nortriptyline",-0.416155419222904,1,-0.416155419222904,NA,-0.416155419222904
"14","andarine",-0.415597694738799,1,-0.415597694738799,NA,-0.415597694738799
"35","brucine",-0.414110429447853,1,-0.414110429447853,NA,-0.414110429447853
"178","phenothiazine",-0.413459750883064,1,-0.413459750883064,NA,-0.413459750883064
"164","olvanil",-0.40732478155791,1,-0.40732478155791,NA,-0.40732478155791
"41","carbamazepine",-0.406116378509017,1,-0.406116378509017,NA,-0.406116378509017
"239","toltrazuril",-0.40416434281465,1,-0.40416434281465,NA,-0.40416434281465
"46","cefotaxime",-0.40304889384644,1,-0.40304889384644,NA,-0.40304889384644
"130","mebendazole",-0.4003532255066,1,-0.4003532255066,NA,-0.4003532255066
"106","gaboxadol",-0.399795501022495,1,-0.399795501022495,NA,-0.399795501022495
"127","lonidamine",-0.398680052054285,1,-0.398680052054285,NA,-0.398680052054285
"223","stavudine",-0.397285740844023,1,-0.397285740844023,NA,-0.397285740844023
"42","carbenoxolone",-0.394032348020078,1,-0.394032348020078,NA,-0.394032348020078
"258","UCL-2077",-0.378880832868563,1,-0.378880832868563,NA,-0.378880832868563
"92","etifenin",-0.375627440044618,1,-0.375627440044618,NA,-0.375627440044618
"62","cytochalasin-b",-0.370236103364938,1,-0.370236103364938,NA,-0.370236103364938
"195","PX-12",-0.365960215653467,1,-0.365960215653467,NA,-0.365960215653467
"139","mibefradil",-0.363450455474995,1,-0.363450455474995,NA,-0.363450455474995
"153","nimodipine",-0.362242052426101,1,-0.362242052426101,NA,-0.362242052426101
"154","nitazoxanide",-0.359174567763525,1,-0.359174567763525,NA,-0.359174567763525
"236","thiotepa",-0.345417363822272,1,-0.345417363822272,NA,-0.345417363822272
"101","FGIN-1-43",-0.3429076036438,1,-0.3429076036438,NA,-0.3429076036438
"141","mitomycin-c",-0.342303402119353,2,-0.342303402119353,0.67430827925198,-0.342303402119353
"123","L-733060",-0.340769659788065,1,-0.340769659788065,NA,-0.340769659788065
"251","trifluoperazine",-0.33505298382599,2,-0.33505298382599,0.335938163101361,-0.33505298382599
"205","RS-23597-190",-0.328220858895706,1,-0.328220858895706,NA,-0.328220858895706
"162","olaparib",-0.324864183759889,3,-0.526739790543471,0.58625855002972,-0.324864183759889
"188","procainamide",-0.32227179773192,1,-0.32227179773192,NA,-0.32227179773192
"227","tamoxifen",-0.314742517196505,1,-0.314742517196505,NA,-0.314742517196505
"226","talniflumate",-0.306190741773564,1,-0.306190741773564,NA,-0.306190741773564
"27","bergenin",-0.296244655140361,1,-0.296244655140361,NA,-0.296244655140361
"104","forskolin",-0.294803866889757,2,-0.294803866889757,0.328970946257545,-0.294803866889757
"237","thiothixene",-0.29419966536531,1,-0.29419966536531,NA,-0.29419966536531
"165","OSI-027",-0.290187147549111,2,-0.290187147549111,0.40631143512129,-0.290187147549111
"187","prednisolone",-0.289087190927681,2,-0.289087190927681,0.171419825742194,-0.289087190927681
"240","topotecan",-0.281712833860073,3,-0.457798847369399,0.391704308561754,-0.281712833860073
"184","pizotifen",-0.280163599182004,2,-0.280163599182004,0.0302350919637309,-0.280163599182004
"152","nilotinib",-0.275701803309165,1,-0.275701803309165,NA,-0.275701803309165
"120","KI-8751",-0.256832124930284,1,-0.256832124930284,NA,-0.256832124930284
"68","dequalinium",-0.237869492470719,1,-0.237869492470719,NA,-0.237869492470719
"11","amodiaquine",-0.223182747722625,1,-0.223182747722625,NA,-0.223182747722625
"112","hydroflumethiazide",-0.221137757947574,1,-0.221137757947574,NA,-0.221137757947574
"77","doxorubicin",-0.21834913552705,2,-0.21834913552705,0.448793930279025,-0.21834913552705
"97","fenbendazole",-0.218163227365681,1,-0.218163227365681,NA,-0.218163227365681
"257","ubenimex",-0.215188696783789,1,-0.215188696783789,NA,-0.215188696783789
"69","desipramine",-0.20803123257111,1,-0.20803123257111,NA,-0.20803123257111
"219","sirolimus",-0.207266943463262,6,-0.175249426783169,0.351586706653203,-0.207266943463262
"179","PI-103",-0.199386503067485,1,-0.199386503067485,NA,-0.199386503067485
"93","everolimus",-0.189440416434282,1,-0.189440416434282,NA,-0.189440416434282
"217","SIB-1893",-0.183026584867076,1,-0.183026584867076,NA,-0.183026584867076
"201","RO-28-1675",-0.179680237962447,1,-0.179680237962447,NA,-0.179680237962447
"224","suloctidil",-0.177170477783975,2,-0.177170477783975,0.385037323312028,-0.177170477783975
"190","progesterone",-0.173173452314557,2,-0.173173452314557,0.289862512087068,-0.173173452314557
"220","SKF-83566",-0.171965049265663,1,-0.171965049265663,NA,-0.171965049265663
"8","AM-580",-0.166573712585982,1,-0.166573712585982,NA,-0.166573712585982
"111","heptaminol",-0.150492656627626,1,-0.150492656627626,NA,-0.150492656627626
"247","tretinoin",-0.1494701617401,1,-0.1494701617401,NA,-0.1494701617401
"196","pyroxamide",-0.146123814835471,1,-0.146123814835471,NA,-0.146123814835471
"155","norethisterone",-0.144171779141104,1,-0.144171779141104,NA,-0.144171779141104
"260","valproic-acid",-0.142405651608106,1,-0.142405651608106,NA,-0.142405651608106
"272","zibotentan",-0.139338166945529,1,-0.139338166945529,NA,-0.139338166945529
"183","piromidic-acid",-0.134504554749954,1,-0.134504554749954,NA,-0.134504554749954
"200","ritanserin",-0.13060048336122,1,-0.13060048336122,NA,-0.13060048336122
"275","ZM-336372",-0.120189626324595,2,-0.120189626324595,0.992368301018265,-0.120189626324595
"84","enzastaurin",-0.117132469893206,3,-0.163970998326827,0.387192903729263,-0.117132469893206
"75","donepezil",-0.115913738613125,1,-0.115913738613125,NA,-0.115913738613125
"214","SDM25N",-0.107361963190184,1,-0.107361963190184,NA,-0.107361963190184
"25","benzonatate",-0.10345789180145,1,-0.10345789180145,NA,-0.10345789180145
"191","promazine",-0.10187767242982,1,-0.10187767242982,NA,-0.10187767242982
"242","torin-2",-0.0997397285740845,1,-0.0997397285740845,NA,-0.0997397285740845
"122","L-670596",-0.0933258970068785,1,-0.0933258970068785,NA,-0.0933258970068785
"1","10-DEBC",-0.081799591002045,1,-0.081799591002045,NA,-0.081799591002045
"203","rosuvastatin",-0.0795686930656255,1,-0.0795686930656255,NA,-0.0795686930656255
"149","naringenin",-0.0783602900167317,1,-0.0783602900167317,NA,-0.0783602900167317
"138","mianserin",-0.068786019706265,1,-0.068786019706265,NA,-0.068786019706265
"207","RWJ-21757",-0.068042387060792,1,-0.068042387060792,NA,-0.068042387060792
"55","CMPD-1",-0.063487637107269,1,-0.063487637107269,NA,-0.063487637107269
"71","dexamethasone",-0.057538575943484,2,-0.057538575943484,0.720383930266272,-0.057538575943484
"5","AG-14361",-0.051031790295594,1,-0.051031790295594,NA,-0.051031790295594
"47","CGS-15943",-0.0481966908347275,2,-0.0481966908347275,0.641969876542945,-0.0481966908347275
"102","floxuridine",-0.0407138873396542,1,-0.0407138873396542,NA,-0.0407138873396542
"99","fenoterol",-0.0339282394497119,1,-0.0339282394497119,NA,-0.0339282394497119
"7","AM-404",-0.0201710355084588,1,-0.0201710355084588,NA,-0.0201710355084588
"131","mepacrine",-0.0106587345851147,3,-0.0669269380925823,0.615799824492092,-0.0106587345851147
"229","temozolomide",-0.00158021937163044,1,-0.00158021937163044,NA,-0.00158021937163044
"126","lasalocid",0.00353225506599736,1,0.00353225506599736,NA,0.00353225506599736
"158","NSC-632839",0.00655326268823198,2,0.00655326268823198,0.720318201805481,0.00655326268823198
"134","methylene-blue",0.0115263060048336,1,0.0115263060048336,NA,0.0115263060048336
"198","quercetin",0.0129825866022183,3,0.149841978062837,0.586692449656318,0.0129825866022183
"238","tivozanib",0.0211005763153003,1,0.0211005763153003,NA,0.0211005763153003
"6","alvocidib",0.0227737497676148,1,0.0227737497676148,NA,0.0227737497676148
"13","amsacrine",0.027421453801822,1,0.027421453801822,NA,0.027421453801822
"44","cediranib",0.0375069715560515,2,0.0375069715560515,0.518531827177977,0.0375069715560515
"156","norgestimate",0.0394125302100762,1,0.0394125302100762,NA,0.0394125302100762
"18","AT-7519",0.0439982648571607,1,0.0439982648571607,NA,0.0439982648571607
"243","tosedostat",0.0597694738799033,1,0.0597694738799033,NA,0.0597694738799033
"2","3-amino-benzamide",0.0633017289459007,1,0.0633017289459007,NA,0.0633017289459007
"228","tanespimycin",0.0650678564788995,2,0.0650678564788995,0.170631084212705,0.0650678564788995
"121","L-368899",0.0742703104666295,1,0.0742703104666295,NA,0.0742703104666295
"43","CD-437",0.0826361777282023,1,0.0826361777282023,NA,0.0826361777282023
"181","pifithrin-alpha",0.0927681725227738,1,0.0927681725227738,NA,0.0927681725227738
"34","bromperidol",0.0990890500092954,1,0.0990890500092954,NA,0.0990890500092954
"87","erythromycin",0.108152072875999,2,0.108152072875999,0.653538085642112,0.108152072875999
"274","ZK-93423",0.108570366239078,1,0.108570366239078,NA,0.108570366239078
"159","nutlin-3",0.115820784532441,2,0.115820784532441,0.0445638964161069,0.115820784532441
"83","enzalutamide",0.121150151824999,1,0.121150151824999,NA,0.121150151824999
"63","dabrafenib",0.126324595649749,1,0.126324595649749,NA,0.126324595649749
"142","mitotane",0.134225692507901,1,0.134225692507901,NA,0.134225692507901
"38","BX-912",0.1359918200409,2,0.1359918200409,0.0652026331043923,0.1359918200409
"86","erlotinib",0.137695978186776,1,0.137695978186776,NA,0.137695978186776
"180","piceatannol",0.142312697527421,1,0.142312697527421,NA,0.142312697527421
"54","closantel",0.142684513850158,1,0.142684513850158,NA,0.142684513850158
"262","vincristine",0.14900539133668,1,0.14900539133668,NA,0.14900539133668
"276","zolantidine",0.15867261572783,1,0.15867261572783,NA,0.15867261572783
"28","BI-2536",0.159602156534672,1,0.159602156534672,NA,0.159602156534672
"133","metformin",0.16090351366425,1,0.16090351366425,NA,0.16090351366425
"39","camptothecin",0.167875069715561,1,0.167875069715561,NA,0.167875069715561
"176","PHA-793887",0.168339840118981,1,0.168339840118981,NA,0.168339840118981
"232","terfenadine",0.17168618702361,1,0.17168618702361,NA,0.17168618702361
"109","granisetron",0.172615727830452,1,0.172615727830452,NA,0.172615727830452
"169","parbendazole",0.186310962384582,1,0.186310962384582,NA,0.186310962384582
"140","mirtazapine",0.186837702175126,1,0.186837702175126,NA,0.186837702175126
"230","temsirolimus",0.190555865402491,4,0.444924707194645,0.650684597923499,0.190555865402491
"31","BMS-191011",0.197295036252091,2,0.197295036252091,0.450042771034049,0.197295036252091
"185","podophyllotoxin",0.200347028567888,1,0.200347028567888,NA,0.200347028567888
"265","WAY-161503",0.214352110057632,1,0.214352110057632,NA,0.214352110057632
"88","erythrosine",0.218070273284997,1,0.218070273284997,NA,0.218070273284997
"49","cholic-acid",0.219371630414575,1,0.219371630414575,NA,0.219371630414575
"148","naltrindole",0.225971370143149,1,0.225971370143149,NA,0.225971370143149
"211","SB-203580",0.23630476544587,2,0.23630476544587,0.4676141795521,0.23630476544587
"186","PPT",0.241076408254322,2,0.241076408254322,0.596091410911024,0.241076408254322
"65","dactinomycin",0.246328313812976,1,0.246328313812976,NA,0.246328313812976
"147","mometasone",0.249116936233501,1,0.249116936233501,NA,0.249116936233501
"73","digoxin",0.250092954080684,2,0.250092954080684,0.348295113730016,0.250092954080684
"114","IKK-2-inhibitor-V",0.25246328313813,1,0.25246328313813,NA,0.25246328313813
"24","benzethonium",0.277096114519427,1,0.277096114519427,NA,0.277096114519427
"30","bisindolylmaleimide-ix",0.282022680795687,1,0.282022680795687,NA,0.282022680795687
"273","ZK-164015",0.284811303216211,1,0.284811303216211,NA,0.284811303216211
"66","dasatinib",0.287646402677078,2,0.287646402677078,0.0656627323299277,0.287646402677078
"278","zoxazolamine",0.292712400074363,1,0.292712400074363,NA,0.292712400074363
"256","UB-165",0.310559583565719,1,0.310559583565719,NA,0.310559583565719
"199","R-96544",0.316601598810188,1,0.316601598810188,NA,0.316601598810188
"12","amoxicillin",0.328499721137758,1,0.328499721137758,NA,0.328499721137758
"72","digoxigenin",0.333984011898122,1,0.333984011898122,NA,0.333984011898122
"204","RS-100329",0.345975088306377,1,0.345975088306377,NA,0.345975088306377
"143","mitoxantrone",0.348996095928611,2,0.348996095928611,0.0475216771516896,0.348996095928611
"90","estrone",0.361498419780628,1,0.361498419780628,NA,0.361498419780628
"244","tosufloxacin",0.372281093139989,1,0.372281093139989,NA,0.372281093139989
"91","ethambutol",0.385201710355085,1,0.385201710355085,NA,0.385201710355085
"277","zonisamide",0.389849414389292,1,0.389849414389292,NA,0.389849414389292
"271","YM-155",0.394156286794324,1,0.394156286794324,NA,0.394156286794324
"16","antimycin-a",0.396728016359918,1,0.396728016359918,NA,0.396728016359918
"174","PF-04217903",0.414234368222099,1,0.414234368222099,NA,0.414234368222099
"166","ouabain",0.428332403792527,2,0.428332403792527,0.28276383832167,0.428332403792527
"3","ABT-737",0.440509388362149,1,0.440509388362149,NA,0.440509388362149
"253","TWS-119",0.440509388362149,1,0.440509388362149,NA,0.440509388362149
"235","TG-101348",0.442647332217884,1,0.442647332217884,NA,0.442647332217884
"52","CL-218872",0.471834913552705,1,0.471834913552705,NA,0.471834913552705
"118","JLK-6",0.477040342071017,1,0.477040342071017,NA,0.477040342071017
"182","pifithrin-mu",0.479085331846068,2,0.479085331846068,0.0875503097732373,0.479085331846068
"4","acadesine",0.483268265476854,1,0.483268265476854,NA,0.483268265476854
"19","atovaquone",0.498326826547686,1,0.498326826547686,NA,0.498326826547686
"129","lylamine",0.510596765197992,1,0.510596765197992,NA,0.510596765197992
"267","WYE-125132",0.520202020202021,1,0.520202020202021,NA,0.520202020202021
"144","MK-2206",0.520604821218318,2,0.520604821218318,0.0369832139382439,0.520604821218318
"50","cirazoline",0.528165086447295,1,0.528165086447295,NA,0.528165086447295
"9","amiodarone",0.531790295593977,1,0.531790295593977,NA,0.531790295593977
"145","MLN-8054",0.545803123257111,4,0.593418851087563,0.30191590699608,0.545803123257111
"202","RO-90-7501",0.57696597880647,1,0.57696597880647,NA,0.57696597880647
"163","oligomycin-a",0.61647146309723,1,0.61647146309723,NA,0.61647146309723
"81","enrofloxacin",0.617958728388176,1,0.617958728388176,NA,0.617958728388176
"26","benzthiazide",0.61916713143707,1,0.61916713143707,NA,0.61916713143707
"53","clonidine",0.627532998698643,1,0.627532998698643,NA,0.627532998698643
"113","IBC-293",0.631715932329429,1,0.631715932329429,NA,0.631715932329429
"248","triamcinolone",0.637386131251162,1,0.637386131251162,NA,0.637386131251162
"115","ilomastat",0.640360661833054,1,0.640360661833054,NA,0.640360661833054
"170","parthenolide",0.642684513850158,1,0.642684513850158,NA,0.642684513850158
"70","desoxycortone",0.666341327384272,2,0.666341327384272,0.141513376082417,0.666341327384272
"76","doramapimod",0.669300365619384,1,0.669300365619384,NA,0.669300365619384
"259","ursolic-acid",0.724948875255624,1,0.724948875255624,NA,0.724948875255624
"150","nelfinavir",0.801078267335936,1,0.801078267335936,NA,0.801078267335936
"15","anisomycin",NA,1,NA,NA,NA
"32","bortezomib",NA,2,NA,NA,NA
"33","brefeldin-a",NA,1,NA,NA,NA
"40","canertinib",NA,2,NA,NA,NA
"51","cisplatin",NA,1,NA,NA,NA
"57","CP-724714",NA,1,NA,NA,NA
"60","CYT-997",NA,2,NA,NA,NA
"80","emetine",NA,2,NA,NA,NA
"89","estradiol",NA,3,NA,NA,NA
"107","geldanamycin",NA,10,NA,NA,NA
"108","gemcitabine",NA,3,NA,NA,NA
"168","palbociclib",NA,1,NA,NA,NA
"171","pazopanib",NA,1,NA,NA,NA
"210","saracatinib",NA,3,NA,NA,NA
"216","selumetinib",NA,3,NA,NA,NA
"221","SN-38",NA,2,NA,NA,NA
"231","teniposide",NA,4,NA,NA,NA
"245","tozasertib",NA,2,NA,NA,NA
"249","trichostatin-a",NA,19,NA,NA,NA
"252","triptolide",NA,1,NA,NA,NA
"254","tyrphostin-A9",NA,1,NA,NA,NA
"263","vorinostat",NA,7,NA,NA,NA
"264","VX-745",NA,1,NA,NA,NA
"266","wortmannin",NA,8,NA,NA,NA
"268","WZ-4002",NA,1,NA,NA,NA
"269","XAV-939",NA,2,NA,NA,NA
"270","Y-39983",NA,1,NA,NA,NA
