"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"205","ryuvidine","Preclinical","histone lysine methyltransferase inhibitor","CDK2|CDK4",-0.776394975167981,1,-0.776394975167981,NA,-0.776394975167981
"193","puromycin","Preclinical","protein synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",-0.772304995617879,1,-0.772304995617879,NA,-0.772304995617879
"21","auranofin","Launched","NFkB pathway inhibitor","IKBKB|PRDX5|TRPA1",-0.77166228454572,1,-0.77166228454572,NA,-0.77166228454572
"74","donepezil","Launched","acetylcholinesterase inhibitor","ACHE|HTR2A",-0.763482325445516,1,-0.763482325445516,NA,-0.763482325445516
"109","GSK-3-inhibitor-IX","Preclinical","glycogen synthase kinase inhibitor|lipoxygenase inhibitor","GSK3A|GSK3B",-0.759450774174701,1,-0.759450774174701,NA,-0.759450774174701
"133","methylene-blue","Launched","guanylyl cyclase inhibitor|nitric oxide production inhibitor","ACHE",-0.750131463628396,1,-0.750131463628396,NA,-0.750131463628396
"215","sildenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3",-0.741123770571623,1,-0.741123770571623,NA,-0.741123770571623
"125","lasalocid","Launched","bacterial permeability inducer","",-0.721969033011978,1,-0.721969033011978,NA,-0.721969033011978
"27","bergenin","Preclinical","interleukin inhibitor","IL1B|TNF",-0.721618463336255,1,-0.721618463336255,NA,-0.721618463336255
"30","bisindolylmaleimide-ix","Preclinical","PKC inhibitor","AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1",-0.718667835232252,1,-0.718667835232252,NA,-0.718667835232252
"247","triciribine","Phase 1/Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",-0.714227286006427,1,-0.714227286006427,NA,-0.714227286006427
"211","SDM25N","Preclinical","opioid receptor antagonist","OPRD1",-0.710721589249197,1,-0.710721589249197,NA,-0.710721589249197
"136","MGCD-265","Preclinical","VEGFR inhibitor","AXL|MET",-0.707235368585062,1,-0.707235368585062,NA,-0.707235368585062
"142","mitoxantrone","Launched","topoisomerase inhibitor","TOP2A",-0.703973122991528,2,-0.703973122991528,0.0417281828219927,-0.703973122991528
"104","fostamatinib","Phase 3","SYK inhibitor","RET|SYK",-0.698563638134191,2,-0.698563638134191,0.647895453779565,-0.698563638134191
"194","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",-0.696640373940987,1,-0.696640373940987,NA,-0.696640373940987
"191","PSB-06126","Preclinical","NTPDase inhibitor","ENTPD3",-0.695238095238095,1,-0.695238095238095,NA,-0.695238095238095
"56","cortisone","Launched","glucocorticoid receptor agonist","NR3C1",-0.690768331872626,1,-0.690768331872626,NA,-0.690768331872626
"124","lapatinib","Launched","EGFR inhibitor","EGFR|ERBB2",-0.684808647385335,1,-0.684808647385335,NA,-0.684808647385335
"12","amoxicillin","Launched","penicillin binding protein inhibitor","CYP2C19|SLC15A1|SLC15A2|SLC22A6",-0.683172655565294,1,-0.683172655565294,NA,-0.683172655565294
"67","dequalinium","Launched","PKC inhibitor","KCNN1|KCNN3",-0.676365761028338,1,-0.676365761028338,NA,-0.676365761028338
"47","CGS-15943","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.669675723049956,2,-0.669675723049956,0.257268707358962,-0.669675723049956
"174","PF-562271","Phase 1","focal adhesion kinase inhibitor","PTK2|PTK2B",-0.66815658778849,1,-0.66815658778849,NA,-0.66815658778849
"108","granisetron","Launched","serotonin receptor antagonist","HTR3A",-0.662605901256208,1,-0.662605901256208,NA,-0.662605901256208
"252","tyrphostin-AG-1478","Preclinical","EGFR inhibitor","EGFR|MAPK14",-0.65904177621969,2,-0.65904177621969,0.0419760730169755,-0.65904177621969
"262","WAY-161503","Preclinical","serotonin receptor agonist","HTR2C",-0.648495471808355,1,-0.648495471808355,NA,-0.648495471808355
"220","stavudine","Launched","DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor","",-0.646450482033304,1,-0.646450482033304,NA,-0.646450482033304
"59","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",-0.630441133508618,1,-0.630441133508618,NA,-0.630441133508618
"17","asiatic-acid","Preclinical","apoptosis stimulant","PYGM",-0.627052293309962,1,-0.627052293309962,NA,-0.627052293309962
"92","everolimus","Launched","mTOR inhibitor","MTOR",-0.624861232836693,1,-0.624861232836693,NA,-0.624861232836693
"64","dactinomycin","Launched","RNA polymerase inhibitor","POLR2A",-0.61335086181712,1,-0.61335086181712,NA,-0.61335086181712
"86","erythromycin","Launched","NFkB pathway inhibitor","MLNR",-0.603797838153666,2,-0.603797838153666,0.178976720777103,-0.603797838153666
"203","rucaparib","Phase 3","PARP inhibitor","PARP1|PARP2",-0.603622553315805,1,-0.603622553315805,NA,-0.603622553315805
"70","dexamethasone","Launched","glucocorticoid receptor agonist","ANXA1|NOS2|NR0B1|NR3C1|NR3C2",-0.600920245398771,2,-0.600920245398771,0.645154889957259,-0.600920245398771
"165","ouabain","Launched","ATPase inhibitor","ATP1A1",-0.59877300613497,2,-0.59877300613497,0.188024712893951,-0.59877300613497
"10","amlodipine","Launched","calcium channel blocker","CA1|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA2D3|CACNB1|CACNB2|SMPD1",-0.593572889278411,1,-0.593572889278411,NA,-0.593572889278411
"166","PAC-1","Phase 1","caspase activator","CASP3",-0.591644756061934,1,-0.591644756061934,NA,-0.591644756061934
"55","CMPD-1","Preclinical","p38 MAPK inhibitor","GNRHR|MAPK14",-0.588869412795793,1,-0.588869412795793,NA,-0.588869412795793
"78","DR-2313","Preclinical","PARP inhibitor","PARP1|PARP3",-0.583756938358165,1,-0.583756938358165,NA,-0.583756938358165
"189","progesterone","Launched","progesterone receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5",-0.582252410166521,2,-0.582252410166521,0.263280044587279,-0.582252410166521
"103","forskolin","Launched","adenylyl cyclase activator","ADCY2|ADCY5|GNAS",-0.579593923458954,2,-0.579593923458954,0.225889940177473,-0.579593923458954
"54","closantel","Launched","chitinase inhibitor|NFkB pathway inhibitor","",-0.579491673970202,1,-0.579491673970202,NA,-0.579491673970202
"147","naltrindole","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",-0.577563540753725,1,-0.577563540753725,NA,-0.577563540753725
"46","cefotaxime","Launched","bacterial cell wall synthesis inhibitor","",-0.568740870581361,1,-0.568740870581361,NA,-0.568740870581361
"271","ZK-93423","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",-0.565293602103418,1,-0.565293602103418,NA,-0.565293602103418
"63","dacinostat","Phase 1","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",-0.56432953549518,1,-0.56432953549518,NA,-0.56432953549518
"72","digoxin","Launched","ATPase inhibitor","ATP1A1",-0.561627227578148,2,-0.561627227578148,0.00332586011601059,-0.561627227578148
"221","suloctidil","Withdrawn","adrenergic receptor antagonist","",-0.558676599474145,2,-0.558676599474145,0.221427916667795,-0.558676599474145
"39","camptothecin","Phase 3","topoisomerase inhibitor","TOP1",-0.55790242477359,1,-0.55790242477359,NA,-0.55790242477359
"71","digoxigenin","Preclinical","steroid","",-0.556295647093193,1,-0.556295647093193,NA,-0.556295647093193
"45","cefixime","Launched","bacterial cell wall synthesis inhibitor","",-0.549284253578732,1,-0.549284253578732,NA,-0.549284253578732
"155","norgestimate","Launched","progesterone receptor agonist","ESR1|PGR",-0.540929009640666,1,-0.540929009640666,NA,-0.540929009640666
"135","MG-132","Preclinical","proteasome inhibitor","PSMB1",-0.539258934657708,2,-0.539258934657708,0.168902738686579,-0.539258934657708
"177","phenothiazine","Preclinical","dopamine receptor antagonist","",-0.533011977797254,1,-0.533011977797254,NA,-0.533011977797254
"250","TWS-119","Preclinical","glycogen synthase kinase inhibitor","GSK3B|JUN|MYC",-0.527782646801052,1,-0.527782646801052,NA,-0.527782646801052
"197","quercetin","Launched","polar auxin transport inhibitor","ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1",-0.524627519719544,3,-0.665673385918785,0.333189163277798,-0.524627519719544
"128","lylamine","Preclinical","cannabinoid receptor agonist","CNR1",-0.520917323984809,1,-0.520917323984809,NA,-0.520917323984809
"129","mebendazole","Launched","tubulin polymerization inhibitor","TUBA1A|TUBB|TUBB4B",-0.520040899795501,1,-0.520040899795501,NA,-0.520040899795501
"132","metformin","Launched","insulin sensitizer","ACACB|PRKAB1",-0.518141980718668,1,-0.518141980718668,NA,-0.518141980718668
"229","terfenadine","Withdrawn","histamine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|KCNH1|KCNH2",-0.518083552439381,1,-0.518083552439381,NA,-0.518083552439381
"230","tetrabenazine","Launched","vesicular monoamine transporter inhibitor","DRD2|SLC18A1|SLC18A2",-0.512649722465673,1,-0.512649722465673,NA,-0.512649722465673
"37","BX-795","Preclinical","IKK inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",-0.504674262342974,1,-0.504674262342974,NA,-0.504674262342974
"35","brucine","Preclinical","glycine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",-0.501840490797546,1,-0.501840490797546,NA,-0.501840490797546
"188","prochlorperazine","Launched","dopamine receptor antagonist","DRD1|DRD2|DRD3|DRD4",-0.49918200408998,1,-0.49918200408998,NA,-0.49918200408998
"68","desipramine","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A4|SMPD1",-0.486882851300029,1,-0.486882851300029,NA,-0.486882851300029
"131","mephenytoin","Launched","hydantoin antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",-0.47662868828513,1,-0.47662868828513,NA,-0.47662868828513
"111","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",-0.47548933683903,1,-0.47548933683903,NA,-0.47548933683903
"256","ursolic-acid","Phase 1","ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor","HSD11B1|PLA2G1B|PTPN1|PYGM",-0.465089103125913,1,-0.465089103125913,NA,-0.465089103125913
"200","rosuvastatin","Launched","HMGCR inhibitor","HMGCR",-0.463862109260882,1,-0.463862109260882,NA,-0.463862109260882
"89","estrone","Launched","estrogen receptor agonist|estrogenic hormone","ESR1|ESR2",-0.462226117440841,1,-0.462226117440841,NA,-0.462226117440841
"272","ZM-336372","Preclinical","RAF inhibitor","BRAF|LCK|MAPK14|RAF1",-0.454615834063686,2,-0.454615834063686,0.204860588636488,-0.454615834063686
"100","FGIN-1-43","Preclinical","benzodiazepine receptor agonist","TSPO",-0.442798714577856,1,-0.442798714577856,NA,-0.442798714577856
"208","SB-203580","Preclinical","p38 MAPK inhibitor","AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK1|MAPK10|MAPK11|MAPK12|MAPK14|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF",-0.440339857824521,2,-0.440339857824521,0.490609125063398,-0.440339857824521
"237","topotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",-0.440266822475412,3,-0.726497224656734,0.672572632203212,-0.440266822475412
"239","torin-2","Preclinical","mTOR inhibitor","MTOR",-0.437131171487,1,-0.437131171487,NA,-0.437131171487
"157","NSC-632839","Preclinical","ubiquitin specific protease inhibitor","SENP2|USP1|USP2|USP7",-0.433932223196028,2,-0.433932223196028,0.8014496578935,-0.433932223196028
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",-0.421793748174116,1,-0.421793748174116,NA,-0.421793748174116
"274","zonisamide","Launched","sodium channel blocker|T-type calcium channel blocker","CA1|CA10|CA11|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",-0.417002629272568,1,-0.417002629272568,NA,-0.417002629272568
"3","ABT-737","Phase 1/Phase 2","BCL inhibitor","BCL2|BCL2L1|BCL2L2",-0.41262050832603,1,-0.41262050832603,NA,-0.41262050832603
"117","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",-0.410604732690622,1,-0.410604732690622,NA,-0.410604732690622
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.407508033888402,1,-0.407508033888402,NA,-0.407508033888402
"94","EX-527","Phase 2","SIRT inhibitor","SIRT1",-0.403359626059012,1,-0.403359626059012,NA,-0.403359626059012
"130","mepacrine","Launched","cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator","PLA2G1B|PLA2G4A|PLA2G6|PLCL1",-0.402921413964359,3,-0.836196319018405,0.78006326915445,-0.402921413964359
"122","L-733060","Preclinical","tachykinin antagonist","TACR1",-0.401402278702892,1,-0.401402278702892,NA,-0.401402278702892
"185","PPT","Preclinical","estrogen receptor agonist","ESR1",-0.396143733567046,2,-0.396143733567046,0.0468512468516244,-0.396143733567046
"85","erlotinib","Launched","EGFR inhibitor","EGFR|NR1I2",-0.395958710682637,1,-0.395958710682637,NA,-0.395958710682637
"69","desoxycortone","Preclinical","mineralocorticoid receptor agonist","NR3C1|NR3C2",-0.391250365176745,2,-0.391250365176745,0.218494549360506,-0.391250365176745
"153","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",-0.389132340052585,1,-0.389132340052585,NA,-0.389132340052585
"232","TG-101348","Phase 3","FLT3 inhibitor|JAK inhibitor","BRD4|JAK1|JAK2|JAK3|TYK2",-0.377621969033012,1,-0.377621969033012,NA,-0.377621969033012
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",-0.369266725094946,1,-0.369266725094946,NA,-0.369266725094946
"186","prednisolone","Launched","glucocorticoid receptor agonist","NR3C1|NR3C2|SERPINA6",-0.366053169734151,2,-0.366053169734151,0.424759849101892,-0.366053169734151
"96","fenbendazole","Launched","tubulin polymerization inhibitor","TUBB",-0.364650891031259,1,-0.364650891031259,NA,-0.364650891031259
"138","mibefradil","Withdrawn","T-type calcium channel blocker","ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4",-0.360736196319018,1,-0.360736196319018,NA,-0.360736196319018
"137","mianserin","Launched","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.353023663453111,1,-0.353023663453111,NA,-0.353023663453111
"196","pyrvinium-pamoate","Launched","androgen receptor antagonist","AR",-0.34975167981303,2,-0.34975167981303,0.78659690371082,-0.34975167981303
"227","temsirolimus","Launched","mTOR inhibitor","MTOR",-0.329301782062518,4,-0.399459538416594,0.456185263498886,-0.329301782062518
"16","antimycin-a","Preclinical","ATP synthase inhibitor","CYCS",-0.314840782938942,1,-0.314840782938942,NA,-0.314840782938942
"233","thiotepa","Launched","cytochrome P450 inhibitor","CYP2B6|CYP3A4",-0.314490213263219,1,-0.314490213263219,NA,-0.314490213263219
"255","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",-0.313993572889278,1,-0.313993572889278,NA,-0.313993572889278
"52","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",-0.313380075956763,1,-0.313380075956763,NA,-0.313380075956763
"158","nutlin-3","Preclinical","MDM inhibitor","MDM2|TP53",-0.309874379199532,2,-0.309874379199532,0.706982836089057,-0.309874379199532
"102","fluvastatin","Launched","HMGCR inhibitor","HMGCR",-0.299722465673386,2,-0.299722465673386,0.469318111649932,-0.299722465673386
"199","ritanserin","Phase 3","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",-0.297370727432077,1,-0.297370727432077,NA,-0.297370727432077
"151","nilotinib","Launched","Abl kinase inhibitor|Bcr-Abl kinase inhibitor","ABL1|KIT",-0.293835816535203,1,-0.293835816535203,NA,-0.293835816535203
"150","neratinib","Phase 3","EGFR inhibitor","EGFR|ERBB2|KDR",-0.287194468789561,1,-0.287194468789561,NA,-0.287194468789561
"224","tamoxifen","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ",-0.284516505988899,1,-0.284516505988899,NA,-0.284516505988899
"90","ethambutol","Launched","bacterial cell wall synthesis inhibitor","",-0.278673678060181,1,-0.278673678060181,NA,-0.278673678060181
"183","pizotifen","Launched","serotonin receptor antagonist","HTR1A|HTR2A|HTR2C",-0.275912941863862,2,-0.275912941863862,0.511707334991877,-0.275912941863862
"276","zuclopenthixol","Launched","dopamine receptor antagonist","ADRA1A|ADRA2A|DRD1|DRD2|DRD5|HRH1|HTR2A",-0.273006134969325,1,-0.273006134969325,NA,-0.273006134969325
"161","olaparib","Launched","PARP inhibitor","PARP1|PARP2",-0.270315188106599,3,-0.461115980134385,0.622290350857439,-0.270315188106599
"231","tetrindole","Phase 3","monoamine oxidase inhibitor","MAOA",-0.268448729184925,1,-0.268448729184925,NA,-0.268448729184925
"76","doxorubicin","Launched","topoisomerase inhibitor","TOP2A",-0.255024832018697,2,-0.255024832018697,0.509889473562008,-0.255024832018697
"222","tacrolimus","Launched","calcineurin inhibitor","FKBP1A",-0.254674262342974,2,-0.254674262342974,0.971337071521258,-0.254674262342974
"181","pifithrin-mu","Preclinical","HSP inhibitor","HSPA1A|TP53",-0.253754016944201,2,-0.253754016944201,0.203848370340312,-0.253754016944201
"49","cholic-acid","Launched","bile acid","ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B",-0.244522348816827,1,-0.244522348816827,NA,-0.244522348816827
"217","SKF-83566","Preclinical","dopamine receptor antagonist","DRD1|DRD5",-0.237861524978089,1,-0.237861524978089,NA,-0.237861524978089
"223","talniflumate","Launched","cyclooxygenase inhibitor","CLCA1",-0.216681273736488,1,-0.216681273736488,NA,-0.216681273736488
"53","clonidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",-0.208735027753433,1,-0.208735027753433,NA,-0.208735027753433
"42","carbenoxolone","Launched","11-beta hydroxysteroid dehydrogenase inhibitor","GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|HSD11B1|PANX1|PANX2|PANX3",-0.205404615834064,1,-0.205404615834064,NA,-0.205404615834064
"216","sirolimus","Launched","mTOR inhibitor","FGF2|FKBP1A|MTOR",-0.184247086701074,6,-0.285728892784107,0.628392041356169,-0.184247086701074
"9","amiodarone","Launched","potassium channel blocker","ADRB1|CACNA1H|CACNA2D2|KCNA7|KCNH2",-0.182909728308501,1,-0.182909728308501,NA,-0.182909728308501
"275","zoxazolamine","Phase 2","myorelaxant","",-0.17589833479404,1,-0.17589833479404,NA,-0.17589833479404
"121","L-670596","Preclinical","prostanoid receptor antagonist","",-0.175576979257961,1,-0.175576979257961,NA,-0.175576979257961
"38","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",-0.14152789950336,2,-0.14152789950336,0.627596001146026,-0.14152789950336
"2","3-amino-benzamide","Phase 2","PARP inhibitor","PARP1",-0.141016652059597,1,-0.141016652059597,NA,-0.141016652059597
"176","phenacetin","Withdrawn","cyclooxygenase inhibitor","PTGS1",-0.135699678644464,1,-0.135699678644464,NA,-0.135699678644464
"82","enzalutamide","Launched","androgen receptor antagonist","AR",-0.132447171097478,1,-0.132447171097478,NA,-0.132447171097478
"1","10-DEBC","Preclinical","AKT inhibitor","PIM1",-0.131668127373649,1,-0.131668127373649,NA,-0.131668127373649
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",-0.125796085305288,1,-0.125796085305288,NA,-0.125796085305288
