"","database","category","pval","qval","genes"
"481","GO_Biological_Process_2017","negative regulation of myoblast differentiation (GO:0045662)",0.000247346867793216,0.00460402465278737,"BMP4,MSTN,SOX8"
"497","GO_Biological_Process_2017","response to gamma radiation (GO:0010332)",0.000247346867793216,0.00460402465278737,"FANCD2,MYC,TP53"
"548","GO_Biological_Process_2017","regulation of chromosome segregation (GO:0051983)",0.000247346867793216,0.00460402465278737,"KIF2C,MKI67,BUB1"
"181","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.000295391912540011,0.0053761328082282,"CCNB1,CDK1,TP53,GTSE1,SOX4,AURKA"
"226","GO_Biological_Process_2017","embryonic skeletal system development (GO:0048706)",0.000349512340640725,0.00596355431218237,"COL1A1,WNT5A,SULF1"
"461","GO_Biological_Process_2017","pulmonary valve morphogenesis (GO:0003184)",0.000349512340640725,0.00596355431218237,"BMP4,HEY1,STRA6"
"533","GO_Biological_Process_2017","mitotic spindle midzone assembly (GO:0051256)",0.000349512340640725,0.00596355431218237,"RACGAP1,KIF4A,KIF23"
"185","GO_Biological_Process_2017","osteoblast differentiation (GO:0001649)",0.000415703401870786,0.00694818543126885,"BMP4,MRC2,BMP2,LRRC17,TNC,SOX8"
"179","GO_Biological_Process_2017","protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)",0.000448851392414768,0.00728382660011798,"CDC20,CCNB1,PTTG1,UBE2C,CDK1,BUB1B,MAD2L1,AURKA"
"197","GO_Biological_Process_2017","cell fate commitment (GO:0045165)",0.000453571619787567,0.00728382660011798,"BMP2,WNT5A,GAS1,SOX8"
"495","GO_Biological_Process_2017","positive regulation of cartilage development (GO:0061036)",0.000475360117660823,0.00734565917668328,"BMP4,BMP2,SOX6"
"527","GO_Biological_Process_2017","positive regulation of ubiquitin protein ligase activity (GO:1904668)",0.000475360117660823,0.00734565917668328,"CDC20,UBE2C,FBXO5"
"180","GO_Biological_Process_2017","axon guidance (GO:0007411)",0.000527948806741669,0.00800722356891531,"RET,NGFR,WNT5A,EPHB2,NTN1,GFRA2,EPHB1,EPHB3"
"186","GO_Biological_Process_2017","interstrand cross-link repair (GO:0036297)",0.000555296220659074,0.00826886554035966,"FANCI,RAD51AP1,EME1,FANCD2,FANCA"
"216","GO_Biological_Process_2017","positive regulation of protein localization to nucleus (GO:1900182)",0.000806176429387064,0.0113584961072335,"NGFR,CDK1,GTSE1"
"233","GO_Biological_Process_2017","mitotic chromosome condensation (GO:0007076)",0.000806176429387064,0.0113584961072335,"CDCA5,NUSAP1,NCAPG"
"436","GO_Biological_Process_2017","dendritic spine morphogenesis (GO:0060997)",0.000806176429387064,0.0113584961072335,"EPHB2,EPHB1,EPHB3"
"188","GO_Biological_Process_2017","canonical Wnt signaling pathway (GO:0060070)",0.000818255519324511,0.0113584961072335,"TCF7L1,FZD2,PTK7,MYC,SOX4"
"204","GO_Biological_Process_2017","regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)",0.000927501882398783,0.0126604006947434,"CDKN2C,CDC6,PKMYT1,CDC25A"
"202","GO_Biological_Process_2017","positive regulation of neuron differentiation (GO:0045666)",0.00105270331835008,0.0141338363562085,"BMP2,TCF12,SOX11,TCF3"
"167","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.00113744835029911,0.0150253257886286,"F2R,IGF2,SOX11,FOXM1,AR,SFRP2,CDK4,PRC1,MYC,HAS2,BIRC5,KIF20B,SOX4"
"189","GO_Biological_Process_2017","double-strand break repair (GO:0006302)",0.00116442239453045,0.0151374911288959,"FEN1,EME1,CDCA5,BRCA2,REC8"
"382","GO_Biological_Process_2017","blood vessel development (GO:0001568)",0.00125491524823563,0.0158119321277689,"COL1A1,COL1A2,STRA6"
"397","GO_Biological_Process_2017","positive regulation of synapse assembly (GO:0051965)",0.00125491524823563,0.0158119321277689,"EPHB2,EPHB1,EPHB3"
"199","GO_Biological_Process_2017","positive regulation of cytokinesis (GO:0032467)",0.00133785114740225,0.0166015165109461,"RACGAP1,KIF23,CDC6,KIF20B"
"201","GO_Biological_Process_2017","positive regulation of osteoblast differentiation (GO:0045669)",0.00149887744317964,0.0183220988949869,"BMP4,FBN2,BMP2,SOX11"
"302","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.00152779697160678,0.0184009664668523,"XRCC2,RAD54L,REC8"
"198","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.00167292173035399,0.0198568535820278,"TPX2,BIRC5,MYBL2,KIF11"
"196","GO_Biological_Process_2017","retinoid metabolic process (GO:0001523)",0.00173673791016307,0.0203198335489079,"GPC3,GPC2,SDC1,LPL,STRA6"
"182","GO_Biological_Process_2017","cellular protein metabolic process (GO:0044267)",0.00177786300867698,0.0205080254099499,"BMP4,MMP2,IGFBP2,NPPA,TNC,GPC3,IGF2,TGFBI,LYZ"
"808","GO_Biological_Process_2017","telencephalon development (GO:0021537)",0.00209144835836719,0.0225381079671411,"BMP4,BMP2"
"828","GO_Biological_Process_2017","digestive tract morphogenesis (GO:0048546)",0.00209144835836719,0.0225381079671411,"STRA6,EPHB3"
"892","GO_Biological_Process_2017","negative regulation of cardiac muscle cell differentiation (GO:2000726)",0.00209144835836719,0.0225381079671411,"BMP2,SOX6"
"909","GO_Biological_Process_2017","noradrenergic neuron differentiation (GO:0003357)",0.00209144835836719,0.0225381079671411,"SOX11,SOX4"
"920","GO_Biological_Process_2017","double-strand break repair via break-induced replication (GO:0000727)",0.00209144835836719,0.0225381079671411,"GINS2,GINS4"
"200","GO_Biological_Process_2017","angiogenesis (GO:0001525)",0.00250857212674558,0.0266820853481121,"CALCRL,HEY1,TGFBI,EPHB2,EPHB1,EPHB3"
"350","GO_Biological_Process_2017","spindle organization (GO:0007051)",0.00255885667027815,0.0268679950379206,"ASPM,KIF11,AURKA"
"183","GO_Biological_Process_2017","multicellular organism development (GO:0007275)",0.00262378127767127,0.0272009729925667,"RECQL4,HELLS,CDK4,IGF2,C19ORF57,ID3,ANGPTL2,PCOLCE,TP53"
"213","GO_Biological_Process_2017","cellular response to UV (GO:0034644)",0.00275694358636411,0.0282242099654026,"MYC,BMF,TP53,CDC25A"
"310","GO_Biological_Process_2017","ventricular septum morphogenesis (GO:0060412)",0.00297793689968414,0.0295863152724656,"HEY1,SOX11,SOX4"
"645","GO_Biological_Process_2017","urogenital system development (GO:0001655)",0.00310674372824425,0.0295863152724656,"EPHB2,EPHB3"
"664","GO_Biological_Process_2017","enteric nervous system development (GO:0048484)",0.00310674372824425,0.0295863152724656,"KIF26A,SOX8"
"665","GO_Biological_Process_2017","negative regulation of stress-activated MAPK cascade (GO:0032873)",0.00310674372824425,0.0295863152724656,"MYC,FOXM1"
"710","GO_Biological_Process_2017","regulation of embryonic development (GO:0045995)",0.00310674372824425,0.0295863152724656,"RACGAP1,CDK1"
"826","GO_Biological_Process_2017","positive regulation of osteoblast proliferation (GO:0033690)",0.00310674372824425,0.0295863152724656,"BMP2,SOX8"
"331","GO_Biological_Process_2017","positive regulation of BMP signaling pathway (GO:0030513)",0.00343679968699826,0.0319856698142224,"BMP4,SOX11,SULF1"
"339","GO_Biological_Process_2017","protein localization to nucleus (GO:0034504)",0.00343679968699826,0.0319856698142224,"BMP4,COL1A1,SIX1"
"208","GO_Biological_Process_2017","cytokinesis (GO:0000910)",0.0035970106403196,0.0331005810609186,"ESPL1,PRC1,KIF23,BRCA2"
"583","GO_Biological_Process_2017","tetrahydrofolate metabolic process (GO:0046653)",0.00430730485941536,0.0367466945818873,"MTHFD2,SHMT2"
"600","GO_Biological_Process_2017","developmental growth (GO:0048589)",0.00430730485941536,0.0367466945818873,"GAS1,STRA6"
"625","GO_Biological_Process_2017","chromosome organization (GO:0051276)",0.00430730485941536,0.0367466945818873,"MYC,CDCA8"
"629","GO_Biological_Process_2017","regulation of attachment of spindle microtubules to kinetochore (GO:0051988)",0.00430730485941536,0.0367466945818873,"RACGAP1,NEK2"
"668","GO_Biological_Process_2017","positive regulation of double-strand break repair (GO:2000781)",0.00430730485941536,0.0367466945818873,"TIMELESS,FOXM1"
"727","GO_Biological_Process_2017","negative regulation of mitotic nuclear division (GO:0045839)",0.00430730485941536,0.0367466945818873,"BMP4,CHEK1"
"738","GO_Biological_Process_2017","replicative senescence (GO:0090399)",0.00430730485941536,0.0367466945818873,"CHEK1,TP53"
"334","GO_Biological_Process_2017","positive regulation of mitotic nuclear division (GO:0045840)",0.00447832393623044,0.0370522397295009,"IGF2,NUSAP1,AURKA"
"337","GO_Biological_Process_2017","cerebral cortex development (GO:0021987)",0.00447832393623044,0.0370522397295009,"COL3A1,TACC3,WDR62"
"175","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)",0.00447884216510451,0.0370522397295009,"TCF12,WNT5A,CKAP2,SIX1,SOX11,ETV1,FOXM1,ETV4,BMP4,AR,BMP2,SFRP2,HEY1,CREB3L4,MYC,MYBL2,SOX8,TCF3,TP53,SOX4"
"218","GO_Biological_Process_2017","SMAD protein signal transduction (GO:0060395)",0.00459575308556003,0.0376392177707366,"BMP4,BMP2,MSTN,ATOH8"
"324","GO_Biological_Process_2017","DNA replication initiation (GO:0006270)",0.00506302294335152,0.0406530959863225,"PRIM1,GINS4,MCM2"
"344","GO_Biological_Process_2017","cellular response to BMP stimulus (GO:0071773)",0.00506302294335152,0.0406530959863225,"TMEM100,BMP4,BMP2"
"195","GO_Biological_Process_2017","positive regulation of cell migration (GO:0030335)",0.00548880165325802,0.0408895411876342,"COL1A1,RET,BMP2,MMP14,F2R,HAS2,GTSE1"
"555","GO_Biological_Process_2017","positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)",0.00568750279454111,0.0408895411876342,"BMP4,MYCN"
"558","GO_Biological_Process_2017","eyelid development in camera-type eye (GO:0061029)",0.00568750279454111,0.0408895411876342,"SOX11,STRA6"
"569","GO_Biological_Process_2017","DNA replication checkpoint (GO:0000076)",0.00568750279454111,0.0408895411876342,"CDT1,CDC6"
"585","GO_Biological_Process_2017","kinetochore assembly (GO:0051382)",0.00568750279454111,0.0408895411876342,"CENPE,CENPF"
"591","GO_Biological_Process_2017","regulation of sensory perception of pain (GO:0051930)",0.00568750279454111,0.0408895411876342,"TMEM100,F2R"
"730","GO_Biological_Process_2017","epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)",0.00568750279454111,0.0408895411876342,"BMP4,HEY1"
"731","GO_Biological_Process_2017","protein localization to kinetochore (GO:0034501)",0.00568750279454111,0.0408895411876342,"CDK1,BUB1B"
"755","GO_Biological_Process_2017","hematopoietic stem cell proliferation (GO:0071425)",0.00568750279454111,0.0408895411876342,"SFRP2,WNT5A"
"769","GO_Biological_Process_2017","oligosaccharide catabolic process (GO:0009313)",0.00568750279454111,0.0408895411876342,"NEU4,MAN2B1"
"348","GO_Biological_Process_2017","mitotic cell cycle checkpoint (GO:0007093)",0.00569158448765604,0.0408895411876342,"BUB1B,BUB1,MAD2L1"
"364","GO_Biological_Process_2017","glycosaminoglycan catabolic process (GO:0006027)",0.00569158448765604,0.0408895411876342,"GPC3,SDC1,GPC2"
"264","GO_Biological_Process_2017","synapse assembly (GO:0007416)",0.00619611984324146,0.0441271491444761,"PCDHB2,PCDHB5,PCDHB3,PCDHB9"
"323","GO_Biological_Process_2017","endodermal cell differentiation (GO:0035987)",0.00636485027808991,0.0445539519466294,"MMP14,MMP15,MMP2"
"371","GO_Biological_Process_2017","strand displacement (GO:0000732)",0.00636485027808991,0.0445539519466294,"RAD51AP1,XRCC2,BRCA2"
"361","GO_Biological_Process_2017","positive regulation of fibroblast proliferation (GO:0048146)",0.00708359538540206,0.0482200103710458,"CDK4,MYC,WNT5A"
"534","GO_Biological_Process_2017","embryonic skeletal system morphogenesis (GO:0048704)",0.00724183305938784,0.0482200103710458,"SIX1,SOX11"
"549","GO_Biological_Process_2017","cardiac epithelial to mesenchymal transition (GO:0060317)",0.00724183305938784,0.0482200103710458,"BMP2,HEY1"
"606","GO_Biological_Process_2017","axonal fasciculation (GO:0007413)",0.00724183305938784,0.0482200103710458,"EPHB2,EPHB3"
"687","GO_Biological_Process_2017","spinal cord development (GO:0021510)",0.00724183305938784,0.0482200103710458,"SOX11,SOX4"
"713","GO_Biological_Process_2017","cytoplasmic sequestering of transcription factor (GO:0042994)",0.00724183305938784,0.0482200103710458,"TONSL,MDFI"
"192","GO_Biological_Process_2017","negative regulation of cell proliferation (GO:0008285)",0.0079457787889651,0.0524805873238905,"BMP4,AR,BMP2,SFRP2,CDKN2C,F2R,CDC6,TP53,DHRS2,SOX4"
"328","GO_Biological_Process_2017","CENP-A containing nucleosome assembly (GO:0034080)",0.00866030397183734,0.0560478163579085,"CENPH,HJURP,CENPM"
"489","GO_Biological_Process_2017","cardiac right ventricle morphogenesis (GO:0003215)",0.00896491323917705,0.0560478163579085,"BMP4,SOX4"
"523","GO_Biological_Process_2017","microtubule depolymerization (GO:0007019)",0.00896491323917705,0.0560478163579085,"KIF18B,KIF2C"
"535","GO_Biological_Process_2017","sympathetic nervous system development (GO:0048485)",0.00896491323917705,0.0560478163579085,"SOX11,SOX4"
"560","GO_Biological_Process_2017","UV protection (GO:0009650)",0.00896491323917705,0.0560478163579085,"MFAP4,FEN1"
"661","GO_Biological_Process_2017","positive regulation of cell adhesion mediated by integrin (GO:0033630)",0.00896491323917705,0.0560478163579085,"RET,SFRP2"
"670","GO_Biological_Process_2017","negative regulation of transcription regulatory region DNA binding (GO:2000678)",0.00896491323917705,0.0560478163579085,"HEY1,SOX11"
"240","GO_Biological_Process_2017","muscle organ development (GO:0007517)",0.00922862790359474,0.0572594413109401,"MSTN,TCF12,COL6A3,SOX6"
"336","GO_Biological_Process_2017","positive regulation of bone mineralization (GO:0030501)",0.00951950420413139,0.058620104835967,"BMP4,FBN2,BMP2"
"312","GO_Biological_Process_2017","cellular response to drug (GO:0035690)",0.0104266614417307,0.0627899685351284,"MYC,FBP1,TP53"
"315","GO_Biological_Process_2017","nucleobase-containing small molecule interconversion (GO:0015949)",0.0104266614417307,0.0627899685351284,"RRM1,RRM2,TYMS"
"318","GO_Biological_Process_2017","positive regulation of Wnt signaling pathway (GO:0030177)",0.0104266614417307,0.0627899685351284,"BMP2,SULF1,SOX4"
"191","GO_Biological_Process_2017","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)",0.0106287433937718,0.0635397141569277,"CBX2,SOX11,FOXM1,BMP4,AR,BMP2,H2AFY2,HEY1,MYC,TCF3,TP53,RCOR2,MDFI,EZH2"
"643","GO_Biological_Process_2017","supramolecular fiber organization (GO:0097435)",0.0108514805996956,0.0639378605118753,"MFAP4,COL3A1"
"671","GO_Biological_Process_2017","lung alveolus development (GO:0048286)",0.0108514805996956,0.0639378605118753,"BMP4,STRA6"
"342","GO_Biological_Process_2017","epithelial to mesenchymal transition (GO:0001837)",0.0123866897982305,0.0723434466125018,"BMP2,WNT5A,FAM83D"
"506","GO_Biological_Process_2017","positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)",0.012896389750214,0.0723434466125018,"SIX1,SOX8"
"589","GO_Biological_Process_2017","keratan sulfate catabolic process (GO:0042340)",0.012896389750214,0.0723434466125018,"ACAN,LUM"
"616","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.012896389750214,0.0723434466125018,"FOXM1,TP53"
"627","GO_Biological_Process_2017","mitotic recombination (GO:0006312)",0.012896389750214,0.0723434466125018,"TOP2A,XRCC2"
"658","GO_Biological_Process_2017","dermatan sulfate biosynthetic process (GO:0030208)",0.012896389750214,0.0723434466125018,"BCAN,UST"
"690","GO_Biological_Process_2017","resolution of meiotic recombination intermediates (GO:0000712)",0.012896389750214,0.0723434466125018,"TOP2A,EME1"
"300","GO_Biological_Process_2017","positive regulation of epithelial to mesenchymal transition (GO:0010718)",0.0134403490583245,0.0743759856673496,"COL1A1,BMP2,EZH2"
"333","GO_Biological_Process_2017","regulation of mitotic cell cycle (GO:0007346)",0.0134403490583245,0.0743759856673496,"CDK1,BIRC5,FBXO5"
"338","GO_Biological_Process_2017","DNA synthesis involved in DNA repair (GO:0000731)",0.0145435453702142,0.0799406956926539,"RAD51AP1,XRCC2,BRCA2"
"521","GO_Biological_Process_2017","positive regulation of collagen biosynthetic process (GO:0032967)",0.0150946103545826,0.0813321439500205,"BMP4,F2R"
"563","GO_Biological_Process_2017","mitotic spindle assembly checkpoint (GO:0007094)",0.0150946103545826,0.0813321439500205,"CENPF,BUB1B"
"619","GO_Biological_Process_2017","thymus development (GO:0048538)",0.0150946103545826,0.0813321439500205,"SIX1,EPHB3"
"307","GO_Biological_Process_2017","glycosaminoglycan biosynthetic process (GO:0006024)",0.016899579046199,0.0887227526094323,"GPC3,SDC1,GPC2"
"362","GO_Biological_Process_2017","negative regulation of cell death (GO:0060548)",0.016899579046199,0.0887227526094323,"BMP4,SOX11,SOX4"
"450","GO_Biological_Process_2017","endocardial cushion morphogenesis (GO:0003203)",0.0174412248719397,0.0887227526094323,"BMP2,HEY1"
"520","GO_Biological_Process_2017","positive regulation of protein export from nucleus (GO:0046827)",0.0174412248719397,0.0887227526094323,"GTSE1,TP53"
"553","GO_Biological_Process_2017","ureteric bud development (GO:0001657)",0.0174412248719397,0.0887227526094323,"BMP4,SIX1"
"571","GO_Biological_Process_2017","positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)",0.0174412248719397,0.0887227526094323,"CDK4,CDK1"
"575","GO_Biological_Process_2017","regulation of double-strand break repair via homologous recombination (GO:0010569)",0.0174412248719397,0.0887227526094323,"RAD51AP1,CHEK1"
"587","GO_Biological_Process_2017","inner ear morphogenesis (GO:0042472)",0.0174412248719397,0.0887227526094323,"SIX1,EPHB2"
"598","GO_Biological_Process_2017","negative regulation of osteoclast differentiation (GO:0045671)",0.0174412248719397,0.0887227526094323,"MAFB,LRRC17"
"478","GO_Biological_Process_2017","inner ear development (GO:0048839)",0.0199314263531947,0.0977475340315359,"BMP2,SIX1"
"486","GO_Biological_Process_2017","positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)",0.0199314263531947,0.0977475340315359,"NGFR,TP53"
"487","GO_Biological_Process_2017","negative regulation of phosphorylation (GO:0042326)",0.0199314263531947,0.0977475340315359,"BMP4,CDKN2C"
"513","GO_Biological_Process_2017","regulation of mitotic spindle organization (GO:0060236)",0.0199314263531947,0.0977475340315359,"TPX2,TACC3"
"605","GO_Biological_Process_2017","negative regulation of catalytic activity (GO:0043086)",0.0199314263531947,0.0977475340315359,"NES,TIMP4"
"609","GO_Biological_Process_2017","centriole replication (GO:0007099)",0.0199314263531947,0.0977475340315359,"PLK4,WDR62"
"297","GO_Biological_Process_2017","cellular response to retinoic acid (GO:0071300)",0.0208104028066324,0.101450713682333,"RET,PTK7,WNT5A"
"205","GO_Biological_Process_2017","positive regulation of apoptotic process (GO:0043065)",0.0213057337676993,0.103250863643466,"TOP2A,BMP4,NGFR,BMP2,SFRP2,BMF,TP53,SOX4"
