"","database","category","pval","qval","genes"
"154","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.0613841190919937,0.193041675541124,"RAD51"
"164","GO_Biological_Process_2017","hyaluronan catabolic process (GO:0030214)",0.0613841190919937,0.193041675541124,"HMMR"
"159","GO_Biological_Process_2017","mitotic sister chromatid segregation (GO:0000070)",0.0650946202206324,0.193041675541124,"NUSAP1"
"210","GO_Biological_Process_2017","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)",0.0650946202206324,0.193041675541124,"SOX11"
"158","GO_Biological_Process_2017","cellular response to estradiol stimulus (GO:0071392)",0.0687906380852882,0.193041675541124,"EGFR"
"139","GO_Biological_Process_2017","learning or memory (GO:0007611)",0.0724722285001599,0.193041675541124,"EGFR"
"151","GO_Biological_Process_2017","positive regulation of phosphorylation (GO:0042327)",0.0724722285001599,0.193041675541124,"EGFR"
"184","GO_Biological_Process_2017","spindle organization (GO:0007051)",0.0724722285001599,0.193041675541124,"ASPM"
"148","GO_Biological_Process_2017","negative regulation of protein catabolic process (GO:0042177)",0.0761394470522833,0.193041675541124,"EGFR"
"149","GO_Biological_Process_2017","ventricular septum morphogenesis (GO:0060412)",0.0761394470522833,0.193041675541124,"SOX11"
"152","GO_Biological_Process_2017","positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)",0.0761394470522833,0.193041675541124,"CKS2"
"165","GO_Biological_Process_2017","positive regulation of BMP signaling pathway (GO:0030513)",0.0797923491377335,0.193041675541124,"SOX11"
"144","GO_Biological_Process_2017","cellular protein localization (GO:0034613)",0.0834309899349721,0.193041675541124,"GRID2"
"147","GO_Biological_Process_2017","cellular response to cadmium ion (GO:0071276)",0.0834309899349721,0.193041675541124,"EGFR"
"168","GO_Biological_Process_2017","regulation of nitric-oxide synthase activity (GO:0050999)",0.0834309899349721,0.193041675541124,"EGFR"
"125","GO_Biological_Process_2017","cation transport (GO:0006812)",0.0870554243993061,0.193041675541124,"CNGA3"
"157","GO_Biological_Process_2017","cellular response to epidermal growth factor stimulus (GO:0071364)",0.0870554243993061,0.193041675541124,"EGFR"
"161","GO_Biological_Process_2017","positive regulation of mitotic nuclear division (GO:0045840)",0.0870554243993061,0.193041675541124,"NUSAP1"
"167","GO_Biological_Process_2017","ossification (GO:0001503)",0.0870554243993061,0.193041675541124,"EGFR"
"174","GO_Biological_Process_2017","positive regulation of muscle cell differentiation (GO:0051149)",0.0870554243993061,0.193041675541124,"CDON"
"176","GO_Biological_Process_2017","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.0870554243993061,0.193041675541124,"EGFR"
"74","GO_Biological_Process_2017","G2/M transition of mitotic cell cycle (GO:0000086)",0.0887193628923131,0.193041675541124,"HMMR,FOXM1"
"146","GO_Biological_Process_2017","activation of phospholipase C activity (GO:0007202)",0.0906657073023289,0.193041675541124,"EGFR"
"169","GO_Biological_Process_2017","positive regulation of nitric oxide biosynthetic process (GO:0045429)",0.0906657073023289,0.193041675541124,"EGFR"
"183","GO_Biological_Process_2017","reciprocal meiotic recombination (GO:0007131)",0.0906657073023289,0.193041675541124,"RAD51"
"175","GO_Biological_Process_2017","glycosaminoglycan catabolic process (GO:0006027)",0.0942618931734941,0.193041675541124,"GPC2"
"177","GO_Biological_Process_2017","regulation of endocytosis (GO:0030100)",0.0942618931734941,0.193041675541124,"STON1"
"185","GO_Biological_Process_2017","positive regulation of DNA repair (GO:0045739)",0.0942618931734941,0.193041675541124,"EGFR"
"163","GO_Biological_Process_2017","regulation of cell motility (GO:2000145)",0.0978440363816366,0.193041675541124,"EGFR"
"171","GO_Biological_Process_2017","cellular response to reactive oxygen species (GO:0034614)",0.0978440363816366,0.193041675541124,"EGFR"
"188","GO_Biological_Process_2017","strand displacement (GO:0000732)",0.0978440363816366,0.193041675541124,"RAD51"
"189","GO_Biological_Process_2017","single fertilization (GO:0007338)",0.0978440363816366,0.193041675541124,"CLGN"
"186","GO_Biological_Process_2017","DNA recombination (GO:0006310)",0.10141219104358,0.193041675541124,"RAD51"
"187","GO_Biological_Process_2017","positive regulation of DNA replication (GO:0045740)",0.10141219104358,0.193041675541124,"EGFR"
"190","GO_Biological_Process_2017","replication fork processing (GO:0031297)",0.10141219104358,0.193041675541124,"RAD51"
"199","GO_Biological_Process_2017","phagosome acidification (GO:0090383)",0.10141219104358,0.193041675541124,"RAB39A"
"178","GO_Biological_Process_2017","outflow tract morphogenesis (GO:0003151)",0.104966411075486,0.193041675541124,"SOX11"
"179","GO_Biological_Process_2017","glycosaminoglycan metabolic process (GO:0030203)",0.104966411075486,0.193041675541124,"GPC2"
"194","GO_Biological_Process_2017","cellular response to ionizing radiation (GO:0071479)",0.104966411075486,0.193041675541124,"RAD51"
"195","GO_Biological_Process_2017","negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)",0.108506750233268,0.196981559570707,"EGFR"
"66","GO_Biological_Process_2017","positive regulation of transcription, DNA-templated (GO:0045893)",0.111383186515713,0.196981559570707,"CKS2,SOX11,FOXM1,EGFR"
"170","GO_Biological_Process_2017","mitotic cytokinesis (GO:0000281)",0.11203326200584,0.196981559570707,"NUSAP1"
"200","GO_Biological_Process_2017","telomere maintenance via recombination (GO:0000722)",0.11203326200584,0.196981559570707,"RAD51"
"172","GO_Biological_Process_2017","endosome organization (GO:0007032)",0.115545999729197,0.197578272399257,"PI4K2B"
"204","GO_Biological_Process_2017","positive regulation of neuron differentiation (GO:0045666)",0.115545999729197,0.197578272399257,"SOX11"
"79","GO_Biological_Process_2017","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.116077235034563,0.197578272399257,"TREM2,EGFR"
"192","GO_Biological_Process_2017","positive regulation of epithelial cell proliferation (GO:0050679)",0.119045016504301,0.20049686990198,"EGFR"
"162","GO_Biological_Process_2017","positive regulation of osteoblast differentiation (GO:0045669)",0.126002098661974,0.207838513256864,"SOX11"
"166","GO_Biological_Process_2017","regulation of mitotic cell cycle (GO:0007346)",0.126002098661974,0.207838513256864,"CKS2"
"180","GO_Biological_Process_2017","DNA synthesis involved in DNA repair (GO:0000731)",0.129460269266928,0.211363704925596,"RAD51"
"143","GO_Biological_Process_2017","ERBB2 signaling pathway (GO:0038128)",0.136336131046378,0.215978029380401,"EGFR"
"160","GO_Biological_Process_2017","glycosaminoglycan biosynthetic process (GO:0006024)",0.136336131046378,0.215978029380401,"GPC2"
"193","GO_Biological_Process_2017","negative regulation of cell death (GO:0060548)",0.136336131046378,0.215978029380401,"SOX11"
"70","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.138382536685817,0.217070645781674,"SOX11,FOXM1,EGFR"
"205","GO_Biological_Process_2017","mitotic metaphase plate congression (GO:0007080)",0.13975392625195,0.217093477672932,"CDCA5"
"213","GO_Biological_Process_2017","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)",0.143158366680761,0.220243641047324,"GRID2"
"156","GO_Biological_Process_2017","female pregnancy (GO:0007565)",0.14992738906702,0.226305492931351,"PAPPA"
"219","GO_Biological_Process_2017","positive regulation of MAP kinase activity (GO:0043406)",0.14992738906702,0.226305492931351,"EGFR"
"191","GO_Biological_Process_2017","peptidyl-tyrosine autophosphorylation (GO:0038083)",0.159982043410763,0.239225485474038,"EGFR"
"142","GO_Biological_Process_2017","interstrand cross-link repair (GO:0036297)",0.166619818712044,0.244579550403,"RAD51"
"198","GO_Biological_Process_2017","nucleosome assembly (GO:0006334)",0.166619818712044,0.244579550403,"HIST1H2BO"
"196","GO_Biological_Process_2017","peptidyl-tyrosine phosphorylation (GO:0018108)",0.169919259133992,0.244928661814764,"EGFR"
"221","GO_Biological_Process_2017","humoral immune response (GO:0006959)",0.169919259133992,0.244928661814764,"TREM2"
"222","GO_Cellular_Component_2017","chromosome (GO:0005694)",0.0136650251197054,0.240057545821511,"CDCA2,CDCA5"
"235","GO_Cellular_Component_2017","cohesin complex (GO:0008278)",0.0195965343527764,0.240057545821511,"CDCA5"
"242","GO_Cellular_Component_2017","condensin complex (GO:0000796)",0.0195965343527764,0.240057545821511,"NCAPH"
"260","GO_Cellular_Component_2017","microtubule minus-end (GO:0036449)",0.0195965343527764,0.240057545821511,"ASPM"
