"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"166","PAC-1","Phase 1","caspase activator","CASP3",-0.702453987730061,1,-0.702453987730061,NA,-0.702453987730061
"258","vemurafenib","Launched","RAF inhibitor","BRAF|RAF1",-0.699556918882072,1,-0.699556918882072,NA,-0.699556918882072
"81","entinostat","Phase 3","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC9",-0.687883435582822,1,-0.687883435582822,NA,-0.687883435582822
"237","topotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",-0.661639400136333,3,-0.744887525562372,0.251481044726132,-0.661639400136333
"231","tetrindole","Phase 3","monoamine oxidase inhibitor","MAOA",-0.661298568507157,1,-0.661298568507157,NA,-0.661298568507157
"28","BI-2536","Phase 2","PLK inhibitor","BRD4|PLK1|PLK2|PLK3",-0.659764826175869,1,-0.659764826175869,NA,-0.659764826175869
"179","piceatannol","Preclinical","SYK inhibitor","ATP5A1|ATP5B|ATP5C1|IRF3",-0.655163599182004,1,-0.655163599182004,NA,-0.655163599182004
"139","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.636758691206544,1,-0.636758691206544,NA,-0.636758691206544
"73","dipyridamole","Launched","phosphodiesterase inhibitor","ADA|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|SLC29A1",-0.630623721881391,1,-0.630623721881391,NA,-0.630623721881391
"10","amlodipine","Launched","calcium channel blocker","CA1|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA2D3|CACNB1|CACNB2|SMPD1",-0.626278118609407,1,-0.626278118609407,NA,-0.626278118609407
"161","olaparib","Launched","PARP inhibitor","PARP1|PARP2",-0.624801181549648,3,-0.601993865030675,0.0928294820650948,-0.624801181549648
"126","lonidamine","Launched","glucokinase inhibitor","GCK",-0.621932515337423,1,-0.621932515337423,NA,-0.621932515337423
"6","alvocidib","Phase 2","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM",-0.615030674846626,1,-0.615030674846626,NA,-0.615030674846626
"39","camptothecin","Phase 3","topoisomerase inhibitor","TOP1",-0.611707566462168,1,-0.611707566462168,NA,-0.611707566462168
"220","stavudine","Launched","DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor","",-0.59381390593047,1,-0.59381390593047,NA,-0.59381390593047
"262","WAY-161503","Preclinical","serotonin receptor agonist","HTR2C",-0.589468302658487,1,-0.589468302658487,NA,-0.589468302658487
"173","PF-04217903","Phase 1","c-Met inhibitor","MET",-0.573790047716428,1,-0.573790047716428,NA,-0.573790047716428
"34","bromperidol","Launched","dopamine receptor antagonist","DRD2",-0.562372188139059,1,-0.562372188139059,NA,-0.562372188139059
"172","perhexiline","Launched","carnitine palmitoyltransferase inhibitor","CPT1A|CPT2",-0.560071574642127,1,-0.560071574642127,NA,-0.560071574642127
"63","dacinostat","Phase 1","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",-0.552914110429448,1,-0.552914110429448,NA,-0.552914110429448
"22","AZ-628","Preclinical","RAF inhibitor","BRAF|RAF1",-0.552147239263804,1,-0.552147239263804,NA,-0.552147239263804
"243","trametinib","Launched","MEK inhibitor","MAP2K1|MAP2K2",-0.545245398773006,1,-0.545245398773006,NA,-0.545245398773006
"123","lacidipine","Launched","calcium channel blocker","CACNA1C",-0.544989775051125,1,-0.544989775051125,NA,-0.544989775051125
"224","tamoxifen","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ",-0.542944785276074,1,-0.542944785276074,NA,-0.542944785276074
"120","L-368899","Phase 1","oxytocin receptor antagonist","AVPR1A|AVPR2|OXTR",-0.542689161554192,1,-0.542689161554192,NA,-0.542689161554192
"38","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",-0.539110429447853,2,-0.539110429447853,0.0798929440911184,-0.539110429447853
"101","floxuridine","Launched","DNA synthesis inhibitor","TYMS",-0.528885480572597,1,-0.528885480572597,NA,-0.528885480572597
"140","mitomycin-c","Launched","DNA alkylating agent|DNA synthesis inhibitor","",-0.526457055214724,2,-0.526457055214724,0.319391023097298,-0.526457055214724
"177","phenothiazine","Preclinical","dopamine receptor antagonist","",-0.523773006134969,1,-0.523773006134969,NA,-0.523773006134969
"105","gaboxadol","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRD|GABRR1|GABRR2|GABRR3",-0.522750511247444,1,-0.522750511247444,NA,-0.522750511247444
"196","pyrvinium-pamoate","Launched","androgen receptor antagonist","AR",-0.507668711656442,2,-0.507668711656442,0.0397657187783846,-0.507668711656442
"205","ryuvidine","Preclinical","histone lysine methyltransferase inhibitor","CDK2|CDK4",-0.501533742331288,1,-0.501533742331288,NA,-0.501533742331288
"109","GSK-3-inhibitor-IX","Preclinical","glycogen synthase kinase inhibitor|lipoxygenase inhibitor","GSK3A|GSK3B",-0.495143149284254,1,-0.495143149284254,NA,-0.495143149284254
"49","cholic-acid","Launched","bile acid","ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B",-0.474437627811861,1,-0.474437627811861,NA,-0.474437627811861
"275","zoxazolamine","Phase 2","myorelaxant","",-0.46497955010225,1,-0.46497955010225,NA,-0.46497955010225
"219","STAT3-inhibitor-VI","Preclinical","STAT inhibitor","STAT3",-0.464212678936605,1,-0.464212678936605,NA,-0.464212678936605
"244","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",-0.458333333333333,1,-0.458333333333333,NA,-0.458333333333333
"93","evodiamine","Preclinical","ATPase inhibitor|TRPV agonist","TRPV1",-0.455265848670757,1,-0.455265848670757,NA,-0.455265848670757
"14","andarine","Phase 1","androgen receptor modulator","AR",-0.442229038854806,1,-0.442229038854806,NA,-0.442229038854806
"1","10-DEBC","Preclinical","AKT inhibitor","PIM1",-0.441462167689161,1,-0.441462167689161,NA,-0.441462167689161
"87","erythrosine","Preclinical","coloring agent","",-0.440695296523517,1,-0.440695296523517,NA,-0.440695296523517
"264","WYE-125132","Preclinical","mTOR inhibitor","MTOR",-0.428595773687798,1,-0.428595773687798,NA,-0.428595773687798
"68","desipramine","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A4|SMPD1",-0.424335378323108,1,-0.424335378323108,NA,-0.424335378323108
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.415899795501023,1,-0.415899795501023,NA,-0.415899795501023
"100","FGIN-1-43","Preclinical","benzodiazepine receptor agonist","TSPO",-0.411042944785276,1,-0.411042944785276,NA,-0.411042944785276
"147","naltrindole","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",-0.403374233128834,1,-0.403374233128834,NA,-0.403374233128834
"253","UB-165","Preclinical","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNB2",-0.386503067484663,1,-0.386503067484663,NA,-0.386503067484663
"200","rosuvastatin","Launched","HMGCR inhibitor","HMGCR",-0.384713701431493,1,-0.384713701431493,NA,-0.384713701431493
"11","amodiaquine","Launched","histamine receptor agonist","HNMT",-0.383435582822086,1,-0.383435582822086,NA,-0.383435582822086
"111","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",-0.378323108384458,1,-0.378323108384458,NA,-0.378323108384458
"59","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",-0.37321063394683,1,-0.37321063394683,NA,-0.37321063394683
"61","cytochalasin-b","Phase 2","microtubule inhibitor","ACTB",-0.370398773006135,1,-0.370398773006135,NA,-0.370398773006135
"255","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",-0.356850715746421,1,-0.356850715746421,NA,-0.356850715746421
"156","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",-0.338445807770961,1,-0.338445807770961,NA,-0.338445807770961
"222","tacrolimus","Launched","calcineurin inhibitor","FKBP1A",-0.334867075664622,2,-0.334867075664622,0.655411346774647,-0.334867075664622
"168","parbendazole","Preclinical","tubulin polymerization inhibitor","TUBB",-0.334014996591684,1,-0.334014996591684,NA,-0.334014996591684
"74","donepezil","Launched","acetylcholinesterase inhibitor","ACHE|HTR2A",-0.313650306748466,1,-0.313650306748466,NA,-0.313650306748466
"230","tetrabenazine","Launched","vesicular monoamine transporter inhibitor","DRD2|SLC18A1|SLC18A2",-0.30700408997955,1,-0.30700408997955,NA,-0.30700408997955
"164","OSI-027","Phase 1","mTOR inhibitor","MTOR",-0.303766189502386,2,-0.303766189502386,1.15477237288867,-0.303766189502386
"223","talniflumate","Launched","cyclooxygenase inhibitor","CLCA1",-0.290899795501022,1,-0.290899795501022,NA,-0.290899795501022
"245","triamcinolone","Launched","glucocorticoid receptor agonist","NR3C1|SERPINA6",-0.284509202453988,1,-0.284509202453988,NA,-0.284509202453988
"12","amoxicillin","Launched","penicillin binding protein inhibitor","CYP2C19|SLC15A1|SLC15A2|SLC22A6",-0.277862985685072,1,-0.277862985685072,NA,-0.277862985685072
"214","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",-0.266104294478528,1,-0.266104294478528,NA,-0.266104294478528
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",-0.258179959100204,1,-0.258179959100204,NA,-0.258179959100204
"137","mianserin","Launched","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.251278118609407,1,-0.251278118609407,NA,-0.251278118609407
"92","everolimus","Launched","mTOR inhibitor","MTOR",-0.250255623721881,1,-0.250255623721881,NA,-0.250255623721881
"254","ubenimex","Launched","leukotriene synthesis inhibitor","LTA4H|RNPEP",-0.247443762781186,1,-0.247443762781186,NA,-0.247443762781186
"75","doramapimod","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK13|MAPK14",-0.232021131561009,1,-0.232021131561009,NA,-0.232021131561009
"145","MNITMT","Preclinical","lymphocyte inhibitor","",-0.220858895705521,1,-0.220858895705521,NA,-0.220858895705521
"233","thiotepa","Launched","cytochrome P450 inhibitor","CYP2B6|CYP3A4",-0.218558282208589,1,-0.218558282208589,NA,-0.218558282208589
"208","SB-203580","Preclinical","p38 MAPK inhibitor","AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK1|MAPK10|MAPK11|MAPK12|MAPK14|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF",-0.215192569870484,2,-0.215192569870484,0.0245221932466708,-0.215192569870484
"234","thiothixene","Launched","dopamine receptor antagonist","DRD1|DRD2|HRH1|HTR2A",-0.207055214723926,1,-0.207055214723926,NA,-0.207055214723926
"273","zolantidine","Preclinical","histamine receptor antagonist","",-0.202709611451943,1,-0.202709611451943,NA,-0.202709611451943
"53","clonidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",-0.200664621676892,1,-0.200664621676892,NA,-0.200664621676892
"50","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",-0.196830265848671,1,-0.196830265848671,NA,-0.196830265848671
"96","fenbendazole","Launched","tubulin polymerization inhibitor","TUBB",-0.192740286298568,1,-0.192740286298568,NA,-0.192740286298568
"221","suloctidil","Withdrawn","adrenergic receptor antagonist","",-0.188266871165644,2,-0.188266871165644,0.441218725172894,-0.188266871165644
"83","enzastaurin","Phase 3","PKC inhibitor","AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG",-0.180072710747557,3,-0.115456714383095,0.203196444262128,-0.180072710747557
"171","PD-0325901","Phase 2","MEK inhibitor","MAP2K1",-0.17280163599182,1,-0.17280163599182,NA,-0.17280163599182
"149","nelfinavir","Launched","HIV protease inhibitor","CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7",-0.168711656441718,1,-0.168711656441718,NA,-0.168711656441718
"236","toltrazuril","Launched","antiprotozoal agent","",-0.168200408997955,1,-0.168200408997955,NA,-0.168200408997955
"148","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",-0.157464212678937,1,-0.157464212678937,NA,-0.157464212678937
"169","parthenolide","Phase 1","NFkB pathway inhibitor","",-0.155930470347648,1,-0.155930470347648,NA,-0.155930470347648
"135","MG-132","Preclinical","proteasome inhibitor","PSMB1",-0.141828561690525,2,-0.141828561690525,0.235642009306458,-0.141828561690525
"108","granisetron","Launched","serotonin receptor antagonist","HTR3A",-0.124744376278119,1,-0.124744376278119,NA,-0.124744376278119
"125","lasalocid","Launched","bacterial permeability inducer","",-0.104294478527607,1,-0.104294478527607,NA,-0.104294478527607
"128","lylamine","Preclinical","cannabinoid receptor agonist","CNR1",-0.104294478527607,1,-0.104294478527607,NA,-0.104294478527607
"211","SDM25N","Preclinical","opioid receptor antagonist","OPRD1",-0.104038854805726,1,-0.104038854805726,NA,-0.104038854805726
"153","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",-0.100460122699387,1,-0.100460122699387,NA,-0.100460122699387
"227","temsirolimus","Launched","mTOR inhibitor","MTOR",-0.0963062372188137,4,-0.154141104294478,0.535216024922767,-0.0963062372188137
"122","L-733060","Preclinical","tachykinin antagonist","TACR1",-0.0950920245398774,1,-0.0950920245398774,NA,-0.0950920245398774
"2","3-amino-benzamide","Phase 2","PARP inhibitor","PARP1",-0.0950920245398773,1,-0.0950920245398773,NA,-0.0950920245398773
"248","trifluoperazine","Launched","dopamine receptor antagonist","ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1",-0.094452965235174,2,-0.094452965235174,0.355903183066542,-0.094452965235174
"232","TG-101348","Phase 3","FLT3 inhibitor|JAK inhibitor","BRD4|JAK1|JAK2|JAK3|TYK2",-0.0938139059304704,1,-0.0938139059304704,NA,-0.0938139059304704
"18","AT-7519","Phase 2","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK6|CDK9",-0.088360599863667,1,-0.088360599863667,NA,-0.088360599863667
"270","ZK-164015","Preclinical","estrogen receptor antagonist","ESR1|ESR2",-0.0738752556237219,1,-0.0738752556237219,NA,-0.0738752556237219
"216","sirolimus","Launched","mTOR inhibitor","FGF2|FKBP1A|MTOR",-0.072369915928198,6,0.0360855487389231,0.285716913824168,-0.072369915928198
"5","AG-14361","Preclinical","PARP inhibitor","PARP1",-0.071319018404908,1,-0.071319018404908,NA,-0.071319018404908
"52","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",-0.0672290388548057,1,-0.0672290388548057,NA,-0.0672290388548057
"274","zonisamide","Launched","sodium channel blocker|T-type calcium channel blocker","CA1|CA10|CA11|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",-0.0664621676891615,1,-0.0664621676891615,NA,-0.0664621676891615
"136","MGCD-265","Preclinical","VEGFR inhibitor","AXL|MET",-0.060753237900477,1,-0.060753237900477,NA,-0.060753237900477
"132","metformin","Launched","insulin sensitizer","ACACB|PRKAB1",-0.0570040899795501,1,-0.0570040899795501,NA,-0.0570040899795501
"19","atovaquone","Launched","mitochondrial electron transport inhibitor","DHODH",-0.0562372188139059,1,-0.0562372188139059,NA,-0.0562372188139059
"235","tivozanib","Phase 3","VEGFR inhibitor","FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB",-0.0521472392638037,1,-0.0521472392638037,NA,-0.0521472392638037
"217","SKF-83566","Preclinical","dopamine receptor antagonist","DRD1|DRD5",-0.0495910020449898,1,-0.0495910020449898,NA,-0.0495910020449898
"143","MK-2206","Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",-0.044052488070893,2,-0.044052488070893,0.617935169380473,-0.044052488070893
"189","progesterone","Launched","progesterone receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5",-0.0361707566462165,2,-0.0361707566462165,0.894909425780827,-0.0361707566462165
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",-0.033997955010225,1,-0.033997955010225,NA,-0.033997955010225
"197","quercetin","Launched","polar auxin transport inhibitor","ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1",-0.0330606680299932,3,0.0258179959100205,0.131575549692495,-0.0330606680299932
"185","PPT","Preclinical","estrogen receptor agonist","ESR1",-0.029780163599182,2,-0.029780163599182,0.129961599098448,-0.029780163599182
"94","EX-527","Phase 2","SIRT inhibitor","SIRT1",-0.0278629856850716,1,-0.0278629856850716,NA,-0.0278629856850716
"89","estrone","Launched","estrogen receptor agonist|estrogenic hormone","ESR1|ESR2",-0.0204498977505113,1,-0.0204498977505113,NA,-0.0204498977505113
"162","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",0.0097137014314928,1,0.0097137014314928,NA,0.0097137014314928
"209","SB-216763","Preclinical","glycogen synthase kinase inhibitor","CCNA2|CDK2|GSK3A|GSK3B",0.0232617586912066,1,0.0232617586912066,NA,0.0232617586912066
"184","podophyllotoxin","Launched","microtubule inhibitor|tubulin polymerization inhibitor","IGF1R|TOP2A|TUBA4A|TUBB",0.031271301976823,1,0.031271301976823,NA,0.031271301976823
"30","bisindolylmaleimide-ix","Preclinical","PKC inhibitor","AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1",0.033997955010225,1,0.033997955010225,NA,0.033997955010225
"183","pizotifen","Launched","serotonin receptor antagonist","HTR1A|HTR2A|HTR2C",0.0377044989775055,2,0.0377044989775055,0.658122645782265,0.0377044989775055
"103","forskolin","Launched","adenylyl cyclase activator","ADCY2|ADCY5|GNAS",0.046140081799591,2,0.046140081799591,0.78718047854484,0.046140081799591
"194","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",0.0485685071574642,1,0.0485685071574642,NA,0.0485685071574642
"37","BX-795","Preclinical","IKK inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",0.0490797546012269,1,0.0490797546012269,NA,0.0490797546012269
"48","chenodeoxycholic-acid","Launched","11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist","NR1H4",0.0797546012269939,1,0.0797546012269939,NA,0.0797546012269939
"252","tyrphostin-AG-1478","Preclinical","EGFR inhibitor","EGFR|MAPK14",0.0800102249488752,2,0.0800102249488752,0.0126527287022132,0.0800102249488752
"82","enzalutamide","Launched","androgen receptor antagonist","AR",0.0818847989093389,1,0.0818847989093389,NA,0.0818847989093389
"159","NVP-AUY922","Phase 2","HSP inhibitor","HSP90AA1|HSP90AB1",0.0850374914792091,2,0.0850374914792091,0.167257023225448,0.0850374914792091
"133","methylene-blue","Launched","guanylyl cyclase inhibitor|nitric oxide production inhibitor","ACHE",0.091002044989775,1,0.091002044989775,NA,0.091002044989775
"99","fenretinide","Phase 3","apoptosis stimulant|retinoid receptor agonist","RARA",0.0930470347648262,1,0.0930470347648262,NA,0.0930470347648262
"198","R-96544","Preclinical","serotonin receptor antagonist","HTR2A",0.0945807770961146,1,0.0945807770961146,NA,0.0945807770961146
"70","dexamethasone","Launched","glucocorticoid receptor agonist","ANXA1|NOS2|NR0B1|NR3C1|NR3C2",0.094836400817996,2,0.094836400817996,0.829657496330841,0.094836400817996
"13","amsacrine","Launched","topoisomerase inhibitor","KCNH2|TOP2A",0.0986707566462167,1,0.0986707566462167,NA,0.0986707566462167
"84","epothilone-a","Preclinical","microtubule stabilizing agent","",0.0986707566462167,1,0.0986707566462167,NA,0.0986707566462167
"180","pifithrin-alpha","Preclinical","TP53 inhibitor","TP53",0.100204498977505,1,0.100204498977505,NA,0.100204498977505
"76","doxorubicin","Launched","topoisomerase inhibitor","TOP2A",0.103655419222904,2,0.103655419222904,0.0186175865189707,0.103655419222904
"163","olvanil","Preclinical","TRPV agonist","CNR1|GPR119|TRPV1",0.112474437627812,1,0.112474437627812,NA,0.112474437627812
"141","mitotane","Launched","antineoplastic agent","CYP11A1|CYP11B1|ESR1|FDX1",0.114263803680982,1,0.114263803680982,NA,0.114263803680982
"36","butein","Preclinical","EGFR inhibitor|src inhibitor","ACE",0.116053169734151,1,0.116053169734151,NA,0.116053169734151
"72","digoxin","Launched","ATPase inhibitor","ATP1A1",0.120015337423313,2,0.120015337423313,0.685597142392785,0.120015337423313
"29","bisacodyl","Launched","laxative","",0.128834355828221,1,0.128834355828221,NA,0.128834355828221
"69","desoxycortone","Preclinical","mineralocorticoid receptor agonist","NR3C1|NR3C2",0.13036809815951,2,0.13036809815951,0.591786196729232,0.13036809815951
