"","pert_iname","mean","n","median","sd","sRGES"
"1058","methylene-blue",-0.46163401363866,56,-0.567480201761628,0.377990200851489,-0.46163401363866
"1875","vatalanib",-0.461486025903204,1,-0.461486025903204,NA,-0.461486025903204
"1269","oxolamine",-0.460463531015678,1,-0.460463531015678,NA,-0.460463531015678
"1095","mizolastine",-0.458239203795921,1,-0.458239203795921,NA,-0.458239203795921
"1568","ryuvidine",-0.457608147886808,21,-0.499479830926119,0.293002883376299,-0.457608147886808
"78","aminopurvalanol-a",-0.45509077915871,34,-0.571480512589377,0.323096428072499,-0.45509077915871
"522","disulfiram",-0.453447374214409,8,-0.457391585538042,0.0997874609755604,-0.453447374214409
"115","arctigenin",-0.451400342522834,16,-0.531782549420586,0.418315880091778,-0.451400342522834
"1770","tigecycline",-0.448326975948429,29,-0.49232236671344,0.305305344713771,-0.448326975948429
"676","floxuridine",-0.447929282801247,17,-0.519759312862042,0.4108687541548,-0.447929282801247
"149","azelastine",-0.445798849331027,2,-0.445798849331027,0.416937536282456,-0.445798849331027
"256","butacaine",-0.445628433516439,1,-0.445628433516439,NA,-0.445628433516439
"99","andarine",-0.44440679262948,5,-0.526064698001783,0.309446749054752,-0.44440679262948
"641","ezetimibe",-0.443558136448811,11,-0.539357131539615,0.316115062659895,-0.443558136448811
"944","lestaurtinib",-0.442534373908142,24,-0.529822767552829,0.431393964738799,-0.442534373908142
"422","CS-110266",-0.442480201761628,4,-0.446233810497614,0.259469846295956,-0.442480201761628
"1145","naltriben",-0.442390533039275,1,-0.442390533039275,NA,-0.442390533039275
"438","cytarabine",-0.441836815254995,15,-0.59560327198364,0.392821035536914,-0.441836815254995
"1820","trichostatin-a",-0.439684231679524,804,-0.5120906012056,0.403358705958884,-0.439684231679524
"1253","orlistat",-0.439527814580463,6,-0.515077338775942,0.194823676488293,-0.439527814580463
"1303","PD-123319",-0.438009017036233,4,-0.514480883424886,0.275162394449528,-0.438009017036233
"842","imiloxan",-0.437959721859997,2,-0.437959721859997,0.0515749322337835,-0.437959721859997
"1310","PD-198306",-0.437379493516176,16,-0.543456032719836,0.348861357785184,-0.437379493516176
"1098","ML-9",-0.43681387592659,4,-0.554699015667558,0.474332578850621,-0.43681387592659
"1894","viomycin",-0.436596395343297,1,-0.436596395343297,NA,-0.436596395343297
"260","butoconazole",-0.435444705108196,5,-0.535616905248807,0.347063175576047,-0.435444705108196
"594","ER-27319",-0.434275260285759,14,-0.537572226301505,0.253491474276252,-0.434275260285759
"713","furaltadone",-0.433197000681663,1,-0.433197000681663,NA,-0.433197000681663
"174","benzethonium",-0.432383064747313,4,-0.492577990435321,0.29074177900701,-0.432383064747313
"1749","theophylline",-0.432335999978606,2,-0.432335999978606,0.100980825261473,-0.432335999978606
"292","carmofur",-0.430382909333438,4,-0.593553821393529,0.567371650139603,-0.430382909333438
"868","irinotecan",-0.428294828336792,27,-0.612304021813224,0.384470547237333,-0.428294828336792
"437","CYT387",-0.428133039882026,17,-0.473926380368098,0.347804564783098,-0.428133039882026
"1380","pirarubicin",-0.423161077403717,14,-0.557591623700488,0.469446306548049,-0.423161077403717
"1789","tolmetin",-0.422792714361702,1,-0.422792714361702,NA,-0.422792714361702
"1221","NSC-663284",-0.422580756349257,23,-0.579413769597819,0.448464914504376,-0.422580756349257
"1326","perhexiline",-0.42164645075144,50,-0.483716368076766,0.310655347536267,-0.42164645075144
"1849","tyloxapol",-0.420015203810183,3,-0.62252897068848,0.407201538793993,-0.420015203810183
"1319","pentamidine",-0.418533076485341,11,-0.42897760835298,0.327191037925446,-0.418533076485341
"768","GW-405833",-0.418217133636641,43,-0.530154677551886,0.356529908310971,-0.418217133636641
"439","cytochalasin-b",-0.416469892358606,35,-0.499138999296944,0.328780901686536,-0.416469892358606
"1962","ZSTK-474",-0.41625851672588,47,-0.489084466236275,0.409107726565339,-0.41625851672588
"206","bithionol",-0.415579826606878,17,-0.47033872663164,0.332162498493422,-0.415579826606878
"1204","nonoxynol-9",-0.414424366923482,14,-0.493093698694143,0.363451917848328,-0.414424366923482
"1905","wortmannin",-0.414411695780712,584,-0.509624032709139,0.3983696767111,-0.414411695780712
"1731","terbinafine",-0.412173102462448,3,-0.549931833674165,0.494415448478008,-0.412173102462448
"1886","viloxazine",-0.412056518042683,1,-0.412056518042683,NA,-0.412056518042683
"650","felbinac",-0.410522775711395,1,-0.410522775711395,NA,-0.410522775711395
"346","chloroxine",-0.410300907603349,15,-0.465576005453306,0.348133031775214,-0.410300907603349
"1488","raloxifene",-0.409336556231871,8,-0.542258661202664,0.425671863451183,-0.409336556231871
"428","cycloheximide",-0.409027129359712,74,-0.47843793863961,0.341369707312177,-0.409027129359712
"120","artemisinin",-0.40728933604929,2,-0.40728933604929,0.0701385762088526,-0.40728933604929
"1750","thiamphenicol",-0.406271301976823,1,-0.406271301976823,NA,-0.406271301976823
"1288","papaverine",-0.405862180686616,13,-0.431833674164962,0.219800484119927,-0.405862180686616
"1277","oxyphenbutazone",-0.405798197671648,4,-0.393826486696869,0.0804816536013881,-0.405798197671648
"1587","SB-218078",-0.405689611308859,21,-0.538173142467621,0.294863012937431,-0.405689611308859
"512","diperodon",-0.403795811850244,2,-0.403795811850244,0.0490380779481847,-0.403795811850244
"1280","PAC-1",-0.403554686996471,52,-0.51456163051712,0.330044263523295,-0.403554686996471
"357","cilnidipine",-0.402397879436871,7,-0.534594410361282,0.240997408533456,-0.402397879436871
"1274","oxybutynin",-0.402347277426249,2,-0.402347277426249,0.169660758242618,-0.402347277426249
"227","brefeldin-a",-0.401953955168569,68,-0.380254648918352,0.392873216818891,-0.401953955168569
"602","esmolol",-0.400638658465314,1,-0.400638658465314,NA,-0.400638658465314
"43","alcuronium",-0.400297826836139,1,-0.400297826836139,NA,-0.400297826836139
"1878","vemurafenib",-0.398445630987289,81,-0.469057251855912,0.350619182049288,-0.398445630987289
"405","CMPD-1",-0.397899018094815,9,-0.465737499637775,0.249441749446148,-0.397899018094815
"29","acetylcysteine",-0.397666050298257,8,-0.399060634097218,0.50361704463862,-0.397666050298257
"1200","NO-ASA",-0.396695152909094,6,-0.552483610077919,0.44014577475313,-0.396695152909094
"1182","nifuroxazide",-0.395191300151924,3,-0.505112474437628,0.365128344335999,-0.395191300151924
"240","bromperidol",-0.394674104954748,2,-0.394674104954748,0.287518196985532,-0.394674104954748
"1767","ticarcillin",-0.394503689140161,1,-0.394503689140161,NA,-0.394503689140161
"1765","tiaprofenic-acid",-0.393768194486987,3,-0.3074212078859,0.168487403100568,-0.393768194486987
"718","gaboxadol",-0.393481194252635,1,-0.393481194252635,NA,-0.393481194252635
"1129","mycophenolic-acid",-0.393389007045508,35,-0.468643490115883,0.337939073733145,-0.393389007045508
"1678","sulfadoxine",-0.392288283550522,1,-0.392288283550522,NA,-0.392288283550522
"1258","OSI-930",-0.389223862655661,11,-0.440865712338105,0.406743915046318,-0.389223862655661
"1604","SC-560",-0.388495543471209,7,-0.359057199705941,0.207225549572539,-0.388495543471209
"1710","tamibarotene",-0.387218496298214,17,-0.465235173824131,0.265015839702816,-0.387218496298214
"324","CGP-37157",-0.386888765790812,7,-0.477845944103613,0.216655737276432,-0.386888765790812
"1567","RX-821002",-0.386839438298778,2,-0.386839438298778,0.396686861813759,-0.386839438298778
"917","L-655240",-0.383716635303026,3,-0.345935181982697,0.1273987802087,-0.383716635303026
"763","guanethidine",-0.383426661191967,1,-0.383426661191967,NA,-0.383426661191967
"1817","triamterene",-0.383261343451733,7,-0.600877240605737,0.471652307569356,-0.383261343451733
"962","limonin",-0.382072256305385,1,-0.382072256305385,NA,-0.382072256305385
"721","gamma-linolenic-acid",-0.381456975046846,5,-0.386843899113838,0.19104065533506,-0.381456975046846
"1356","phloretin",-0.381381385923163,54,-0.514306006795239,0.362241502989993,-0.381381385923163
"494","digitoxin",-0.380612518761105,23,-0.43694614860259,0.339352518013477,-0.380612518761105
"1806","trametinib",-0.380310805182515,30,-0.469105994707778,0.461528919643529,-0.380310805182515
"455","dasatinib",-0.380141124080564,55,-0.446310096774789,0.439961542622674,-0.380141124080564
"1026","menadione",-0.379818922659518,65,-0.485344239945467,0.337916765140103,-0.379818922659518
"1","1-phenylbiguanide",-0.379000310827749,4,-0.31978527607362,0.399680678238324,-0.379000310827749
"899","ketoconazole",-0.378040606666929,8,-0.450911323768654,0.355616961365674,-0.378040606666929
"433","cyclosporin-a",-0.377933400032111,73,-0.507659790026323,0.365564825366691,-0.377933400032111
"1924","YM-90709",-0.37777420912573,5,-0.448193592365371,0.518822855558671,-0.37777420912573
"1429","procaine",-0.377300613496933,1,-0.377300613496933,NA,-0.377300613496933
"1654","spiperone",-0.376839194179125,17,-0.54191336875843,0.458777234051648,-0.376839194179125
"712","fulvestrant",-0.376071396294804,69,-0.489645638346163,0.477408744119313,-0.376071396294804
"105","antimycin-a",-0.375363274910984,26,-0.505964553510566,0.382713599040898,-0.375363274910984
"1651","sparfloxacin",-0.373883375575062,1,-0.373883375575062,NA,-0.373883375575062
"1337","PHA-665752",-0.373872183351351,22,-0.42321875389817,0.353212241764751,-0.373872183351351
"1285","pancuronium",-0.373547004760946,2,-0.373547004760946,0.312335337132337,-0.373547004760946
"1190","nisoldipine",-0.372898532502501,10,-0.53586360734057,0.365010292047589,-0.372898532502501
"1092","mitomycin-c",-0.372666766994662,25,-0.459441036128153,0.368844781358747,-0.372666766994662
"1357","phthalylsulfathiazole",-0.372520049058361,1,-0.372520049058361,NA,-0.372520049058361
"276","canertinib",-0.370335699763193,39,-0.404217390571654,0.379342359026612,-0.370335699763193
"255","butabindide",-0.370311334691311,4,-0.36895023858214,0.151722432454946,-0.370311334691311
"1668","stiripentol",-0.36979339602496,1,-0.36979339602496,NA,-0.36979339602496
"1393","pizotifen",-0.369363665601518,11,-0.327709611451943,0.233166656301547,-0.369363665601518
"1598","SB-415286",-0.365590926529447,13,-0.637175809112894,0.440926257412371,-0.365590926529447
"1569","saclofen",-0.36553300066027,1,-0.36553300066027,NA,-0.36553300066027
"1724","temsirolimus",-0.365519438655439,45,-0.455853382391695,0.357594160181512,-0.365519438655439
"1686","sulfaquinoxaline",-0.36485133740192,1,-0.36485133740192,NA,-0.36485133740192
"331","CGS-15943",-0.363980072678268,59,-0.450059244695717,0.330035083054081,-0.363980072678268
"318","cerulenin",-0.363860378591148,56,-0.467100826154476,0.357385432544504,-0.363860378591148
"264","BX-795",-0.362974700050338,48,-0.490026214031566,0.343726160684978,-0.362974700050338
"1883","vicriviroc",-0.361245659436758,5,-0.534083162917519,0.265108248023086,-0.361245659436758
"1419","prednisone",-0.360761357851817,1,-0.360761357851817,NA,-0.360761357851817
"1235","obatoclax",-0.359412585536705,16,-0.459602530312621,0.38903648211738,-0.359412585536705
"39","AG-14361",-0.359205936522629,74,-0.478689101546432,0.375019652581386,-0.359205936522629
"342","chloropyramine",-0.359057199705941,1,-0.359057199705941,NA,-0.359057199705941
"1220","NSC-632839",-0.357035707695448,95,-0.487389229720518,0.366072142187378,-0.357035707695448
"304","cefadroxil",-0.356505423302186,2,-0.356505423302186,0.287752892796608,-0.356505423302186
"1349","phenoxybenzamine",-0.355104722250584,9,-0.411374854784333,0.274466917809608,-0.355104722250584
"1322","pentoxifylline",-0.354537824453049,4,-0.333747095073362,0.330557513731165,-0.354537824453049
"353","CI-976",-0.354094852417981,23,-0.480052428063133,0.419726135424126,-0.354094852417981
"1407","PQ-401",-0.353864870339091,10,-0.464203757306487,0.399019958885411,-0.353864870339091
"298","CCMQ",-0.353523146546904,2,-0.353523146546904,0.0355418339991576,-0.353523146546904
"1019","meglumine",-0.352922230380788,1,-0.352922230380788,NA,-0.352922230380788
"193","BIBU-1361",-0.352098957239279,14,-0.504170726642337,0.409951463144696,-0.352098957239279
"281","capsazepine",-0.35148505436588,13,-0.453978808431231,0.421445268330139,-0.35148505436588
"518","dipivefrine",-0.349960563859011,5,-0.315089919542342,0.223133373990243,-0.349960563859011
"1777","tiratricol",-0.349352419904567,1,-0.349352419904567,NA,-0.349352419904567
"1573","salubrinal",-0.348981698701274,6,-0.494968272654606,0.409839741222653,-0.348981698701274
"724","gavestinel",-0.348522795713981,6,-0.513027888185832,0.380418567944017,-0.348522795713981
"1302","PD-102807",-0.347559230295632,14,-0.351392948864559,0.400151969187671,-0.347559230295632
"325","CGP-53353",-0.347423139466722,17,-0.451261077027948,0.270542971078673,-0.347423139466722
"561","econazole",-0.347411709606104,8,-0.460118238571444,0.338609218981746,-0.347411709606104
"748","GR-127935",-0.345398584375834,17,-0.556228297183787,0.394214512653752,-0.345398584375834
"1635","sirolimus",-0.344205085689742,288,-0.430376218110849,0.371171047781731,-0.344205085689742
"906","KI-8751",-0.34406926644542,19,-0.402935915795925,0.348565446019623,-0.34406926644542
"1078","mibefradil",-0.342166647039809,20,-0.564583132913639,0.416728808415447,-0.342166647039809
"629","etofylline",-0.341257668711656,2,-0.341257668711656,0.302339964893839,-0.341257668711656
"1017","mefexamide",-0.340869772313775,4,-0.549330917508049,0.638577401457198,-0.340869772313775
"1713","tanespimycin",-0.340504932306807,137,-0.259193532357612,0.39557128930512,-0.340504932306807
"1852","tyrphostin-AG-1478",-0.339939359716409,66,-0.46113627264391,0.314759613438866,-0.339939359716409
"280","capsaicin",-0.339262351958543,29,-0.467100826154476,0.346856301136492,-0.339262351958543
"1872","vanoxerine",-0.338863686266959,17,-0.45892978868439,0.428719201578105,-0.338863686266959
"359","cilostamide",-0.337658326371811,5,-0.47391745873798,0.288654788185001,-0.337658326371811
"728","GDC-0879",-0.337246472985246,45,-0.39314036262346,0.525995152108675,-0.337246472985246
"1625","sertindole",-0.336681870476849,3,-0.435403484641183,0.252956948730736,-0.336681870476849
"805","hycanthone",-0.33662506520532,3,-0.434721821382833,0.604584063086756,-0.33662506520532
"208","BIX-02189",-0.336563203513724,12,-0.330793136817463,0.389353982106677,-0.336563203513724
"1622","serdemetan",-0.335988370654,47,-0.409168370824812,0.340920588912091,-0.335988370654
"370","ciproxifan",-0.335544278107913,2,-0.335544278107913,0.129172026395536,-0.335544278107913
"568","embelin",-0.330603706423225,6,-0.36332205588569,0.321359208521384,-0.330603706423225
"1753","thiomersal",-0.33008651122605,2,-0.33008651122605,0.514785304912906,-0.33008651122605
"913","L-161982",-0.328238815261234,8,-0.393911694604163,0.265411560485896,-0.328238815261234
"1542","roscovitine",-0.328151441642671,40,-0.444566117407165,0.402274673633564,-0.328151441642671
