"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"276","zuclopenthixol","Launched","dopamine receptor antagonist","ADRA1A|ADRA2A|DRD1|DRD2|DRD5|HRH1|HTR2A",-0.75211802512416,1,-0.75211802512416,NA,-0.75211802512416
"171","PD-0325901","Phase 2","MEK inhibitor","MAP2K1",-0.750949459538417,1,-0.750949459538417,NA,-0.750949459538417
"134","metitepine","Preclinical","anti-HCVE2","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",-0.747443762781186,1,-0.747443762781186,NA,-0.747443762781186
"118","kenpaullone","Preclinical","CDK inhibitor|glycogen synthase kinase inhibitor","CCNB1|CDK1|CDK5|GSK3B",-0.734443470639789,1,-0.734443470639789,NA,-0.734443470639789
"22","AZ-628","Preclinical","RAF inhibitor","BRAF|RAF1",-0.731960268770085,1,-0.731960268770085,NA,-0.731960268770085
"150","neratinib","Phase 3","EGFR inhibitor","EGFR|ERBB2|KDR",-0.729404031551271,1,-0.729404031551271,NA,-0.729404031551271
"155","norgestimate","Launched","progesterone receptor agonist","ESR1|PGR",-0.723269062226118,1,-0.723269062226118,NA,-0.723269062226118
"127","loratadine","Launched","histamine receptor antagonist","HRH1",-0.716768916155419,1,-0.716768916155419,NA,-0.716768916155419
"258","vemurafenib","Launched","RAF inhibitor","BRAF|RAF1",-0.714431784983932,1,-0.714431784983932,NA,-0.714431784983932
"240","tosedostat","Phase 2","peptidase inhibitor","ANPEP|LAP3|NPEPPS",-0.706178790534619,1,-0.706178790534619,NA,-0.706178790534619
"209","SB-216763","Preclinical","glycogen synthase kinase inhibitor","CCNA2|CDK2|GSK3A|GSK3B",-0.699970785860356,1,-0.699970785860356,NA,-0.699970785860356
"81","entinostat","Phase 3","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC9",-0.693835816535203,1,-0.693835816535203,NA,-0.693835816535203
"158","nutlin-3","Preclinical","MDM inhibitor","MDM2|TP53",-0.685692375109553,2,-0.685692375109553,0.0998274472709313,-0.685692375109553
"194","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",-0.679739994157172,1,-0.679739994157172,NA,-0.679739994157172
"21","auranofin","Launched","NFkB pathway inhibitor","IKBKB|PRDX5|TRPA1",-0.664621676891616,1,-0.664621676891616,NA,-0.664621676891616
"55","CMPD-1","Preclinical","p38 MAPK inhibitor","GNRHR|MAPK14",-0.65439672801636,1,-0.65439672801636,NA,-0.65439672801636
"20","ATPA","Preclinical","glutamate receptor agonist","GRIA2|GRIK1",-0.650598889862694,1,-0.650598889862694,NA,-0.650598889862694
"205","ryuvidine","Preclinical","histone lysine methyltransferase inhibitor","CDK2|CDK4",-0.64943032427695,1,-0.64943032427695,NA,-0.64943032427695
"272","ZM-336372","Preclinical","RAF inhibitor","BRAF|LCK|MAPK14|RAF1",-0.648882559158633,2,-0.648882559158633,0.218814740862357,-0.648882559158633
"5","AG-14361","Preclinical","PARP inhibitor","PARP1",-0.647020157756354,1,-0.647020157756354,NA,-0.647020157756354
"126","lonidamine","Launched","glucokinase inhibitor","GCK",-0.639789658194566,1,-0.639789658194566,NA,-0.639789658194566
"196","pyrvinium-pamoate","Launched","androgen receptor antagonist","AR",-0.612510955302367,2,-0.612510955302367,0.14217535558038,-0.612510955302367
"100","FGIN-1-43","Preclinical","benzodiazepine receptor agonist","TSPO",-0.607873210633947,1,-0.607873210633947,NA,-0.607873210633947
"243","trametinib","Launched","MEK inhibitor","MAP2K1|MAP2K2",-0.60268770084721,1,-0.60268770084721,NA,-0.60268770084721
"220","stavudine","Launched","DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor","",-0.600496640373941,1,-0.600496640373941,NA,-0.600496640373941
"163","olvanil","Preclinical","TRPV agonist","CNR1|GPR119|TRPV1",-0.594069529652352,1,-0.594069529652352,NA,-0.594069529652352
"139","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.591148115687993,1,-0.591148115687993,NA,-0.591148115687993
"123","lacidipine","Launched","calcium channel blocker","CACNA1C",-0.58070406076541,1,-0.58070406076541,NA,-0.58070406076541
"252","tyrphostin-AG-1478","Preclinical","EGFR inhibitor","EGFR|MAPK14",-0.574203914694712,2,-0.574203914694712,0.0129109476553196,-0.574203914694712
"120","L-368899","Phase 1","oxytocin receptor antagonist","AVPR1A|AVPR2|OXTR",-0.573473561203623,1,-0.573473561203623,NA,-0.573473561203623
"104","fostamatinib","Phase 3","SYK inhibitor","RET|SYK",-0.571465089103126,2,-0.571465089103126,0.0550006370116614,-0.571465089103126
"109","GSK-3-inhibitor-IX","Preclinical","glycogen synthase kinase inhibitor|lipoxygenase inhibitor","GSK3A|GSK3B",-0.560619339760444,1,-0.560619339760444,NA,-0.560619339760444
"161","olaparib","Launched","PARP inhibitor","PARP1|PARP2",-0.556480669977602,3,-0.623867952088811,0.144502709974429,-0.556480669977602
"224","tamoxifen","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ",-0.55243938066024,1,-0.55243938066024,NA,-0.55243938066024
"84","epothilone-a","Preclinical","microtubule stabilizing agent","",-0.551051709027169,1,-0.551051709027169,NA,-0.551051709027169
"34","bromperidol","Launched","dopamine receptor antagonist","DRD2",-0.550467426234297,1,-0.550467426234297,NA,-0.550467426234297
"101","floxuridine","Launched","DNA synthesis inhibitor","TYMS",-0.535203038270523,1,-0.535203038270523,NA,-0.535203038270523
"164","OSI-027","Phase 1","mTOR inhibitor","MTOR",-0.522239263803681,2,-0.522239263803681,0.663467778111567,-0.522239263803681
"49","cholic-acid","Launched","bile acid","ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B",-0.500876424189308,1,-0.500876424189308,NA,-0.500876424189308
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",-0.499926964650891,1,-0.499926964650891,NA,-0.499926964650891
"219","STAT3-inhibitor-VI","Preclinical","STAT inhibitor","STAT3",-0.491673970201578,1,-0.491673970201578,NA,-0.491673970201578
"105","gaboxadol","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRD|GABRR1|GABRR2|GABRR3",-0.490651475314052,1,-0.490651475314052,NA,-0.490651475314052
"237","topotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",-0.483859187846918,3,-0.513292433537832,0.172973751330461,-0.483859187846918
"262","WAY-161503","Preclinical","serotonin receptor agonist","HTR2C",-0.474583698510079,1,-0.474583698510079,NA,-0.474583698510079
"111","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",-0.469325153374233,1,-0.469325153374233,NA,-0.469325153374233
"273","zolantidine","Preclinical","histamine receptor antagonist","",-0.468302658486707,1,-0.468302658486707,NA,-0.468302658486707
"138","mibefradil","Withdrawn","T-type calcium channel blocker","ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4",-0.462167689161554,1,-0.462167689161554,NA,-0.462167689161554
"87","erythrosine","Preclinical","coloring agent","",-0.461583406368682,1,-0.461583406368682,NA,-0.461583406368682
"180","pifithrin-alpha","Preclinical","TP53 inhibitor","TP53",-0.45822378030967,1,-0.45822378030967,NA,-0.45822378030967
"247","triciribine","Phase 1/Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",-0.451504528191645,1,-0.451504528191645,NA,-0.451504528191645
"244","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",-0.4454425942156,1,-0.4454425942156,NA,-0.4454425942156
"145","MNITMT","Preclinical","lymphocyte inhibitor","",-0.435144609991236,1,-0.435144609991236,NA,-0.435144609991236
"42","carbenoxolone","Launched","11-beta hydroxysteroid dehydrogenase inhibitor","GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|HSD11B1|PANX1|PANX2|PANX3",-0.4348524685948,1,-0.4348524685948,NA,-0.4348524685948
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.427987145778557,1,-0.427987145778557,NA,-0.427987145778557
"128","lylamine","Preclinical","cannabinoid receptor agonist","CNR1",-0.425065731814198,1,-0.425065731814198,NA,-0.425065731814198
"1","10-DEBC","Preclinical","AKT inhibitor","PIM1",-0.423605024832019,1,-0.423605024832019,NA,-0.423605024832019
"14","andarine","Phase 1","androgen receptor modulator","AR",-0.419588080631025,1,-0.419588080631025,NA,-0.419588080631025
"28","BI-2536","Phase 2","PLK inhibitor","BRD4|PLK1|PLK2|PLK3",-0.413160969909436,1,-0.413160969909436,NA,-0.413160969909436
"129","mebendazole","Launched","tubulin polymerization inhibitor","TUBA1A|TUBB|TUBB4B",-0.409655273152206,1,-0.409655273152206,NA,-0.409655273152206
"92","everolimus","Launched","mTOR inhibitor","MTOR",-0.379272567922875,1,-0.379272567922875,NA,-0.379272567922875
"59","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",-0.377373648846042,1,-0.377373648846042,NA,-0.377373648846042
"146","mometasone","Launched","glucocorticoid receptor agonist","NR3C1",-0.376132047911189,1,-0.376132047911189,NA,-0.376132047911189
"68","desipramine","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A4|SMPD1",-0.368390300905638,1,-0.368390300905638,NA,-0.368390300905638
"255","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",-0.356850715746421,1,-0.356850715746421,NA,-0.356850715746421
"200","rosuvastatin","Launched","HMGCR inhibitor","HMGCR",-0.354951796669588,1,-0.354951796669588,NA,-0.354951796669588
"189","progesterone","Launched","progesterone receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5",-0.340344726847794,2,-0.340344726847794,0.393938834859114,-0.340344726847794
"140","mitomycin-c","Launched","DNA alkylating agent|DNA synthesis inhibitor","",-0.33216476774759,2,-0.33216476774759,0.32432300510163,-0.33216476774759
"61","cytochalasin-b","Phase 2","microtubule inhibitor","ACTB",-0.328732106339468,1,-0.328732106339468,NA,-0.328732106339468
"38","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",-0.310400233713117,2,-0.310400233713117,0.445066187574179,-0.310400233713117
"222","tacrolimus","Launched","calcineurin inhibitor","FKBP1A",-0.303388840198657,2,-0.303388840198657,0.721567042560505,-0.303388840198657
"230","tetrabenazine","Launched","vesicular monoamine transporter inhibitor","DRD2|SLC18A1|SLC18A2",-0.301635991820041,1,-0.301635991820041,NA,-0.301635991820041
"73","dipyridamole","Launched","phosphodiesterase inhibitor","ADA|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|SLC29A1",-0.296231375985977,1,-0.296231375985977,NA,-0.296231375985977
"77","doxycycline","Launched","metalloproteinase inhibitor","MMP8",-0.282792871749927,1,-0.282792871749927,NA,-0.282792871749927
"119","KI-8751","Preclinical","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","KDR",-0.28045574057844,1,-0.28045574057844,NA,-0.28045574057844
"197","quercetin","Launched","polar auxin transport inhibitor","ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1",-0.272592267991041,3,-0.201650598889863,0.33535723518487,-0.272592267991041
"132","metformin","Launched","insulin sensitizer","ACACB|PRKAB1",-0.2662868828513,1,-0.2662868828513,NA,-0.2662868828513
"184","podophyllotoxin","Launched","microtubule inhibitor|tubulin polymerization inhibitor","IGF1R|TOP2A|TUBA4A|TUBB",-0.263073327490505,1,-0.263073327490505,NA,-0.263073327490505
"182","piromidic-acid","Phase 2","bacterial DNA gyrase inhibitor","",-0.258179959100204,1,-0.258179959100204,NA,-0.258179959100204
"137","mianserin","Launched","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.257230499561788,1,-0.257230499561788,NA,-0.257230499561788
"70","dexamethasone","Launched","glucocorticoid receptor agonist","ANXA1|NOS2|NR0B1|NR3C1|NR3C2",-0.247918492550394,2,-0.247918492550394,0.406488275980084,-0.247918492550394
"12","amoxicillin","Launched","penicillin binding protein inhibitor","CYP2C19|SLC15A1|SLC15A2|SLC22A6",-0.244668419515045,1,-0.244668419515045,NA,-0.244668419515045
"156","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",-0.239190768331873,1,-0.239190768331873,NA,-0.239190768331873
"274","zonisamide","Launched","sodium channel blocker|T-type calcium channel blocker","CA1|CA10|CA11|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",-0.232763657610283,1,-0.232763657610283,NA,-0.232763657610283
"62","dabrafenib","Launched","RAF inhibitor","BRAF|LIMK1|NEK11|RAF1|SIK1",-0.22027461291265,1,-0.22027461291265,NA,-0.22027461291265
"254","ubenimex","Launched","leukotriene synthesis inhibitor","LTA4H|RNPEP",-0.219106047326906,1,-0.219106047326906,NA,-0.219106047326906
"168","parbendazole","Preclinical","tubulin polymerization inhibitor","TUBB",-0.218667835232252,1,-0.218667835232252,NA,-0.218667835232252
"94","EX-527","Phase 2","SIRT inhibitor","SIRT1",-0.217353198948291,1,-0.217353198948291,NA,-0.217353198948291
"233","thiotepa","Launched","cytochrome P450 inhibitor","CYP2B6|CYP3A4",-0.212605901256208,1,-0.212605901256208,NA,-0.212605901256208
"217","SKF-83566","Preclinical","dopamine receptor antagonist","DRD1|DRD5",-0.196611159801344,1,-0.196611159801344,NA,-0.196611159801344
"83","enzastaurin","Phase 3","PKC inhibitor","AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG",-0.176623819261856,3,-0.158486707566462,0.406124775226985,-0.176623819261856
"116","irinotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",-0.175576979257961,1,-0.175576979257961,NA,-0.175576979257961
"154","norethisterone","Launched","progesterone receptor agonist","PGR",-0.166228454572013,1,-0.166228454572013,NA,-0.166228454572013
"253","UB-165","Preclinical","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNB2",-0.162576687116564,1,-0.162576687116564,NA,-0.162576687116564
"236","toltrazuril","Launched","antiprotozoal agent","",-0.161262050832603,1,-0.161262050832603,NA,-0.161262050832603
"16","antimycin-a","Preclinical","ATP synthase inhibitor","CYCS",-0.145997662868829,1,-0.145997662868829,NA,-0.145997662868829
"50","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",-0.144244814490213,1,-0.144244814490213,NA,-0.144244814490213
"13","amsacrine","Launched","topoisomerase inhibitor","KCNH2|TOP2A",-0.136137890739118,1,-0.136137890739118,NA,-0.136137890739118
"11","amodiaquine","Launched","histamine receptor agonist","HNMT",-0.133435582822086,1,-0.133435582822086,NA,-0.133435582822086
"96","fenbendazole","Launched","tubulin polymerization inhibitor","TUBB",-0.133216476774759,1,-0.133216476774759,NA,-0.133216476774759
"223","talniflumate","Launched","cyclooxygenase inhibitor","CLCA1",-0.122845457201285,1,-0.122845457201285,NA,-0.122845457201285
"23","azacitidine","Launched","DNA methyltransferase inhibitor","DNMT1|DNMT3A",-0.106850715746421,1,-0.106850715746421,NA,-0.106850715746421
"176","phenacetin","Withdrawn","cyclooxygenase inhibitor","PTGS1",-0.104732690622261,1,-0.104732690622261,NA,-0.104732690622261
"48","chenodeoxycholic-acid","Launched","11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist","NR1H4",-0.104440549225825,1,-0.104440549225825,NA,-0.104440549225825
"153","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",-0.0992550394390885,1,-0.0992550394390885,NA,-0.0992550394390885
"183","pizotifen","Launched","serotonin receptor antagonist","HTR1A|HTR2A|HTR2C",-0.0974291557113645,2,-0.0974291557113645,0.514165579425451,-0.0974291557113645
"130","mepacrine","Launched","cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator","PLA2G1B|PLA2G4A|PLA2G6|PLCL1",-0.0951407147726167,3,-0.00934852468594805,0.500650378581503,-0.0951407147726167
"7","AM-404","Preclinical","cyclooxygenase inhibitor|FAAH inhibitor|TRPV antagonist","CNR1|CNR2|FAAH|TRPV1",-0.0926818580192814,1,-0.0926818580192814,NA,-0.0926818580192814
"115","immepip","Preclinical","histamine receptor agonist","HRH3|HRH4",-0.0926088226701723,1,-0.0926088226701723,NA,-0.0926088226701723
"122","L-733060","Preclinical","tachykinin antagonist","TACR1",-0.0853783231083844,1,-0.0853783231083844,NA,-0.0853783231083844
"19","atovaquone","Launched","mitochondrial electron transport inhibitor","DHODH",-0.0822378030966988,1,-0.0822378030966988,NA,-0.0822378030966988
"52","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",-0.0814344142565001,1,-0.0814344142565001,NA,-0.0814344142565001
"135","MG-132","Preclinical","proteasome inhibitor","PSMB1",-0.0811787905346187,2,-0.0811787905346187,0.141452342511682,-0.0811787905346187
"232","TG-101348","Phase 3","FLT3 inhibitor|JAK inhibitor","BRD4|JAK1|JAK2|JAK3|TYK2",-0.0759567630733275,1,-0.0759567630733275,NA,-0.0759567630733275
"31","BMS-191011","Preclinical","potassium channel activator","KCNMA1",-0.0732179374817415,2,-0.0732179374817415,0.648387791250154,-0.0732179374817415
"85","erlotinib","Launched","EGFR inhibitor","EGFR|NR1I2",-0.058136137890739,1,-0.058136137890739,NA,-0.058136137890739
"162","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",-0.0546304411335086,1,-0.0546304411335086,NA,-0.0546304411335086
"39","camptothecin","Phase 3","topoisomerase inhibitor","TOP1",-0.0458661992404324,1,-0.0458661992404324,NA,-0.0458661992404324
"44","cediranib","Phase 3","KIT inhibitor|VEGFR inhibitor","CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB",-0.0431638913234005,2,-0.0431638913234005,0.757407833251673,-0.0431638913234005
"125","lasalocid","Launched","bacterial permeability inducer","",-0.0430908559742916,1,-0.0430908559742916,NA,-0.0430908559742916
"18","AT-7519","Phase 2","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK6|CDK9",-0.0417762196903302,1,-0.0417762196903302,NA,-0.0417762196903302
"114","ilomastat","Phase 3","matrix metalloprotease inhibitor","ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9",-0.0213263219398189,1,-0.0213263219398189,NA,-0.0213263219398189
"6","alvocidib","Phase 2","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM",-0.0203768624014023,1,-0.0203768624014023,NA,-0.0203768624014023
"185","PPT","Preclinical","estrogen receptor agonist","ESR1",-0.014095822378031,2,-0.014095822378031,0.0825267774128034,-0.014095822378031
"103","forskolin","Launched","adenylyl cyclase activator","ADCY2|ADCY5|GNAS",-0.00861817119485847,2,-0.00861817119485847,0.83807543420211,-0.00861817119485847
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",0.000292141396435797,1,0.000292141396435797,NA,0.000292141396435797
"66","daunorubicin","Launched","RNA synthesis inhibitor|topoisomerase inhibitor","TOP2A|TOP2B",0.000876424189307556,1,0.000876424189307556,NA,0.000876424189307556
"136","MGCD-265","Preclinical","VEGFR inhibitor","AXL|MET",0.00102249488752582,1,0.00102249488752582,NA,0.00102249488752582
"216","sirolimus","Launched","mTOR inhibitor","FGF2|FKBP1A|MTOR",0.0219106047326905,6,0.149357288927841,0.354653437588229,0.0219106047326905
"227","temsirolimus","Launched","mTOR inhibitor","MTOR",0.0279360210341807,4,0.0966622845457205,0.55294984028763,0.0279360210341807
"179","piceatannol","Preclinical","SYK inhibitor","ATP5A1|ATP5B|ATP5C1|IRF3",0.0308209173239848,1,0.0308209173239848,NA,0.0308209173239848
"157","NSC-632839","Preclinical","ubiquitin specific protease inhibitor","SENP2|USP1|USP2|USP7",0.0479477066900375,2,0.0479477066900375,0.578152236005215,0.0479477066900375
"63","dacinostat","Phase 1","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",0.0542652643879638,1,0.0542652643879638,NA,0.0542652643879638
"160","NVP-TAE684","Preclinical","ALK tyrosine kinase receptor inhibitor","ALK|INSR",0.0544113350861818,2,0.0544113350861818,0.0918226597246335,0.0544113350861818
"248","trifluoperazine","Launched","dopamine receptor antagonist","ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1",0.0556894536955885,2,0.0556894536955885,0.197847361870118,0.0556894536955885
"54","closantel","Launched","chitinase inhibitor|NFkB pathway inhibitor","",0.0616418346479697,1,0.0616418346479697,NA,0.0616418346479697
"99","fenretinide","Phase 3","apoptosis stimulant|retinoid receptor agonist","RARA",0.0644171779141103,1,0.0644171779141103,NA,0.0644171779141103
"147","naltrindole","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",0.0758106923751095,1,0.0758106923751095,NA,0.0758106923751095
"133","methylene-blue","Launched","guanylyl cyclase inhibitor|nitric oxide production inhibitor","ACHE",0.091002044989775,1,0.091002044989775,NA,0.091002044989775
"72","digoxin","Launched","ATPase inhibitor","ATP1A1",0.0967353198948295,2,0.0967353198948295,0.541898294989077,0.0967353198948295
"187","procainamide","Launched","sodium channel blocker","DNMT1|SCN5A",0.11262050832603,1,0.11262050832603,NA,0.11262050832603
"46","cefotaxime","Launched","bacterial cell wall synthesis inhibitor","",0.113131755769793,1,0.113131755769793,NA,0.113131755769793
"30","bisindolylmaleimide-ix","Preclinical","PKC inhibitor","AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1",0.115614957639497,1,0.115614957639497,NA,0.115614957639497
"143","MK-2206","Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",0.117002629272568,2,0.117002629272568,0.506728873575987,0.117002629272568
"141","mitotane","Launched","antineoplastic agent","CYP11A1|CYP11B1|ESR1|FDX1",0.120216184633362,1,0.120216184633362,NA,0.120216184633362
