"","database","category","pval","qval","genes"
"331","GO_Biological_Process_2017","positive regulation of fibroblast proliferation (GO:0048146)",0.00721672381557286,0.0567995877739961,"CDK4,MYC,WNT2"
"548","GO_Biological_Process_2017","embryonic skeletal system morphogenesis (GO:0048704)",0.00733743233066617,0.0567995877739961,"SIX1,HOXD3"
"576","GO_Biological_Process_2017","cardiac epithelial to mesenchymal transition (GO:0060317)",0.00733743233066617,0.0567995877739961,"BMP2,HEY1"
"741","GO_Biological_Process_2017","regulation of smooth muscle contraction (GO:0006940)",0.00733743233066617,0.0567995877739961,"NMU,NMUR2"
"753","GO_Biological_Process_2017","response to gamma radiation (GO:0010332)",0.00733743233066617,0.0567995877739961,"MYC,TP53"
"316","GO_Biological_Process_2017","glycosaminoglycan metabolic process (GO:0030203)",0.00799545071213491,0.0613456262603625,"CHST9,BCAN,VCAN"
"211","GO_Biological_Process_2017","negative regulation of cell proliferation (GO:0008285)",0.00831270166350979,0.0627326512054655,"TFAP2A,BMP4,AR,BMP2,SFRP2,TNFRSF8,TBX5,TP53,DHRS2,SOX4"
"288","GO_Biological_Process_2017","single organismal cell-cell adhesion (GO:0016337)",0.00832093989461192,0.0627326512054655,"SRPX2,SIGLEC1,EGFR,CD44"
"493","GO_Biological_Process_2017","cardiac right ventricle morphogenesis (GO:0003215)",0.00908265788473358,0.0635053579521292,"BMP4,SOX4"
"554","GO_Biological_Process_2017","embryonic skeletal system development (GO:0048706)",0.00908265788473358,0.0635053579521292,"COL1A1,SULF1"
"707","GO_Biological_Process_2017","positive regulation of cell adhesion mediated by integrin (GO:0033630)",0.00908265788473358,0.0635053579521292,"RET,SFRP2"
"713","GO_Biological_Process_2017","mesonephros development (GO:0001823)",0.00908265788473358,0.0635053579521292,"BMP4,OSR1"
"717","GO_Biological_Process_2017","negative regulation of transcription regulatory region DNA binding (GO:2000678)",0.00908265788473358,0.0635053579521292,"HEY1,MSX2"
"723","GO_Biological_Process_2017","regulation of cell adhesion mediated by integrin (GO:0033628)",0.00908265788473358,0.0635053579521292,"PLAU,PIK3CG"
"730","GO_Biological_Process_2017","embryonic cranial skeleton morphogenesis (GO:0048701)",0.00908265788473358,0.0635053579521292,"TFAP2A,SIX1"
"760","GO_Biological_Process_2017","sex differentiation (GO:0007548)",0.00908265788473358,0.0635053579521292,"AR,CENPI"
"762","GO_Biological_Process_2017","mitotic spindle midzone assembly (GO:0051256)",0.00908265788473358,0.0635053579521292,"KIF4A,KIF23"
"218","GO_Biological_Process_2017","multicellular organism development (GO:0007275)",0.00923472556837948,0.0640520565422801,"VCAN,CDK4,WNT9B,ID3,ANGPTL2,HOXD4,TP53,HOXA11"
"246","GO_Biological_Process_2017","collagen catabolic process (GO:0030574)",0.0094448311694372,0.0644777057000162,"COL1A1,MMP14,COL3A1,MMP2"
"253","GO_Biological_Process_2017","muscle organ development (GO:0007517)",0.0094448311694372,0.0644777057000162,"MSTN,MYOD1,TCF12,SOX6"
"310","GO_Biological_Process_2017","embryo development (GO:0009790)",0.0106195222041789,0.0702834026795659,"BMP2,NR5A2,MDFI"
"314","GO_Biological_Process_2017","cellular response to drug (GO:0035690)",0.0106195222041789,0.0702834026795659,"MYC,DPEP1,TP53"
"336","GO_Biological_Process_2017","mitotic spindle organization (GO:0007052)",0.0106195222041789,0.0702834026795659,"TTK,KIF11,NDC80"
"347","GO_Biological_Process_2017","positive regulation of neuron differentiation (GO:0045666)",0.0106195222041789,0.0702834026795659,"BMP2,TCF12,HOXD3"
"537","GO_Biological_Process_2017","peptide metabolic process (GO:0006518)",0.0109932777790105,0.0711281480179261,"CPXM1,CPZ"
"727","GO_Biological_Process_2017","lung alveolus development (GO:0048286)",0.0109932777790105,0.0711281480179261,"BMP4,STRA6"
"765","GO_Biological_Process_2017","bone morphogenesis (GO:0060349)",0.0109932777790105,0.0711281480179261,"TFAP2A,LTF"
"249","GO_Biological_Process_2017","apoptotic signaling pathway (GO:0097190)",0.0119784720694451,0.0769284095126584,"DAPL1,CD38,TNFRSF8,TNFRSF21"
"524","GO_Biological_Process_2017","embryonic limb morphogenesis (GO:0030326)",0.0130640479384452,0.0803299968980991,"TBX5,HOXA11"
"531","GO_Biological_Process_2017","positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)",0.0130640479384452,0.0803299968980991,"SIX1,SOX8"
"642","GO_Biological_Process_2017","keratan sulfate catabolic process (GO:0042340)",0.0130640479384452,0.0803299968980991,"ACAN,FMOD"
"653","GO_Biological_Process_2017","establishment of mitotic spindle orientation (GO:0000132)",0.0130640479384452,0.0803299968980991,"CENPA,NDC80"
"665","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.0130640479384452,0.0803299968980991,"FOXM1,TP53"
"679","GO_Biological_Process_2017","mitotic recombination (GO:0006312)",0.0130640479384452,0.0803299968980991,"TOP2A,RAD51"
"307","GO_Biological_Process_2017","positive regulation of epithelial to mesenchymal transition (GO:0010718)",0.0136859778706683,0.0829772224746113,"COL1A1,BMP2,EZH2"
"320","GO_Biological_Process_2017","regulation of MAPK cascade (GO:0043408)",0.0136859778706683,0.0829772224746113,"MSTN,LEFTY2,GDF7"
"510","GO_Biological_Process_2017","positive regulation of protein localization to nucleus (GO:1900182)",0.0152898423695797,0.0895695495569298,"CDK1,GTSE1"
"598","GO_Biological_Process_2017","pathway-restricted SMAD protein phosphorylation (GO:0060389)",0.0152898423695797,0.0895695495569298,"BMP2,GDF7"
"645","GO_Biological_Process_2017","glutamate receptor signaling pathway (GO:0007215)",0.0152898423695797,0.0895695495569298,"GRID2,GRIK3"
"673","GO_Biological_Process_2017","thymus development (GO:0048538)",0.0152898423695797,0.0895695495569298,"HAND2,SIX1"
"705","GO_Biological_Process_2017","chondroitin sulfate catabolic process (GO:0030207)",0.0152898423695797,0.0895695495569298,"BCAN,VCAN"
"226","GO_Biological_Process_2017","proteolysis (GO:0006508)",0.0156081163320668,0.0908203816100802,"ACAN,ST14,MMP14,PLAU,MMP2,MMP19,CPZ"
"460","GO_Biological_Process_2017","endocardial cushion morphogenesis (GO:0003203)",0.0176656508387167,0.0994553199816063,"BMP2,HEY1"
"543","GO_Biological_Process_2017","positive regulation of protein export from nucleus (GO:0046827)",0.0176656508387167,0.0994553199816063,"GTSE1,TP53"
"618","GO_Biological_Process_2017","peripheral nervous system development (GO:0007422)",0.0176656508387167,0.0994553199816063,"EGR2,SOX8"
"620","GO_Biological_Process_2017","positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)",0.0176656508387167,0.0994553199816063,"CDK4,CDK1"
"694","GO_Biological_Process_2017","retina layer formation (GO:0010842)",0.0176656508387167,0.0994553199816063,"TFAP2A,FOXN4"
"370","GO_Biological_Process_2017","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)",0.0198048396510659,0.108706595647565,"GRID2,VCAM1,CD209"
"494","GO_Biological_Process_2017","fibrinolysis (GO:0042730)",0.0201865765850727,0.108706595647565,"PLAU,SERPINE1"
"513","GO_Biological_Process_2017","inner ear development (GO:0048839)",0.0201865765850727,0.108706595647565,"BMP2,SIX1"
"582","GO_Biological_Process_2017","dopaminergic neuron differentiation (GO:0071542)",0.0201865765850727,0.108706595647565,"LMX1A,EN1"
"631","GO_Biological_Process_2017","regulation of neuron apoptotic process (GO:0043523)",0.0201865765850727,0.108706595647565,"GRID2,KIF14"
"654","GO_Biological_Process_2017","blood vessel development (GO:0001568)",0.0201865765850727,0.108706595647565,"COL1A1,STRA6"
"663","GO_Biological_Process_2017","negative regulation of catalytic activity (GO:0043086)",0.0201865765850727,0.108706595647565,"NES,TIMP4"
"358","GO_Biological_Process_2017","cellular response to UV (GO:0034644)",0.0211815814872486,0.113360686107682,"MYC,BMF,TP53"
"411","GO_Biological_Process_2017","positive regulation of MAP kinase activity (GO:0043406)",0.0226095100669668,0.119331759884435,"EGFR,PIK3CG,EZH2"
"601","GO_Biological_Process_2017","positive regulation of neuron apoptotic process (GO:0043525)",0.0228478340724524,0.119331759884435,"TFAP2A,TP53"
"623","GO_Biological_Process_2017","hyaluronan catabolic process (GO:0030214)",0.0228478340724524,0.119331759884435,"HMMR,CD44"
"632","GO_Biological_Process_2017","face morphogenesis (GO:0060325)",0.0228478340724524,0.119331759884435,"CRISPLD1,STRA6"
"426","GO_Biological_Process_2017","reverse cholesterol transport (GO:0043691)",0.0256447468015741,0.130023365362367,"CETP,LIPG"
"437","GO_Biological_Process_2017","high-density lipoprotein particle remodeling (GO:0034375)",0.0256447468015741,0.130023365362367,"CETP,LIPG"
"445","GO_Biological_Process_2017","folic acid metabolic process (GO:0046655)",0.0256447468015741,0.130023365362367,"MTHFD2,FOLR2"
"515","GO_Biological_Process_2017","negative regulation of Notch signaling pathway (GO:0045746)",0.0256447468015741,0.130023365362367,"MMP14,HEY1"
"563","GO_Biological_Process_2017","cell separation after cytokinesis (GO:0000920)",0.0256447468015741,0.130023365362367,"KIF20A,CEP55"
