"","database","category","pval","qval","genes"
"419","GO_Biological_Process_2017","cellular response to indole-3-methanol (GO:0071681)",0.00209144835836719,0.0697942856404924,"CDH1,BRCA1"
"510","GO_Biological_Process_2017","positive regulation of intracellular transport (GO:0032388)",0.00209144835836719,0.0697942856404924,"SPAG5,MLC1"
"524","GO_Biological_Process_2017","regulation of Ras protein signal transduction (GO:0046578)",0.00209144835836719,0.0697942856404924,"RASGRF1,FOXM1"
"574","GO_Biological_Process_2017","establishment of epithelial cell apical/basal polarity (GO:0045198)",0.00209144835836719,0.0697942856404924,"SLC9A3R1,EZR"
"606","GO_Biological_Process_2017","metanephric mesenchymal cell differentiation (GO:0072162)",0.00209144835836719,0.0697942856404924,"STAT1,PAX2"
"188","GO_Biological_Process_2017","natural killer cell activation (GO:0030101)",0.00217834849065207,0.0697942856404924,"IL21R,SLAMF7,ULBP1"
"170","GO_Biological_Process_2017","apoptotic process (GO:0006915)",0.00245005991823074,0.0754806920962624,"CYFIP2,STAT1,BIK,TNFRSF9,LY86,DHCR24,BRCA1,MRPS30,MCM2"
"189","GO_Biological_Process_2017","positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)",0.00297793689968414,0.0802742492362466,"AGR2,PTK6,MMP9"
"297","GO_Biological_Process_2017","cochlea development (GO:0090102)",0.00310674372824425,0.0802742492362466,"PAX2,MCM2"
"342","GO_Biological_Process_2017","response to iron ion (GO:0010039)",0.00310674372824425,0.0802742492362466,"TFR2,HAMP"
"535","GO_Biological_Process_2017","mesenchymal to epithelial transition (GO:0060231)",0.00310674372824425,0.0802742492362466,"GATA3,PAX2"
"612","GO_Biological_Process_2017","T cell migration (GO:0072678)",0.00310674372824425,0.0802742492362466,"CCL20,CCR6"
"178","GO_Biological_Process_2017","response to virus (GO:0009615)",0.00360336333782572,0.09019668854995,"CCL22,OAS1,OAS2,OAS3,GATA3,FOXP3"
"187","GO_Biological_Process_2017","activation of protein kinase activity (GO:0032147)",0.00393657682540328,0.0955514556711524,"TPX2,CLSPN,ECT2"
"253","GO_Biological_Process_2017","metanephric mesenchyme development (GO:0072075)",0.00430730485941536,0.0958375331219917,"SIX4,PAX2"
"319","GO_Biological_Process_2017","regulation of attachment of spindle microtubules to kinetochore (GO:0051988)",0.00430730485941536,0.0958375331219917,"SPAG5,ECT2"
"327","GO_Biological_Process_2017","negative regulation of immune response (GO:0050777)",0.00430730485941536,0.0958375331219917,"AMBP,FOXP3"
"180","GO_Biological_Process_2017","visual perception (GO:0007601)",0.00467683992217907,0.0985828625701429,"COL1A1,GPR143,ZIC2,COL11A1,PAX2"
"181","GO_Biological_Process_2017","cellular response to tumor necrosis factor (GO:0071356)",0.00467683992217907,0.0985828625701429,"CCL22,CCL20,BRCA1,GATA3,CCL17"
"183","GO_Biological_Process_2017","humoral immune response (GO:0006959)",0.00496614705585455,0.101997020301013,"LY86,BLNK,TREM2,CCR6"
"185","GO_Biological_Process_2017","chromosome segregation (GO:0007059)",0.00535604474944242,0.10361270851392,"SPAG5,OIP5,BRCA1,NDC80"
"270","GO_Biological_Process_2017","calcium ion regulated exocytosis (GO:0017156)",0.00568750279454111,0.10361270851392,"RIMS1,SCIN"
"283","GO_Biological_Process_2017","DNA replication checkpoint (GO:0000076)",0.00568750279454111,0.10361270851392,"CDC45,CDC6"
"522","GO_Biological_Process_2017","protein K6-linked ubiquitination (GO:0085020)",0.00568750279454111,0.10361270851392,"UBE2T,BRCA1"
"199","GO_Biological_Process_2017","lymphocyte chemotaxis (GO:0048247)",0.00569158448765604,0.10361270851392,"CCL22,CCL20,CCL17"
"196","GO_Biological_Process_2017","strand displacement (GO:0000732)",0.00636485027808991,0.109447326048484,"RAD51AP1,RAD51,BRCA1"
"186","GO_Biological_Process_2017","protein oligomerization (GO:0051259)",0.00664715727739848,0.109447326048484,"UPK1A,QPRT,MLC1,SLC6A4"
"194","GO_Biological_Process_2017","neural tube closure (GO:0001843)",0.00708359538540206,0.109447326048484,"CELSR1,GRHL2,PAX2"
"203","GO_Biological_Process_2017","DNA recombination (GO:0006310)",0.00708359538540206,0.109447326048484,"RAD51,HMGB3,RAD54L"
"250","GO_Biological_Process_2017","brain morphogenesis (GO:0048854)",0.00724183305938784,0.109447326048484,"PAX2,SLC6A4"
"308","GO_Biological_Process_2017","regulation of synaptic vesicle exocytosis (GO:2000300)",0.00724183305938784,0.109447326048484,"RIMS1,RIMS4"
"480","GO_Biological_Process_2017","cochlea morphogenesis (GO:0090103)",0.00724183305938784,0.109447326048484,"HPN,PAX2"
"504","GO_Biological_Process_2017","cell fate determination (GO:0001709)",0.00724183305938784,0.109447326048484,"GATA3,PAX2"
"560","GO_Biological_Process_2017","pharyngeal system development (GO:0060037)",0.00724183305938784,0.109447326048484,"SIX4,GATA3"
"213","GO_Biological_Process_2017","cellular response to ionizing radiation (GO:0071479)",0.00784853047239286,0.116419868673827,"RAD51AP1,RAD51,ECT2"
"184","GO_Biological_Process_2017","mitotic cell cycle (GO:0000278)",0.00877527583576163,0.12320218251299,"TPX2,PPP2R2C,CDC6,NDC80,AURKA"
"464","GO_Biological_Process_2017","negative regulation of reactive oxygen species metabolic process (GO:2000378)",0.00896491323917705,0.12320218251299,"BRCA1,PAX2"
"473","GO_Biological_Process_2017","mesonephros development (GO:0001823)",0.00896491323917705,0.12320218251299,"GATA3,PAX2"
"506","GO_Biological_Process_2017","vitamin D metabolic process (GO:0042359)",0.00896491323917705,0.12320218251299,"CYP24A1,LRP2"
"179","GO_Biological_Process_2017","leukocyte migration (GO:0050900)",0.00914631539703829,0.12320218251299,"COL1A1,SLC7A5,PROC,CEACAM6,CEACAM5,SIRPG,FN1,SDC1"
"192","GO_Biological_Process_2017","collagen catabolic process (GO:0030574)",0.00922862790359474,0.12320218251299,"COL1A1,MMP11,COL11A1,MMP9"
"260","GO_Biological_Process_2017","negative regulation of blood coagulation (GO:0030195)",0.0108514805996956,0.133723630159325,"VTN,PROC"
"285","GO_Biological_Process_2017","peptidyl-glutamic acid carboxylation (GO:0017187)",0.0108514805996956,0.133723630159325,"F7,PROC"
"296","GO_Biological_Process_2017","neutral amino acid transport (GO:0015804)",0.0108514805996956,0.133723630159325,"SLC7A5,SLC38A1"
"477","GO_Biological_Process_2017","L-phenylalanine catabolic process (GO:0006559)",0.0108514805996956,0.133723630159325,"IL4I1,HGD"
"485","GO_Biological_Process_2017","metaphase plate congression (GO:0051310)",0.0108514805996956,0.133723630159325,"FAM83D,NDC80"
"193","GO_Biological_Process_2017","regulation of membrane potential (GO:0042391)",0.0110521378978904,0.134132764488033,"KCNH2,RIMS1,RIMS4,HCN2"
"197","GO_Biological_Process_2017","negative regulation of neuron apoptotic process (GO:0043524)",0.0117078469724912,0.139969931715903,"TOX3,ERBB3,SIX4,UNC5B"
"216","GO_Biological_Process_2017","establishment of protein localization to plasma membrane (GO:0090002)",0.0123866897982305,0.145493073097485,"SLC9A3R1,CDH1,EZR"
"266","GO_Biological_Process_2017","positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)",0.012896389750214,0.145493073097485,"SIX4,PAX2"
"424","GO_Biological_Process_2017","establishment of mitotic spindle orientation (GO:0000132)",0.012896389750214,0.145493073097485,"CENPA,NDC80"
"426","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.012896389750214,0.145493073097485,"BRCA1,FOXM1"
"211","GO_Biological_Process_2017","type I interferon signaling pathway (GO:0060337)",0.013092987827722,0.145659489583407,"OAS1,OAS2,STAT1,OAS3"
"191","GO_Biological_Process_2017","sister chromatid cohesion (GO:0007062)",0.0142691714181002,0.155325064553888,"CENPI,BIRC5,CENPM,CENPA,NDC80"
"214","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.0145435453702142,0.155325064553888,"TPX2,BIRC5,MYBL2"
"219","GO_Biological_Process_2017","DNA synthesis involved in DNA repair (GO:0000731)",0.0145435453702142,0.155325064553888,"RAD51AP1,RAD51,BRCA1"
"290","GO_Biological_Process_2017","glutamate metabolic process (GO:0006536)",0.0150946103545826,0.156845675489694,"ALDH18A1,GGT1"
"309","GO_Biological_Process_2017","mitotic chromosome condensation (GO:0007076)",0.0150946103545826,0.156845675489694,"NCAPG,SMC4"
"200","GO_Biological_Process_2017","interferon-gamma-mediated signaling pathway (GO:0060333)",0.0153594006015771,0.156845675489694,"OAS1,OAS2,STAT1,OAS3"
"190","GO_Biological_Process_2017","protein homooligomerization (GO:0051260)",0.0154691739871234,0.156845675489694,"POLQ,RAD51,SYT1,OLFM4,ECT2"
"298","GO_Biological_Process_2017","positive regulation of histone acetylation (GO:0035066)",0.0174412248719397,0.162446757237485,"BRCA1,FOXP3"
"300","GO_Biological_Process_2017","sodium ion import across plasma membrane (GO:0098719)",0.0174412248719397,0.162446757237485,"SLC9A2,HCN2"
"303","GO_Biological_Process_2017","negative regulation of signal transduction (GO:0009968)",0.0174412248719397,0.162446757237485,"ERBB3,PTK6"
"428","GO_Biological_Process_2017","microvillus assembly (GO:0030033)",0.0174412248719397,0.162446757237485,"SLC9A3R1,EZR"
"437","GO_Biological_Process_2017","peripheral nervous system development (GO:0007422)",0.0174412248719397,0.162446757237485,"ERBB3,ASIC2"
"448","GO_Biological_Process_2017","regulation of double-strand break repair via homologous recombination (GO:0010569)",0.0174412248719397,0.162446757237485,"RAD51AP1,RAD51"
"487","GO_Biological_Process_2017","regulation of AMPA receptor activity (GO:2000311)",0.0174412248719397,0.162446757237485,"MAPK8IP2,CACNG4"
"198","GO_Biological_Process_2017","double-strand break repair via homologous recombination (GO:0000724)",0.0178586560910313,0.163375345797364,"RAD51AP1,POLQ,RAD51,BRCA1"
"195","GO_Biological_Process_2017","skeletal system development (GO:0001501)",0.0180673513040199,0.163375345797364,"COL1A1,COMP,DLX5,PITX1,NKX3-2"
"221","GO_Biological_Process_2017","monocyte chemotaxis (GO:0002548)",0.0181528161997071,0.163375345797364,"CCL22,CCL20,CCL17"
"204","GO_Biological_Process_2017","sensory perception of sound (GO:0007605)",0.0187446056907737,0.166826990647886,"COL1A1,COL11A1,BIRC5,ATP6V0A4"
"343","GO_Biological_Process_2017","regulation of mitotic spindle organization (GO:0060236)",0.0199314263531947,0.169841196903287,"TPX2,TACC3"
"451","GO_Biological_Process_2017","melanosome transport (GO:0032402)",0.0199314263531947,0.169841196903287,"GPR143,RAB27B"
"475","GO_Biological_Process_2017","regulation of cell size (GO:0008361)",0.0199314263531947,0.169841196903287,"SLC9A3R1,EZR"
"520","GO_Biological_Process_2017","regulation of synaptic transmission, glutamatergic (GO:0051966)",0.0199314263531947,0.169841196903287,"SYT1,MAPK8IP2"
"208","GO_Biological_Process_2017","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)",0.0215640029983588,0.180709735270589,"ERBB3,STAP1,PTK6,FRK"
"224","GO_Biological_Process_2017","female pregnancy (GO:0007565)",0.0222148966217238,0.180709735270589,"AMBP,EPYC,RLN2"
"205","GO_Biological_Process_2017","C-terminal protein lipidation (GO:0006501)",0.0225582775980683,0.180709735270589,"CEACAM7,CEACAM5,MSLN,PRSS21"
"328","GO_Biological_Process_2017","natural killer cell mediated cytotoxicity (GO:0042267)",0.0225605162634942,0.180709735270589,"SLAMF7,ULBP1"
"347","GO_Biological_Process_2017","positive regulation of dendrite extension (GO:1903861)",0.0225605162634942,0.180709735270589,"RIMS1,SYT1"
"408","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.0225605162634942,0.180709735270589,"RAD51,RAD54L"
"255","GO_Biological_Process_2017","bicarbonate transport (GO:0015701)",0.02366988827382,0.187718618884454,"CA12,CA2,CA9"
"209","GO_Biological_Process_2017","chemotaxis (GO:0006935)",0.0246295455457309,0.193414372373828,"CCL22,CCL20,CCR6,CCL17"
"201","GO_Biological_Process_2017","positive regulation of GTPase activity (GO:0043547)",0.0249257363948197,0.19383995002185,"CCL22,CCL20,RASGRF1,ECT2,CCL17"
"335","GO_Biological_Process_2017","calcium-mediated signaling using intracellular calcium source (GO:0035584)",0.0253239023618429,0.195042747998425,"GPR143,CCL20"
"210","GO_Biological_Process_2017","extracellular matrix disassembly (GO:0022617)",0.0257068339772202,0.196106419197651,"MMP11,CDH1,FN1,MMP9"
"233","GO_Biological_Process_2017","cardiac conduction (GO:0061337)",0.0267312347360676,0.201997349279152,"KCNH2,CACNG1,CACNG4"
"225","GO_Biological_Process_2017","cellular response to interferon-gamma (GO:0071346)",0.028337436572758,0.210169321247955,"CCL22,CCL20,CCL17"
"228","GO_Biological_Process_2017","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)",0.028337436572758,0.210169321247955,"LAMP3,DHCR24,PAX2"
"232","GO_Biological_Process_2017","interstrand cross-link repair (GO:0036297)",0.029993833096014,0.220413397338599,"RAD51AP1,RAD51,UBE2T"
"356","GO_Biological_Process_2017","sensory perception of pain (GO:0019233)",0.0312357130572564,0.223391126418414,"OPRD1,TRPA1"
"392","GO_Biological_Process_2017","intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)",0.0312357130572564,0.223391126418414,"E2F1,BRCA1"
"432","GO_Biological_Process_2017","regulation of protein kinase activity (GO:0045859)",0.0312357130572564,0.223391126418414,"SLC9A3R1,ECT2"
"256","GO_Biological_Process_2017","DNA repair (GO:0006281)",0.0332649317453653,0.235076269132755,"RAD51AP1,POLQ,RAD51,UBE2T,RAD54L"
"230","GO_Biological_Process_2017","chemokine-mediated signaling pathway (GO:0070098)",0.0334565476668341,0.235076269132755,"CCL22,CCL20,CCL17"
"337","GO_Biological_Process_2017","signal peptide processing (GO:0006465)",0.0343754659632357,0.237368519280619,"F7,PROC"
"386","GO_Biological_Process_2017","G2 DNA damage checkpoint (GO:0031572)",0.0343754659632357,0.237368519280619,"BRCA1,CLSPN"
"278","GO_Biological_Process_2017","cellular iron ion homeostasis (GO:0006879)",0.0352624600792135,0.239366360368221,"TFR2,CP,HAMP"
"320","GO_Biological_Process_2017","B cell differentiation (GO:0030183)",0.0352624600792135,0.239366360368221,"TPD52,CD79A,BLNK"
"961","GO_Cellular_Component_2017","perinuclear region of cytoplasm (GO:0048471)",5.61863780548785e-05,0.00695306688720719,"CYFIP2,TPD52,KCNH2,STAT1,APLP1,MLC1,OLFM4,AURKA,EPN3,SLC9A3R1,RAD51,CDH1,OAS2,LAMP3,EZR,CDKN3"
"962","GO_Cellular_Component_2017","mitotic spindle pole (GO:0097431)",7.24277800750749e-05,0.00695306688720719,"ASPM,SPAG5,FAM83D,AURKA"
"960","GO_Cellular_Component_2017","integral component of plasma membrane (GO:0005887)",0.000125594357270545,0.00803803886531491,"OPRD1,PODXL2,HPN,SLC1A1,CELSR1,SLC6A4,CD79A,UPK1A,ERBB3,IYD,KIAA1324,SYNDIG1,SLC16A6,KISS1R,CCR6,CACNG4,IL12RB2,SLC38A1,SLC15A1,OPN3,TRPA1,EPHA8,TNFRSF9,CRTAM,TMPRSS11E,SLC7A5,GPRC5A,TFR2,FXYD3,CD5,CEACAM6,CEACAM5,IL2RB,SDC1,HCN2"
"963","GO_Cellular_Component_2017","centriolar satellite (GO:0034451)",0.000385430886445176,0.0185006825493684,"KRT18,SPAG5,ZMYND10,PAX2"
"968","GO_Cellular_Component_2017","chromosome, centromeric region (GO:0000775)",0.00167292173035399,0.0542267996202633,"BIRC5,OIP5,CENPA,NDC80"
"1078","GO_Cellular_Component_2017","chromosome passenger complex (GO:0032133)",0.00209144835836719,0.0542267996202633,"BIRC5,AURKA"
"1092","GO_Cellular_Component_2017","condensin complex (GO:0000796)",0.00209144835836719,0.0542267996202633,"NCAPG,SMC4"
"966","GO_Cellular_Component_2017","apical plasma membrane (GO:0016324)",0.00263370393293156,0.0542267996202633,"SLC9A3R1,GPR143,SLC12A1,SLC1A1,ATP6V0A4,LRP2,EZR"
"969","GO_Cellular_Component_2017","melanosome (GO:0042470)",0.00297793689968414,0.0542267996202633,"GPR143,TYRP1,RAB27B"
"1068","GO_Cellular_Component_2017","condensed nuclear chromosome, centromeric region (GO:0000780)",0.00310674372824425,0.0542267996202633,"CENPA,AURKA"
"1102","GO_Cellular_Component_2017","origin recognition complex (GO:0000808)",0.00310674372824425,0.0542267996202633,"ORC6,ORC1"
"967","GO_Cellular_Component_2017","nuclear chromatin (GO:0000790)",0.00360598393280063,0.0576957429248101,"RAD51AP1,RAD51,DLX5,STAT1,E2F1,GATA3,ESR1,ASF1B"
"1084","GO_Cellular_Component_2017","lateral element (GO:0000800)",0.00430730485941536,0.0590716095005535,"RAD51,BRCA1"
"1099","GO_Cellular_Component_2017","replication fork protection complex (GO:0031298)",0.00430730485941536,0.0590716095005535,"CDC45,MCM10"
"965","GO_Cellular_Component_2017","endoplasmic reticulum lumen (GO:0005788)",0.00544259006302606,0.0682500335344933,"COL1A1,F7,BPIFB2,PROC,COL11A1,TMEM132A,FN1,AFP,MSLN,CP"
"1074","GO_Cellular_Component_2017","nuclear origin of replication recognition complex (GO:0005664)",0.00568750279454111,0.0682500335344933,"ORC6,ORC1"
"1038","GO_Cellular_Component_2017","sperm midpiece (GO:0097225)",0.00724183305938784,0.0772462193001369,"SLC9A3R1,CCR6"
"1047","GO_Cellular_Component_2017","melanosome membrane (GO:0033162)",0.00724183305938784,0.0772462193001369,"GPR143,TYRP1"
"971","GO_Cellular_Component_2017","spindle (GO:0005819)",0.00812921739155686,0.0782392428146361,"TPX2,TTK,KIF20A,AURKA"
"973","GO_Cellular_Component_2017","tertiary granule lumen (GO:1904724)",0.00866753363152606,0.0782392428146361,"CRISP3,LYZ,OLFM4,MMP9"
"1056","GO_Cellular_Component_2017","condensed chromosome kinetochore (GO:0000777)",0.00896491323917705,0.0782392428146361,"BIRC5,NDC80"
"1067","GO_Cellular_Component_2017","sperm principal piece (GO:0097228)",0.00896491323917705,0.0782392428146361,"CCR6,SPA17"
"981","GO_Cellular_Component_2017","spindle microtubule (GO:0005876)",0.00951950420413139,0.0794671655301403,"SPAG5,KIF4A,AURKA"
"964","GO_Cellular_Component_2017","intracellular membrane-bounded organelle (GO:0043231)",0.0117474687801468,0.0931056912193563,"TREM2,SYT13,EPN3,SLC7A5,VTN,GPRC5A,OAS2,LAMP3,SALL4,OAS3,SYNDIG1,KISS1R,NLRP2,STAP1,PLCH1,MISP"
"970","GO_Cellular_Component_2017","proteinaceous extracellular matrix (GO:0005578)",0.0125890463003356,0.0931056912193563,"MMP11,EPYC,CRISP3,FN1,ASPN"
"975","GO_Cellular_Component_2017","cell-cell adherens junction (GO:0005913)",0.013092987827722,0.0931056912193563,"KRT18,CDCA3,CDH1,CRTAM"
"977","GO_Cellular_Component_2017","specific granule lumen (GO:0035580)",0.013092987827722,0.0931056912193563,"CRISP3,LYZ,OLFM4,FRK"
"974","GO_Cellular_Component_2017","Golgi lumen (GO:0005796)",0.0148610596565763,0.0999367306234432,"MMP11,F7,PROC,PODXL2,SDC1"
"1072","GO_Cellular_Component_2017","specific granule (GO:0042581)",0.0150946103545826,0.0999367306234432,"CRISP3,OLFM4"
"972","GO_Cellular_Component_2017","basolateral plasma membrane (GO:0016323)",0.0167347806929951,0.107102596435168,"ERBB3,CEACAM5,MLC1,EZR,ANK1"
"1079","GO_Cellular_Component_2017","neuronal cell body membrane (GO:0032809)",0.0174412248719397,0.108023070174594,"UNC5A,ATP1A3"
"976","GO_Cellular_Component_2017","nuclear chromosome, telomeric region (GO:0000784)",0.0180673513040199,0.10840410782412,"RAD51,ORC1,NLRP2,MCM4,MCM2"
"1052","GO_Cellular_Component_2017","presynaptic active zone (GO:0048786)",0.0225605162634942,0.131261185533057,"RIMS1,RIMS4"
"982","GO_Cellular_Component_2017","secretory granule (GO:0030141)",0.02366988827382,0.133665251428631,"PTPRN,RAB27B,OLFM4"
"1044","GO_Cellular_Component_2017","extrinsic component of plasma membrane (GO:0019897)",0.0253239023618429,0.138919692956396,"EPN3,PRSS8"
"983","GO_Cellular_Component_2017","transcriptional repressor complex (GO:0017053)",0.028337436572758,0.151132995054709,"CCND1,DEPDC1,CORO2A"
"984","GO_Cellular_Component_2017","mitotic spindle (GO:0072686)",0.029993833096014,0.155643674444181,"TPX2,SPAG5,ECT2"
"978","GO_Cellular_Component_2017","neuron projection (GO:0043005)",0.0312796763610724,0.158044680561208,"OPRD1,SYT1,EPHA8,RASGRF1,SLC6A4"
"1030","GO_Cellular_Component_2017","spindle midzone (GO:0051233)",0.0343754659632357,0.169233063203622,"CDC6,AURKA"
"1029","GO_Cellular_Component_2017","anchored component of plasma membrane (GO:0046658)",0.0376321676780122,0.180634404854459,"PRSS8,ULBP1"
"980","GO_Cellular_Component_2017","microtubule cytoskeleton (GO:0015630)",0.0431564349252597,0.20209842696707,"TPX2,SPAG6,TACC3,AURKA,MCM2"
"979","GO_Cellular_Component_2017","actin cytoskeleton (GO:0015629)",0.0481640965360753,0.220178727022058,"SLC9A3R1,ANLN,CDH1,CORO2A,EZR,ULBP1"
"1007","GO_Cellular_Component_2017","nuclear chromosome (GO:0000228)",0.051748037120414,0.231061002956267,"RAD51,BIRC5"
"1011","GO_Cellular_Component_2017","intrinsic component of plasma membrane (GO:0031226)",0.0555299693548755,0.242312593548547,"OPRD1,UNC5A"
"1","KEGG_2016","Cell cycle_Homo sapiens_hsa04110",2.99392853150237e-07,4.73040707977374e-05,"ORC6,CDC45,CCND1,ORC1,CCNE1,E2F1,E2F2,MCM4,TTK,CDC6,SMC1B,MCM2"
"2","KEGG_2016","ECM-receptor interaction_Homo sapiens_hsa04512",3.24973674372634e-06,0.000256729202754381,"COL1A1,COMP,VTN,IBSP,FN1,TNR,SDC1,HMMR,ITGB6"
"3","KEGG_2016","Bladder cancer_Homo sapiens_hsa05219",2.79692320163885e-05,0.0014730462195298,"CCND1,CDH1,E2F1,E2F2,MMP9,UPK3A"
"4","KEGG_2016","PI3K-Akt signaling pathway_Homo sapiens_hsa04151",0.000558491070585728,0.0220603972881362,"FN1,BRCA1,PRLR,COL1A1,COMP,VTN,TCL1A,CCND1,IBSP,PPP2R2C,CCNE1,IL2RB,TNR,ITGB6"
"12","KEGG_2016","Nitrogen metabolism_Homo sapiens_hsa00910",0.0018351205321307,0.0506258505732239,"CA12,CA2,CA9"
"5","KEGG_2016","Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321",0.00266811258218691,0.0506258505732239,"STAT1,IL21R,GATA3,FOXP3,IL12RB2"
"6","KEGG_2016","Pancreatic cancer_Homo sapiens_hsa05212",0.00285273628571569,0.0506258505732239,"RAD51,CCND1,STAT1,E2F1,E2F2"
"18","KEGG_2016","Steroid biosynthesis_Homo sapiens_hsa00100",0.00297793689968414,0.0506258505732239,"SQLE,CYP24A1,DHCR24"
"8","KEGG_2016","Focal adhesion_Homo sapiens_hsa04510",0.00310099653169955,0.0506258505732239,"COL1A1,COMP,VTN,CCND1,IBSP,RASGRF1,FN1,TNR,ITGB6"
"7","KEGG_2016","Proteoglycans in cancer_Homo sapiens_hsa05205",0.00320416775779898,0.0506258505732239,"VTN,CCND1,ERBB3,FN1,SDC1,EZR,ANK1,ESR1,MMP9"
"9","KEGG_2016","Measles_Homo sapiens_hsa05162",0.00402396072505199,0.0577987085962013,"CCND1,OAS1,OAS2,STAT1,CCNE1,OAS3,IL2RB"
"10","KEGG_2016","Hepatitis B_Homo sapiens_hsa05161",0.00591045377063652,0.0778209746467142,"CCND1,STAT1,CCNE1,E2F1,E2F2,BIRC5,MMP9"
"14","KEGG_2016","Pathogenic Escherichia coli infection_Homo sapiens_hsa05130",0.00866753363152606,0.0990352558607384,"TUBA3D,KRT18,CDH1,EZR"
"11","KEGG_2016","Small cell lung cancer_Homo sapiens_hsa05222",0.00877527583576163,0.0990352558607384,"CCND1,CCNE1,FN1,E2F1,E2F2"
"15","KEGG_2016","Protein digestion and absorption_Homo sapiens_hsa04974",0.0105647107745375,0.111281620158461,"COL1A1,SLC15A1,COL11A1,SLC1A1,ATP1A3"
"13","KEGG_2016","MicroRNAs in cancer_Homo sapiens_hsa05206",0.0128383637793721,0.1267788423213,"CYP24A1,CCND1,ERBB3,CCNE1,E2F1,E2F2,TNR,BRCA1,EZR,MMP9"
