"","pert_iname","mean","n","median","sd","sRGES"
"45","cefixime",-0.568438991138378,1,-0.568438991138378,NA,-0.568438991138378
"77","doxorubicin",-0.567961826857532,2,-0.567961826857532,0.180030254105777,-0.567961826857532
"5","AG-14361",-0.562133605998637,1,-0.562133605998637,NA,-0.562133605998637
"37","BX-795",-0.551704158145876,1,-0.551704158145876,NA,-0.551704158145876
"9","amiodarone",-0.549625085207907,1,-0.549625085207907,NA,-0.549625085207907
"279","zuclopenthixol",-0.544751192910702,1,-0.544751192910702,NA,-0.544751192910702
"58","crizotinib",-0.541308793456033,1,-0.541308793456033,NA,-0.541308793456033
"242","torin-2",-0.539366053169734,1,-0.539366053169734,NA,-0.539366053169734
"198","quercetin",-0.539320608952511,3,-0.646625766871166,0.342221491890582,-0.539320608952511
"173","perhexiline",-0.534492160872529,1,-0.534492160872529,NA,-0.534492160872529
"124","lacidipine",-0.533197000681663,1,-0.533197000681663,NA,-0.533197000681663
"101","FGIN-1-43",-0.532481254260395,1,-0.532481254260395,NA,-0.532481254260395
"110","GSK-3-inhibitor-IX",-0.525323790047716,1,-0.525323790047716,NA,-0.525323790047716
"276","zolantidine",-0.522017723244717,1,-0.522017723244717,NA,-0.522017723244717
"12","amoxicillin",-0.520858895705522,1,-0.520858895705522,NA,-0.520858895705522
"271","YM-155",-0.519433083390139,1,-0.519433083390139,NA,-0.519433083390139
"151","neratinib",-0.51241195182913,1,-0.51241195182913,NA,-0.51241195182913
"27","bergenin",-0.509713701431493,1,-0.509713701431493,NA,-0.509713701431493
"259","ursolic-acid",-0.507736877982277,1,-0.507736877982277,NA,-0.507736877982277
"131","mepacrine",-0.498398091342877,3,-0.874062713019768,0.651555918475143,-0.498398091342877
"130","mebendazole",-0.497818677573279,1,-0.497818677573279,NA,-0.497818677573279
"129","lylamine",-0.495296523517382,1,-0.495296523517382,NA,-0.495296523517382
"166","ouabain",-0.465320381731424,2,-0.465320381731424,0.0276914005311296,-0.465320381731424
"48","chenodeoxycholic-acid",-0.450477164280845,1,-0.450477164280845,NA,-0.450477164280845
"118","JLK-6",-0.447511929107021,1,-0.447511929107021,NA,-0.447511929107021
"277","zonisamide",-0.442399454669393,1,-0.442399454669393,NA,-0.442399454669393
"112","hydroflumethiazide",-0.440081799591002,1,-0.440081799591002,NA,-0.440081799591002
"206","rucaparib",-0.438070892978868,1,-0.438070892978868,NA,-0.438070892978868
"250","triciribine",-0.432481254260395,1,-0.432481254260395,NA,-0.432481254260395
"154","nitazoxanide",-0.430402181322427,1,-0.430402181322427,NA,-0.430402181322427
"8","AM-580",-0.426448534423994,1,-0.426448534423994,NA,-0.426448534423994
"86","erlotinib",-0.425602135878209,1,-0.425602135878209,NA,-0.425602135878209
"61","CYT387",-0.424068393546921,1,-0.424068393546921,NA,-0.424068393546921
"100","fenretinide",-0.422699386503067,1,-0.422699386503067,NA,-0.422699386503067
"148","naltrindole",-0.422358554873892,1,-0.422358554873892,NA,-0.422358554873892
"139","mibefradil",-0.421847307430129,1,-0.421847307430129,NA,-0.421847307430129
"56","cortisone",-0.419870483980914,1,-0.419870483980914,NA,-0.419870483980914
"109","granisetron",-0.418916155419223,1,-0.418916155419223,NA,-0.418916155419223
"140","mirtazapine",-0.418745739604635,1,-0.418745739604635,NA,-0.418745739604635
"66","dasatinib",-0.414860259032038,2,-0.414860259032038,0.0494058930276903,-0.414860259032038
"203","rosuvastatin",-0.414349011588275,1,-0.414349011588275,NA,-0.414349011588275
"152","nilotinib",-0.412099522835719,1,-0.412099522835719,NA,-0.412099522835719
"274","ZK-93423",-0.411349693251534,1,-0.411349693251534,NA,-0.411349693251534
"158","NSC-632839",-0.404771642808453,2,-0.404771642808453,0.784324576923483,-0.404771642808453
"71","dexamethasone",-0.403698023176551,2,-0.403698023176551,0.516641038455897,-0.403698023176551
"52","CL-218872",-0.397511929107021,1,-0.397511929107021,NA,-0.397511929107021
"190","progesterone",-0.39739263803681,2,-0.39739263803681,0.210613706911698,-0.39739263803681
"36","butein",-0.395637355146558,1,-0.395637355146558,NA,-0.395637355146558
"159","nutlin-3",-0.395245398773006,2,-0.395245398773006,0.620851322090888,-0.395245398773006
"234","tetrindole",-0.389877300613497,1,-0.389877300613497,NA,-0.389877300613497
"156","norgestimate",-0.387423312883436,1,-0.387423312883436,NA,-0.387423312883436
"233","tetrabenazine",-0.387252897068848,1,-0.387252897068848,NA,-0.387252897068848
"272","zibotentan",-0.386025903203817,1,-0.386025903203817,NA,-0.386025903203817
"59","curcumin",-0.384764826175869,1,-0.384764826175869,NA,-0.384764826175869
"83","enzalutamide",-0.38163485571461,1,-0.38163485571461,NA,-0.38163485571461
"195","PX-12",-0.366053169734151,1,-0.366053169734151,NA,-0.366053169734151
"35","brucine",-0.361145194274029,1,-0.361145194274029,NA,-0.361145194274029
"72","digoxigenin",-0.357123381049761,1,-0.357123381049761,NA,-0.357123381049761
"224","suloctidil",-0.33887184730743,2,-0.33887184730743,0.513315178339887,-0.33887184730743
"186","PPT",-0.330436264485344,2,-0.330436264485344,0.144265207640854,-0.330436264485344
"225","tacrolimus",-0.326175869120654,2,-0.326175869120654,0.744510657273852,-0.326175869120654
"232","terfenadine",-0.320040899795501,1,-0.320040899795501,NA,-0.320040899795501
"17","asiatic-acid",-0.319427402862986,1,-0.319427402862986,NA,-0.319427402862986
"219","sirolimus",-0.313617170340074,6,-0.577402862985686,0.625083094157231,-0.313617170340074
"187","prednisolone",-0.30824812542604,2,-0.30824812542604,0.408936191655533,-0.30824812542604
"278","zoxazolamine",-0.283231083844581,1,-0.283231083844581,NA,-0.283231083844581
"138","mianserin",-0.274301295160191,1,-0.274301295160191,NA,-0.274301295160191
"220","SKF-83566",-0.272460804362645,1,-0.272460804362645,NA,-0.272460804362645
"69","desipramine",-0.264894342194956,1,-0.264894342194956,NA,-0.264894342194956
"162","olaparib",-0.264498598803302,3,-0.409918200408998,0.638884474718,-0.264498598803302
"227","tamoxifen",-0.263360599863667,1,-0.263360599863667,NA,-0.263360599863667
"183","piromidic-acid",-0.262508520790729,1,-0.262508520790729,NA,-0.262508520790729
"49","cholic-acid",-0.260395364689843,1,-0.260395364689843,NA,-0.260395364689843
"88","erythrosine",-0.252965235173824,1,-0.252965235173824,NA,-0.252965235173824
"87","erythromycin",-0.237815269256987,2,-0.237815269256987,0.722362356936074,-0.237815269256987
"42","carbenoxolone",-0.236639400136333,1,-0.236639400136333,NA,-0.236639400136333
"73","digoxin",-0.230095432856169,2,-0.230095432856169,0.461041333473028,-0.230095432856169
"123","L-733060",-0.226448534423994,1,-0.226448534423994,NA,-0.226448534423994
"200","ritanserin",-0.193660531697342,1,-0.193660531697342,NA,-0.193660531697342
"226","talniflumate",-0.191581458759373,1,-0.191581458759373,NA,-0.191581458759373
"236","thiotepa",-0.180163599182004,1,-0.180163599182004,NA,-0.180163599182004
"97","fenbendazole",-0.176346284935242,1,-0.176346284935242,NA,-0.176346284935242
"95","EX-527",-0.166973415132924,1,-0.166973415132924,NA,-0.166973415132924
"1","10-DEBC",-0.166564417177914,1,-0.166564417177914,NA,-0.166564417177914
"258","UCL-2077",-0.156850715746421,1,-0.156850715746421,NA,-0.156850715746421
"184","pizotifen",-0.155811179277437,2,-0.155811179277437,0.410309916486059,-0.155811179277437
"50","cirazoline",-0.152794819359237,1,-0.152794819359237,NA,-0.152794819359237
"141","mitomycin-c",-0.152624403544649,2,-0.152624403544649,0.694670956404943,-0.152624403544649
"177","phenacetin",-0.148398091342877,1,-0.148398091342877,NA,-0.148398091342877
"137","MGCD-265",-0.146631447398318,1,-0.146631447398318,NA,-0.146631447398318
"244","tosufloxacin",-0.145773687798228,1,-0.145773687798228,NA,-0.145773687798228
"53","clonidine",-0.138275391956374,1,-0.138275391956374,NA,-0.138275391956374
"91","ethambutol",-0.134764826175869,1,-0.134764826175869,NA,-0.134764826175869
"3","ABT-737",-0.134049079754601,1,-0.134049079754601,NA,-0.134049079754601
"230","temsirolimus",-0.129856850715746,4,-0.058145875937287,0.569230198627425,-0.129856850715746
"84","enzastaurin",-0.115125350299175,3,0.0471313337877757,0.593364059209232,-0.115125350299175
"122","L-670596",-0.111281526925699,1,-0.111281526925699,NA,-0.111281526925699
"106","gaboxadol",-0.0956714383094752,1,-0.0956714383094752,NA,-0.0956714383094752
"179","PI-103",-0.0920927062031356,1,-0.0920927062031356,NA,-0.0920927062031356
"117","irinotecan",-0.0750511247443763,1,-0.0750511247443763,NA,-0.0750511247443763
"38","BX-912",-0.052897068847989,2,-0.052897068847989,0.521726230372406,-0.052897068847989
"102","floxuridine",-0.0502044989775051,1,-0.0502044989775051,NA,-0.0502044989775051
"167","PAC-1",-0.0487389229720518,1,-0.0487389229720518,NA,-0.0487389229720518
"182","pifithrin-mu",-0.0396728016359915,2,-0.0396728016359915,0.198250183436964,-0.0396728016359915
"238","tivozanib",-0.0156100886162236,1,-0.0156100886162236,NA,-0.0156100886162236
"76","doramapimod",-0.00136900704385434,1,-0.00136900704385434,NA,-0.00136900704385434
"251","trifluoperazine",0.0084867075664625,2,0.0084867075664625,0.642373011102462,0.0084867075664625
"175","PF-562271",0.0282208588957055,1,0.0282208588957055,NA,0.0282208588957055
"44","cediranib",0.040132924335378,2,0.040132924335378,0.631069906795151,0.040132924335378
"170","parthenolide",0.041854124062713,1,0.041854124062713,NA,0.041854124062713
"174","PF-04217903",0.0527550556691656,1,0.0527550556691656,NA,0.0527550556691656
"181","pifithrin-alpha",0.0957055214723927,1,0.0957055214723927,NA,0.0957055214723927
"70","desoxycortone",0.10892978868439,2,0.10892978868439,0.700069453984554,0.10892978868439
"31","BMS-191011",0.110872528970688,2,0.110872528970688,0.66710005805193,0.110872528970688
"144","MK-2206",0.121350261304249,2,0.121350261304249,0.155861533914915,0.121350261304249
"14","andarine",0.121881390593047,1,0.121881390593047,NA,0.121881390593047
"90","estrone",0.129072937968643,1,0.129072937968643,NA,0.129072937968643
"199","R-96544",0.131254260395365,1,0.131254260395365,NA,0.131254260395365
"43","CD-437",0.134049079754601,1,0.134049079754601,NA,0.134049079754601
"178","phenothiazine",0.13640081799591,1,0.13640081799591,NA,0.13640081799591
"262","vincristine",0.139366053169734,1,0.139366053169734,NA,0.139366053169734
"207","RWJ-21757",0.142603953646898,1,0.142603953646898,NA,0.142603953646898
"142","mitotane",0.143456032719836,1,0.143456032719836,NA,0.143456032719836
"121","L-368899",0.147171097477846,1,0.147171097477846,NA,0.147171097477846
"204","RS-100329",0.152249488752556,1,0.152249488752556,NA,0.152249488752556
"273","ZK-164015",0.164110429447853,1,0.164110429447853,NA,0.164110429447853
"28","BI-2536",0.173892297205181,1,0.173892297205181,NA,0.173892297205181
"11","amodiaquine",0.174164962508521,1,0.174164962508521,NA,0.174164962508521
"63","dabrafenib",0.175698704839809,1,0.175698704839809,NA,0.175698704839809
"132","mephenytoin",0.185889570552147,1,0.185889570552147,NA,0.185889570552147
"213","SB-590885",0.187593728698023,1,0.187593728698023,NA,0.187593728698023
"147","mometasone",0.19972733469666,1,0.19972733469666,NA,0.19972733469666
"16","antimycin-a",0.204294478527607,1,0.204294478527607,NA,0.204294478527607
"133","metformin",0.207259713701431,1,0.207259713701431,NA,0.207259713701431
"146","MNITMT",0.207566462167689,1,0.207566462167689,NA,0.207566462167689
"62","cytochalasin-b",0.215644171779141,1,0.215644171779141,NA,0.215644171779141
"237","thiothixene",0.220858895705522,1,0.220858895705522,NA,0.220858895705522
"25","benzonatate",0.236332651670075,1,0.236332651670075,NA,0.236332651670075
"275","ZM-336372",0.246267893660532,2,0.246267893660532,0.209601488615522,0.246267893660532
"4","acadesine",0.252453987730061,1,0.252453987730061,NA,0.252453987730061
"180","piceatannol",0.265746421267894,1,0.265746421267894,NA,0.265746421267894
"99","fenoterol",0.270722563053851,1,0.270722563053851,NA,0.270722563053851
"248","triamcinolone",0.271574642126789,1,0.271574642126789,NA,0.271574642126789
"211","SB-203580",0.280740172688025,2,0.280740172688025,0.261686546736664,0.280740172688025
"202","RO-90-7501",0.301329243353783,1,0.301329243353783,NA,0.301329243353783
"222","STAT3-inhibitor-VI",0.301533742331288,1,0.301533742331288,NA,0.301533742331288
"81","enrofloxacin",0.301976823449216,1,0.301976823449216,NA,0.301976823449216
"193","purmorphamine",0.322955010224948,2,0.322955010224948,0.0879906904605346,0.322955010224948
"113","IBC-293",0.342194955691888,1,0.342194955691888,NA,0.342194955691888
"98","fenobam",0.385685071574642,1,0.385685071574642,NA,0.385685071574642
"153","nimodipine",0.400783912747103,1,0.400783912747103,NA,0.400783912747103
"228","tanespimycin",0.407293796864349,2,0.407293796864349,0.34126216842541,0.407293796864349
"196","pyroxamide",0.412065439672802,1,0.412065439672802,NA,0.412065439672802
"7","AM-404",0.41758691206544,1,0.41758691206544,NA,0.41758691206544
"26","benzthiazide",0.419393319700068,1,0.419393319700068,NA,0.419393319700068
"260","valproic-acid",0.444171779141104,1,0.444171779141104,NA,0.444171779141104
"217","SIB-1893",0.450579413769598,1,0.450579413769598,NA,0.450579413769598
"111","heptaminol",0.456305385139741,1,0.456305385139741,NA,0.456305385139741
"239","toltrazuril",0.456918882072256,1,0.456918882072256,NA,0.456918882072256
"247","tretinoin",0.467757327880027,1,0.467757327880027,NA,0.467757327880027
"92","etifenin",0.469597818677573,1,0.469597818677573,NA,0.469597818677573
"149","naringenin",0.49134287661895,1,0.49134287661895,NA,0.49134287661895
"145","MLN-8054",0.498023176550784,4,0.573159509202454,0.220659441933101,0.498023176550784
"150","nelfinavir",0.507157464212679,1,0.507157464212679,NA,0.507157464212679
"24","benzethonium",0.51826857532379,1,0.51826857532379,NA,0.51826857532379
"94","evodiamine",0.522563053851397,1,0.522563053851397,NA,0.522563053851397
"19","atovaquone",0.544478527607362,1,0.544478527607362,NA,0.544478527607362
"2","3-amino-benzamide",0.545262440354465,1,0.545262440354465,NA,0.545262440354465
"120","KI-8751",0.5640081799591,1,0.5640081799591,NA,0.5640081799591
"41","carbamazepine",0.572835719154738,1,0.572835719154738,NA,0.572835719154738
"115","ilomastat",0.59601226993865,1,0.59601226993865,NA,0.59601226993865
"229","temozolomide",0.597273346966599,1,0.597273346966599,NA,0.597273346966599
"256","UB-165",0.633469665985003,1,0.633469665985003,NA,0.633469665985003
"257","ubenimex",0.634832992501704,1,0.634832992501704,NA,0.634832992501704
"188","procainamide",0.641104294478528,1,0.641104294478528,NA,0.641104294478528
"74","dipyridamole",0.646625766871166,1,0.646625766871166,NA,0.646625766871166
"246","trametinib",0.65426039536469,1,0.65426039536469,NA,0.65426039536469
"205","RS-23597-190",0.656407634628494,1,0.656407634628494,NA,0.656407634628494
"163","oligomycin-a",0.986639400136333,1,0.986639400136333,NA,0.986639400136333
"15","anisomycin",NA,1,NA,NA,NA
"32","bortezomib",NA,2,NA,NA,NA
"33","brefeldin-a",NA,1,NA,NA,NA
"40","canertinib",NA,2,NA,NA,NA
"51","cisplatin",NA,1,NA,NA,NA
"57","CP-724714",NA,1,NA,NA,NA
"60","CYT-997",NA,2,NA,NA,NA
"80","emetine",NA,2,NA,NA,NA
"89","estradiol",NA,3,NA,NA,NA
"107","geldanamycin",NA,10,NA,NA,NA
"108","gemcitabine",NA,3,NA,NA,NA
"168","palbociclib",NA,1,NA,NA,NA
"171","pazopanib",NA,1,NA,NA,NA
"210","saracatinib",NA,3,NA,NA,NA
"216","selumetinib",NA,3,NA,NA,NA
"221","SN-38",NA,2,NA,NA,NA
"231","teniposide",NA,4,NA,NA,NA
"245","tozasertib",NA,2,NA,NA,NA
"249","trichostatin-a",NA,19,NA,NA,NA
"252","triptolide",NA,1,NA,NA,NA
"254","tyrphostin-A9",NA,1,NA,NA,NA
"263","vorinostat",NA,7,NA,NA,NA
"264","VX-745",NA,1,NA,NA,NA
"266","wortmannin",NA,8,NA,NA,NA
"268","WZ-4002",NA,1,NA,NA,NA
"269","XAV-939",NA,2,NA,NA,NA
"270","Y-39983",NA,1,NA,NA,NA
