"","id","cmap_score","p","padj","sig_id","cell_id","pert_desc","pert_id","pert_type","pert_dose","pert_time","pert_time_unit","brew_prefix","is_gold","pert_mfc_id","pert_iname","pool_id","zmad_ref"
"2","100826",-0.685889570552147,0.024,0.133521126760563,"CPD001_MCF7_24H:BRD-K77685957-300-06-7:10","MCF7","Dequalinium dichloride","BRD-K77685957","trt_cp",10,"24","h","CPD001_MCF7_24H","1","NULL","dequalinium","epsilon","population"
"377","91870",-0.676073619631902,0.026,0.142638888888889,"CPC020_A549_6H:BRD-K81418486:10","A549","vorinostat","BRD-K81418486","trt_cp",10,"6","h","CPC020_A549_6H","1","NULL","vorinostat","epsilon","population"
"57","166122",-0.675289706884799,0.028,0.151506849315068,"ERG011_VCAP_6H:BRD-K82261406-001-03-8:2","VCAP","EWS-FLI-Inhibitor","BRD-K82261406","trt_cp",2,"6","h","ERG011_VCAP_6H","1","NULL","anisomycin","epsilon","population"
"60","167105",-0.673892297205181,0.029,0.154797297297297,"ERG011_VCAP_24H:BRD-K03406345-001-12-0:10","VCAP","EWS-FLI-Inhibitor","BRD-K03406345","trt_cp",10,"24","h","ERG011_VCAP_24H","1","NULL","azacitidine","epsilon","population"
"334","79211",-0.672460804362645,0.03,0.158,"CPC014_MCF7_6H:BRD-K56957086-001-02-2:10","MCF7","-666","BRD-K56957086","trt_cp",10,"6","h","CPC014_MCF7_6H","1","NULL","dacinostat","epsilon","population"
"19","111510",-0.670109066121336,0.032,0.166315789473684,"CVD001_HUH7_24H:BRD-K37312348-001-05-1:3.825","HUH7","-666","BRD-K37312348","trt_cp",3.825,"24","h","CVD001_HUH7_24H","1","NULL","kenpaullone","epsilon","population"
"12","103944",-0.655419222903886,0.036,0.18,"CPC020_PC3_24H:BRD-K21680192-003-15-1:10","PC3","mitoxantrone","BRD-K21680192","trt_cp",10,"24","h","CPC020_PC3_24H","1","NULL","mitoxantrone","epsilon","population"
"296","69312",-0.655248807089298,0.036,0.18,"CPC009_VCAP_6H:BRD-A67981824-236-01-2:10","VCAP","cefotaxime","BRD-A67981824","trt_cp",10,"6","h","CPC009_VCAP_6H","1","NULL","cefotaxime","epsilon","population"
"99","23151",-0.655146557600545,0.036,0.18,"CPC006_HCT116_6H:BRD-A79465854-001-01-3:10","HCT116","auranofin","BRD-A79465854","trt_cp",10,"6","h","CPC006_HCT116_6H","1","NULL","auranofin","epsilon","population"
"241","441892",-0.65357873210634,0.037,0.1826875,"HOG003_MCF7_24H:BRD-K60230970-001-04-3:10.5126","MCF7","MG-132","BRD-K60230970","trt_cp",10.5126,"24","h","HOG003_MCF7_24H","1","NULL","MG-132","epsilon","population"
"159","325434",-0.65095432856169,0.038,0.185308641975309,"LJP002_MCF10A_6H:BRD-K94176593-001-03-7:10","MCF10A","TWS119","BRD-K94176593","trt_cp",10,"6","h","LJP002_MCF10A_6H","1","NULL","TWS-119","epsilon","population"
"289","6539",-0.649147920927062,0.04,0.188095238095238,"CPC002_HCC515_6H:BRD-K91263825-001-03-6:10","HCC515","NORTRIPTYLINE","BRD-K91263825","trt_cp",10,"6","h","CPC002_HCC515_6H","1","NULL","nortriptyline","epsilon","population"
"136","3160",-0.646625766871166,0.04,0.188095238095238,"CPC002_HA1E_6H:BRD-K97399794-001-08-8:10","HA1E","Quercetin","BRD-K97399794","trt_cp",10,"6","h","CPC002_HA1E_6H","1","NULL","quercetin","epsilon","population"
"78","18136",-0.646080436264485,0.04,0.188095238095238,"CPC006_A549_6H:BRD-A19037878:10","A549","trichostatin-a","BRD-A19037878","trt_cp",10,"6","h","CPC006_A549_6H","1","NULL","trichostatin-a","epsilon","population"
"70","17565",-0.644342194955692,0.041,0.188313953488372,"CPC006_A375_24H:BRD-K92241597-001-02-9:80","A375","CHR 2797","BRD-K92241597","trt_cp",80,"24","h","CPC006_A375_24H","1","NULL","tosedostat","epsilon","population"
"32","11866",-0.643830947511929,0.041,0.188313953488372,"CPC004_PC3_6H:BRD-A48237631-001-03-0:10","PC3","MITOMYCIN C","BRD-A48237631","trt_cp",10,"6","h","CPC004_PC3_6H","1","NULL","mitomycin-c","epsilon","population"
"38","137934",-0.633265167007498,0.044,0.193627450980392,"DOS020_VCAP_24H:BRD-A79768653:10","VCAP","sirolimus","BRD-A79768653","trt_cp",10,"24","h","DOS020_VCAP_24H","1","NULL","sirolimus","epsilon","population"
"149","323352",-0.63186775732788,0.044,0.193627450980392,"LJP001_HS578T_6H:BRD-K57080016-001-08-4:0.4","HS578T","AZD6244:Selumetinib, Array142886","BRD-K57080016","trt_cp",0.4,"6","h","LJP001_HS578T_6H","1","NULL","selumetinib","epsilon","population"
"121","27121",-0.631288343558282,0.044,0.193627450980392,"CPC006_MDST8_6H:BRD-K68336408-001-04-2:56.78","MDST8","Tyrphostin AG 1478","BRD-K68336408","trt_cp",56.78,"6","h","CPC006_MDST8_6H","1","NULL","tyrphostin-AG-1478","epsilon","population"
"20","111544",-0.620177232447171,0.047,0.193627450980392,"CVD001_HUH7_24H:BRD-K47869605-001-18-9:2.5","HUH7","-666","BRD-K47869605","trt_cp",2.5,"24","h","CVD001_HUH7_24H","1","NULL","podophyllotoxin","epsilon","population"
"305","72050",-0.619427402862986,0.047,0.193627450980392,"CPC014_A375_6H:BRD-K19687926-379-01-7:10","A375","HY-50898","BRD-K19687926","trt_cp",10,"6","h","CPC014_A375_6H","1","NULL","lapatinib","epsilon","population"
"129","2987",-0.618200408997955,0.049,0.193627450980392,"CPC001_HA1E_6H:BRD-K86958018-001-01-9:10","HA1E","Olvanil","BRD-K86958018","trt_cp",10,"6","h","CPC001_HA1E_6H","1","NULL","olvanil","epsilon","population"
"372","9032",-0.617552828902522,0.049,0.193627450980392,"CPC004_HEPG2_6H:BRD-A58564983-001-03-8:10","HEPG2","SELAMECTIN","BRD-A58564983","trt_cp",10,"6","h","CPC004_HEPG2_6H","1","NULL","selamectin","epsilon","population"
"179","329338",-0.616973415132924,0.049,0.193627450980392,"LJP001_MDAMB231_24H:BRD-K56343971-001-04-9:0.4","MDAMB231","PLX4032:RG7204, R7204, RO5185426,","BRD-K56343971","trt_cp",0.4,"24","h","LJP001_MDAMB231_24H","1","NULL","vemurafenib","epsilon","population"
"211","3673",-0.616428084526244,0.049,0.193627450980392,"CPC001_HA1E_24H:BRD-K68336408-001-03-4:10","HA1E","AG-1478","BRD-K68336408","trt_cp",10,"24","h","CPC001_HA1E_24H","1","NULL","tyrphostin-AG-1478","epsilon","population"
"67","17359",-0.612201772324472,0.049,0.193627450980392,"CPC006_A375_6H:BRD-K12502280-001-01-5:11.1","A375","TG101348","BRD-K12502280","trt_cp",11.1,"6","h","CPC006_A375_6H","1","NULL","TG-101348","epsilon","population"
"49","1502",-0.611417859577369,0.049,0.193627450980392,"CPC005_A549_24H:BRD-K54095730-001-01-5:10","A549","CMPD-1","BRD-K54095730","trt_cp",10,"24","h","CPC005_A549_24H","1","NULL","CMPD-1","epsilon","population"
"28","115202",-0.60974778459441,0.049,0.193627450980392,"CPD002_PC3_24H:BRD-A19952358-001-07-1:10","PC3","Closantel","BRD-A19952358","trt_cp",10,"24","h","CPD002_PC3_24H","1","NULL","closantel","epsilon","population"
"306","72111",-0.60892978868439,0.05,0.193627450980392,"CPC014_A375_6H:BRD-K13514097-001-01-2:10","A375","S1120","BRD-K13514097","trt_cp",10,"6","h","CPC014_A375_6H","1","NULL","everolimus","epsilon","population"
"178","329323",-0.60879345603272,0.05,0.193627450980392,"LJP001_MDAMB231_24H:BRD-K64800655-001-03-3:10","MDAMB231","PHA-793887","BRD-K64800655","trt_cp",10,"24","h","LJP001_MDAMB231_24H","1","NULL","PHA-793887","epsilon","population"
"233","439659",-0.608588957055215,0.05,0.193627450980392,"DOSBIO001_HT29_24H:BRD-A19500257:0.37037","HT29","geldanamycin","BRD-A19500257","trt_cp",0.37037,"24","h","DOSBIO001_HT29_24H","1","NULL","geldanamycin","epsilon","population"
"16","1064",-0.607702794819359,0.05,0.193627450980392,"CPC005_A375_24H:BRD-A62021152-003-01-8:10","A375","WAY 161503 hydrochloride","BRD-A62021152","trt_cp",10,"24","h","CPC005_A375_24H","1","NULL","WAY-161503","epsilon","population"
"290","66118",-0.599795501022495,0.053,0.203252427184466,"CPC010_PC3_6H:BRD-K70578146-001-03-4:10","PC3","dactinomycin","BRD-K70578146","trt_cp",10,"6","h","CPC010_PC3_6H","1","NULL","dactinomycin","epsilon","population"
"346","8273",-0.597409679618269,0.054,0.205096153846154,"CPC004_HCC515_24H:BRD-A27887842-001-03-2:10","HCC515","PREDNISOLONE","BRD-A27887842","trt_cp",10,"24","h","CPC004_HCC515_24H","1","NULL","prednisolone","epsilon","population"
"18","11133",-0.589945466939332,0.062,0.232570093457944,"CPC004_PC3_6H:BRD-A22032524-074-04-0:10","PC3","AMLODIPINE BESYLATE","BRD-A22032524","trt_cp",10,"6","h","CPC004_PC3_6H","1","NULL","amlodipine","epsilon","population"
"273","54481",-0.588445807770961,0.063,0.232570093457944,"CPC011_A375_6H:BRD-K93880783-001-20-9:10","A375","stavudine","BRD-K93880783","trt_cp",10,"6","h","CPC011_A375_6H","1","NULL","stavudine","epsilon","population"
"240","441832",-0.588275391956374,0.063,0.232570093457944,"HOG003_MCF7_24H:BRD-K94920105-001-01-3:10","MCF7","DR-2313","BRD-K94920105","trt_cp",10,"24","h","HOG003_MCF7_24H","1","NULL","DR-2313","epsilon","population"
"155","324533",-0.584185412406271,0.067,0.242798165137615,"LJP001_HS578T_24H:BRD-K20285085-001-03-0:2","HS578T","R406","BRD-K20285085","trt_cp",2,"24","h","LJP001_HS578T_24H","1","NULL","fostamatinib","epsilon","population"
"139","321773",-0.583469665985003,0.067,0.242798165137615,"LJP001_BT20_6H:BRD-K76908866-001-03-5:0.4","BT20","CP724714","BRD-K76908866","trt_cp",0.4,"6","h","LJP001_BT20_6H","1","NULL","CP-724714","epsilon","population"
"190","332862",-0.582890252215406,0.068,0.244181818181818,"NMH002_FIBRNPC_24H:BRD-A50287119-001-01-5:10","FIBRNPC","Rapamycin","BRD-A50287119","trt_cp",10,"24","h","NMH002_FIBRNPC_24H","1","NULL","sirolimus","epsilon","population"
"376","9124",-0.581152010906612,0.069,0.245540540540541,"CPC005_HT29_6H:BRD-A65145453-001-02-0:10","HT29","ATPA","BRD-A65145453","trt_cp",10,"6","h","CPC005_HT29_6H","1","NULL","ATPA","epsilon","population"
