"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"237","topotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",-0.758975232901613,3,-0.806169052488071,0.210816417692146,-0.758975232901613
"102","fluvastatin","Launched","HMGCR inhibitor","HMGCR",-0.754430811179277,2,-0.754430811179277,0.051141124392565,-0.754430811179277
"126","lonidamine","Launched","glucokinase inhibitor","GCK",-0.751874573960464,1,-0.751874573960464,NA,-0.751874573960464
"66","daunorubicin","Launched","RNA synthesis inhibitor|topoisomerase inhibitor","TOP2A|TOP2B",-0.750477164280845,1,-0.750477164280845,NA,-0.750477164280845
"104","fostamatinib","Phase 3","SYK inhibitor","RET|SYK",-0.743697455123836,2,-0.743697455123836,0.587476235491938,-0.743697455123836
"30","bisindolylmaleimide-ix","Preclinical","PKC inhibitor","AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1",-0.739366053169734,1,-0.739366053169734,NA,-0.739366053169734
"6","alvocidib","Phase 2","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM",-0.716632583503749,1,-0.716632583503749,NA,-0.716632583503749
"115","immepip","Preclinical","histamine receptor agonist","HRH3|HRH4",-0.712985685071575,1,-0.712985685071575,NA,-0.712985685071575
"154","norethisterone","Launched","progesterone receptor agonist","PGR",-0.697511929107021,1,-0.697511929107021,NA,-0.697511929107021
"206","saclofen","Preclinical","GABA receptor antagonist","GABBR1|GABBR2|KCTD12|KCTD16|KCTD8",-0.69161554192229,1,-0.69161554192229,NA,-0.69161554192229
"133","methylene-blue","Launched","guanylyl cyclase inhibitor|nitric oxide production inhibitor","ACHE",-0.689434219495569,1,-0.689434219495569,NA,-0.689434219495569
"142","mitoxantrone","Launched","topoisomerase inhibitor","TOP2A",-0.68667348329925,2,-0.68667348329925,0.0442001989330648,-0.68667348329925
"67","dequalinium","Launched","PKC inhibitor","KCNN1|KCNN3",-0.685889570552147,1,-0.685889570552147,NA,-0.685889570552147
"135","MG-132","Preclinical","proteasome inhibitor","PSMB1",-0.683523630992957,2,-0.683523630992957,0.0423484821293443,-0.683523630992957
"23","azacitidine","Launched","DNA methyltransferase inhibitor","DNMT1|DNMT3A",-0.673892297205181,1,-0.673892297205181,NA,-0.673892297205181
"63","dacinostat","Phase 1","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",-0.672460804362645,1,-0.672460804362645,NA,-0.672460804362645
"46","cefotaxime","Launched","bacterial cell wall synthesis inhibitor","",-0.655248807089298,1,-0.655248807089298,NA,-0.655248807089298
"215","sildenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3",-0.655186321290616,1,-0.655186321290616,NA,-0.655186321290616
"21","auranofin","Launched","NFkB pathway inhibitor","IKBKB|PRDX5|TRPA1",-0.655146557600545,1,-0.655146557600545,NA,-0.655146557600545
"47","CGS-15943","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.654328561690525,2,-0.654328561690525,0.256525036774016,-0.654328561690525
"250","TWS-119","Preclinical","glycogen synthase kinase inhibitor","GSK3B|JUN|MYC",-0.65095432856169,1,-0.65095432856169,NA,-0.65095432856169
"156","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",-0.649147920927062,1,-0.649147920927062,NA,-0.649147920927062
"240","tosedostat","Phase 2","peptidase inhibitor","ANPEP|LAP3|NPEPPS",-0.644342194955692,1,-0.644342194955692,NA,-0.644342194955692
"103","forskolin","Launched","adenylyl cyclase activator","ADCY2|ADCY5|GNAS",-0.631390593047035,2,-0.631390593047035,0.268093245873181,-0.631390593047035
"252","tyrphostin-AG-1478","Preclinical","EGFR inhibitor","EGFR|MAPK14",-0.623858214042263,2,-0.623858214042263,0.0105077899317427,-0.623858214042263
"196","pyrvinium-pamoate","Launched","androgen receptor antagonist","AR",-0.620961145194274,2,-0.620961145194274,0.140409137941132,-0.620961145194274
"124","lapatinib","Launched","EGFR inhibitor","EGFR|ERBB2",-0.619427402862986,1,-0.619427402862986,NA,-0.619427402862986
"163","olvanil","Preclinical","TRPV agonist","CNR1|GPR119|TRPV1",-0.618200408997955,1,-0.618200408997955,NA,-0.618200408997955
"212","selamectin","Launched","nematocide","",-0.617552828902522,1,-0.617552828902522,NA,-0.617552828902522
"232","TG-101348","Phase 3","FLT3 inhibitor|JAK inhibitor","BRD4|JAK1|JAK2|JAK3|TYK2",-0.612201772324472,1,-0.612201772324472,NA,-0.612201772324472
"55","CMPD-1","Preclinical","p38 MAPK inhibitor","GNRHR|MAPK14",-0.611417859577369,1,-0.611417859577369,NA,-0.611417859577369
"54","closantel","Launched","chitinase inhibitor|NFkB pathway inhibitor","",-0.60974778459441,1,-0.60974778459441,NA,-0.60974778459441
"92","everolimus","Launched","mTOR inhibitor","MTOR",-0.60892978868439,1,-0.60892978868439,NA,-0.60892978868439
"175","PHA-793887","Phase 1","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK7|CDK9",-0.60879345603272,1,-0.60879345603272,NA,-0.60879345603272
"262","WAY-161503","Preclinical","serotonin receptor agonist","HTR2C",-0.607702794819359,1,-0.607702794819359,NA,-0.607702794819359
"64","dactinomycin","Launched","RNA polymerase inhibitor","POLR2A",-0.599795501022495,1,-0.599795501022495,NA,-0.599795501022495
"10","amlodipine","Launched","calcium channel blocker","CA1|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA2D3|CACNB1|CACNB2|SMPD1",-0.589945466939332,1,-0.589945466939332,NA,-0.589945466939332
"220","stavudine","Launched","DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor","",-0.588445807770961,1,-0.588445807770961,NA,-0.588445807770961
"78","DR-2313","Preclinical","PARP inhibitor","PARP1|PARP3",-0.588275391956374,1,-0.588275391956374,NA,-0.588275391956374
"20","ATPA","Preclinical","glutamate receptor agonist","GRIA2|GRIK1",-0.581152010906612,1,-0.581152010906612,NA,-0.581152010906612
"188","prochlorperazine","Launched","dopamine receptor antagonist","DRD1|DRD2|DRD3|DRD4",-0.575835037491479,1,-0.575835037491479,NA,-0.575835037491479
"209","SB-216763","Preclinical","glycogen synthase kinase inhibitor","CCNA2|CDK2|GSK3A|GSK3B",-0.575630538513974,1,-0.575630538513974,NA,-0.575630538513974
"34","bromperidol","Launched","dopamine receptor antagonist","DRD2",-0.572972051806408,1,-0.572972051806408,NA,-0.572972051806408
"39","camptothecin","Phase 3","topoisomerase inhibitor","TOP1",-0.569256987048398,1,-0.569256987048398,NA,-0.569256987048398
"45","cefixime","Launched","bacterial cell wall synthesis inhibitor","",-0.568438991138378,1,-0.568438991138378,NA,-0.568438991138378
"76","doxorubicin","Launched","topoisomerase inhibitor","TOP2A",-0.567961826857532,2,-0.567961826857532,0.180030254105777,-0.567961826857532
"5","AG-14361","Preclinical","PARP inhibitor","PARP1",-0.562133605998637,1,-0.562133605998637,NA,-0.562133605998637
"37","BX-795","Preclinical","IKK inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",-0.551704158145876,1,-0.551704158145876,NA,-0.551704158145876
"9","amiodarone","Launched","potassium channel blocker","ADRB1|CACNA1H|CACNA2D2|KCNA7|KCNH2",-0.549625085207907,1,-0.549625085207907,NA,-0.549625085207907
"276","zuclopenthixol","Launched","dopamine receptor antagonist","ADRA1A|ADRA2A|DRD1|DRD2|DRD5|HRH1|HTR2A",-0.544751192910702,1,-0.544751192910702,NA,-0.544751192910702
"58","crizotinib","Launched","ALK tyrosine kinase receptor inhibitor","ALK|MET",-0.541308793456033,1,-0.541308793456033,NA,-0.541308793456033
"239","torin-2","Preclinical","mTOR inhibitor","MTOR",-0.539366053169734,1,-0.539366053169734,NA,-0.539366053169734
"197","quercetin","Launched","polar auxin transport inhibitor","ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1",-0.539320608952511,3,-0.646625766871166,0.342221491890582,-0.539320608952511
"172","perhexiline","Launched","carnitine palmitoyltransferase inhibitor","CPT1A|CPT2",-0.534492160872529,1,-0.534492160872529,NA,-0.534492160872529
"123","lacidipine","Launched","calcium channel blocker","CACNA1C",-0.533197000681663,1,-0.533197000681663,NA,-0.533197000681663
"100","FGIN-1-43","Preclinical","benzodiazepine receptor agonist","TSPO",-0.532481254260395,1,-0.532481254260395,NA,-0.532481254260395
"109","GSK-3-inhibitor-IX","Preclinical","glycogen synthase kinase inhibitor|lipoxygenase inhibitor","GSK3A|GSK3B",-0.525323790047716,1,-0.525323790047716,NA,-0.525323790047716
"273","zolantidine","Preclinical","histamine receptor antagonist","",-0.522017723244717,1,-0.522017723244717,NA,-0.522017723244717
"12","amoxicillin","Launched","penicillin binding protein inhibitor","CYP2C19|SLC15A1|SLC15A2|SLC22A6",-0.520858895705522,1,-0.520858895705522,NA,-0.520858895705522
"268","YM-155","Phase 2","survivin inhibitor","BIRC5",-0.519433083390139,1,-0.519433083390139,NA,-0.519433083390139
"150","neratinib","Phase 3","EGFR inhibitor","EGFR|ERBB2|KDR",-0.51241195182913,1,-0.51241195182913,NA,-0.51241195182913
"27","bergenin","Preclinical","interleukin inhibitor","IL1B|TNF",-0.509713701431493,1,-0.509713701431493,NA,-0.509713701431493
"256","ursolic-acid","Phase 1","ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor","HSD11B1|PLA2G1B|PTPN1|PYGM",-0.507736877982277,1,-0.507736877982277,NA,-0.507736877982277
"130","mepacrine","Launched","cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator","PLA2G1B|PLA2G4A|PLA2G6|PLCL1",-0.498398091342877,3,-0.874062713019768,0.651555918475143,-0.498398091342877
"129","mebendazole","Launched","tubulin polymerization inhibitor","TUBA1A|TUBB|TUBB4B",-0.497818677573279,1,-0.497818677573279,NA,-0.497818677573279
"128","lylamine","Preclinical","cannabinoid receptor agonist","CNR1",-0.495296523517382,1,-0.495296523517382,NA,-0.495296523517382
"165","ouabain","Launched","ATPase inhibitor","ATP1A1",-0.465320381731424,2,-0.465320381731424,0.0276914005311296,-0.465320381731424
"48","chenodeoxycholic-acid","Launched","11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist","NR1H4",-0.450477164280845,1,-0.450477164280845,NA,-0.450477164280845
"117","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",-0.447511929107021,1,-0.447511929107021,NA,-0.447511929107021
"274","zonisamide","Launched","sodium channel blocker|T-type calcium channel blocker","CA1|CA10|CA11|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",-0.442399454669393,1,-0.442399454669393,NA,-0.442399454669393
"111","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",-0.440081799591002,1,-0.440081799591002,NA,-0.440081799591002
"203","rucaparib","Phase 3","PARP inhibitor","PARP1|PARP2",-0.438070892978868,1,-0.438070892978868,NA,-0.438070892978868
"247","triciribine","Phase 1/Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",-0.432481254260395,1,-0.432481254260395,NA,-0.432481254260395
"153","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",-0.430402181322427,1,-0.430402181322427,NA,-0.430402181322427
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",-0.426448534423994,1,-0.426448534423994,NA,-0.426448534423994
"85","erlotinib","Launched","EGFR inhibitor","EGFR|NR1I2",-0.425602135878209,1,-0.425602135878209,NA,-0.425602135878209
"99","fenretinide","Phase 3","apoptosis stimulant|retinoid receptor agonist","RARA",-0.422699386503067,1,-0.422699386503067,NA,-0.422699386503067
"147","naltrindole","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",-0.422358554873892,1,-0.422358554873892,NA,-0.422358554873892
"138","mibefradil","Withdrawn","T-type calcium channel blocker","ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4",-0.421847307430129,1,-0.421847307430129,NA,-0.421847307430129
"56","cortisone","Launched","glucocorticoid receptor agonist","NR3C1",-0.419870483980914,1,-0.419870483980914,NA,-0.419870483980914
"108","granisetron","Launched","serotonin receptor antagonist","HTR3A",-0.418916155419223,1,-0.418916155419223,NA,-0.418916155419223
"139","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.418745739604635,1,-0.418745739604635,NA,-0.418745739604635
"65","dasatinib","Launched","Bcr-Abl kinase inhibitor|ephrin inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor|tyrosine kinase inhibitor","ABL1|ABL2|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|STAT5B|YES1",-0.414860259032038,2,-0.414860259032038,0.0494058930276903,-0.414860259032038
"200","rosuvastatin","Launched","HMGCR inhibitor","HMGCR",-0.414349011588275,1,-0.414349011588275,NA,-0.414349011588275
"151","nilotinib","Launched","Abl kinase inhibitor|Bcr-Abl kinase inhibitor","ABL1|KIT",-0.412099522835719,1,-0.412099522835719,NA,-0.412099522835719
"271","ZK-93423","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",-0.411349693251534,1,-0.411349693251534,NA,-0.411349693251534
"157","NSC-632839","Preclinical","ubiquitin specific protease inhibitor","SENP2|USP1|USP2|USP7",-0.404771642808453,2,-0.404771642808453,0.784324576923483,-0.404771642808453
"70","dexamethasone","Launched","glucocorticoid receptor agonist","ANXA1|NOS2|NR0B1|NR3C1|NR3C2",-0.403698023176551,2,-0.403698023176551,0.516641038455897,-0.403698023176551
"52","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",-0.397511929107021,1,-0.397511929107021,NA,-0.397511929107021
"189","progesterone","Launched","progesterone receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5",-0.39739263803681,2,-0.39739263803681,0.210613706911698,-0.39739263803681
"36","butein","Preclinical","EGFR inhibitor|src inhibitor","ACE",-0.395637355146558,1,-0.395637355146558,NA,-0.395637355146558
"158","nutlin-3","Preclinical","MDM inhibitor","MDM2|TP53",-0.395245398773006,2,-0.395245398773006,0.620851322090888,-0.395245398773006
"231","tetrindole","Phase 3","monoamine oxidase inhibitor","MAOA",-0.389877300613497,1,-0.389877300613497,NA,-0.389877300613497
"155","norgestimate","Launched","progesterone receptor agonist","ESR1|PGR",-0.387423312883436,1,-0.387423312883436,NA,-0.387423312883436
"230","tetrabenazine","Launched","vesicular monoamine transporter inhibitor","DRD2|SLC18A1|SLC18A2",-0.387252897068848,1,-0.387252897068848,NA,-0.387252897068848
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",-0.386025903203817,1,-0.386025903203817,NA,-0.386025903203817
"59","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",-0.384764826175869,1,-0.384764826175869,NA,-0.384764826175869
"82","enzalutamide","Launched","androgen receptor antagonist","AR",-0.38163485571461,1,-0.38163485571461,NA,-0.38163485571461
"194","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",-0.366053169734151,1,-0.366053169734151,NA,-0.366053169734151
"35","brucine","Preclinical","glycine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",-0.361145194274029,1,-0.361145194274029,NA,-0.361145194274029
"71","digoxigenin","Preclinical","steroid","",-0.357123381049761,1,-0.357123381049761,NA,-0.357123381049761
"221","suloctidil","Withdrawn","adrenergic receptor antagonist","",-0.33887184730743,2,-0.33887184730743,0.513315178339887,-0.33887184730743
"185","PPT","Preclinical","estrogen receptor agonist","ESR1",-0.330436264485344,2,-0.330436264485344,0.144265207640854,-0.330436264485344
"222","tacrolimus","Launched","calcineurin inhibitor","FKBP1A",-0.326175869120654,2,-0.326175869120654,0.744510657273852,-0.326175869120654
"229","terfenadine","Withdrawn","histamine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|KCNH1|KCNH2",-0.320040899795501,1,-0.320040899795501,NA,-0.320040899795501
"17","asiatic-acid","Preclinical","apoptosis stimulant","PYGM",-0.319427402862986,1,-0.319427402862986,NA,-0.319427402862986
"216","sirolimus","Launched","mTOR inhibitor","FGF2|FKBP1A|MTOR",-0.313617170340074,6,-0.577402862985686,0.625083094157231,-0.313617170340074
"186","prednisolone","Launched","glucocorticoid receptor agonist","NR3C1|NR3C2|SERPINA6",-0.30824812542604,2,-0.30824812542604,0.408936191655533,-0.30824812542604
"275","zoxazolamine","Phase 2","myorelaxant","",-0.283231083844581,1,-0.283231083844581,NA,-0.283231083844581
"137","mianserin","Launched","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",-0.274301295160191,1,-0.274301295160191,NA,-0.274301295160191
"217","SKF-83566","Preclinical","dopamine receptor antagonist","DRD1|DRD5",-0.272460804362645,1,-0.272460804362645,NA,-0.272460804362645
"68","desipramine","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A4|SMPD1",-0.264894342194956,1,-0.264894342194956,NA,-0.264894342194956
"161","olaparib","Launched","PARP inhibitor","PARP1|PARP2",-0.264498598803302,3,-0.409918200408998,0.638884474718,-0.264498598803302
"224","tamoxifen","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ",-0.263360599863667,1,-0.263360599863667,NA,-0.263360599863667
"182","piromidic-acid","Phase 2","bacterial DNA gyrase inhibitor","",-0.262508520790729,1,-0.262508520790729,NA,-0.262508520790729
"49","cholic-acid","Launched","bile acid","ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B",-0.260395364689843,1,-0.260395364689843,NA,-0.260395364689843
"87","erythrosine","Preclinical","coloring agent","",-0.252965235173824,1,-0.252965235173824,NA,-0.252965235173824
"86","erythromycin","Launched","NFkB pathway inhibitor","MLNR",-0.237815269256987,2,-0.237815269256987,0.722362356936074,-0.237815269256987
"42","carbenoxolone","Launched","11-beta hydroxysteroid dehydrogenase inhibitor","GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|HSD11B1|PANX1|PANX2|PANX3",-0.236639400136333,1,-0.236639400136333,NA,-0.236639400136333
"72","digoxin","Launched","ATPase inhibitor","ATP1A1",-0.230095432856169,2,-0.230095432856169,0.461041333473028,-0.230095432856169
"122","L-733060","Preclinical","tachykinin antagonist","TACR1",-0.226448534423994,1,-0.226448534423994,NA,-0.226448534423994
"199","ritanserin","Phase 3","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",-0.193660531697342,1,-0.193660531697342,NA,-0.193660531697342
"223","talniflumate","Launched","cyclooxygenase inhibitor","CLCA1",-0.191581458759373,1,-0.191581458759373,NA,-0.191581458759373
"233","thiotepa","Launched","cytochrome P450 inhibitor","CYP2B6|CYP3A4",-0.180163599182004,1,-0.180163599182004,NA,-0.180163599182004
"96","fenbendazole","Launched","tubulin polymerization inhibitor","TUBB",-0.176346284935242,1,-0.176346284935242,NA,-0.176346284935242
"94","EX-527","Phase 2","SIRT inhibitor","SIRT1",-0.166973415132924,1,-0.166973415132924,NA,-0.166973415132924
"1","10-DEBC","Preclinical","AKT inhibitor","PIM1",-0.166564417177914,1,-0.166564417177914,NA,-0.166564417177914
"255","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",-0.156850715746421,1,-0.156850715746421,NA,-0.156850715746421
"183","pizotifen","Launched","serotonin receptor antagonist","HTR1A|HTR2A|HTR2C",-0.155811179277437,2,-0.155811179277437,0.410309916486059,-0.155811179277437
"50","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",-0.152794819359237,1,-0.152794819359237,NA,-0.152794819359237
"140","mitomycin-c","Launched","DNA alkylating agent|DNA synthesis inhibitor","",-0.152624403544649,2,-0.152624403544649,0.694670956404943,-0.152624403544649
"176","phenacetin","Withdrawn","cyclooxygenase inhibitor","PTGS1",-0.148398091342877,1,-0.148398091342877,NA,-0.148398091342877
"136","MGCD-265","Preclinical","VEGFR inhibitor","AXL|MET",-0.146631447398318,1,-0.146631447398318,NA,-0.146631447398318
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.145773687798228,1,-0.145773687798228,NA,-0.145773687798228
"53","clonidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",-0.138275391956374,1,-0.138275391956374,NA,-0.138275391956374
"90","ethambutol","Launched","bacterial cell wall synthesis inhibitor","",-0.134764826175869,1,-0.134764826175869,NA,-0.134764826175869
"3","ABT-737","Phase 1/Phase 2","BCL inhibitor","BCL2|BCL2L1|BCL2L2",-0.134049079754601,1,-0.134049079754601,NA,-0.134049079754601
"227","temsirolimus","Launched","mTOR inhibitor","MTOR",-0.129856850715746,4,-0.058145875937287,0.569230198627425,-0.129856850715746
