"","database","category","pval","qval","genes"
"165","GO_Biological_Process_2017","regulation of NMDA receptor activity (GO:2000310)",0.010500641070432,0.198530317153912,"CRH,MAPK8IP2"
"161","GO_Biological_Process_2017","regulation of calcium ion-dependent exocytosis (GO:0017158)",0.0108677734031374,0.198530317153912,"SYTL1,SYTL5,SYTL2"
"158","GO_Biological_Process_2017","ion transmembrane transport (GO:0034220)",0.0109282743387474,0.198530317153912,"GABRA2,FKBP1B,CASQ2,HTR3A,ATP2C2,ANO2,TRDN"
"233","GO_Biological_Process_2017","long-term memory (GO:0007616)",0.0124814904095584,0.219432653974494,"RGS14,SHANK1"
"173","GO_Biological_Process_2017","regulated exocytosis (GO:0045055)",0.0146113890474816,0.233740526573016,"RIMS1,RAB26"
"182","GO_Biological_Process_2017","glutamate receptor signaling pathway (GO:0007215)",0.0146113890474816,0.233740526573016,"GRIK1,GRIN2C"
"183","GO_Biological_Process_2017","organic cation transport (GO:0015695)",0.0146113890474816,0.233740526573016,"SLC22A3,RHCG"
"176","GO_Biological_Process_2017","regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)",0.0168856466530372,0.233740526573016,"JPH3,FKBP1B"
"184","GO_Biological_Process_2017","regulation of AMPA receptor activity (GO:2000311)",0.0168856466530372,0.233740526573016,"MAPK8IP2,SHANK1"
"192","GO_Biological_Process_2017","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)",0.0168856466530372,0.233740526573016,"FKBP1B,CASQ2"
"193","GO_Biological_Process_2017","negative regulation of growth (GO:0045926)",0.0168856466530372,0.233740526573016,"MT1G,MT1E"
"209","GO_Biological_Process_2017","synaptic vesicle exocytosis (GO:0016079)",0.0168856466530372,0.233740526573016,"UNC13C,RIMS1"
"175","GO_Biological_Process_2017","muscle filament sliding (GO:0030049)",0.0173510919746764,0.233740526573016,"ACTA1,DES,MYL2"
"163","GO_Biological_Process_2017","epidermis development (GO:0008544)",0.0177194220596319,0.233740526573016,"KRT2,LAMA3,KLK5,KLK7"
"179","GO_Biological_Process_2017","cellular response to zinc ion (GO:0071294)",0.0192996765060288,0.233740526573016,"MT1G,MT1E"
"211","GO_Biological_Process_2017","JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)",0.0192996765060288,0.233740526573016,"PRL,PRLR"
"259","GO_Biological_Process_2017","outer dynein arm assembly (GO:0036158)",0.0192996765060288,0.233740526573016,"CCDC114,DNAI1"
"260","GO_Biological_Process_2017","regulation of synaptic transmission, glutamatergic (GO:0051966)",0.0192996765060288,0.233740526573016,"GRIK1,MAPK8IP2"
"690","GO_Cellular_Component_2017","junctional sarcoplasmic reticulum membrane (GO:0014701)",0.000235165202534945,0.0242265643090735,"JPH3,CASQ2,TRDN"
"689","GO_Cellular_Component_2017","kinesin complex (GO:0005871)",0.000334159507711358,0.0242265643090735,"KIFC2,KIF5C,KIF5A,KIF1C,KIF12"
"691","GO_Cellular_Component_2017","motile cilium (GO:0031514)",0.000513715281965732,0.0248295719616771,"ROPN1B,RSPH1,MAATS1,INTU,WDR66"
"692","GO_Cellular_Component_2017","exocytic vesicle (GO:0070382)",0.000965843412015939,0.0350118236855778,"SYTL1,SYTL5,SYTL2"
"693","GO_Cellular_Component_2017","presynaptic active zone (GO:0048786)",0.00145445758150279,0.0366453854413845,"RIMS2,UNC13C,RIMS1"
"694","GO_Cellular_Component_2017","axoneme (GO:0005930)",0.00201045720601767,0.0366453854413845,"MAATS1,SPEF1,CCDC114,DRC1,WDR66"
"800","GO_Cellular_Component_2017","cardiac myofibril (GO:0097512)",0.00202181436917983,0.0366453854413845,"DES,MYL2"
"816","GO_Cellular_Component_2017","outer dynein arm (GO:0036157)",0.00202181436917983,0.0366453854413845,"CCDC114,DNAI1"
"695","GO_Cellular_Component_2017","bicellular tight junction (GO:0005923)",0.00247787340378218,0.0373980127345696,"CLDN10,EPCAM,FRMPD2,CLDN1,TJP3"
"696","GO_Cellular_Component_2017","sarcoplasmic reticulum membrane (GO:0033017)",0.00283709062124321,0.0373980127345696,"FKBP1B,CASQ2,TRDN"
"697","GO_Cellular_Component_2017","melanosome (GO:0042470)",0.00283709062124321,0.0373980127345696,"GPR143,SYTL1,SYTL2"
"796","GO_Cellular_Component_2017","lamellar body (GO:0042599)",0.00416528469046816,0.0503305233431569,"SFTPB,SFTPA2"
"715","GO_Cellular_Component_2017","melanosome membrane (GO:0033162)",0.00700538191794788,0.0781369521617263,"OCA2,GPR143"
"706","GO_Cellular_Component_2017","clathrin-coated endocytic vesicle (GO:0045334)",0.0146113890474816,0.151332243706059,"SFTPB,SFTPA2"
"698","GO_Cellular_Component_2017","Z disc (GO:0030018)",0.0168787438216701,0.15302617279315,"DES,FKBP1B,CASQ2,SYNPO"
"705","GO_Cellular_Component_2017","endosome lumen (GO:0031904)",0.0168856466530372,0.15302617279315,"PRL,PRLR"
"700","GO_Cellular_Component_2017","dendritic spine (GO:0043197)",0.0226407027252071,0.19311187618559,"RGS14,SYNPO,SHANK1"
"708","GO_Cellular_Component_2017","extrinsic component of plasma membrane (GO:0019897)",0.0245292121624273,0.197097238058647,"SYTL1,SYTL2"
"699","GO_Cellular_Component_2017","cytoskeleton (GO:0005856)",0.0258265346421675,0.197097238058647,"MYL2,S100A12,PKP4,CMAHP,DNAI1"
"707","GO_Cellular_Component_2017","calcium channel complex (GO:0034704)",0.0302652994221629,0.208974686486363,"FKBP1B,CASQ2"
"710","GO_Cellular_Component_2017","voltage-gated calcium channel complex (GO:0005891)",0.0302652994221629,0.208974686486363,"CASQ2,TRDN"
