"","pert_iname","mean","n","median","sd","sRGES"
"14","andarine",-0.419588080631025,1,-0.419588080631025,NA,-0.419588080631025
"28","BI-2536",-0.413160969909436,1,-0.413160969909436,NA,-0.413160969909436
"130","mebendazole",-0.409655273152206,1,-0.409655273152206,NA,-0.409655273152206
"93","everolimus",-0.379272567922875,1,-0.379272567922875,NA,-0.379272567922875
"59","curcumin",-0.377373648846042,1,-0.377373648846042,NA,-0.377373648846042
"147","mometasone",-0.376132047911189,1,-0.376132047911189,NA,-0.376132047911189
"69","desipramine",-0.368390300905638,1,-0.368390300905638,NA,-0.368390300905638
"258","UCL-2077",-0.356850715746421,1,-0.356850715746421,NA,-0.356850715746421
"203","rosuvastatin",-0.354951796669588,1,-0.354951796669588,NA,-0.354951796669588
"190","progesterone",-0.340344726847794,2,-0.340344726847794,0.393938834859114,-0.340344726847794
"141","mitomycin-c",-0.33216476774759,2,-0.33216476774759,0.32432300510163,-0.33216476774759
"62","cytochalasin-b",-0.328732106339468,1,-0.328732106339468,NA,-0.328732106339468
"38","BX-912",-0.310400233713117,2,-0.310400233713117,0.445066187574179,-0.310400233713117
"225","tacrolimus",-0.303388840198657,2,-0.303388840198657,0.721567042560505,-0.303388840198657
"233","tetrabenazine",-0.301635991820041,1,-0.301635991820041,NA,-0.301635991820041
"74","dipyridamole",-0.296231375985977,1,-0.296231375985977,NA,-0.296231375985977
"78","doxycycline",-0.282792871749927,1,-0.282792871749927,NA,-0.282792871749927
"120","KI-8751",-0.28045574057844,1,-0.28045574057844,NA,-0.28045574057844
"198","quercetin",-0.272592267991041,3,-0.201650598889863,0.33535723518487,-0.272592267991041
"133","metformin",-0.2662868828513,1,-0.2662868828513,NA,-0.2662868828513
"185","podophyllotoxin",-0.263073327490505,1,-0.263073327490505,NA,-0.263073327490505
"183","piromidic-acid",-0.258179959100204,1,-0.258179959100204,NA,-0.258179959100204
"138","mianserin",-0.257230499561788,1,-0.257230499561788,NA,-0.257230499561788
"71","dexamethasone",-0.247918492550394,2,-0.247918492550394,0.406488275980084,-0.247918492550394
"12","amoxicillin",-0.244668419515045,1,-0.244668419515045,NA,-0.244668419515045
"157","nortriptyline",-0.239190768331873,1,-0.239190768331873,NA,-0.239190768331873
"277","zonisamide",-0.232763657610283,1,-0.232763657610283,NA,-0.232763657610283
"63","dabrafenib",-0.22027461291265,1,-0.22027461291265,NA,-0.22027461291265
"257","ubenimex",-0.219106047326906,1,-0.219106047326906,NA,-0.219106047326906
"169","parbendazole",-0.218667835232252,1,-0.218667835232252,NA,-0.218667835232252
"95","EX-527",-0.217353198948291,1,-0.217353198948291,NA,-0.217353198948291
"236","thiotepa",-0.212605901256208,1,-0.212605901256208,NA,-0.212605901256208
"220","SKF-83566",-0.196611159801344,1,-0.196611159801344,NA,-0.196611159801344
"84","enzastaurin",-0.176623819261856,3,-0.158486707566462,0.406124775226985,-0.176623819261856
"117","irinotecan",-0.175576979257961,1,-0.175576979257961,NA,-0.175576979257961
"155","norethisterone",-0.166228454572013,1,-0.166228454572013,NA,-0.166228454572013
"256","UB-165",-0.162576687116564,1,-0.162576687116564,NA,-0.162576687116564
"239","toltrazuril",-0.161262050832603,1,-0.161262050832603,NA,-0.161262050832603
"16","antimycin-a",-0.145997662868829,1,-0.145997662868829,NA,-0.145997662868829
"50","cirazoline",-0.144244814490213,1,-0.144244814490213,NA,-0.144244814490213
"13","amsacrine",-0.136137890739118,1,-0.136137890739118,NA,-0.136137890739118
"11","amodiaquine",-0.133435582822086,1,-0.133435582822086,NA,-0.133435582822086
"97","fenbendazole",-0.133216476774759,1,-0.133216476774759,NA,-0.133216476774759
"226","talniflumate",-0.122845457201285,1,-0.122845457201285,NA,-0.122845457201285
"23","azacitidine",-0.106850715746421,1,-0.106850715746421,NA,-0.106850715746421
"177","phenacetin",-0.104732690622261,1,-0.104732690622261,NA,-0.104732690622261
"48","chenodeoxycholic-acid",-0.104440549225825,1,-0.104440549225825,NA,-0.104440549225825
"154","nitazoxanide",-0.0992550394390885,1,-0.0992550394390885,NA,-0.0992550394390885
"184","pizotifen",-0.0974291557113645,2,-0.0974291557113645,0.514165579425451,-0.0974291557113645
"131","mepacrine",-0.0951407147726167,3,-0.00934852468594805,0.500650378581503,-0.0951407147726167
"7","AM-404",-0.0926818580192814,1,-0.0926818580192814,NA,-0.0926818580192814
"116","immepip",-0.0926088226701723,1,-0.0926088226701723,NA,-0.0926088226701723
"123","L-733060",-0.0853783231083844,1,-0.0853783231083844,NA,-0.0853783231083844
"19","atovaquone",-0.0822378030966988,1,-0.0822378030966988,NA,-0.0822378030966988
"52","CL-218872",-0.0814344142565001,1,-0.0814344142565001,NA,-0.0814344142565001
"136","MG-132",-0.0811787905346187,2,-0.0811787905346187,0.141452342511682,-0.0811787905346187
"235","TG-101348",-0.0759567630733275,1,-0.0759567630733275,NA,-0.0759567630733275
"31","BMS-191011",-0.0732179374817415,2,-0.0732179374817415,0.648387791250154,-0.0732179374817415
"86","erlotinib",-0.058136137890739,1,-0.058136137890739,NA,-0.058136137890739
"163","oligomycin-a",-0.0546304411335086,1,-0.0546304411335086,NA,-0.0546304411335086
"39","camptothecin",-0.0458661992404324,1,-0.0458661992404324,NA,-0.0458661992404324
"44","cediranib",-0.0431638913234005,2,-0.0431638913234005,0.757407833251673,-0.0431638913234005
"126","lasalocid",-0.0430908559742916,1,-0.0430908559742916,NA,-0.0430908559742916
"18","AT-7519",-0.0417762196903302,1,-0.0417762196903302,NA,-0.0417762196903302
"115","ilomastat",-0.0213263219398189,1,-0.0213263219398189,NA,-0.0213263219398189
"6","alvocidib",-0.0203768624014023,1,-0.0203768624014023,NA,-0.0203768624014023
"186","PPT",-0.014095822378031,2,-0.014095822378031,0.0825267774128034,-0.014095822378031
"104","forskolin",-0.00861817119485847,2,-0.00861817119485847,0.83807543420211,-0.00861817119485847
"113","IBC-293",0.000292141396435797,1,0.000292141396435797,NA,0.000292141396435797
"67","daunorubicin",0.000876424189307556,1,0.000876424189307556,NA,0.000876424189307556
"137","MGCD-265",0.00102249488752582,1,0.00102249488752582,NA,0.00102249488752582
"219","sirolimus",0.0219106047326905,6,0.149357288927841,0.354653437588229,0.0219106047326905
"230","temsirolimus",0.0279360210341807,4,0.0966622845457205,0.55294984028763,0.0279360210341807
"180","piceatannol",0.0308209173239848,1,0.0308209173239848,NA,0.0308209173239848
"158","NSC-632839",0.0479477066900375,2,0.0479477066900375,0.578152236005215,0.0479477066900375
"64","dacinostat",0.0542652643879638,1,0.0542652643879638,NA,0.0542652643879638
"161","NVP-TAE684",0.0544113350861818,2,0.0544113350861818,0.0918226597246335,0.0544113350861818
"251","trifluoperazine",0.0556894536955885,2,0.0556894536955885,0.197847361870118,0.0556894536955885
"54","closantel",0.0616418346479697,1,0.0616418346479697,NA,0.0616418346479697
"100","fenretinide",0.0644171779141103,1,0.0644171779141103,NA,0.0644171779141103
"148","naltrindole",0.0758106923751095,1,0.0758106923751095,NA,0.0758106923751095
"134","methylene-blue",0.091002044989775,1,0.091002044989775,NA,0.091002044989775
"73","digoxin",0.0967353198948295,2,0.0967353198948295,0.541898294989077,0.0967353198948295
"188","procainamide",0.11262050832603,1,0.11262050832603,NA,0.11262050832603
"46","cefotaxime",0.113131755769793,1,0.113131755769793,NA,0.113131755769793
"30","bisindolylmaleimide-ix",0.115614957639497,1,0.115614957639497,NA,0.115614957639497
"144","MK-2206",0.117002629272568,2,0.117002629272568,0.506728873575987,0.117002629272568
"142","mitotane",0.120216184633362,1,0.120216184633362,NA,0.120216184633362
"194","puromycin",0.126643295354952,1,0.126643295354952,NA,0.126643295354952
"173","perhexiline",0.127373648846042,1,0.127373648846042,NA,0.127373648846042
"150","nelfinavir",0.12890739117733,1,0.12890739117733,NA,0.12890739117733
"189","prochlorperazine",0.131244522348817,1,0.131244522348817,NA,0.131244522348817
"193","purmorphamine",0.132047911189016,2,0.132047911189016,0.058873921308258,0.132047911189016
"36","butein",0.151767455448437,1,0.151767455448437,NA,0.151767455448437
"29","bisacodyl",0.152643879637745,1,0.152643879637745,NA,0.152643879637745
"232","terfenadine",0.153374233128834,1,0.153374233128834,NA,0.153374233128834
"273","ZK-164015",0.158048495471808,1,0.158048495471808,NA,0.158048495471808
"83","enzalutamide",0.16505988898627,1,0.16505988898627,NA,0.16505988898627
"43","CD-437",0.165205959684487,1,0.165205959684487,NA,0.165205959684487
"53","clonidine",0.169149868536372,1,0.169149868536372,NA,0.169149868536372
"87","erythromycin",0.185327198364008,2,0.185327198364008,0.701890758333798,0.185327198364008
"253","TWS-119",0.191498685363716,1,0.191498685363716,NA,0.191498685363716
"56","cortisone",0.198364008179959,1,0.198364008179959,NA,0.198364008179959
"215","selamectin",0.198510078878177,1,0.198510078878177,NA,0.198510078878177
"238","tivozanib",0.198802220274613,1,0.198802220274613,NA,0.198802220274613
"211","SB-203580",0.217572304995618,2,0.217572304995618,0.418211416451115,0.217572304995618
"228","tanespimycin",0.23232544551563,2,0.23232544551563,0.0205542286672685,0.23232544551563
"174","PF-04217903",0.238533450189892,1,0.238533450189892,NA,0.238533450189892
"35","brucine",0.242039146947122,1,0.242039146947122,NA,0.242039146947122
"92","etifenin",0.243353783231084,1,0.243353783231084,NA,0.243353783231084
"160","NVP-AUY922",0.244814490213263,2,0.244814490213263,0.445169475155422,0.244814490213263
"77","doxorubicin",0.249744376278119,2,0.249744376278119,0.0507658461807175,0.249744376278119
"224","suloctidil",0.250036517674554,2,0.250036517674554,0.141245767349197,0.250036517674554
"66","dasatinib",0.251971954425943,2,0.251971954425943,0.00134273855615314,0.251971954425943
"176","PHA-793887",0.25708442886357,1,0.25708442886357,NA,0.25708442886357
"58","crizotinib",0.2719836400818,1,0.2719836400818,NA,0.2719836400818
"260","valproic-acid",0.278264680105171,1,0.278264680105171,NA,0.278264680105171
"237","thiothixene",0.280747881974876,1,0.280747881974876,NA,0.280747881974876
"37","BX-795",0.289585159217061,1,0.289585159217061,NA,0.289585159217061
"65","dactinomycin",0.300759567630733,1,0.300759567630733,NA,0.300759567630733
"98","fenobam",0.315293602103418,1,0.315293602103418,NA,0.315293602103418
"145","MLN-8054",0.318452380952381,4,0.318470639789658,0.469540945516575,0.318452380952381
"178","phenothiazine",0.339541338007596,1,0.339541338007596,NA,0.339541338007596
"204","RS-100329",0.352322524101665,1,0.352322524101665,NA,0.352322524101665
"205","RS-23597-190",0.354367513876716,1,0.354367513876716,NA,0.354367513876716
"91","ethambutol",0.369120654396728,1,0.369120654396728,NA,0.369120654396728
"187","prednisolone",0.376022494887525,2,0.376022494887525,0.49841422328596,0.376022494887525
"213","SB-590885",0.38453111305872,1,0.38453111305872,NA,0.38453111305872
"143","mitoxantrone",0.387744668419515,2,0.387744668419515,0.0493714638339423,0.387744668419515
"248","triamcinolone",0.390812153082092,1,0.390812153082092,NA,0.390812153082092
"109","granisetron",0.399065147531405,1,0.399065147531405,NA,0.399065147531405
"90","estrone",0.415425065731814,1,0.415425065731814,NA,0.415425065731814
"41","carbamazepine",0.416593631317558,1,0.416593631317558,NA,0.416593631317558
"214","SDM25N",0.428352322524102,1,0.428352322524102,NA,0.428352322524102
"47","CGS-15943",0.430105170902717,2,0.430105170902717,0.150076855545436,0.430105170902717
"271","YM-155",0.432661408121531,1,0.432661408121531,NA,0.432661408121531
"3","ABT-737",0.434925503943909,1,0.434925503943909,NA,0.434925503943909
"262","vincristine",0.438577271399357,1,0.438577271399357,NA,0.438577271399357
"278","zoxazolamine",0.441717791411043,1,0.441717791411043,NA,0.441717791411043
"24","benzethonium",0.446099912357581,1,0.446099912357581,NA,0.446099912357581
"25","benzonatate",0.448071866783523,1,0.448071866783523,NA,0.448071866783523
"166","ouabain",0.455667543090856,2,0.455667543090856,0.530175154518046,0.455667543090856
"27","bergenin",0.461291264972247,1,0.461291264972247,NA,0.461291264972247
"272","zibotentan",0.465746421267894,1,0.465746421267894,NA,0.465746421267894
"114","IKK-2-inhibitor-V",0.467937481741163,1,0.467937481741163,NA,0.467937481741163
"45","cefixime",0.478527607361963,1,0.478527607361963,NA,0.478527607361963
"152","nilotinib",0.488752556237219,1,0.488752556237219,NA,0.488752556237219
"217","SIB-1893",0.499634823254455,1,0.499634823254455,NA,0.499634823254455
"207","RWJ-21757",0.501898919076833,1,0.501898919076833,NA,0.501898919076833
"94","evodiamine",0.504747297692083,1,0.504747297692083,NA,0.504747297692083
"76","doramapimod",0.505988898626936,1,0.505988898626936,NA,0.505988898626936
"2","3-amino-benzamide",0.509786736780602,1,0.509786736780602,NA,0.509786736780602
"4","acadesine",0.512269938650307,1,0.512269938650307,NA,0.512269938650307
"242","torin-2",0.515264387963774,1,0.515264387963774,NA,0.515264387963774
"229","temozolomide",0.529433245690915,1,0.529433245690915,NA,0.529433245690915
"267","WYE-125132",0.534618755477652,1,0.534618755477652,NA,0.534618755477652
"200","ritanserin",0.535787321063395,1,0.535787321063395,NA,0.535787321063395
"182","pifithrin-mu",0.565001460706982,2,0.565001460706982,0.152349182332772,0.565001460706982
"199","R-96544",0.592170610575518,1,0.592170610575518,NA,0.592170610575518
"70","desoxycortone",0.593667835232252,2,0.593667835232252,0.021328885526588,0.593667835232252
"118","JLK-6",0.599328074788197,1,0.599328074788197,NA,0.599328074788197
"196","pyroxamide",0.611232836692959,1,0.611232836692959,NA,0.611232836692959
"153","nimodipine",0.615176745544844,1,0.615176745544844,NA,0.615176745544844
"179","PI-103",0.62109260882267,1,0.62109260882267,NA,0.62109260882267
"259","ursolic-acid",0.621311714869997,1,0.621311714869997,NA,0.621311714869997
"9","amiodarone",0.627738825591586,1,0.627738825591586,NA,0.627738825591586
"81","enrofloxacin",0.637160385626643,1,0.637160385626643,NA,0.637160385626643
"149","naringenin",0.637963774466842,1,0.637963774466842,NA,0.637963774466842
"170","parthenolide",0.645778556821502,1,0.645778556821502,NA,0.645778556821502
"72","digoxigenin",0.660385626643295,1,0.660385626643295,NA,0.660385626643295
"202","RO-90-7501",0.667323984808647,1,0.667323984808647,NA,0.667323984808647
"122","L-670596",0.671194858311423,1,0.671194858311423,NA,0.671194858311423
"26","benzthiazide",0.70464504820333,1,0.70464504820333,NA,0.70464504820333
"274","ZK-93423",0.726482617586912,1,0.726482617586912,NA,0.726482617586912
"68","dequalinium",0.770449897750511,1,0.770449897750511,NA,0.770449897750511
"111","heptaminol",0.94617294770669,1,0.94617294770669,NA,0.94617294770669
"15","anisomycin",NA,1,NA,NA,NA
"32","bortezomib",NA,2,NA,NA,NA
"33","brefeldin-a",NA,1,NA,NA,NA
"40","canertinib",NA,2,NA,NA,NA
"51","cisplatin",NA,1,NA,NA,NA
"57","CP-724714",NA,1,NA,NA,NA
"60","CYT-997",NA,2,NA,NA,NA
"80","emetine",NA,2,NA,NA,NA
"89","estradiol",NA,3,NA,NA,NA
"107","geldanamycin",NA,10,NA,NA,NA
"108","gemcitabine",NA,3,NA,NA,NA
"168","palbociclib",NA,1,NA,NA,NA
"171","pazopanib",NA,1,NA,NA,NA
"210","saracatinib",NA,3,NA,NA,NA
"216","selumetinib",NA,3,NA,NA,NA
"221","SN-38",NA,2,NA,NA,NA
"231","teniposide",NA,4,NA,NA,NA
"245","tozasertib",NA,2,NA,NA,NA
"249","trichostatin-a",NA,19,NA,NA,NA
"252","triptolide",NA,1,NA,NA,NA
"254","tyrphostin-A9",NA,1,NA,NA,NA
"263","vorinostat",NA,7,NA,NA,NA
"264","VX-745",NA,1,NA,NA,NA
"266","wortmannin",NA,8,NA,NA,NA
"268","WZ-4002",NA,1,NA,NA,NA
"269","XAV-939",NA,2,NA,NA,NA
"270","Y-39983",NA,1,NA,NA,NA
