"","database","category","pval","qval","genes"
"141","GO_Biological_Process_2017","striated muscle contraction (GO:0006941)",0.00275993271517177,0.0896978132430825,"MYOM1,CASQ2,MYH6"
"142","GO_Biological_Process_2017","cellular response to cadmium ion (GO:0071276)",0.00316384939088106,0.0967765696034207,"MT1A,MT1G,MT1E"
"217","GO_Biological_Process_2017","cellular response to caffeine (GO:0071313)",0.0036993797273658,0.106870969901679,"CASQ2,RYR3"
"153","GO_Biological_Process_2017","calcium ion regulated exocytosis (GO:0017156)",0.0048883540375537,0.115542913614906,"RIMS2,RIMS1"
"156","GO_Biological_Process_2017","regulation of calcium-mediated signaling (GO:0050848)",0.0048883540375537,0.115542913614906,"GPR143,RGN"
"158","GO_Biological_Process_2017","serotonin receptor signaling pathway (GO:0007210)",0.0048883540375537,0.115542913614906,"HTR2C,HTR3A"
"189","GO_Biological_Process_2017","cardiac muscle fiber development (GO:0048739)",0.0048883540375537,0.115542913614906,"MYH11,MYH6"
"143","GO_Biological_Process_2017","regulation of cardiac conduction (GO:1903779)",0.00581083933589892,0.129559670332926,"FKBP1B,CASQ2,RYR3,TRDN"
"151","GO_Biological_Process_2017","regulation of synaptic vesicle exocytosis (GO:2000300)",0.00622883030446759,0.129559670332926,"RIMS2,RIMS1"
"157","GO_Biological_Process_2017","zymogen activation (GO:0031638)",0.00622883030446759,0.129559670332926,"PRSS3,KLKB1"
"146","GO_Biological_Process_2017","cilium-dependent cell motility (GO:0060285)",0.00771649845602603,0.138364799901156,"DNAH2,DRC1"
"154","GO_Biological_Process_2017","heart contraction (GO:0060047)",0.00771649845602603,0.138364799901156,"MYL2,TRDN"
"155","GO_Biological_Process_2017","creatine metabolic process (GO:0006600)",0.00771649845602603,0.138364799901156,"CKMT2,CKM"
"222","GO_Biological_Process_2017","negative regulation of phosphoprotein phosphatase activity (GO:0032515)",0.00771649845602603,0.138364799901156,"FKBP1B,PPP1R1B"
"140","GO_Biological_Process_2017","ion transmembrane transport (GO:0034220)",0.00799497199379026,0.138579514559031,"FKBP1B,CASQ2,HTR3A,ATP2C2,ANO2,RYR3,TRDN"
"145","GO_Biological_Process_2017","regulation of membrane potential (GO:0042391)",0.00847834962846414,0.138871747990761,"RIMS2,RIMS1,SLC26A8,CNGB1"
"147","GO_Biological_Process_2017","regulation of calcium ion-dependent exocytosis (GO:0017158)",0.00922196017197094,0.138871747990761,"SYTL1,SYTL5,SYTL2"
"149","GO_Biological_Process_2017","flagellated sperm motility (GO:0030317)",0.00922196017197094,0.138871747990761,"ROPN1B,DNAH11,DNAI1"
"159","GO_Biological_Process_2017","regulation of NMDA receptor activity (GO:2000310)",0.00934713688399351,0.138871747990761,"CRH,MAPK8IP2"
"160","GO_Biological_Process_2017","regulation of the force of heart contraction (GO:0002026)",0.00934713688399351,0.138871747990761,"MYL2,MYH6"
"240","GO_Biological_Process_2017","skeletal muscle fiber development (GO:0048741)",0.0111166108483059,0.156233449759975,"ACTA1,C11ORF88"
"270","GO_Biological_Process_2017","long-term memory (GO:0007616)",0.0111166108483059,0.156233449759975,"RGS14,SHANK1"
"162","GO_Biological_Process_2017","regulated exocytosis (GO:0045055)",0.0130208709111675,0.1736116121489,"RIMS1,RAB26"
"191","GO_Biological_Process_2017","organic cation transport (GO:0015695)",0.0130208709111675,0.1736116121489,"SLC22A3,RHCG"
"148","GO_Biological_Process_2017","epidermis development (GO:0008544)",0.0145001498039952,0.177933971041675,"KRT2,LAMA3,KLK5,KLK7"
"163","GO_Biological_Process_2017","regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)",0.015055951395834,0.177933971041675,"JPH3,FKBP1B"
"208","GO_Biological_Process_2017","regulation of AMPA receptor activity (GO:2000311)",0.015055951395834,0.177933971041675,"MAPK8IP2,SHANK1"
"210","GO_Biological_Process_2017","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)",0.015055951395834,0.177933971041675,"FKBP1B,CASQ2"
"233","GO_Biological_Process_2017","synaptic vesicle exocytosis (GO:0016079)",0.015055951395834,0.177933971041675,"UNC13C,RIMS1"
"205","GO_Biological_Process_2017","JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)",0.0172179688669994,0.190496676826376,"PRL,PRLR"
"267","GO_Biological_Process_2017","outer dynein arm assembly (GO:0036158)",0.0172179688669994,0.190496676826376,"CCDC114,DNAI1"
"271","GO_Biological_Process_2017","regulation of synaptic transmission, glutamatergic (GO:0051966)",0.0172179688669994,0.190496676826376,"GRIK1,MAPK8IP2"
"165","GO_Biological_Process_2017","positive regulation of dendrite extension (GO:1903861)",0.0195031206493855,0.202832454753609,"RIMS2,RIMS1"
"230","GO_Biological_Process_2017","establishment of endothelial barrier (GO:0061028)",0.0195031206493855,0.202832454753609,"PPP1R16B,RAPGEF3"
"231","GO_Biological_Process_2017","regulation of exocytosis (GO:0017157)",0.0195031206493855,0.202832454753609,"RIMS2,RAB26"
"167","GO_Biological_Process_2017","calcium-mediated signaling using intracellular calcium source (GO:0035584)",0.0219076833499815,0.219076833499815,"GPR143,FKBP1B"
"245","GO_Biological_Process_2017","stem cell differentiation (GO:0048863)",0.0219076833499815,0.219076833499815,"EPCAM,FOXO4"
"649","GO_Cellular_Component_2017","sarcoplasmic reticulum membrane (GO:0033017)",0.000136548066171533,0.0110380058669599,"FKBP1B,CASQ2,RYR3,TRDN"
"651","GO_Cellular_Component_2017","junctional sarcoplasmic reticulum membrane (GO:0014701)",0.000196687102378854,0.0110380058669599,"JPH3,CASQ2,TRDN"
"650","GO_Cellular_Component_2017","kinesin complex (GO:0005871)",0.000252778760312058,0.0110380058669599,"KIFC2,KIF5C,KIF5A,KIF1C,KIF12"
"652","GO_Cellular_Component_2017","exocytic vesicle (GO:0070382)",0.000810388007217839,0.0265402072363842,"SYTL1,SYTL5,SYTL2"
"653","GO_Cellular_Component_2017","presynaptic active zone (GO:0048786)",0.00122190639838143,0.0311866945858435,"RIMS2,UNC13C,RIMS1"
"756","GO_Cellular_Component_2017","cardiac myofibril (GO:0097512)",0.00179362934616237,0.0311866945858435,"DES,MYL2"
"768","GO_Cellular_Component_2017","outer dynein arm (GO:0036157)",0.00179362934616237,0.0311866945858435,"CCDC114,DNAI1"
"655","GO_Cellular_Component_2017","bicellular tight junction (GO:0005923)",0.00190453096707441,0.0311866945858435,"CLDN10,EPCAM,FRMPD2,CLDN1,TJP3"
"654","GO_Cellular_Component_2017","Z disc (GO:0030018)",0.00232565604637657,0.0313024066733287,"MYOM1,DES,FKBP1B,CASQ2,SYNPO"
"656","GO_Cellular_Component_2017","melanosome (GO:0042470)",0.00238949669262051,0.0313024066733287,"GPR143,SYTL1,SYTL2"
"658","GO_Cellular_Component_2017","sarcoplasmic reticulum (GO:0016529)",0.00360217520611839,0.0428986320001372,"CASQ2,RYR3,TRDN"
"657","GO_Cellular_Component_2017","muscle myosin complex (GO:0005859)",0.00407578194679749,0.0444939529192059,"MYH1,MYH11,MYH6"
"659","GO_Cellular_Component_2017","sarcomere (GO:0030017)",0.00571619042218085,0.0576016111773609,"ACTA1,MYL2,MYH6"
"674","GO_Cellular_Component_2017","myosin complex (GO:0016459)",0.00622883030446759,0.0582840549918039,"MYL2,MYH6"
"666","GO_Cellular_Component_2017","endosome lumen (GO:0031904)",0.015055951395834,0.131488642190284,"PRL,PRLR"
"660","GO_Cellular_Component_2017","dendritic spine (GO:0043197)",0.0193300811673669,0.158265039557816,"RGS14,SYNPO,SHANK1"
"668","GO_Cellular_Component_2017","extrinsic component of plasma membrane (GO:0019897)",0.0219076833499815,0.168818030520446,"SYTL1,SYTL2"
"669","GO_Cellular_Component_2017","myofibril (GO:0030016)",0.024428011433455,0.177246509429216,"MYL2,MYH6"
"667","GO_Cellular_Component_2017","calcium channel complex (GO:0034704)",0.02706053579072,0.177246509429216,"FKBP1B,CASQ2"
"670","GO_Cellular_Component_2017","voltage-gated calcium channel complex (GO:0005891)",0.02706053579072,0.177246509429216,"CASQ2,TRDN"
