"","database","category","pval","qval","genes"
"197","GO_Biological_Process_2017","canonical Wnt signaling pathway (GO:0060070)",0.00088246904528841,0.0129023060414581,"TCF7L1,PTK7,MYC,SNAI2,SOX4"
"168","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)",0.00111061595568888,0.0159627513631216,"LMO1,EGR2,ONECUT2,SERPINE1,TCF12,WNT5A,NME2,CKAP2,SIX1,ETV1,FOXM1,BMP4,BMP2,SFRP2,HEY1,GDNF,CREB3L4,MYC,RARA,SOX8,TP53,SOX4"
"194","GO_Biological_Process_2017","anaphase-promoting complex-dependent catabolic process (GO:0031145)",0.00126303728500043,0.0175400023333323,"CDC20,CCNB1,PTTG1,PLK1,MAD2L1,AURKA"
"212","GO_Biological_Process_2017","positive regulation of epithelial cell proliferation (GO:0050679)",0.00126563969991166,0.0175400023333323,"BMP4,MYC,NME2,LAMB1"
"383","GO_Biological_Process_2017","positive regulation of synapse assembly (GO:0051965)",0.00131728683433974,0.0175400023333323,"SRPX2,EPHB2,EPHB1"
"408","GO_Biological_Process_2017","centriole replication (GO:0007099)",0.00131728683433974,0.0175400023333323,"PLK4,CDK2,WDR62"
"176","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.00132377376100621,0.0175400023333323,"IGF2,FN1,FOXM1,SFRP2,GDNF,CDK4,MYC,CDK2,RARA,BIRC5,KIF20B,FOLR2,SOX4"
"207","GO_Biological_Process_2017","regulation of mitotic cell cycle (GO:0007346)",0.00159445333373235,0.0206016802434369,"PLK1,CKS2,BIRC5,FBXO5"
"313","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.00160343266045618,0.0206016802434369,"CDK2,RAD54L,REC8"
"829","GO_Biological_Process_2017","telencephalon development (GO:0021537)",0.00216222491004625,0.0265734307785394,"BMP4,BMP2"
"912","GO_Biological_Process_2017","negative regulation of cardiac muscle cell differentiation (GO:2000726)",0.00216222491004625,0.0265734307785394,"BMP2,SOX6"
"932","GO_Biological_Process_2017","double-strand break repair via break-induced replication (GO:0000727)",0.00216222491004625,0.0265734307785394,"GINS2,GINS4"
"204","GO_Biological_Process_2017","angiogenesis (GO:0001525)",0.00272732590298048,0.0330396052246778,"CALCRL,HEY1,SERPINE1,TGFBI,EPHB2,EPHB1"
"209","GO_Biological_Process_2017","cellular response to retinoic acid (GO:0071300)",0.00292929854312231,0.0349865516136299,"RET,PTK7,WNT5A,RARA"
"253","GO_Biological_Process_2017","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)",0.0031230457027183,0.0353664699312254,"PCDHB2,PCDHB5,PCDHB3"
"299","GO_Biological_Process_2017","G2 DNA damage checkpoint (GO:0031572)",0.0031230457027183,0.0353664699312254,"PLK1,CHEK1,CLSPN"
"673","GO_Biological_Process_2017","negative regulation of stress-activated MAPK cascade (GO:0032873)",0.00321134219894381,0.0353664699312254,"MYC,FOXM1"
"685","GO_Biological_Process_2017","regulation of G2/M transition of mitotic cell cycle (GO:0010389)",0.00321134219894381,0.0353664699312254,"CENPF,CDK2"
"796","GO_Biological_Process_2017","dendritic spine development (GO:0060996)",0.00321134219894381,0.0353664699312254,"EPHB2,EPHB1"
"838","GO_Biological_Process_2017","positive regulation of osteoblast proliferation (GO:0033690)",0.00321134219894381,0.0353664699312254,"BMP2,SOX8"
"200","GO_Biological_Process_2017","double-strand break repair via homologous recombination (GO:0000724)",0.00349166753438276,0.0379606931943151,"RAD51AP1,RECQL4,FEN1,TONSL,BRCA2"
"183","GO_Biological_Process_2017","negative regulation of apoptotic process (GO:0043066)",0.00357054633041325,0.0381981820819762,"BMP4,NGFR,GDNF,MYC,PLK1,WNT5A,NME2,BIRC5,SOX8,TP53,DHRS2,MAD2L1"
"318","GO_Biological_Process_2017","protein localization to nucleus (GO:0034504)",0.00360360208320531,0.0381981820819762,"BMP4,COL1A1,SIX1"
"267","GO_Biological_Process_2017","odontogenesis (GO:0042476)",0.00412687419265128,0.0425524522962707,"BMP4,COL1A2,LAMB1"
"203","GO_Biological_Process_2017","cell-matrix adhesion (GO:0007160)",0.0042062300014936,0.0425524522962707,"COL3A1,VCAM1,ITGA4,EMILIN1,SIGLEC1"
"631","GO_Biological_Process_2017","chromosome organization (GO:0051276)",0.0044515820646817,0.0425524522962707,"MYC,CDCA8"
"637","GO_Biological_Process_2017","regulation of attachment of spindle microtubules to kinetochore (GO:0051988)",0.0044515820646817,0.0425524522962707,"RACGAP1,NEK2"
"681","GO_Biological_Process_2017","positive regulation of double-strand break repair (GO:2000781)",0.0044515820646817,0.0425524522962707,"TIMELESS,FOXM1"
"740","GO_Biological_Process_2017","negative regulation of mitotic nuclear division (GO:0045839)",0.0044515820646817,0.0425524522962707,"BMP4,CHEK1"
"752","GO_Biological_Process_2017","negative regulation of cell adhesion mediated by integrin (GO:0033629)",0.0044515820646817,0.0425524522962707,"SERPINE1,SNAI2"
"755","GO_Biological_Process_2017","replicative senescence (GO:0090399)",0.0044515820646817,0.0425524522962707,"CHEK1,TP53"
"205","GO_Biological_Process_2017","negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)",0.00446600029996238,0.0425524522962707,"CDC20,CCNB1,CDK2,FBXO5,MAD2L1"
"321","GO_Biological_Process_2017","positive regulation of cell cycle (GO:0045787)",0.00469394526194246,0.0428007051841635,"CDK4,CHEK1,RARA"
"324","GO_Biological_Process_2017","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.00469394526194246,0.0428007051841635,"FN1,FAM83D,EPHB1"
"326","GO_Biological_Process_2017","cerebral cortex development (GO:0021987)",0.00469394526194246,0.0428007051841635,"COL3A1,TACC3,WDR62"
"328","GO_Biological_Process_2017","positive regulation of mitotic nuclear division (GO:0045840)",0.00469394526194246,0.0428007051841635,"IGF2,NUSAP1,AURKA"
"222","GO_Biological_Process_2017","interstrand cross-link repair (GO:0036297)",0.00487737327164439,0.0438896767952009,"FANCI,RAD51AP1,EME1,FANCD2"
"198","GO_Biological_Process_2017","proteolysis (GO:0006508)",0.00491688596172652,0.0438896767952009,"ACAN,ST14,MMP25,MMP14,ACE,MMP15,MMP2,CTSK"
"186","GO_Biological_Process_2017","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)",0.00527095162584492,0.0463849055566369,"CBX8,FST,PLK1,FOXM1,BMP4,BMP2,H2AFY2,HEY1,MYC,SNAI2,TRIB3,TP53,RCOR2,MDFI,EZH2"
"329","GO_Biological_Process_2017","reciprocal meiotic recombination (GO:0007131)",0.00530582056485116,0.0463849055566369,"MND1,TRIP13,REC8"
"570","GO_Biological_Process_2017","positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)",0.00587703389691891,0.0477074401658472,"BMP4,MYCN"
"580","GO_Biological_Process_2017","histone phosphorylation (GO:0016572)",0.00587703389691891,0.0477074401658472,"CCNA2,CDK2"
"589","GO_Biological_Process_2017","DNA replication checkpoint (GO:0000076)",0.00587703389691891,0.0477074401658472,"CDT1,CDC6"
"599","GO_Biological_Process_2017","kinetochore assembly (GO:0051382)",0.00587703389691891,0.0477074401658472,"CENPE,CENPF"
"620","GO_Biological_Process_2017","negative regulation of telomerase activity (GO:0051974)",0.00587703389691891,0.0477074401658472,"PIF1,TP53"
"771","GO_Biological_Process_2017","hematopoietic stem cell proliferation (GO:0071425)",0.00587703389691891,0.0477074401658472,"SFRP2,WNT5A"
"210","GO_Biological_Process_2017","positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)",0.00593831123360229,0.0477074401658472,"CDC20,CCNB1,PLK1,FBXO5,MAD2L1"
"331","GO_Biological_Process_2017","cell fate commitment (GO:0045165)",0.0059634300207309,0.0477074401658472,"BMP2,WNT5A,SOX8"
"351","GO_Biological_Process_2017","glycosaminoglycan catabolic process (GO:0006027)",0.0059634300207309,0.0477074401658472,"GPC3,SDC1,HSPG2"
"206","GO_Biological_Process_2017","cell cycle arrest (GO:0007050)",0.0064890840497245,0.0514275072351998,"CDKN2C,MYC,KIF20B,TP53,PRR11,CDKN3"
"325","GO_Biological_Process_2017","replication fork processing (GO:0031297)",0.00741920945724679,0.0566488233855695,"PCNA,EME1,TONSL"
"558","GO_Biological_Process_2017","cardiac epithelial to mesenchymal transition (GO:0060317)",0.00748192006979219,0.0566488233855695,"BMP2,HEY1"
"709","GO_Biological_Process_2017","mitotic DNA replication checkpoint (GO:0033314)",0.00748192006979219,0.0566488233855695,"CLSPN,TICRR"
"722","GO_Biological_Process_2017","cytoplasmic sequestering of transcription factor (GO:0042994)",0.00748192006979219,0.0566488233855695,"TONSL,MDFI"
"808","GO_Biological_Process_2017","regulation of chromosome segregation (GO:0051983)",0.00748192006979219,0.0566488233855695,"KIF2C,MKI67"
"199","GO_Biological_Process_2017","positive regulation of apoptotic process (GO:0043065)",0.00818116651125189,0.0613949486862088,"TOP2A,BMP4,NGFR,BMP2,SFRP2,BMF,TP53,SOX4,GADD45G"
"458","GO_Biological_Process_2017","cardiac right ventricle morphogenesis (GO:0003215)",0.00926059331366951,0.0649006870247252,"BMP4,SOX4"
"507","GO_Biological_Process_2017","DNA ligation (GO:0006266)",0.00926059331366951,0.0649006870247252,"TOP2A,PCNA"
"540","GO_Biological_Process_2017","sympathetic nervous system development (GO:0048485)",0.00926059331366951,0.0649006870247252,"GDNF,SOX4"
"569","GO_Biological_Process_2017","UV protection (GO:0009650)",0.00926059331366951,0.0649006870247252,"MFAP4,FEN1"
"667","GO_Biological_Process_2017","positive regulation of cell adhesion mediated by integrin (GO:0033630)",0.00926059331366951,0.0649006870247252,"RET,SFRP2"
"678","GO_Biological_Process_2017","pulmonary valve morphogenesis (GO:0003184)",0.00926059331366951,0.0649006870247252,"BMP4,HEY1"
"699","GO_Biological_Process_2017","neural crest cell migration (GO:0001755)",0.00926059331366951,0.0649006870247252,"GDNF,SOX8"
"727","GO_Biological_Process_2017","mitotic spindle midzone assembly (GO:0051256)",0.00926059331366951,0.0649006870247252,"RACGAP1,KIF4A"
"237","GO_Biological_Process_2017","Ras protein signal transduction (GO:0007265)",0.0097753050924077,0.0673939733200141,"CCNA2,CDK2,TP53,NTN1"
"241","GO_Biological_Process_2017","muscle organ development (GO:0007517)",0.0097753050924077,0.0673939733200141,"MSTN,TCF12,COL6A3,SOX6"
"327","GO_Biological_Process_2017","positive regulation of bone mineralization (GO:0030501)",0.00996507610260105,0.0676030762800456,"BMP4,FBN2,BMP2"
"359","GO_Biological_Process_2017","substrate adhesion-dependent cell spreading (GO:0034446)",0.00996507610260105,0.0676030762800456,"ITGA4,FN1,LAMB1"
"214","GO_Biological_Process_2017","protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)",0.0101212206261811,0.0681174213571551,"CDC20,CCNB1,PTTG1,PLK1,MAD2L1,AURKA"
"315","GO_Biological_Process_2017","cellular response to drug (GO:0035690)",0.0109127103436189,0.0722967060264753,"MYC,FBP1,TP53"
"316","GO_Biological_Process_2017","positive regulation of Wnt signaling pathway (GO:0030177)",0.0109127103436189,0.0722967060264753,"BMP2,SULF1,SOX4"
"509","GO_Biological_Process_2017","regulation of telomere maintenance (GO:0032204)",0.0112075341281262,0.0725495338980995,"PIF1,MYC"
"556","GO_Biological_Process_2017","protein O-linked fucosylation (GO:0036066)",0.0112075341281262,0.0725495338980995,"ADAMTS5,ADAMTS7"
"697","GO_Biological_Process_2017","positive regulation of chondrocyte differentiation (GO:0032332)",0.0112075341281262,0.0725495338980995,"SOX6,LOXL2"
"248","GO_Biological_Process_2017","retinoid metabolic process (GO:0001523)",0.0117001284885488,0.0751644618052223,"GPC3,SDC1,HSPG2,RPE65"
"201","GO_Biological_Process_2017","nervous system development (GO:0007399)",0.0123158385097163,0.0785250455356346,"PCDHB2,GBX2,GDNF,MDK,ST8SIA2,DCX,PCDHB3,EPHB2,SIM2"
"310","GO_Biological_Process_2017","positive regulation of cytokinesis (GO:0032467)",0.0129594076041101,0.0789728063808895,"RACGAP1,CDC6,KIF20B"
"611","GO_Biological_Process_2017","keratan sulfate catabolic process (GO:0042340)",0.013317348245834,0.0789728063808895,"ACAN,LUM"
"618","GO_Biological_Process_2017","negative regulation of chondrocyte differentiation (GO:0032331)",0.013317348245834,0.0789728063808895,"SNAI2,ADAMTS7"
"625","GO_Biological_Process_2017","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)",0.013317348245834,0.0789728063808895,"SFRP2,SNAI2"
"628","GO_Biological_Process_2017","hematopoietic progenitor cell differentiation (GO:0002244)",0.013317348245834,0.0789728063808895,"BMP4,FST"
"630","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.013317348245834,0.0789728063808895,"FOXM1,TP53"
"645","GO_Biological_Process_2017","positive regulation of keratinocyte differentiation (GO:0045618)",0.013317348245834,0.0789728063808895,"H2AFY2,NME2"
"646","GO_Biological_Process_2017","respiratory gaseous exchange (GO:0007585)",0.013317348245834,0.0789728063808895,"EDNRA,ELN"
"680","GO_Biological_Process_2017","dermatan sulfate biosynthetic process (GO:0030208)",0.013317348245834,0.0789728063808895,"BCAN,UST"
"717","GO_Biological_Process_2017","resolution of meiotic recombination intermediates (GO:0000712)",0.013317348245834,0.0789728063808895,"TOP2A,EME1"
"208","GO_Biological_Process_2017","inflammatory response (GO:0006954)",0.0135995518233917,0.0800862496266397,"NGFR,MMP25,BMP2,PTX3,TACR1,SIGLEC1,LYZ,FOLR2"
"223","GO_Biological_Process_2017","central nervous system development (GO:0007417)",0.0140370530713548,0.081103653882599,"BCAN,ACAN,DCX,NES,HAPLN1"
"320","GO_Biological_Process_2017","positive regulation of epithelial to mesenchymal transition (GO:0010718)",0.0140592418876675,0.081103653882599,"COL1A1,BMP2,EZH2"
"343","GO_Biological_Process_2017","positive regulation of osteoblast differentiation (GO:0045669)",0.0140592418876675,0.081103653882599,"BMP4,FBN2,BMP2"
"341","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.0152104914702766,0.0869465788766768,"TPX2,BIRC5,KIF11"
"504","GO_Biological_Process_2017","positive regulation of protein localization to nucleus (GO:1900182)",0.0155847641382723,0.0869465788766768,"NGFR,PLK1"
"516","GO_Biological_Process_2017","leukocyte tethering or rolling (GO:0050901)",0.0155847641382723,0.0869465788766768,"VCAM1,ITGA4"
"598","GO_Biological_Process_2017","mitotic spindle assembly checkpoint (GO:0007094)",0.0155847641382723,0.0869465788766768,"CENPF,PLK1"
"671","GO_Biological_Process_2017","dendritic spine morphogenesis (GO:0060997)",0.0155847641382723,0.0869465788766768,"EPHB2,EPHB1"
"218","GO_Biological_Process_2017","spermatogenesis (GO:0007283)",0.0165820973735046,0.0919060037433455,"ACE,RACGAP1,PTTG1,SOX8,TRIP13,REC8"
"334","GO_Biological_Process_2017","glycosaminoglycan biosynthetic process (GO:0006024)",0.0176682059380316,0.0960246964019655,"GPC3,SDC1,HSPG2"
"456","GO_Biological_Process_2017","endocardial cushion morphogenesis (GO:0003203)",0.0180046305753685,0.0960246964019655,"BMP2,HEY1"
"586","GO_Biological_Process_2017","ureteric bud development (GO:0001657)",0.0180046305753685,0.0960246964019655,"BMP4,SIX1"
"605","GO_Biological_Process_2017","regulation of double-strand break repair via homologous recombination (GO:0010569)",0.0180046305753685,0.0960246964019655,"RAD51AP1,CHEK1"
"606","GO_Biological_Process_2017","peripheral nervous system development (GO:0007422)",0.0180046305753685,0.0960246964019655,"EGR2,SOX8"
"617","GO_Biological_Process_2017","inner ear morphogenesis (GO:0042472)",0.0180046305753685,0.0960246964019655,"SIX1,EPHB2"
"215","GO_Biological_Process_2017","protein phosphorylation (GO:0006468)",0.0183268361781079,0.0971322317439721,"RET,BMP2,CDK4,PLK1,CDK2,RARA,HUNK,BIRC5,NEK2,AURKA"
"258","GO_Biological_Process_2017","protein sumoylation (GO:0016925)",0.0188734901040285,0.0993261088935436,"TOP2A,PCNA,BIRC5,CDCA8"
"370","GO_Biological_Process_2017","positive regulation of protein binding (GO:0032092)",0.0189750349537194,0.0993261088935436,"BMP4,BMP2,TRIB3"
"219","GO_Biological_Process_2017","regulation of immune response (GO:0050776)",0.0198880709718794,0.102617548616813,"COL1A1,COL3A1,VCAM1,COL1A2,ITGA4,FCGR2B,CD276"
"506","GO_Biological_Process_2017","inner ear development (GO:0048839)",0.0205719142274271,0.102617548616813,"BMP2,SIX1"
"513","GO_Biological_Process_2017","negative regulation of phosphorylation (GO:0042326)",0.0205719142274271,0.102617548616813,"BMP4,CDKN2C"
"515","GO_Biological_Process_2017","positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)",0.0205719142274271,0.102617548616813,"NGFR,TP53"
