"","database","category","pval","qval","genes"
"87","GO_Biological_Process_2017","phagocytosis, engulfment (GO:0006911)",5.34477165095592e-14,1.70546804498684e-12,"IGHG3,IGHV5-51,IGHM,IGHG1,IGHV3-74,IGKC,IGHV3-21,IGHV3-23,IGHV3-15,IGLC1,AIF1"
"90","GO_Biological_Process_2017","phagocytosis, recognition (GO:0006910)",4.56630542777736e-13,1.33564433762488e-11,"IGHG3,IGHM,IGHV5-51,IGHG1,IGHV3-74,IGKC,IGHV3-21,IGHV3-23,IGHV3-15,IGLC1"
"88","GO_Biological_Process_2017","positive regulation of B cell activation (GO:0050871)",7.32565053476396e-13,1.97792564438627e-11,"IGHG3,IGHM,IGHV5-51,IGHG1,IGHV3-74,IGKC,IGHV3-21,IGHV3-23,IGHV3-15,IGLC1"
"91","GO_Biological_Process_2017","antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)",2.94841358867455e-11,6.84870743009761e-10,"CD74,HLA-DRB5,HLA-DMB,HLA-DPB1,HLA-DRA,HLA-DOA,HLA-DQA2,CTSS,HLA-DQA1,HLA-DQB1,HLA-DPA1"
"93","GO_Biological_Process_2017","B cell receptor signaling pathway (GO:0050853)",3.12191791685361e-11,6.84870743009761e-10,"IGHG3,IGHV5-51,IGHM,IGHG1,IGHV3-74,IGKC,IGHV3-21,IGHV3-23,IGHV3-15,IGLC1"
"94","GO_Biological_Process_2017","T cell costimulation (GO:0031295)",3.12191791685361e-11,6.84870743009761e-10,"CD86,HLA-DRB5,TRAC,HLA-DPB1,HLA-DRA,CD3D,HLA-DQA2,HLA-DQA1,HLA-DQB1,HLA-DPA1"
"89","GO_Biological_Process_2017","defense response to bacterium (GO:0042742)",6.30689729965452e-10,1.30218879539926e-08,"IGHG3,IGHV5-51,IGHG1,IGHV3-74,IGKC,IGHV3-21,IGHV3-23,IGHV3-15,ISG15,IGLC1,CFP"
"95","GO_Biological_Process_2017","response to virus (GO:0009615)",1.79739329139592e-09,3.50491691822204e-08,"RSAD2,OAS2,OAS3,CCL5,MX1,IFIT1,DDX60,IFIT3,IFIT2,OASL"
"97","GO_Biological_Process_2017","negative regulation of viral genome replication (GO:0045071)",9.8500298966393e-09,1.81966341774758e-07,"RSAD2,OAS3,CCL5,MX1,ISG15,IFIT1,OASL"
"99","GO_Biological_Process_2017","positive regulation of monocyte chemotaxis (GO:0090026)",4.13116225680245e-08,7.2501897606883e-07,"CCR1,CXCL10,CCL5,PLA2G7,AIF1"
"92","GO_Biological_Process_2017","innate immune response (GO:0045087)",2.18605378310077e-07,3.65383275175414e-06,"IGHG3,IGHM,IGHV5-51,IGHG1,IGHV3-74,IGKC,IGHV3-21,MX1,IGHV3-23,CYBB,IGHV3-15,IGLC1"
"98","GO_Biological_Process_2017","T cell receptor signaling pathway (GO:0050852)",4.08551469381833e-07,6.51825298877379e-06,"HLA-DRB5,TRAC,HLA-DPB1,HLA-DRA,CD3D,HLA-DQA2,HLA-DQA1,HLA-DQB1,HLA-DPA1"
"96","GO_Biological_Process_2017","inflammatory response (GO:0006954)",1.93635958536326e-06,2.95505310635871e-05,"CXCL10,CSF1R,CXCL9,CCL5,CD180,CYBB,FPR3,LYZ,FOLR2,AIF1"
"104","GO_Biological_Process_2017","positive regulation of T cell proliferation (GO:0042102)",4.61610182755124e-06,6.7510489227937e-05,"HLA-DMB,CCL5,HLA-DPB1,AIF1,HLA-DPA1"
"100","GO_Biological_Process_2017","defense response to virus (GO:0051607)",9.58911178651907e-06,0.000134631129482728,"RSAD2,OAS3,MX1,ISG15,IFIT3,IFIT2"
"103","GO_Biological_Process_2017","chemotaxis (GO:0006935)",1.31808718701936e-05,0.000177941770247614,"CCR1,CXCL10,CXCL9,CCL5,ENPP2,CCR5"
"225","GO_Biological_Process_2017","positive regulation of T cell migration (GO:2000406)",2.61924282195746e-05,0.00034050156685447,"CXCL10,CCL5,AIF1"
"111","GO_Biological_Process_2017","dendritic cell chemotaxis (GO:0002407)",0.000168536792416111,0.00211272907635911,"CCR1,CCL5,CCR5"
"102","GO_Biological_Process_2017","cell surface receptor signaling pathway (GO:0007166)",0.000223270327294022,0.00270234085793799,"CD2,CCR1,CXCL10,MARCO,IGSF6,CCR5,CD3D"
"107","GO_Biological_Process_2017","chemokine-mediated signaling pathway (GO:0070098)",0.00033363791719506,0.0039035636311822,"CCR1,CXCL10,CXCL9,CCL5"
"382","GO_Biological_Process_2017","positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666)",0.00046627712293565,0.00511447719220041,"CD180,LY86"
"420","GO_Biological_Process_2017","positive regulation of cAMP metabolic process (GO:0030816)",0.00046627712293565,0.00511447719220041,"CXCL10,CXCL9"
"109","GO_Biological_Process_2017","cellular defense response (GO:0006968)",0.000563386134314113,0.00590376255055173,"LGALS3BP,CXCL9,CD5L,CCR5"
"105","GO_Biological_Process_2017","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.000571874435096179,0.00590376255055173,"CCR1,CD74,CSF1R,GPNMB,CCL5,SCIMP"
"106","GO_Biological_Process_2017","calcium ion transport (GO:0006816)",0.00064560475004543,0.00647449335045559,"CCR1,RAMP3,CCL5,CCR5"
"291","GO_Biological_Process_2017","response to type I interferon (GO:0034340)",0.00069624974849679,0.00678843504784371,"MX1,ISG15"
"101","GO_Biological_Process_2017","cell-cell signaling (GO:0007267)",0.000738086896320249,0.0070018513677948,"CCR1,CD86,C1QA,CXCL10,CXCL9,GPNMB,CCL5,CCR5"
"219","GO_Biological_Process_2017","very-low-density lipoprotein particle remodeling (GO:0034372)",0.000970339759445338,0.00896287514645562,"CETP,APOC2"
"208","GO_Biological_Process_2017","negative regulation of T cell activation (GO:0050868)",0.00128793623013844,0.0110259906531364,"GPNMB,TNFAIP8L2"
"307","GO_Biological_Process_2017","eosinophil chemotaxis (GO:0048245)",0.00128793623013844,0.0110259906531364,"LGALS3,CCL5"
"312","GO_Biological_Process_2017","positive regulation of cAMP-mediated signaling (GO:0043950)",0.00128793623013844,0.0110259906531364,"CXCL10,CXCL9"
"288","GO_Biological_Process_2017","T cell chemotaxis (GO:0010818)",0.00164843445935991,0.0137762022675078,"CXCL10,CXCL9"
"127","GO_Biological_Process_2017","macrophage chemotaxis (GO:0048246)",0.00205123591403439,0.0167438094378156,"LGALS3,CCL5"
"112","GO_Biological_Process_2017","retina homeostasis (GO:0001895)",0.0022724367295605,0.0177250064905719,"IGHG3,IGKC,LYZ"
"114","GO_Biological_Process_2017","monocyte chemotaxis (GO:0002548)",0.0022724367295605,0.0177250064905719,"LGALS3,CCL5,FOLR2"
"129","GO_Biological_Process_2017","low-density lipoprotein particle remodeling (GO:0034374)",0.00249574817471661,0.0190436436809898,"CETP,PLA2G7"
"110","GO_Biological_Process_2017","positive regulation of cell migration (GO:0030335)",0.00325224489227997,0.0242880416423461,"CCR1,CSF1R,GPNMB,CCL5,HAS2"
"113","GO_Biological_Process_2017","cellular response to interferon-gamma (GO:0071346)",0.00369051327998192,0.0269868783598678,"CCL5,AIF1,HLA-DPA1"
"198","GO_Biological_Process_2017","cellular glucuronidation (GO:0052695)",0.00407371614474773,0.0285974873361291,"UGT2B15,UGT2B7"
"200","GO_Biological_Process_2017","positive chemotaxis (GO:0050918)",0.00407371614474773,0.0285974873361291,"LGALS3,GPNMB"
"115","GO_Biological_Process_2017","cholesterol homeostasis (GO:0042632)",0.00497150673435374,0.0342156639952581,"CETP,APOC2,ACSM1"
"121","GO_Biological_Process_2017","high-density lipoprotein particle remodeling (GO:0034375)",0.00600632969337474,0.0390411430069358,"CETP,APOC2"
"123","GO_Biological_Process_2017","reverse cholesterol transport (GO:0043691)",0.00600632969337474,0.0390411430069358,"CETP,APOC2"
"201","GO_Biological_Process_2017","positive regulation of T cell activation (GO:0050870)",0.00600632969337474,0.0390411430069358,"HLA-DPB1,HLA-DPA1"
"187","GO_Biological_Process_2017","positive regulation of calcium ion transport (GO:0051928)",0.00672673194561336,0.0429287802347326,"CCR1,CCL5"
"172","GO_Biological_Process_2017","positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)",0.0074843192315478,0.04691064375488,"CXCL10,CXCL9"
"122","GO_Biological_Process_2017","triglyceride homeostasis (GO:0070328)",0.00997482101121732,0.0614238978059172,"CETP,APOC2"
"135","GO_Biological_Process_2017","positive regulation of smooth muscle cell proliferation (GO:0048661)",0.0118113320312184,0.0702674159823331,"CCL5,AIF1"
"146","GO_Biological_Process_2017","positive regulation of viral genome replication (GO:0045070)",0.0118113320312184,0.0702674159823331,"CCL5,IFIT1"
"131","GO_Biological_Process_2017","positive regulation of interferon-gamma production (GO:0032729)",0.0148200610168501,0.0852760888018753,"HLA-DPB1,HLA-DPA1"
"133","GO_Biological_Process_2017","antibacterial humoral response (GO:0019731)",0.0148200610168501,0.0852760888018753,"IGHM,IGKV3-20"
"132","GO_Biological_Process_2017","steroid metabolic process (GO:0008202)",0.0169893343482009,0.0946548627971192,"UGT2B15,CYP3A7"
"140","GO_Biological_Process_2017","proteolysis involved in cellular protein catabolic process (GO:0051603)",0.0169893343482009,0.0946548627971192,"CPVL,CTSS"
"130","GO_Biological_Process_2017","nucleobase-containing compound metabolic process (GO:0006139)",0.0181215331552599,0.0981235614368492,"OAS2,OAS3"
"108","GO_Biological_Process_2017","neutrophil degranulation (GO:0043312)",0.0181710298957128,0.0981235614368492,"LGALS3,HLA-H,PTAFR,FGL2,CYBB,CFP,LYZ,CTSS"
"116","GO_Biological_Process_2017","positive regulation of cytosolic calcium ion concentration (GO:0007204)",0.0191562357967433,0.101876344919044,"CCR1,FPR3,CCR5"
"117","GO_Biological_Process_2017","xenobiotic metabolic process (GO:0006805)",0.0210500065989691,0.11027690024236,"ACSM1,UGT2B15,CYP3A7"
"128","GO_Biological_Process_2017","adaptive immune response (GO:0002250)",0.0217026200749574,0.112023818328089,"IGHM,CTSS"
"125","GO_Biological_Process_2017","T cell activation (GO:0042110)",0.0242390553605197,0.123303020746992,"CD2,CD86"
"118","GO_Biological_Process_2017","phosphatidylinositol-mediated signaling (GO:0048015)",0.0296161129683717,0.129756365067893,"CD86,CSF1R,PTAFR"
"124","GO_Biological_Process_2017","exocytosis (GO:0006887)",0.032523720153911,0.129756365067893,"CCR1,CCL5"
"366","GO_Biological_Process_2017","microglial cell activation (GO:0001774)",0.0340305300326075,0.129756365067893,"AIF1"
"380","GO_Biological_Process_2017","cellular response to platelet-derived growth factor stimulus (GO:0036120)",0.0340305300326075,0.129756365067893,"HAS2"
"386","GO_Biological_Process_2017","intracellular transport of viral protein in host cell (GO:0019060)",0.0340305300326075,0.129756365067893,"IFIT1"
"393","GO_Biological_Process_2017","positive regulation of dendritic cell differentiation (GO:2001200)",0.0340305300326075,0.129756365067893,"LGALS3"
"394","GO_Biological_Process_2017","regulation of platelet activation (GO:0010543)",0.0340305300326075,0.129756365067893,"HRG"
"398","GO_Biological_Process_2017","complement activation, alternative pathway (GO:0006957)",0.0340305300326075,0.129756365067893,"CFP"
"400","GO_Biological_Process_2017","cellular response to macrophage colony-stimulating factor stimulus (GO:0036006)",0.0340305300326075,0.129756365067893,"CSF1R"
"406","GO_Biological_Process_2017","positive regulation of T-helper 2 cell cytokine production (GO:2000553)",0.0340305300326075,0.129756365067893,"RSAD2"
"407","GO_Biological_Process_2017","atrioventricular canal development (GO:0036302)",0.0340305300326075,0.129756365067893,"HAS2"
"409","GO_Biological_Process_2017","lipid hydroxylation (GO:0002933)",0.0340305300326075,0.129756365067893,"CYP3A7"
"410","GO_Biological_Process_2017","positive regulation of natural killer cell chemotaxis (GO:2000503)",0.0340305300326075,0.129756365067893,"CCL5"
"413","GO_Biological_Process_2017","negative regulation of cytokine production (GO:0001818)",0.0340305300326075,0.129756365067893,"GPNMB"
"415","GO_Biological_Process_2017","regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)",0.0340305300326075,0.129756365067893,"IGFBP2"
"418","GO_Biological_Process_2017","ISG15-protein conjugation (GO:0032020)",0.0340305300326075,0.129756365067893,"ISG15"
"419","GO_Biological_Process_2017","negative regulation of macrophage differentiation (GO:0045650)",0.0340305300326075,0.129756365067893,"C1QC"
"423","GO_Biological_Process_2017","positive regulation of cytokine-mediated signaling pathway (GO:0001961)",0.0340305300326075,0.129756365067893,"CD74"
"424","GO_Biological_Process_2017","phospholipid catabolic process (GO:0009395)",0.0340305300326075,0.129756365067893,"ENPP2"
"425","GO_Biological_Process_2017","positive regulation of interferon-gamma secretion (GO:1902715)",0.0340305300326075,0.129756365067893,"CD2"
"426","GO_Biological_Process_2017","regulation of macrophage activation (GO:0043030)",0.0340305300326075,0.129756365067893,"CD74"
"427","GO_Biological_Process_2017","positive regulation of T cell apoptotic process (GO:0070234)",0.0340305300326075,0.129756365067893,"CCL5"
"136","GO_Biological_Process_2017","negative regulation of protein binding (GO:0032091)",0.0354986706659601,0.129756365067893,"IFIT1,IFIT2"
"139","GO_Biological_Process_2017","toll-like receptor signaling pathway (GO:0002224)",0.0370242366323475,0.129756365067893,"CD180,CTSS"
"158","GO_Biological_Process_2017","positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)",0.038574642366385,0.129756365067893,"CSF1R,CCL5"
"333","GO_Biological_Process_2017","positive regulation of activation of Janus kinase activity (GO:0010536)",0.0406973860894151,0.129756365067893,"CCL5"
"372","GO_Biological_Process_2017","negative regulation of receptor-mediated endocytosis (GO:0048261)",0.0406973860894151,0.129756365067893,"APOC2"
"379","GO_Biological_Process_2017","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)",0.0406973860894151,0.129756365067893,"HLA-H"
"385","GO_Biological_Process_2017","positive regulation of T-helper 2 cell differentiation (GO:0045630)",0.0406973860894151,0.129756365067893,"CD86"
"390","GO_Biological_Process_2017","T-helper 1 type immune response (GO:0042088)",0.0406973860894151,0.129756365067893,"EBI3"
"397","GO_Biological_Process_2017","positive regulation of phospholipase activity (GO:0010518)",0.0406973860894151,0.129756365067893,"APOC2"
"402","GO_Biological_Process_2017","extracellular matrix assembly (GO:0085029)",0.0406973860894151,0.129756365067893,"HAS2"
"408","GO_Biological_Process_2017","regulation of bone resorption (GO:0045124)",0.0406973860894151,0.129756365067893,"CSF1R"
"412","GO_Biological_Process_2017","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)",0.0406973860894151,0.129756365067893,"CCR5"
"417","GO_Biological_Process_2017","positive regulation of smooth muscle cell migration (GO:0014911)",0.0406973860894151,0.129756365067893,"CCL5"
"209","GO_Biological_Process_2017","humoral immune response (GO:0006959)",0.0417483377179314,0.129756365067893,"EBI3,LY86"
"120","GO_Biological_Process_2017","positive regulation of protein phosphorylation (GO:0001934)",0.0434774734740087,0.129756365067893,"CD74,CSF1R,GPNMB"
"176","GO_Biological_Process_2017","protein processing (GO:0016485)",0.0450165296125975,0.129756365067893,"CTSS,GZMH"
"119","GO_Biological_Process_2017","apoptotic process (GO:0006915)",0.046311009604583,0.129756365067893,"CD2,MX1,LY86,GZMH"
"334","GO_Biological_Process_2017","positive regulation of triglyceride catabolic process (GO:0010898)",0.0473185604805993,0.129756365067893,"APOC2"
"336","GO_Biological_Process_2017","folic acid transport (GO:0015884)",0.0473185604805993,0.129756365067893,"FOLR2"
"343","GO_Biological_Process_2017","positive regulation of macrophage chemotaxis (GO:0010759)",0.0473185604805993,0.129756365067893,"CCL5"
"349","GO_Biological_Process_2017","positive regulation of lamellipodium morphogenesis (GO:2000394)",0.0473185604805993,0.129756365067893,"ENPP2"
"351","GO_Biological_Process_2017","chylomicron remnant clearance (GO:0034382)",0.0473185604805993,0.129756365067893,"APOC2"
"357","GO_Biological_Process_2017","membrane raft polarization (GO:0001766)",0.0473185604805993,0.129756365067893,"CD2"
"358","GO_Biological_Process_2017","response to cholesterol (GO:0070723)",0.0473185604805993,0.129756365067893,"CCR5"
"361","GO_Biological_Process_2017","fusion of virus membrane with host plasma membrane (GO:0019064)",0.0473185604805993,0.129756365067893,"CCR5"
"365","GO_Biological_Process_2017","nucleoside diphosphate phosphorylation (GO:0006165)",0.0473185604805993,0.129756365067893,"CMPK2"
"378","GO_Biological_Process_2017","complement receptor mediated signaling pathway (GO:0002430)",0.0473185604805993,0.129756365067893,"FPR3"
"381","GO_Biological_Process_2017","positive regulation of urine volume (GO:0035810)",0.0473185604805993,0.129756365067893,"HAS2"
"391","GO_Biological_Process_2017","positive regulation of viral entry into host cell (GO:0046598)",0.0473185604805993,0.129756365067893,"CD74"
"392","GO_Biological_Process_2017","riboflavin metabolic process (GO:0006771)",0.0473185604805993,0.129756365067893,"ACP5"
"396","GO_Biological_Process_2017","cellular response to fluid shear stress (GO:0071498)",0.0473185604805993,0.129756365067893,"HAS2"
"399","GO_Biological_Process_2017","endothelial cell activation (GO:0042118)",0.0473185604805993,0.129756365067893,"CXCL10"
"403","GO_Biological_Process_2017","negative regulation of cell adhesion mediated by integrin (GO:0033629)",0.0473185604805993,0.129756365067893,"HRG"
"414","GO_Biological_Process_2017","hyaluronan biosynthetic process (GO:0030213)",0.0473185604805993,0.129756365067893,"HAS2"
"416","GO_Biological_Process_2017","positive regulation of chemokine secretion (GO:0090197)",0.0473185604805993,0.129756365067893,"CSF1R"
"421","GO_Biological_Process_2017","regulation of T cell activation (GO:0050863)",0.0473185604805993,0.129756365067893,"CCL5"
"422","GO_Biological_Process_2017","positive regulation of RIG-I signaling pathway (GO:1900246)",0.0473185604805993,0.129756365067893,"DDX60"
"160","GO_Biological_Process_2017","neutrophil chemotaxis (GO:0030593)",0.0483760600806392,0.13162788440546,"LGALS3,CCL5"
"157","GO_Biological_Process_2017","cellular response to interleukin-1 (GO:0071347)",0.0518238390394022,0.132286166042307,"CCL5,HAS2"
"126","GO_Biological_Process_2017","platelet degranulation (GO:0002576)",0.0524646902124179,0.132286166042307,"LGALS3BP,SPP2,HRG"
"301","GO_Biological_Process_2017","androgen metabolic process (GO:0008209)",0.053894363943162,0.132286166042307,"UGT2B7"
"327","GO_Biological_Process_2017","positive regulation of interleukin-2 biosynthetic process (GO:0045086)",0.053894363943162,0.132286166042307,"CD86"
"331","GO_Biological_Process_2017","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)",0.053894363943162,0.132286166042307,"HRG"
"332","GO_Biological_Process_2017","fatty acid oxidation (GO:0019395)",0.053894363943162,0.132286166042307,"ACSM1"
"338","GO_Biological_Process_2017","positive regulation of monocyte differentiation (GO:0045657)",0.053894363943162,0.132286166042307,"CD74"
"345","GO_Biological_Process_2017","positive regulation of lipoprotein lipase activity (GO:0051006)",0.053894363943162,0.132286166042307,"APOC2"
"348","GO_Biological_Process_2017","phospholipid homeostasis (GO:0055091)",0.053894363943162,0.132286166042307,"CETP"
"354","GO_Biological_Process_2017","phosphatidylcholine metabolic process (GO:0046470)",0.053894363943162,0.132286166042307,"CETP"
"360","GO_Biological_Process_2017","nucleoside triphosphate biosynthetic process (GO:0009142)",0.053894363943162,0.132286166042307,"CMPK2"
"401","GO_Biological_Process_2017","phosphatidylinositol metabolic process (GO:0046488)",0.053894363943162,0.132286166042307,"CSF1R"
"404","GO_Biological_Process_2017","positive regulation of calcium ion import (GO:0090280)",0.053894363943162,0.132286166042307,"LGALS3"
"405","GO_Biological_Process_2017","positive regulation of T cell chemotaxis (GO:0010820)",0.053894363943162,0.132286166042307,"CCL5"
"169","GO_Biological_Process_2017","cellular response to lipopolysaccharide (GO:0071222)",0.0553568430178126,0.134932304855918,"CXCL10,CCR5"
"165","GO_Biological_Process_2017","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)",0.0589721139552424,0.136833625171394,"CD74,ENPP2"
"310","GO_Biological_Process_2017","adrenal gland development (GO:0030325)",0.060425105132667,0.136833625171394,"MDK"
"318","GO_Biological_Process_2017","negative regulation of fibrinolysis (GO:0051918)",0.060425105132667,0.136833625171394,"HRG"
"321","GO_Biological_Process_2017","chylomicron remodeling (GO:0034371)",0.060425105132667,0.136833625171394,"APOC2"
"341","GO_Biological_Process_2017","neutrophil activation (GO:0042119)",0.060425105132667,0.136833625171394,"CCL5"
"344","GO_Biological_Process_2017","glucose import (GO:0046323)",0.060425105132667,0.136833625171394,"SLC2A12"
"359","GO_Biological_Process_2017","negative regulation of endocytosis (GO:0045806)",0.060425105132667,0.136833625171394,"LGALS3"
"387","GO_Biological_Process_2017","apoptotic mitochondrial changes (GO:0008637)",0.060425105132667,0.136833625171394,"IFIT2"
"389","GO_Biological_Process_2017","high-density lipoprotein particle clearance (GO:0034384)",0.060425105132667,0.136833625171394,"APOC2"
"395","GO_Biological_Process_2017","dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)",0.060425105132667,0.136833625171394,"MX1"
"411","GO_Biological_Process_2017","negative regulation of G-protein coupled receptor protein signaling pathway (GO:0045744)",0.060425105132667,0.136833625171394,"CCL5"
"287","GO_Biological_Process_2017","macrophage differentiation (GO:0030225)",0.0669110905952727,0.141480679511691,"CSF1R"
"293","GO_Biological_Process_2017","chylomicron assembly (GO:0034378)",0.0669110905952727,0.141480679511691,"APOC2"
"300","GO_Biological_Process_2017","negative regulation of protein secretion (GO:0050709)",0.0669110905952727,0.141480679511691,"RSAD2"
"304","GO_Biological_Process_2017","cellular response to exogenous dsRNA (GO:0071360)",0.0669110905952727,0.141480679511691,"IFIT1"
"317","GO_Biological_Process_2017","cellular response to thyroid hormone stimulus (GO:0097067)",0.0669110905952727,0.141480679511691,"CTSS"
"322","GO_Biological_Process_2017","glomerular filtration (GO:0003094)",0.0669110905952727,0.141480679511691,"IGKV3-20"
"325","GO_Biological_Process_2017","superoxide anion generation (GO:0042554)",0.0669110905952727,0.141480679511691,"CYBB"
"335","GO_Biological_Process_2017","defense response to fungus (GO:0050832)",0.0669110905952727,0.141480679511691,"HRG"
"346","GO_Biological_Process_2017","respiratory burst (GO:0045730)",0.0669110905952727,0.141480679511691,"CYBB"
"384","GO_Biological_Process_2017","positive regulation of receptor recycling (GO:0001921)",0.0669110905952727,0.141480679511691,"RAMP3"
"388","GO_Biological_Process_2017","myeloid dendritic cell differentiation (GO:0043011)",0.0669110905952727,0.141480679511691,"UBD"
"276","GO_Biological_Process_2017","negative regulation of T cell receptor signaling pathway (GO:0050860)",0.0733526248371588,0.146288473396834,"LGALS3"
"285","GO_Biological_Process_2017","negative regulation of T cell proliferation (GO:0042130)",0.0733526248371588,0.146288473396834,"GPNMB"
"286","GO_Biological_Process_2017","positive regulation of fatty acid biosynthetic process (GO:0045723)",0.0733526248371588,0.146288473396834,"APOC2"
"319","GO_Biological_Process_2017","protein O-linked fucosylation (GO:0036066)",0.0733526248371588,0.146288473396834,"CFP"
"364","GO_Biological_Process_2017","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)",0.0733526248371588,0.146288473396834,"CD74"
"369","GO_Biological_Process_2017","positive regulation of kinase activity (GO:0033674)",0.0733526248371588,0.146288473396834,"CD74"
"371","GO_Biological_Process_2017","negative regulation of bone mineralization (GO:0030502)",0.0733526248371588,0.146288473396834,"CCR1"
"374","GO_Biological_Process_2017","positive regulation of leukocyte chemotaxis (GO:0002690)",0.0733526248371588,0.146288473396834,"CXCL9"
"375","GO_Biological_Process_2017","positive regulation of interferon-gamma biosynthetic process (GO:0045078)",0.0733526248371588,0.146288473396834,"EBI3"
"383","GO_Biological_Process_2017","monocyte differentiation (GO:0030224)",0.0733526248371588,0.146288473396834,"CSF1R"
"229","GO_Biological_Process_2017","cellular calcium ion homeostasis (GO:0006874)",0.0741989280678355,0.147140247185369,"CCR1,CCL5"
