"","pert_iname","mean","n","median","sd","sRGES"
"84","enzastaurin",-0.630670715333292,3,-0.415077151886968,0.383214374887538,-0.630670715333292
"16","antimycin-a",-0.629559397657557,1,-0.629559397657557,NA,-0.629559397657557
"273","ZK-164015",-0.626733593604759,1,-0.626733593604759,NA,-0.626733593604759
"241","torin-1",-0.614503935056082,1,-0.614503935056082,NA,-0.614503935056082
"68","dequalinium",-0.613441160066927,1,-0.613441160066927,NA,-0.613441160066927
"34","bromperidol",-0.609592861126603,1,-0.609592861126603,NA,-0.609592861126603
"181","pifithrin-alpha",-0.585926752184421,1,-0.585926752184421,NA,-0.585926752184421
"172","PD-0325901",-0.584569622606432,1,-0.584569622606432,NA,-0.584569622606432
"274","ZK-93423",-0.582896449154118,1,-0.582896449154118,NA,-0.582896449154118
"158","NSC-632839",-0.578955196133111,2,-0.578955196133111,0.0892592497537955,-0.578955196133111
"103","fluvastatin",-0.569083472764454,2,-0.569083472764454,0.0558166089034777,-0.569083472764454
"148","naltrindole",-0.568414203383529,1,-0.568414203383529,NA,-0.568414203383529
"199","R-96544",-0.567150027886224,1,-0.567150027886224,NA,-0.567150027886224
"230","temsirolimus",-0.558179959100204,4,-0.537032905744562,0.166183249294058,-0.558179959100204
"215","selamectin",-0.556367354526864,1,-0.556367354526864,NA,-0.556367354526864
"47","CGS-15943",-0.550929540806842,2,-0.550929540806842,0.0223345309766857,-0.550929540806842
"150","nelfinavir",-0.550511247443763,1,-0.550511247443763,NA,-0.550511247443763
"255","tyrphostin-AG-1478",-0.547164900539134,2,-0.547164900539134,0.0602072700842979,-0.547164900539134
"104","forskolin",-0.538055400632087,2,-0.538055400632087,0.605437998035464,-0.538055400632087
"37","BX-795",-0.530488938464399,1,-0.530488938464399,NA,-0.530488938464399
"183","piromidic-acid",-0.524484104852203,1,-0.524484104852203,NA,-0.524484104852203
"146","MNITMT",-0.514166201896263,1,-0.514166201896263,NA,-0.514166201896263
"253","TWS-119",-0.509760178471835,1,-0.509760178471835,NA,-0.509760178471835
"14","andarine",-0.502323852017104,1,-0.502323852017104,NA,-0.502323852017104
"116","immepip",-0.502137943855735,1,-0.502137943855735,NA,-0.502137943855735
"73","digoxin",-0.500725041829336,2,-0.500725041829336,0.01735231364875,-0.500725041829336
"3","ABT-737",-0.489310280721324,1,-0.489310280721324,NA,-0.489310280721324
"259","ursolic-acid",-0.482747722625023,1,-0.482747722625023,NA,-0.482747722625023
"131","mepacrine",-0.482506042015244,3,-0.45521472392638,0.376871240105923,-0.482506042015244
"62","cytochalasin-b",-0.482468860382971,1,-0.482468860382971,NA,-0.482468860382971
"65","dactinomycin",-0.479345603271984,1,-0.479345603271984,NA,-0.479345603271984
"17","asiatic-acid",-0.478620561442647,1,-0.478620561442647,NA,-0.478620561442647
"129","lylamine",-0.47391708496003,1,-0.47391708496003,NA,-0.47391708496003
"21","auranofin",-0.473545268637293,1,-0.473545268637293,NA,-0.473545268637293
"212","SB-216763",-0.473303588027514,1,-0.473303588027514,NA,-0.473303588027514
"90","estrone",-0.47239263803681,1,-0.47239263803681,NA,-0.47239263803681
"202","RO-90-7501",-0.469548243167875,1,-0.469548243167875,NA,-0.469548243167875
"30","bisindolylmaleimide-ix",-0.469418107454917,1,-0.469418107454917,NA,-0.469418107454917
"170","parthenolide",-0.460940695296524,1,-0.460940695296524,NA,-0.460940695296524
"69","desipramine",-0.458802751440788,1,-0.458802751440788,NA,-0.458802751440788
"24","benzethonium",-0.456627625952779,1,-0.456627625952779,NA,-0.456627625952779
"133","metformin",-0.454526863729318,1,-0.454526863729318,NA,-0.454526863729318
"262","vincristine",-0.453132552519055,1,-0.453132552519055,NA,-0.453132552519055
"78","doxycycline",-0.424242424242424,1,-0.424242424242424,NA,-0.424242424242424
"186","PPT",-0.415606990146867,2,-0.415606990146867,0.385550005306196,-0.415606990146867
"213","SB-590885",-0.412939208031233,1,-0.412939208031233,NA,-0.412939208031233
"160","NVP-AUY922",-0.412252897068848,2,-0.412252897068848,0.237671923270545,-0.412252897068848
"74","dipyridamole",-0.405856107083101,1,-0.405856107083101,NA,-0.405856107083101
"94","evodiamine",-0.399516638780442,1,-0.399516638780442,NA,-0.399516638780442
"130","mebendazole",-0.398865960215653,1,-0.398865960215653,NA,-0.398865960215653
"265","WAY-161503",-0.397955010224949,1,-0.397955010224949,NA,-0.397955010224949
"178","phenothiazine",-0.391689905186838,1,-0.391689905186838,NA,-0.391689905186838
"20","ATPA",-0.38352853690277,1,-0.38352853690277,NA,-0.38352853690277
"248","triamcinolone",-0.372225320691578,1,-0.372225320691578,NA,-0.372225320691578
"236","thiotepa",-0.370217512548801,1,-0.370217512548801,NA,-0.370217512548801
"232","terfenadine",-0.368916155419223,1,-0.368916155419223,NA,-0.368916155419223
"184","pizotifen",-0.364333519241495,2,-0.364333519241495,0.147954765239907,-0.364333519241495
"155","norethisterone",-0.342610150585611,1,-0.342610150585611,NA,-0.342610150585611
"9","amiodarone",-0.33680981595092,1,-0.33680981595092,NA,-0.33680981595092
"141","mitomycin-c",-0.333156720580034,2,-0.333156720580034,0.729835682927978,-0.333156720580034
"101","FGIN-1-43",-0.327235545640454,1,-0.327235545640454,NA,-0.327235545640454
"219","sirolimus",-0.32160614323191,6,-0.56629485034393,0.518453518417205,-0.32160614323191
"27","bergenin",-0.311005763153002,1,-0.311005763153002,NA,-0.311005763153002
"205","RS-23597-190",-0.277263431864659,1,-0.277263431864659,NA,-0.277263431864659
"222","STAT3-inhibitor-VI",-0.268525748280349,1,-0.268525748280349,NA,-0.268525748280349
"83","enzalutamide",-0.266762719216707,1,-0.266762719216707,NA,-0.266762719216707
"106","gaboxadol",-0.253132552519056,1,-0.253132552519056,NA,-0.253132552519056
"105","fostamatinib",-0.249397347710231,2,-0.249397347710231,1.01158949390216,-0.249397347710231
"97","fenbendazole",-0.240751068971928,1,-0.240751068971928,NA,-0.240751068971928
"88","erythrosine",-0.238706079196877,1,-0.238706079196877,NA,-0.238706079196877
"72","digoxigenin",-0.216397099832683,1,-0.216397099832683,NA,-0.216397099832683
"161","NVP-TAE684",-0.206934374419037,2,-0.206934374419037,0.418769169389825,-0.206934374419037
"1","10-DEBC",-0.196913924521286,1,-0.196913924521286,NA,-0.196913924521286
"98","fenobam",-0.188529466443577,1,-0.188529466443577,NA,-0.188529466443577
"81","enrofloxacin",-0.183212493028444,1,-0.183212493028444,NA,-0.183212493028444
"12","amoxicillin",-0.182264361405466,1,-0.182264361405466,NA,-0.182264361405466
"228","tanespimycin",-0.180674846625767,2,-0.180674846625767,0.521055800072341,-0.180674846625767
"203","rosuvastatin",-0.178081427774679,1,-0.178081427774679,NA,-0.178081427774679
"11","amodiaquine",-0.171314370700874,1,-0.171314370700874,NA,-0.171314370700874
"220","SKF-83566",-0.160754787135155,1,-0.160754787135155,NA,-0.160754787135155
"75","donepezil",-0.150325339282394,1,-0.150325339282394,NA,-0.150325339282394
"198","quercetin",-0.148391894404164,3,-0.0801264175497303,0.423131654399935,-0.148391894404164
"138","mianserin",-0.113292433537832,1,-0.113292433537832,NA,-0.113292433537832
"139","mibefradil",-0.107826733593605,1,-0.107826733593605,NA,-0.107826733593605
"120","KI-8751",-0.0991262316415692,1,-0.0991262316415692,NA,-0.0991262316415692
"185","podophyllotoxin",-0.096433661771085,1,-0.096433661771085,NA,-0.096433661771085
"277","zonisamide",-0.0840304889384644,1,-0.0840304889384644,NA,-0.0840304889384644
"28","BI-2536",-0.0823201338538762,1,-0.0823201338538762,NA,-0.0823201338538762
"166","ouabain",-0.074056516081056,2,-0.074056516081056,0.665921327655083,-0.074056516081056
"23","azacitidine",-0.0587469789923777,1,-0.0587469789923777,NA,-0.0587469789923777
"142","mitotane",-0.0521658300799406,1,-0.0521658300799406,NA,-0.0521658300799406
"87","erythromycin",-0.043586168432794,2,-0.043586168432794,0.800165135974046,-0.043586168432794
"36","butein",-0.0406209332589701,1,-0.0406209332589701,NA,-0.0406209332589701
"194","puromycin",-0.0274028629856851,1,-0.0274028629856851,NA,-0.0274028629856851
"152","nilotinib",-0.0235545640453616,1,-0.0235545640453616,NA,-0.0235545640453616
"190","progesterone",-0.0232757018033095,2,-0.0232757018033095,0.695223075475586,-0.0232757018033095
"206","rucaparib",-0.00293734894961895,1,-0.00293734894961895,NA,-0.00293734894961895
"137","MGCD-265",-0.00208526987668106,1,-0.00208526987668106,NA,-0.00208526987668106
"164","olvanil",0.000594906116378413,1,0.000594906116378413,NA,0.000594906116378413
"13","amsacrine",0.0141290202639895,1,0.0141290202639895,NA,0.0141290202639895
"187","prednisolone",0.0285369027700315,2,0.0285369027700315,0.821001058044704,0.0285369027700315
"144","MK-2206",0.0321047902336244,2,0.0321047902336244,0.126406784844016,0.0321047902336244
"145","MLN-8054",0.0359546384086261,4,-0.0374047220672988,0.535266108626665,0.0359546384086261
"225","tacrolimus",0.0416899051868378,2,0.0416899051868378,0.168462045006611,0.0416899051868378
"238","tivozanib",0.0463840862613869,1,0.0463840862613869,NA,0.0463840862613869
"7","AM-404",0.0484662576687116,1,0.0484662576687116,NA,0.0484662576687116
"209","saclofen",0.0493400260271426,1,0.0493400260271426,NA,0.0493400260271426
"235","TG-101348",0.0501022494887525,1,0.0501022494887525,NA,0.0501022494887525
"99","fenoterol",0.0546569994422755,1,0.0546569994422755,NA,0.0546569994422755
"211","SB-203580",0.0547484042882814,2,0.0547484042882814,0.192477033630846,0.0547484042882814
"237","thiothixene",0.0650120840304889,1,0.0650120840304889,NA,0.0650120840304889
"163","oligomycin-a",0.0941810745491727,1,0.0941810745491727,NA,0.0941810745491727
"218","sildenafil",0.10336183925141,1,0.10336183925141,NA,0.10336183925141
"70","desoxycortone",0.105428518311954,2,0.105428518311954,0.767603256498324,0.105428518311954
"279","zuclopenthixol",0.108663320319762,1,0.108663320319762,NA,0.108663320319762
"63","dabrafenib",0.124075106897193,1,0.124075106897193,NA,0.124075106897193
"79","DR-2313",0.125580963004276,1,0.125580963004276,NA,0.125580963004276
"250","triciribine",0.135620003718163,1,0.135620003718163,NA,0.135620003718163
"125","lapatinib",0.140286298568507,1,0.140286298568507,NA,0.140286298568507
"175","PF-562271",0.142071016917643,1,0.142071016917643,NA,0.142071016917643
"189","prochlorperazine",0.150343930098531,1,0.150343930098531,NA,0.150343930098531
"25","benzonatate",0.162297824874512,1,0.162297824874512,NA,0.162297824874512
"5","AG-14361",0.167038482989403,1,0.167038482989403,NA,0.167038482989403
"59","curcumin",0.168618702361034,1,0.168618702361034,NA,0.168618702361034
"55","CMPD-1",0.173768358430935,1,0.173768358430935,NA,0.173768358430935
"135","metitepine",0.176092210448039,1,0.176092210448039,NA,0.176092210448039
"242","torin-2",0.180312325711099,1,0.180312325711099,NA,0.180312325711099
"93","everolimus",0.208960773377951,1,0.208960773377951,NA,0.208960773377951
"48","chenodeoxycholic-acid",0.210299312139803,1,0.210299312139803,NA,0.210299312139803
"100","fenretinide",0.21067112846254,1,0.21067112846254,NA,0.21067112846254
"38","BX-912",0.216304145751999,2,0.216304145751999,0.0282632381400088,0.216304145751999
"85","epothilone-a",0.220803123257111,1,0.220803123257111,NA,0.220803123257111
"46","cefotaxime",0.230619074177356,1,0.230619074177356,NA,0.230619074177356
"156","norgestimate",0.246402677077524,1,0.246402677077524,NA,0.246402677077524
"4","acadesine",0.247016174010039,1,0.247016174010039,NA,0.247016174010039
"44","cediranib",0.28645659044432,2,0.28645659044432,0.517217257962162,0.28645659044432
"132","mephenytoin",0.290946272541365,1,0.290946272541365,NA,0.290946272541365
"192","PSB-06126",0.297806283695854,1,0.297806283695854,NA,0.297806283695854
"247","tretinoin",0.298140918386317,1,0.298140918386317,NA,0.298140918386317
"157","nortriptyline",0.300743632645473,1,0.300743632645473,NA,0.300743632645473
"56","cortisone",0.324391150771519,1,0.324391150771519,NA,0.324391150771519
"180","piceatannol",0.330897936419409,1,0.330897936419409,NA,0.330897936419409
"162","olaparib",0.332254033174278,3,0.365383900353225,0.192484665072603,0.332254033174278
"64","dacinostat",0.334169920059491,1,0.334169920059491,NA,0.334169920059491
"140","mirtazapine",0.348800892359175,1,0.348800892359175,NA,0.348800892359175
"95","EX-527",0.349525934188511,1,0.349525934188511,NA,0.349525934188511
"154","nitazoxanide",0.368841792154676,1,0.368841792154676,NA,0.368841792154676
"111","heptaminol",0.37356385945343,1,0.37356385945343,NA,0.37356385945343
"113","IBC-293",0.376501208403049,1,0.376501208403049,NA,0.376501208403049
"193","purmorphamine",0.376845138501581,2,0.376845138501581,0.271024735224448,0.376845138501581
"19","atovaquone",0.391039226622049,1,0.391039226622049,NA,0.391039226622049
"226","talniflumate",0.401189812232757,1,0.401189812232757,NA,0.401189812232757
"272","zibotentan",0.402714259155977,1,0.402714259155977,NA,0.402714259155977
"196","pyroxamide",0.415225878416062,1,0.415225878416062,NA,0.415225878416062
"112","hydroflumethiazide",0.417772820226808,1,0.417772820226808,NA,0.417772820226808
"71","dexamethasone",0.418878973786949,2,0.418878973786949,0.3205051205077,0.418878973786949
"207","RWJ-21757",0.434541736382227,1,0.434541736382227,NA,0.434541736382227
"26","benzthiazide",0.436140546569994,1,0.436140546569994,NA,0.436140546569994
"246","trametinib",0.440509388362149,1,0.440509388362149,NA,0.440509388362149
"92","etifenin",0.443390964863357,1,0.443390964863357,NA,0.443390964863357
"251","trifluoperazine",0.451515151515151,2,0.451515151515151,0.503821797653014,0.451515151515151
"147","mometasone",0.459955382041272,1,0.459955382041272,NA,0.459955382041272
"122","L-670596",0.469139245212865,1,0.469139245212865,NA,0.469139245212865
"260","valproic-acid",0.469362335006507,1,0.469362335006507,NA,0.469362335006507
"10","amlodipine",0.482989403234802,1,0.482989403234802,NA,0.482989403234802
"204","RS-100329",0.483305447109128,1,0.483305447109128,NA,0.483305447109128
"233","tetrabenazine",0.488845510317903,1,0.488845510317903,NA,0.488845510317903
"52","CL-218872",0.502026398958914,1,0.502026398958914,NA,0.502026398958914
"124","lacidipine",0.502491169362335,1,0.502491169362335,NA,0.502491169362335
"35","brucine",0.509481316229782,1,0.509481316229782,NA,0.509481316229782
"8","AM-580",0.509667224391151,1,0.509667224391151,NA,0.509667224391151
"42","carbenoxolone",0.519650492656628,1,0.519650492656628,NA,0.519650492656628
"50","cirazoline",0.521026213050753,1,0.521026213050753,NA,0.521026213050753
"217","SIB-1893",0.525469418107455,1,0.525469418107455,NA,0.525469418107455
"177","phenacetin",0.53980293734895,1,0.53980293734895,NA,0.53980293734895
"188","procainamide",0.540713887339654,1,0.540713887339654,NA,0.540713887339654
"244","tosufloxacin",0.540732478155791,1,0.540732478155791,NA,0.540732478155791
"256","UB-165",0.555289087190928,1,0.555289087190928,NA,0.555289087190928
"123","L-733060",0.560699014686745,1,0.560699014686745,NA,0.560699014686745
"53","clonidine",0.561795872838818,1,0.561795872838818,NA,0.561795872838818
"234","tetrindole",0.563710726900911,1,0.563710726900911,NA,0.563710726900911
"258","UCL-2077",0.580256553262688,1,0.580256553262688,NA,0.580256553262688
"257","ubenimex",0.580535415504741,1,0.580535415504741,NA,0.580535415504741
"115","ilomastat",0.581464956311582,1,0.581464956311582,NA,0.581464956311582
"149","naringenin",0.58165086447295,1,0.58165086447295,NA,0.58165086447295
"229","temozolomide",0.583788808328686,1,0.583788808328686,NA,0.583788808328686
"239","toltrazuril",0.588473693995166,1,0.588473693995166,NA,0.588473693995166
"214","SDM25N",0.589737869492471,1,0.589737869492471,NA,0.589737869492471
"31","BMS-191011",0.598364008179959,2,0.598364008179959,0.0817924966079696,0.598364008179959
"182","pifithrin-mu",0.622606432422384,2,0.622606432422384,0.431835987395019,0.622606432422384
"153","nimodipine",0.638315672058003,1,0.638315672058003,NA,0.638315672058003
"91","ethambutol",0.641773563859453,1,0.641773563859453,NA,0.641773563859453
"227","tamoxifen",0.66125673917085,1,0.66125673917085,NA,0.66125673917085
"200","ritanserin",0.676798661461238,1,0.676798661461238,NA,0.676798661461238
"49","cholic-acid",0.701896263245956,1,0.701896263245956,NA,0.701896263245956
"179","PI-103",0.705428518311954,1,0.705428518311954,NA,0.705428518311954
"45","cefixime",0.711563487637107,1,0.711563487637107,NA,0.711563487637107
"121","L-368899",0.717921546755903,1,0.717921546755903,NA,0.717921546755903
"41","carbamazepine",0.744562186279978,1,0.744562186279978,NA,0.744562186279978
"2","3-amino-benzamide",0.790983454173638,1,0.790983454173638,NA,0.790983454173638
"195","PX-12",0.802974530581892,1,0.802974530581892,NA,0.802974530581892
"118","JLK-6",0.820078081427775,1,0.820078081427775,NA,0.820078081427775
"15","anisomycin",NA,1,NA,NA,NA
"32","bortezomib",NA,2,NA,NA,NA
"33","brefeldin-a",NA,1,NA,NA,NA
"40","canertinib",NA,2,NA,NA,NA
"51","cisplatin",NA,1,NA,NA,NA
"57","CP-724714",NA,1,NA,NA,NA
"60","CYT-997",NA,2,NA,NA,NA
"80","emetine",NA,2,NA,NA,NA
"89","estradiol",NA,3,NA,NA,NA
"107","geldanamycin",NA,10,NA,NA,NA
"108","gemcitabine",NA,3,NA,NA,NA
"168","palbociclib",NA,1,NA,NA,NA
"171","pazopanib",NA,1,NA,NA,NA
"210","saracatinib",NA,3,NA,NA,NA
"216","selumetinib",NA,3,NA,NA,NA
"221","SN-38",NA,2,NA,NA,NA
"231","teniposide",NA,4,NA,NA,NA
"245","tozasertib",NA,2,NA,NA,NA
"249","trichostatin-a",NA,19,NA,NA,NA
"252","triptolide",NA,1,NA,NA,NA
"254","tyrphostin-A9",NA,1,NA,NA,NA
"263","vorinostat",NA,7,NA,NA,NA
"264","VX-745",NA,1,NA,NA,NA
"266","wortmannin",NA,8,NA,NA,NA
"268","WZ-4002",NA,1,NA,NA,NA
"269","XAV-939",NA,2,NA,NA,NA
"270","Y-39983",NA,1,NA,NA,NA
